,Black Horizon,One More Time,Lethal Violet,Apache Vera,Zabil,Lornas Flying
14-12-2022 14:19:53.866540,"(3.6, 5.1, 4.73125)","(3.8, 4.7, 4.075)","(2.7, 3.2, 3.113846153846154)","(21.0, 44.0, 30.46153846153846)","(11.0, 30.0, 29.475)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:19:54.911813,"(3.6, 5.1, 4.73125)","(3.8, 4.7, 4.075)","(2.7, 3.2, 3.0775)","(21.0, 44.0, 30.46153846153846)","(11.0, 30.0, 29.166666666666668)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:19:56.128283,"(3.6, 5.1, 4.73125)","(3.8, 4.7, 4.247916666666667)","(2.7, 3.2, 3.035)","(21.0, 44.0, 30.46153846153846)","(11.0, 30.0, 21.818181818181817)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:19:57.258533,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.6, 4.3075)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 30.0, 25.714285714285715)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:19:58.444702,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.6, 4.3075)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 30.0, 26.666666666666668)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:19:59.639982,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.6, 4.3075)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 29.0, 25.23076923076923)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:00.810739,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.6, 4.460714285714285)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 29.0, 25.23076923076923)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:01.920157,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.382142857142857)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 29.0, 25.23076923076923)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:02.932732,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 44.0, 30.46153846153846)","(11.0, 29.0, 25.23076923076923)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:03.973688,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.121875)","(2.7, 3.15, 3.058)","(21.0, 44.0, 32.0)","(11.0, 29.0, 24.8)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:05.073079,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.121875)","(2.7, 3.15, 3.058)","(21.0, 42.0, 32.0)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:06.230787,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 42.0, 32.0)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:07.444680,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:08.669617,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.816666666666666)"
14-12-2022 14:20:09.734721,"(3.6, 5.1, 4.732258064516129)","(3.8, 4.5, 4.121875)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.55)"
14-12-2022 14:20:10.666889,"(3.7, 5.1, 4.732258064516129)","(3.7, 4.5, 4.0875)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.55)"
14-12-2022 14:20:11.772691,"(3.7, 5.1, 4.732258064516129)","(3.7, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.55)"
14-12-2022 14:20:12.827345,"(3.7, 5.1, 4.732258064516129)","(3.7, 4.5, 4.29375)","(2.7, 3.15, 3.058)","(21.0, 42.0, 30.153846153846153)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.55)"
14-12-2022 14:20:14.011936,"(3.7, 5.1, 4.759701492537314)","(3.7, 4.5, 4.2)","(2.7, 3.15, 2.954411764705882)","(21.0, 42.0, 29.555555555555557)","(11.0, 29.0, 25.88888888888889)","(4.6, 7.0, 6.833333333333333)"
14-12-2022 14:20:15.074014,"(3.7, 5.1, 4.759701492537314)","(3.7, 4.4, 4.2)","(2.7, 3.05, 2.954411764705882)","(21.0, 42.0, 29.555555555555557)","(11.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.762711864406779)"
14-12-2022 14:20:16.135815,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.954411764705882)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.762711864406779)"
14-12-2022 14:20:17.169248,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.954411764705882)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.762711864406779)"
14-12-2022 14:20:18.173924,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9607142857142854)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.762711864406779)"
14-12-2022 14:20:19.283699,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9607142857142854)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.762711864406779)"
14-12-2022 14:20:20.384860,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9607142857142854)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:21.494230,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.939705882352941)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:22.674819,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:23.780864,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:24.870296,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.2)","(2.7, 3.05, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:25.939586,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.211764705882353)","(2.7, 3.05, 2.9518518518518517)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:26.955803,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.211764705882353)","(2.7, 3.0, 2.9518518518518517)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 26.565217391304348)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:28.027727,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.254545454545455)","(2.7, 3.0, 2.936)","(21.0, 42.0, 29.555555555555557)","(12.0, 29.0, 25.57142857142857)","(4.6, 7.0, 6.818181818181818)"
14-12-2022 14:20:29.165924,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.281481481481482)","(2.7, 3.0, 2.9299999999999997)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.0)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:30.258720,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.281481481481482)","(2.7, 3.0, 2.9299999999999997)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.714285714285715)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:31.379887,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.281481481481482)","(2.7, 3.0, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.714285714285715)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:32.500300,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.4, 4.316666666666667)","(2.7, 3.0, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.714285714285715)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:33.572121,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.5, 4.395833333333333)","(2.7, 3.0, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.714285714285715)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:34.561125,"(3.7, 5.1, 4.759701492537314)","(3.6, 4.5, 4.395833333333333)","(2.7, 3.0, 2.9428571428571426)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.153846153846153)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:35.479661,"(3.7, 5.1, 5.0197183098591545)","(3.6, 4.6, 4.308108108108108)","(2.7, 3.05, 3.0112765957446808)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.153846153846153)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:36.392875,"(3.7, 5.1, 5.0181818181818185)","(3.6, 4.6, 4.35625)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:37.346350,"(3.7, 5.1, 5.0181818181818185)","(3.6, 4.6, 4.35625)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:38.428224,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.323076923076923)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:39.513789,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.323076923076923)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:40.551082,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.323076923076923)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:41.505821,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.323076923076923)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:42.464726,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.323076923076923)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:43.635644,"(3.7, 5.1, 5.006896551724138)","(3.6, 4.6, 4.3428571428571425)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:44.834503,"(3.7, 5.1, 4.8254237288135595)","(3.6, 4.6, 4.3428571428571425)","(2.7, 3.05, 2.9975)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:46.017927,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.3428571428571425)","(2.7, 3.05, 2.940909090909091)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:47.194148,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.3999999999999995)","(2.7, 3.05, 2.940909090909091)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:48.348436,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.3999999999999995)","(2.7, 3.05, 2.932142857142857)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:49.388488,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.3999999999999995)","(2.7, 3.05, 2.932142857142857)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.818181818181817)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:50.475863,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.317647058823529)","(2.7, 3.05, 2.961607142857143)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.647058823529413)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:51.550905,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.225)","(2.7, 3.05, 2.9722222222222223)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 26.647058823529413)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:52.600585,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.225)","(2.7, 3.0, 2.9722222222222223)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.18181818181818)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:53.747413,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.225)","(2.7, 3.0, 2.9722222222222223)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.18181818181818)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:54.749302,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.225)","(2.7, 3.0, 2.9722222222222223)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.18181818181818)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:55.799864,"(3.7, 5.1, 4.805454545454546)","(3.6, 4.6, 4.225)","(2.7, 3.0, 2.9722222222222223)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.18181818181818)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:56.863655,"(3.7, 5.0, 4.88)","(3.6, 4.6, 4.341935483870968)","(2.7, 3.0, 2.976470588235294)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.571428571428573)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:57.997256,"(3.7, 5.0, 4.88)","(3.6, 4.6, 4.341935483870968)","(2.7, 3.0, 2.976470588235294)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:20:59.164790,"(3.7, 5.0, 4.825)","(3.6, 4.6, 4.199999999999999)","(2.7, 3.0, 2.976470588235294)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:00.284718,"(3.7, 5.0, 4.825)","(3.6, 4.6, 4.292307692307692)","(2.7, 3.05, 2.9613636363636364)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:01.368906,"(3.7, 5.0, 4.825)","(3.6, 4.6, 4.292307692307692)","(2.7, 3.05, 2.96)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:02.358466,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.341935483870968)","(2.7, 3.05, 2.8860714285714284)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:03.317070,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.292307692307692)","(2.7, 3.0, 2.8755555555555556)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:04.393462,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.333333333333333)","(2.7, 2.98, 2.9726315789473685)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:05.546813,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.333333333333333)","(2.7, 2.98, 2.9391304347826086)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:06.681030,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.333333333333333)","(2.7, 3.0, 2.9714285714285715)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:07.741969,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.333333333333333)","(2.7, 2.98, 2.9714285714285715)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:08.714992,"(3.7, 5.0, 4.823529411764706)","(3.6, 4.6, 4.333333333333333)","(2.7, 2.98, 2.9714285714285715)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:09.757679,"(3.7, 4.9, 4.885714285714286)","(3.6, 4.6, 4.333333333333333)","(2.7, 2.98, 2.9466666666666668)","(21.0, 42.0, 29.555555555555557)","(13.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:10.808518,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.325806451612903)","(2.6, 2.98, 2.981333333333333)","(21.0, 42.0, 31.428571428571427)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.818181818181818)"
14-12-2022 14:21:11.981749,"(3.7, 5.0, 4.844827586206897)","(3.6, 4.6, 4.435483870967742)","(2.6, 3.0, 2.9299999999999997)","(21.0, 40.0, 30.857142857142858)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:13.042504,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.5, 4.435483870967742)","(2.6, 2.98, 2.9299999999999997)","(21.0, 38.0, 30.857142857142858)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:14.085087,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.5, 4.442857142857143)","(2.6, 2.98, 2.9299999999999997)","(21.0, 38.0, 30.857142857142858)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:15.110384,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.5, 4.4)","(2.6, 2.96, 2.933333333333333)","(21.0, 38.0, 30.857142857142858)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:16.075670,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.388461538461538)","(2.6, 2.96, 2.92)","(21.0, 38.0, 30.857142857142858)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:17.200610,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.341935483870968)","(2.6, 2.96, 2.92)","(21.0, 38.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:18.376336,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.341935483870968)","(2.6, 2.96, 2.92)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:19.554445,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.341935483870968)","(2.6, 2.96, 2.92)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:20.807795,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.6, 4.372727272727273)","(2.6, 2.96, 2.92)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:21.863579,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.5, 4.372727272727273)","(2.6, 2.96, 2.92)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:22.924292,"(3.7, 4.9, 4.886666666666667)","(3.6, 4.5, 4.372727272727273)","(2.6, 2.96, 2.9466666666666668)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.725806451612903)"
14-12-2022 14:21:24.042211,"(3.7, 4.9, 4.8882352941176475)","(3.6, 4.5, 4.4)","(2.6, 2.98, 2.9805714285714284)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.725806451612903)"
14-12-2022 14:21:25.180242,"(3.7, 5.0, 4.905714285714286)","(3.6, 4.5, 4.457142857142857)","(2.6, 3.05, 2.981176470588235)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.725806451612903)"
14-12-2022 14:21:26.343807,"(3.7, 5.0, 4.86)","(3.6, 4.5, 4.457142857142857)","(2.6, 3.05, 2.981818181818182)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.725806451612903)"
14-12-2022 14:21:27.441393,"(3.7, 4.7, 4.502298850574713)","(3.6, 4.5, 4.457142857142857)","(2.6, 3.05, 2.9825)","(21.0, 36.0, 29.333333333333332)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.807017543859649)"
14-12-2022 14:21:28.508329,"(3.7, 4.6, 4.485714285714286)","(3.6, 4.4, 4.377777777777778)","(2.6, 3.05, 3.0125)","(21.0, 36.0, 30.875)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.821428571428571)"
14-12-2022 14:21:29.626473,"(3.7, 4.6, 4.355555555555555)","(3.6, 4.4, 4.380000000000001)","(2.6, 3.05, 3.0999999999999996)","(21.0, 34.0, 30.666666666666668)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:30.783439,"(3.7, 4.5, 4.425)","(3.6, 4.4, 4.523076923076923)","(2.6, 3.15, 3.1416666666666666)","(21.0, 34.0, 30.666666666666668)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:31.989735,"(3.7, 4.5, 4.4)","(3.6, 4.6, 4.449999999999999)","(2.6, 3.15, 3.1409090909090907)","(21.0, 34.0, 30.666666666666668)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:33.198119,"(3.7, 4.5, 4.4)","(3.6, 4.6, 4.364705882352941)","(2.6, 3.15, 3.1409090909090907)","(21.0, 34.0, 30.666666666666668)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:34.433010,"(3.7, 4.5, 4.4)","(3.6, 4.6, 4.364705882352941)","(2.6, 3.15, 3.1277777777777778)","(21.0, 34.0, 30.18181818181818)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:35.593144,"(3.7, 4.6, 4.319999999999999)","(3.6, 4.6, 4.364705882352941)","(2.6, 3.15, 3.1277777777777778)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:36.686013,"(3.7, 4.6, 4.533333333333333)","(3.6, 4.6, 4.364705882352941)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:37.730200,"(3.7, 4.6, 4.566666666666666)","(3.6, 4.5, 4.390909090909091)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:38.762262,"(3.7, 4.6, 4.566666666666666)","(3.6, 4.4, 4.3500000000000005)","(2.6, 3.15, 3.13)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:39.772062,"(3.7, 4.6, 4.564)","(3.6, 4.5, 4.351851851851852)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:40.810056,"(3.7, 4.7, 4.537254901960784)","(3.6, 4.5, 4.375)","(2.6, 3.1, 3.091666666666667)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:41.880153,"(3.7, 4.7, 4.545714285714285)","(3.6, 4.5, 4.264705882352941)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:42.970793,"(3.7, 4.7, 4.545714285714285)","(3.6, 4.5, 4.166666666666666)","(2.6, 3.15, 3.1277777777777778)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:44.077591,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.362500000000001)","(2.6, 3.1, 3.09375)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.803571428571429)"
14-12-2022 14:21:45.170265,"(3.7, 4.7, 4.53469387755102)","(3.6, 4.4, 4.366666666666667)","(2.6, 3.15, 3.1214285714285714)","(21.0, 32.0, 29.5)","(15.0, 29.0, 27.095238095238095)","(4.8, 7.0, 6.707692307692308)"
