,Campbell Best,Whateley,Yellow Bow,Straytothepoolroom,Enemy Lines,Galvarino,Dothedealdylan,Manhattan Lass,Power To Bolt,The Ringmaster
10-01-2023 20:50:58.500960,"(10.0, 24.0, 17.759999999999998)","(3.6, 6.0, 4.466666666666667)","(31.0, 110.0, 82.0)","(15.0, 44.0, 24.333333333333336)","(3.3, 5.0, 3.8666666666666667)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 40.33333333333333)","(21.0, 65.0, 35.666666666666664)","(15.0, 29.0, 24.285714285714285)"
10-01-2023 20:50:59.690786,"(10.0, 24.0, 17.759999999999998)","(3.6, 6.0, 4.466666666666667)","(31.0, 110.0, 82.0)","(15.0, 44.0, 24.333333333333336)","(3.3, 5.0, 3.8666666666666667)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 40.33333333333333)","(21.0, 65.0, 35.666666666666664)","(15.0, 29.0, 24.285714285714285)"
10-01-2023 20:51:01.209817,"(10.0, 24.0, 17.759999999999998)","(3.6, 6.0, 4.466666666666667)","(31.0, 110.0, 82.0)","(15.0, 44.0, 24.333333333333336)","(3.3, 5.0, 3.8666666666666667)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 40.33333333333333)","(21.0, 65.0, 35.666666666666664)","(15.0, 29.0, 24.285714285714285)"
10-01-2023 20:51:02.490996,"(10.0, 24.0, 17.759999999999998)","(3.6, 6.0, 4.466666666666667)","(31.0, 110.0, 75.66666666666666)","(15.0, 44.0, 24.333333333333336)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 29.0, 22.0)"
10-01-2023 20:51:03.779311,"(10.0, 23.0, 20.6)","(3.6, 6.0, 4.16)","(31.0, 100.0, 63.5)","(15.0, 44.0, 24.333333333333336)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 28.0, 22.0)"
10-01-2023 20:51:05.159770,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 68.5)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 28.0, 21.4)"
10-01-2023 20:51:06.535047,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 68.5)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:07.969541,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 68.5)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:09.254950,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 68.5)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:10.529029,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 91.55555555555554)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:11.702088,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:12.984123,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:14.174657,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:15.480419,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:16.699822,"(10.0, 26.0, 21.028571428571425)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:18.192316,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:19.456162,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:20.718635,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:22.013443,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:23.356604,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:24.693136,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 55.33333333333333)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:26.007871,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 91.77777777777777)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:27.301053,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 91.77777777777777)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:28.474953,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:29.623465,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:30.970340,"(10.0, 26.0, 21.142857142857142)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:32.143220,"(10.0, 26.0, 14.8)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:33.342127,"(10.0, 26.0, 14.8)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:34.667665,"(10.0, 26.0, 14.8)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:36.078958,"(10.0, 26.0, 14.8)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.0)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 21.4)"
10-01-2023 20:51:37.372604,"(10.0, 26.0, 14.8)","(3.6, 6.0, 4.16)","(31.0, 110.0, 56.66666666666667)","(15.0, 44.0, 29.25)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 35.666666666666664)","(15.0, 27.0, 25.133333333333333)"
10-01-2023 20:51:39.025198,"(10.0, 26.0, 14.8)","(3.6, 6.0, 3.8916666666666666)","(31.0, 110.0, 76.66666666666666)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 27.0, 24.375)"
10-01-2023 20:51:40.634806,"(10.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 100.0, 62.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.6399999999999997)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.466666666666666)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 23.5)"
10-01-2023 20:51:42.380164,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 95.0, 62.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.4307692307692306)","(4.8, 7.2, 6.78)","(5.0, 8.2, 6.8)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 23.5)"
10-01-2023 20:51:44.135833,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 95.0, 70.0)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 8.0, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:45.774831,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 90.0, 75.0)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:47.523297,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 90.0, 63.0)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:48.998676,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 85.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:50.491719,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:52.014741,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:53.691178,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 54.2)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:55.178824,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:56.627743,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 35.57142857142857)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:58.081166,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 67.5)","(15.0, 44.0, 39.857142857142854)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:51:59.496909,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 60.0)","(15.0, 50.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:00.941655,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 80.0, 60.0)","(15.0, 48.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:02.279049,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:03.539056,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:04.852742,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:06.476754,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 38.42857142857143)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:07.883335,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:09.271749,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:10.593263,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:11.960981,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:13.306721,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:14.694450,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:16.011522,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.926315789473684)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 6.333333333333333)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:17.415774,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.628571428571428)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:18.726148,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:20.100605,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 60.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 57.666666666666664)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:21.715350,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 60.42857142857143)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:23.173924,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:24.638686,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:26.046063,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:27.420745,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:28.842007,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:30.191864,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
10-01-2023 20:52:32.061690,"(11.0, 26.0, 19.439999999999998)","(3.6, 6.0, 3.8916666666666666)","(31.0, 70.0, 52.0)","(15.0, 48.0, 26.0)","(3.3, 5.0, 3.585714285714286)","(4.8, 7.2, 6.25)","(5.0, 7.8, 7.066666666666666)","(21.0, 75.0, 63.66666666666667)","(21.0, 65.0, 29.8)","(15.0, 25.0, 21.166666666666668)"
