,Action Now,Bellas Blessed,Rubys Angel,Consider Me Gone,Seldom Quits,Farmor Alfas,Despicable Josh,Stick Hunter
06-01-2023 15:09:29.296873,"(2.45, 3.35, 3.2421052631578946)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.169230769230769)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.433333333333334)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:30.555683,"(2.45, 3.25, 3.168421052631579)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.169230769230769)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:31.773190,"(2.45, 3.25, 3.168421052631579)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.169230769230769)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:32.930620,"(2.45, 3.25, 3.168421052631579)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.169230769230769)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:34.095563,"(2.45, 3.25, 3.168421052631579)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.169230769230769)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:35.337009,"(2.45, 3.25, 3.157)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:36.595419,"(2.45, 3.35, 3.182857142857143)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.526666666666667)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:37.867223,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 59.6)"
06-01-2023 15:09:39.131260,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 74.0)","(21.0, 80.0, 61.3)"
06-01-2023 15:09:40.362899,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 75.45454545454545)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:41.586211,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 75.45454545454545)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:42.846400,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 200.71428571428572)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 75.45454545454545)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:44.101704,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 203.125)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 82.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:45.363423,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 198.33333333333334)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:46.674991,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 201.42857142857144)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:48.773850,"(2.45, 3.25, 3.1464285714285714)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:50.640682,"(2.45, 3.25, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:52.201354,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:53.906906,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:55.326932,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:56.746491,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:58.030248,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:09:59.347213,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.3909090909090915)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:00.695720,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 199.16666666666666)","(4.0, 5.9, 5.340000000000001)","(15.0, 34.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:02.026120,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.340000000000001)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:03.416566,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4789473684210535)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:04.789339,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.473333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:06.146239,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.473333333333334)","(15.0, 40.0, 33.46666666666667)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:07.487485,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.473333333333334)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:08.848338,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.473333333333334)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:10.162355,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.473333333333334)","(15.0, 34.0, 33.46666666666667)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:11.472362,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 34.0, 39.06666666666666)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:12.820499,"(2.45, 3.3, 3.1639999999999997)","(4.4, 5.1, 4.689473684210526)","(4.2, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:14.166734,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.15625)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:15.491171,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:16.827249,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:18.207136,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:19.589782,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.4625)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:20.941236,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.666666666666667)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:23.515006,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.2125)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.666666666666667)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:25.388063,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.175)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.5)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:27.280270,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.5)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:29.980571,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:31.651107,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:32.996303,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:34.260160,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.689473684210526)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:35.572386,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.71)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:36.864388,"(2.45, 3.3, 3.1639999999999997)","(4.6, 5.1, 4.71)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:38.186859,"(2.45, 3.35, 3.1488888888888886)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:39.586176,"(2.45, 3.3, 3.1488888888888886)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.145)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 80.0)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:40.958833,"(2.45, 3.3, 3.0866666666666664)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.196)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:42.330812,"(2.45, 3.25, 3.12625)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.203846153846154)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.633333333333334)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:43.599466,"(2.45, 3.25, 3.12625)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.203846153846154)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 5.666666666666667)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:44.909283,"(2.45, 3.25, 3.085)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.203846153846154)","(41.0, 220.0, 202.14285714285714)","(4.0, 5.9, 6.0)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:46.201267,"(2.45, 3.25, 3.085)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.1899999999999995)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.2, 5.828571428571429)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:47.475049,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.1899999999999995)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 5.84)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:48.781488,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.1899999999999995)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 5.935714285714286)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:50.044588,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.1899999999999995)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.055172413793104)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:51.332009,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.1899999999999995)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 5.95)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:52.618958,"(2.45, 3.25, 3.148148148148148)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:53.858798,"(2.45, 3.25, 3.148148148148148)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:55.072219,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:56.303413,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:57.590884,"(2.45, 3.25, 3.1125)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:10:58.985852,"(2.45, 3.25, 3.0441176470588234)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.148)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:11:00.322939,"(2.45, 3.25, 3.0441176470588234)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 6.008695652173913)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:11:01.603623,"(2.45, 3.25, 3.0441176470588234)","(4.6, 5.1, 4.7)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 202.14285714285714)","(4.0, 6.4, 5.9875)","(15.0, 40.0, 37.529411764705884)","(31.0, 90.0, 78.33333333333333)","(21.0, 80.0, 59.294117647058826)"
06-01-2023 15:11:03.023446,"(2.45, 3.25, 3.034090909090909)","(4.6, 5.1, 4.604347826086957)","(4.0, 4.4, 4.162790697674418)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.058620689655172)","(15.0, 40.0, 36.5)","(31.0, 90.0, 76.875)","(21.0, 80.0, 64.5)"
06-01-2023 15:11:04.481047,"(2.45, 3.25, 3.066666666666667)","(4.6, 5.1, 4.604347826086957)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.175000000000001)","(15.0, 40.0, 36.0)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:05.683301,"(2.45, 3.2, 3.066666666666667)","(4.6, 5.1, 4.604347826086957)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.184)","(15.0, 38.0, 36.5)","(31.0, 90.0, 81.25)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:06.797839,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.604347826086957)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 5.92)","(15.0, 40.0, 36.5)","(31.0, 90.0, 81.25)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:07.962012,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.604347826086957)","(4.0, 4.4, 4.13157894736842)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.057142857142857)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 78.33333333333333)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:09.159211,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.97175572519084)","(4.0, 4.4, 4.107894736842105)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.057142857142857)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 81.25)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:10.367580,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.921428571428571)","(4.0, 4.4, 4.107894736842105)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:11.556922,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.951190476190476)","(4.0, 4.4, 4.107894736842105)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 76.875)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:12.763913,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.951190476190476)","(4.0, 4.4, 4.107894736842105)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 76.875)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:13.997886,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.1, 4.951190476190476)","(4.0, 4.4, 4.107894736842105)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:15.184362,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.2, 5.144615384615385)","(4.0, 4.4, 4.010526315789473)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:16.254429,"(2.45, 3.2, 3.0300000000000002)","(4.6, 5.2, 5.142857142857143)","(4.0, 4.4, 4.010526315789473)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 76.875)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:17.400425,"(2.45, 3.2, 3.031578947368421)","(4.6, 5.2, 5.1875)","(4.0, 4.4, 4.010526315789473)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
06-01-2023 15:11:18.481629,"(2.45, 3.2, 3.031578947368421)","(4.6, 5.2, 5.147058823529412)","(4.0, 4.4, 4.010526315789473)","(41.0, 220.0, 206.11111111111111)","(4.0, 6.4, 6.113636363636364)","(15.0, 40.0, 35.54545454545455)","(31.0, 90.0, 80.0)","(21.0, 70.0, 60.0)"
