,Sozins Royal,Yoshi Moon,Goldstar Charm,Little Nosey,Tiggerlong Panda,Harry Baxter,Homebush Opal,Mighty Mccook
16-12-2022 12:13:35.986945,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 15.833333333333334)","(6.0, 8.6, 7.92)","(2.5, 2.86, 2.736521739130435)","(11.0, 32.0, 27.0)","(12.0, 55.0, 43.57142857142857)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:36.943460,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.92)","(2.5, 2.82, 2.736521739130435)","(11.0, 32.0, 27.0)","(12.0, 55.0, 39.2)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:37.910409,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.92)","(2.5, 2.82, 2.7323076923076925)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:38.978016,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.92)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:39.974082,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.152941176470589)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.92)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:40.976497,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.15625)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.92)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:41.984235,"(8.0, 29.0, 16.018181818181816)","(4.4, 5.2, 5.173076923076923)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.066666666666666)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:43.026305,"(8.0, 29.0, 14.860000000000001)","(4.4, 5.2, 5.173076923076923)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.2)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:43.997043,"(8.0, 29.0, 14.860000000000001)","(4.4, 5.2, 5.173076923076923)","(11.0, 17.5, 16.42857142857143)","(6.0, 8.4, 7.2)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:44.989820,"(8.0, 29.0, 14.860000000000001)","(4.4, 5.2, 5.064516129032258)","(11.0, 17.5, 16.75)","(6.0, 8.4, 7.2)","(2.5, 2.82, 2.7114285714285717)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.23076923076923)"
16-12-2022 12:13:45.983547,"(8.0, 29.0, 19.573333333333334)","(4.4, 5.2, 4.986111111111112)","(11.0, 17.5, 15.333333333333332)","(6.0, 8.4, 6.84)","(2.5, 2.8, 2.710526315789474)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 11.8)"
16-12-2022 12:13:46.999937,"(8.0, 29.0, 13.444444444444445)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.875)","(6.0, 8.4, 7.5)","(2.5, 2.78, 2.7076190476190476)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:47.926302,"(8.0, 29.0, 15.139999999999999)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.875)","(6.0, 8.4, 7.5)","(2.5, 2.78, 2.7076190476190476)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:48.950974,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.875)","(6.0, 8.4, 7.5)","(2.5, 2.84, 2.77)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:49.959241,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.941304347826087)","(11.0, 17.5, 15.875)","(6.0, 8.4, 7.5)","(2.5, 2.84, 2.77)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:50.958296,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.941304347826087)","(11.0, 17.5, 15.875)","(6.0, 8.2, 8.064705882352941)","(2.5, 3.15, 3.0283783783783784)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:51.982223,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.796551724137931)","(2.5, 3.15, 3.0650943396226413)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.277777777777779)"
16-12-2022 12:13:52.981202,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.796551724137931)","(2.5, 3.15, 2.9450000000000003)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.529411764705882)"
16-12-2022 12:13:54.040295,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 5.0075)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.937037037037037)","(2.5, 3.15, 2.9450000000000003)","(11.0, 32.0, 27.0)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.529411764705882)"
16-12-2022 12:13:55.017877,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.879166666666666)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.937037037037037)","(2.5, 3.15, 2.9450000000000003)","(11.0, 32.0, 27.125)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.529411764705882)"
16-12-2022 12:13:56.104552,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.879166666666666)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.937037037037037)","(2.5, 3.15, 3.0696078431372547)","(11.0, 32.0, 29.214285714285715)","(12.0, 55.0, 47.81818181818182)","(9.0, 16.0, 13.529411764705882)"
16-12-2022 12:13:57.192318,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.879166666666666)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 3.0696078431372547)","(11.0, 32.0, 20.5625)","(12.0, 55.0, 51.23809523809524)","(9.0, 16.0, 13.529411764705882)"
16-12-2022 12:13:58.253643,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.2, 4.879166666666666)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 2.964285714285714)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 12.04)"
16-12-2022 12:13:59.242692,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.1, 4.910526315789474)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 2.964285714285714)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 10.442105263157895)"
16-12-2022 12:14:00.266825,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.1, 4.910526315789474)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 2.964285714285714)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 12.307692307692308)"
16-12-2022 12:14:01.335219,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 2.964285714285714)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 12.8)"
16-12-2022 12:14:02.311586,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 2.964285714285714)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 12.8)"
16-12-2022 12:14:03.284192,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(11.0, 17.5, 15.588235294117647)","(6.0, 8.4, 7.15)","(2.5, 3.15, 3.0155172413793103)","(11.0, 34.0, 20.5625)","(12.0, 55.0, 35.5)","(9.0, 16.0, 12.8)"
16-12-2022 12:14:04.278858,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 16.134615384615383)","(6.0, 8.4, 6.9)","(2.6, 3.15, 3.0639534883720927)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:05.357344,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 16.134615384615383)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 3.0639534883720927)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:06.385832,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 16.134615384615383)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 3.0639534883720927)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:07.465891,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 16.134615384615383)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 2.9657894736842105)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:08.529162,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 15.181818181818182)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 2.9657894736842105)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:09.510773,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 15.181818181818182)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 2.8416666666666663)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:10.583645,"(8.0, 29.0, 19.861538461538462)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 15.181818181818182)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.15, 2.8257142857142856)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 24.666666666666664)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:11.566384,"(8.0, 29.0, 23.834782608695654)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.0, 15.181818181818182)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.1, 2.8257142857142856)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 24.666666666666664)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:12.557524,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.964285714285714)","(12.0, 17.5, 14.421052631578947)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.05, 2.787941176470588)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 24.666666666666664)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:13.553794,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.842105263157895)","(12.0, 17.5, 14.25)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.0, 2.7937499999999997)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:14.588604,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.770833333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 7.105882352941177)","(2.6, 3.0, 2.786470588235294)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.333333333333334)"
16-12-2022 12:14:15.594479,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.770833333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.98, 2.7868965517241375)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:16.600875,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.770833333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.98, 2.8364102564102565)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:17.609314,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.770833333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.96, 2.86)","(11.0, 34.0, 20.5625)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:18.624172,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.770833333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 6.733333333333333)","(2.6, 2.96, 2.86)","(11.0, 34.0, 25.73076923076923)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:19.667580,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 6.4)","(2.6, 2.92, 2.8655555555555554)","(11.0, 34.0, 21.1875)","(13.0, 55.0, 35.5)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:20.672634,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 15.727272727272727)","(6.0, 8.4, 6.733333333333333)","(2.6, 2.92, 2.8655555555555554)","(11.0, 34.0, 21.1875)","(13.0, 55.0, 38.0)","(9.0, 16.0, 12.944444444444445)"
16-12-2022 12:14:21.682909,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 11.833333333333334)"
16-12-2022 12:14:22.664750,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 12.538461538461538)"
16-12-2022 12:14:23.685744,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:24.657755,"(8.0, 29.0, 17.240000000000002)","(4.4, 5.0, 4.833333333333333)","(12.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.6, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:25.625014,"(8.0, 29.0, 17.240000000000002)","(4.2, 5.0, 4.833333333333333)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:26.616018,"(8.0, 29.0, 17.240000000000002)","(4.2, 5.0, 4.84375)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:27.578428,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.92, 2.82)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:28.554984,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8249999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:29.574580,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8249999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:30.579667,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8249999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:31.574188,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8249999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:32.609053,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8899999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:33.656957,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8899999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:34.663242,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.882608695652174)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8899999999999997)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:35.668791,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 16.0)","(6.0, 8.4, 7.105882352941177)","(2.5, 2.9, 2.8846153846153846)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:36.642599,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 14.833333333333334)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.05)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:37.637439,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.277777777777779)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.05)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:38.617972,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.277777777777779)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.0564516129032255)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:39.579396,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.277777777777779)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.0564516129032255)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:40.550230,"(8.0, 29.0, 17.240000000000002)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.023809523809524)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.0564516129032255)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:41.515184,"(8.0, 29.0, 16.066666666666666)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.023809523809524)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.0564516129032255)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:42.479379,"(8.0, 29.0, 20.046153846153842)","(4.2, 4.9, 4.871428571428572)","(11.0, 17.5, 15.023809523809524)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.0564516129032255)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:43.479546,"(8.0, 29.0, 14.600000000000001)","(4.2, 4.9, 4.716666666666667)","(11.0, 17.5, 15.023809523809524)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.15, 3.6192307692307693)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:44.451021,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.716666666666667)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.8, 2.9751724137931035)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 47.57142857142857)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:45.406978,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.8, 2.9751724137931035)","(11.0, 34.0, 21.1875)","(13.0, 60.0, 44.0)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:46.374675,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.65, 3.573)","(11.0, 34.0, 21.1875)","(13.0, 55.0, 44.0)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:47.334910,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.65, 3.15)","(11.0, 34.0, 24.238095238095237)","(13.0, 55.0, 44.0)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:48.324253,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.65, 3.15)","(11.0, 34.0, 25.08695652173913)","(13.0, 55.0, 44.0)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:49.285779,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.105882352941177)","(2.5, 3.65, 3.15)","(11.0, 34.0, 25.08695652173913)","(13.0, 55.0, 44.0)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:50.255820,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 6.933333333333334)","(2.5, 3.65, 3.15)","(11.0, 34.0, 25.08695652173913)","(13.0, 55.0, 50.470588235294116)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:51.288370,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.68)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.055555555555555)","(2.5, 3.65, 3.1661290322580644)","(11.0, 34.0, 25.08695652173913)","(13.0, 55.0, 49.86666666666667)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:52.276249,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.4, 7.055555555555555)","(2.5, 3.65, 3.1661290322580644)","(11.0, 34.0, 25.08695652173913)","(13.0, 55.0, 49.86666666666667)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:53.300153,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.0, 16.363636363636363)","(6.0, 8.4, 7.055555555555555)","(2.5, 3.65, 3.136296296296296)","(11.0, 34.0, 21.8125)","(13.0, 55.0, 49.86666666666667)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:54.414607,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.0, 16.363636363636363)","(6.0, 8.4, 7.366666666666666)","(2.5, 3.65, 3.136296296296296)","(11.0, 34.0, 21.8125)","(13.0, 55.0, 49.86666666666667)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:55.459035,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.5, 15.82258064516129)","(6.0, 8.2, 7.366666666666666)","(2.5, 3.65, 3.149090909090909)","(11.0, 34.0, 21.8125)","(13.0, 55.0, 49.86666666666667)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:56.572441,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.5, 16.07142857142857)","(6.0, 8.2, 7.074999999999999)","(2.5, 3.55, 3.015205479452055)","(11.0, 34.0, 21.8125)","(13.0, 55.0, 45.53333333333333)","(9.0, 16.0, 13.1875)"
16-12-2022 12:14:57.682906,"(8.0, 29.0, 15.56)","(4.2, 4.9, 4.689473684210527)","(11.0, 17.5, 16.07142857142857)","(6.0, 8.2, 7.074999999999999)","(2.5, 3.55, 3.015205479452055)","(11.0, 34.0, 21.8125)","(13.0, 50.0, 45.53333333333333)","(9.0, 16.0, 13.1875)"
