,Torque To The Max,The Crom,Risky Buziness,Furiosa,Perfect Feeling,Fly Cheval,La Pistola,Eagles Response,Mister Woodport,Bee Gees Best
10-01-2023 14:24:16.509051,"(12.0, 19.5, 18.166666666666668)","(19.0, 38.0, 27.5)","(11.0, 13.0, 12.25)","(10.0, 12.0, 10.044444444444444)","(19.0, 30.0, 26.4)","(12.0, 29.0, 24.2)","(31.0, 110.0, 100.0)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.24, 2.226666666666667)"
10-01-2023 14:24:18.145312,"(12.0, 19.5, 18.166666666666668)","(19.0, 38.0, 27.5)","(11.0, 12.5, 10.833333333333334)","(10.0, 12.0, 10.044444444444444)","(19.0, 30.0, 26.5)","(12.0, 28.0, 23.6)","(31.0, 110.0, 104.28571428571428)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.24, 2.226666666666667)"
10-01-2023 14:24:19.684334,"(12.0, 19.5, 18.166666666666668)","(19.0, 38.0, 27.5)","(11.0, 12.5, 11.636363636363637)","(10.0, 12.0, 10.523076923076923)","(19.0, 29.0, 29.714285714285715)","(12.0, 27.0, 23.6)","(31.0, 110.0, 105.0)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.24, 2.2411538461538463)"
10-01-2023 14:24:21.307455,"(12.0, 19.5, 18.166666666666668)","(19.0, 38.0, 27.5)","(11.0, 12.0, 11.636363636363637)","(10.0, 12.0, 10.523076923076923)","(19.0, 34.0, 27.636363636363637)","(12.0, 27.0, 23.6)","(31.0, 110.0, 105.0)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.2411538461538463)"
10-01-2023 14:24:22.834416,"(12.0, 19.5, 18.166666666666668)","(19.0, 38.0, 30.0)","(11.0, 12.0, 11.9)","(10.0, 12.0, 10.523076923076923)","(19.0, 34.0, 28.0)","(12.0, 27.0, 23.6)","(31.0, 110.0, 105.0)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.2411538461538463)"
10-01-2023 14:24:24.358329,"(12.0, 19.5, 17.785714285714285)","(19.0, 38.0, 31.0)","(11.0, 12.5, 12.704545454545455)","(10.0, 12.0, 10.523076923076923)","(19.0, 30.0, 27.428571428571427)","(12.0, 27.0, 23.6)","(31.0, 110.0, 105.0)","(10.0, 16.0, 14.46875)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.245217391304348)"
10-01-2023 14:24:25.951455,"(12.0, 19.5, 17.75)","(19.0, 36.0, 27.428571428571427)","(11.0, 13.0, 12.704545454545455)","(10.0, 12.0, 10.523076923076923)","(19.0, 30.0, 27.428571428571427)","(12.0, 27.0, 23.6)","(31.0, 110.0, 105.0)","(10.0, 16.0, 14.3)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.245217391304348)"
10-01-2023 14:24:27.466208,"(12.0, 19.0, 17.833333333333332)","(19.0, 36.0, 28.666666666666668)","(11.0, 13.0, 12.704545454545455)","(10.0, 12.0, 10.523076923076923)","(19.0, 30.0, 26.22222222222222)","(12.0, 27.0, 25.4)","(31.0, 110.0, 105.0)","(10.0, 15.5, 14.0)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.245217391304348)"
10-01-2023 14:24:28.926936,"(12.0, 18.5, 17.833333333333332)","(19.0, 34.0, 28.666666666666668)","(11.0, 13.0, 12.704545454545455)","(10.0, 12.0, 10.523076923076923)","(19.0, 29.0, 26.22222222222222)","(12.0, 27.0, 25.4)","(31.0, 110.0, 105.0)","(10.0, 15.5, 14.0)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.245217391304348)"
10-01-2023 14:24:30.447988,"(12.0, 18.5, 17.833333333333332)","(19.0, 34.0, 28.666666666666668)","(11.0, 13.0, 12.704545454545455)","(10.0, 12.0, 10.523076923076923)","(19.0, 29.0, 26.22222222222222)","(12.0, 27.0, 25.4)","(31.0, 110.0, 105.0)","(10.0, 15.5, 14.576923076923077)","(4.2, 9.4, 9.021052631578947)","(2.1, 2.28, 2.284)"
10-01-2023 14:24:31.911324,"(12.0, 18.5, 17.833333333333332)","(19.0, 34.0, 28.666666666666668)","(11.0, 13.0, 12.964285714285714)","(10.0, 12.0, 10.457142857142857)","(19.0, 29.0, 26.857142857142858)","(12.0, 27.0, 25.3)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.5, 14.75)","(4.2, 9.4, 9.017391304347827)","(2.1, 2.38, 2.282222222222222)"
10-01-2023 14:24:33.597972,"(12.0, 19.5, 17.818181818181817)","(19.0, 34.0, 28.666666666666668)","(11.0, 13.0, 11.3)","(10.0, 12.0, 10.233333333333333)","(19.0, 29.0, 28.8)","(12.0, 26.0, 23.5)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.5, 14.25)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.3, 2.226666666666667)"
10-01-2023 14:24:35.103428,"(12.0, 21.0, 17.818181818181817)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 11.3)","(10.0, 11.5, 10.366666666666667)","(19.0, 30.0, 28.0)","(12.0, 26.0, 23.5)","(31.0, 110.0, 103.33333333333334)","(10.0, 16.0, 14.5)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.26, 2.2479999999999998)"
10-01-2023 14:24:36.588751,"(12.0, 21.0, 18.083333333333332)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 11.3)","(10.0, 11.5, 10.366666666666667)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.26, 2.255)"
10-01-2023 14:24:38.064142,"(12.0, 21.0, 18.083333333333332)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 11.045454545454545)","(10.0, 11.5, 10.366666666666667)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.26, 2.2566666666666664)"
10-01-2023 14:24:39.513603,"(12.0, 21.0, 18.375)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 10.9)","(10.0, 11.5, 10.366666666666667)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.26, 2.2566666666666664)"
10-01-2023 14:24:41.010726,"(12.0, 21.0, 19.6875)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 10.9)","(10.0, 11.5, 10.366666666666667)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 9.026666666666667)","(2.1, 2.26, 2.255)"
10-01-2023 14:24:42.553001,"(12.0, 21.0, 19.6875)","(19.0, 34.0, 28.666666666666668)","(11.0, 12.5, 10.9)","(10.0, 11.5, 10.453846153846154)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 8.98)","(2.1, 2.26, 2.255)"
10-01-2023 14:24:44.001460,"(12.0, 21.0, 19.6875)","(19.0, 34.0, 27.0)","(11.0, 12.0, 11.333333333333334)","(10.0, 11.5, 10.453846153846154)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.4, 8.98)","(2.1, 2.26, 2.255)"
10-01-2023 14:24:45.503971,"(12.0, 21.0, 19.6875)","(19.0, 32.0, 28.0)","(11.0, 12.0, 11.25)","(10.0, 11.5, 10.453846153846154)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 20.071428571428573)","(31.0, 110.0, 95.0)","(10.0, 15.0, 14.5)","(4.2, 9.4, 9.142857142857142)","(2.1, 2.26, 2.278974358974359)"
10-01-2023 14:24:46.939941,"(12.0, 21.0, 19.6875)","(19.0, 32.0, 26.75)","(11.0, 12.0, 11.538461538461538)","(10.0, 11.5, 10.453846153846154)","(19.0, 30.0, 25.714285714285715)","(12.0, 24.0, 21.25)","(31.0, 100.0, 103.33333333333334)","(10.0, 15.0, 14.5)","(4.2, 9.2, 9.02)","(2.1, 2.28, 2.278974358974359)"
10-01-2023 14:24:48.574603,"(12.0, 21.0, 19.6875)","(19.0, 32.0, 26.75)","(11.0, 12.0, 11.538461538461538)","(10.0, 11.5, 10.784210526315789)","(19.0, 30.0, 26.4)","(12.0, 24.0, 21.25)","(31.0, 110.0, 98.33333333333333)","(10.0, 15.0, 14.5)","(4.2, 9.2, 8.96)","(2.1, 2.28, 2.278974358974359)"
10-01-2023 14:24:50.105141,"(12.0, 21.0, 19.6875)","(19.0, 32.0, 26.75)","(11.0, 12.0, 11.538461538461538)","(10.0, 11.5, 10.784210526315789)","(19.0, 30.0, 26.5)","(12.0, 24.0, 21.25)","(31.0, 110.0, 98.33333333333333)","(10.0, 15.0, 14.5)","(4.2, 9.2, 7.802919708029197)","(2.1, 2.28, 2.278974358974359)"
10-01-2023 14:24:51.600004,"(12.0, 21.0, 14.222222222222221)","(19.0, 32.0, 26.75)","(11.0, 12.0, 11.538461538461538)","(10.0, 11.5, 10.784210526315789)","(19.0, 29.0, 26.5)","(12.0, 24.0, 21.25)","(31.0, 110.0, 98.33333333333333)","(10.0, 15.0, 14.5)","(4.2, 8.0, 9.266666666666667)","(2.1, 2.28, 2.2769999999999997)"
10-01-2023 14:24:53.132281,"(12.0, 17.5, 15.571428571428571)","(19.0, 32.0, 29.0)","(11.0, 12.0, 11.5)","(10.0, 11.5, 11.071428571428571)","(19.0, 29.0, 27.0)","(12.0, 24.0, 19.833333333333332)","(31.0, 110.0, 101.25)","(10.0, 15.0, 14.0)","(4.2, 9.8, 8.461538461538462)","(2.1, 2.28, 2.2646153846153845)"
10-01-2023 14:24:54.679609,"(12.0, 17.0, 16.0)","(19.0, 32.0, 29.0)","(11.0, 12.0, 11.5)","(10.0, 12.5, 12.0)","(19.0, 32.0, 27.6)","(12.0, 24.0, 19.833333333333332)","(31.0, 110.0, 101.25)","(10.0, 15.0, 14.0)","(4.2, 9.0, 8.36923076923077)","(2.1, 2.32, 2.2657142857142856)"
10-01-2023 14:24:56.142445,"(12.0, 16.5, 15.5)","(19.0, 32.0, 29.0)","(11.0, 12.0, 11.5)","(10.0, 13.0, 12.25)","(19.0, 30.0, 27.6)","(12.0, 24.0, 19.833333333333332)","(31.0, 110.0, 101.25)","(10.0, 15.0, 14.0)","(4.2, 8.8, 8.36923076923077)","(2.1, 2.3, 2.2657142857142856)"
10-01-2023 14:24:57.636052,"(12.0, 16.5, 15.5)","(19.0, 32.0, 29.0)","(11.0, 12.0, 11.5)","(10.0, 13.0, 12.25)","(19.0, 30.0, 29.0)","(12.0, 24.0, 19.833333333333332)","(31.0, 110.0, 101.25)","(10.0, 15.0, 15.863636363636363)","(4.2, 8.8, 8.36923076923077)","(2.1, 2.3, 2.2657142857142856)"
10-01-2023 14:24:59.090142,"(12.0, 16.5, 15.5)","(19.0, 32.0, 29.0)","(11.0, 12.0, 11.5)","(10.0, 13.0, 12.25)","(19.0, 34.0, 29.0)","(12.0, 24.0, 19.833333333333332)","(31.0, 110.0, 92.5)","(10.0, 16.5, 15.25)","(4.2, 8.8, 8.36923076923077)","(2.1, 2.3, 2.264)"
10-01-2023 14:25:00.610024,"(12.0, 16.5, 14.666666666666666)","(19.0, 32.0, 31.142857142857142)","(11.0, 12.0, 11.5)","(10.0, 13.0, 12.25)","(19.0, 34.0, 29.0)","(12.0, 24.0, 21.727272727272727)","(31.0, 110.0, 92.5)","(10.0, 16.0, 15.25)","(4.2, 8.8, 8.276923076923076)","(2.1, 2.3, 2.2849999999999997)"
10-01-2023 14:25:01.971952,"(12.0, 15.0, 14.666666666666666)","(19.0, 32.0, 31.142857142857142)","(11.0, 12.0, 11.76923076923077)","(10.0, 13.0, 12.25)","(19.0, 34.0, 27.6)","(12.0, 24.0, 21.75)","(31.0, 110.0, 90.0)","(10.0, 16.0, 15.863636363636363)","(4.2, 8.6, 8.276923076923076)","(2.1, 2.3, 2.293333333333333)"
10-01-2023 14:25:03.347685,"(12.0, 14.5, 13.833333333333334)","(19.0, 38.0, 34.0)","(11.0, 12.0, 11.76923076923077)","(10.0, 13.0, 12.25)","(19.0, 30.0, 27.6)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 16.5, 15.454545454545453)","(4.2, 8.6, 8.276923076923076)","(2.1, 2.32, 2.293333333333333)"
10-01-2023 14:25:04.758440,"(12.0, 14.5, 13.833333333333334)","(19.0, 38.0, 34.0)","(11.0, 12.0, 12.666666666666666)","(10.0, 13.0, 13.366666666666667)","(19.0, 30.0, 27.6)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 16.0, 14.928571428571429)","(4.2, 8.6, 8.3375)","(2.1, 2.32, 2.293333333333333)"
10-01-2023 14:25:06.423180,"(12.0, 14.5, 12.545454545454545)","(19.0, 38.0, 29.0)","(11.0, 14.0, 12.25)","(10.0, 15.5, 13.568181818181818)","(19.0, 30.0, 25.8)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 16.0, 14.73076923076923)","(4.2, 8.6, 8.3375)","(2.1, 2.32, 2.2967741935483867)"
10-01-2023 14:25:07.939564,"(12.0, 14.0, 12.4)","(19.0, 38.0, 27.666666666666668)","(11.0, 14.0, 12.25)","(10.0, 15.0, 13.666666666666666)","(19.0, 30.0, 26.25)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 15.5, 14.73076923076923)","(4.2, 8.6, 8.700000000000001)","(2.1, 2.32, 2.3105263157894735)"
10-01-2023 14:25:09.465925,"(12.0, 14.0, 12.75)","(20.0, 36.0, 28.666666666666668)","(10.0, 14.0, 12.25)","(10.0, 15.0, 13.666666666666666)","(19.0, 30.0, 26.25)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 15.5, 14.73076923076923)","(4.2, 8.8, 8.733333333333334)","(2.1, 2.32, 2.2965714285714283)"
10-01-2023 14:25:10.946302,"(12.0, 13.5, 12.0)","(20.0, 34.0, 28.666666666666668)","(10.0, 14.0, 12.95)","(10.0, 15.0, 12.6)","(19.0, 30.0, 26.25)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 83.33333333333333)","(10.0, 15.5, 14.73076923076923)","(4.2, 8.8, 8.733333333333334)","(2.1, 2.34, 2.3225)"
10-01-2023 14:25:12.477662,"(12.0, 13.0, 11.928571428571429)","(20.0, 34.0, 28.666666666666668)","(10.0, 14.0, 13.214285714285714)","(10.0, 15.0, 12.75)","(19.0, 30.0, 26.25)","(12.0, 24.0, 22.071428571428573)","(31.0, 100.0, 92.5)","(10.0, 15.5, 14.852941176470589)","(4.2, 8.8, 8.733333333333334)","(2.1, 2.34, 2.3235294117647056)"
10-01-2023 14:25:13.897132,"(12.0, 12.5, 12.705882352941178)","(20.0, 34.0, 28.666666666666668)","(10.0, 14.0, 13.607142857142858)","(10.0, 15.0, 12.75)","(19.0, 30.0, 26.25)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.5, 13.8125)","(4.2, 8.8, 8.733333333333334)","(2.1, 2.34, 2.3247272727272725)"
10-01-2023 14:25:15.264298,"(12.0, 13.0, 12.705882352941178)","(20.0, 34.0, 27.333333333333332)","(10.0, 14.0, 13.607142857142858)","(10.0, 15.0, 13.285714285714285)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.0, 13.8125)","(4.2, 8.8, 8.75)","(2.1, 2.34, 2.337142857142857)"
10-01-2023 14:25:16.692777,"(12.0, 13.0, 12.375)","(20.0, 34.0, 27.333333333333332)","(10.0, 14.0, 13.607142857142858)","(10.0, 15.0, 13.285714285714285)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.0, 13.8125)","(4.2, 8.8, 8.503703703703705)","(2.1, 2.38, 2.337142857142857)"
10-01-2023 14:25:18.109866,"(12.0, 13.0, 12.583333333333334)","(20.0, 34.0, 27.333333333333332)","(10.0, 14.0, 13.607142857142858)","(10.0, 15.0, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.0, 13.8125)","(4.2, 8.8, 8.433333333333334)","(2.1, 2.38, 2.337142857142857)"
10-01-2023 14:25:19.651607,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.333333333333332)","(10.0, 14.0, 12.714285714285714)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 87.5)","(10.0, 16.0, 13.8125)","(4.2, 8.6, 8.433333333333334)","(2.1, 2.38, 2.337142857142857)"
10-01-2023 14:25:21.184676,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.333333333333332)","(10.0, 13.5, 12.8)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 100.0, 87.5)","(10.0, 16.0, 13.8125)","(4.2, 8.6, 8.433333333333334)","(2.1, 2.38, 2.337142857142857)"
10-01-2023 14:25:22.440826,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.333333333333332)","(10.0, 13.5, 12.928571428571429)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 100.0, 92.5)","(10.0, 16.0, 13.8125)","(4.2, 8.6, 8.433333333333334)","(2.1, 2.38, 2.337142857142857)"
10-01-2023 14:25:23.676971,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.333333333333332)","(10.0, 13.5, 12.909090909090908)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.0, 13.8125)","(4.2, 8.6, 8.433333333333334)","(2.1, 2.38, 2.304)"
10-01-2023 14:25:25.023292,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.0)","(10.0, 14.0, 12.8)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 21.0)","(31.0, 110.0, 92.5)","(10.0, 16.0, 13.653846153846153)","(4.2, 8.6, 8.56)","(2.1, 2.4, 2.300869565217391)"
10-01-2023 14:25:26.463520,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.0)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 12.625)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 92.5)","(10.0, 15.5, 13.722222222222221)","(4.2, 8.6, 8.56)","(2.1, 2.4, 2.3163636363636364)"
10-01-2023 14:25:27.935787,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 92.5)","(10.0, 15.5, 13.722222222222221)","(4.2, 8.6, 8.56)","(2.1, 2.38, 2.3085714285714283)"
10-01-2023 14:25:29.342098,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.8)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 92.5)","(10.0, 15.5, 13.722222222222221)","(4.2, 8.6, 8.56)","(2.1, 2.38, 2.3085714285714283)"
10-01-2023 14:25:30.692793,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 92.5)","(10.0, 15.5, 13.722222222222221)","(4.2, 8.6, 8.565217391304348)","(2.1, 2.38, 2.300869565217391)"
10-01-2023 14:25:32.032810,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.666666666666668)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 92.5)","(10.0, 15.5, 13.653846153846153)","(4.2, 8.6, 8.565217391304348)","(2.1, 2.4, 2.308235294117647)"
10-01-2023 14:25:33.276257,"(12.0, 13.0, 12.357142857142858)","(20.0, 29.0, 27.5)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 110.0, 85.0)","(10.0, 15.5, 13.8)","(4.2, 8.6, 8.56)","(2.1, 2.4, 2.308235294117647)"
10-01-2023 14:25:34.490618,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.75)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.56)","(2.1, 2.4, 2.308235294117647)"
10-01-2023 14:25:35.721832,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.8)","(10.0, 14.5, 13.875)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.56)","(2.1, 2.4, 2.308235294117647)"
10-01-2023 14:25:37.113985,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.666666666666668)","(10.0, 14.0, 12.909090909090908)","(10.0, 14.5, 13.875)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.4, 2.308235294117647)"
10-01-2023 14:25:38.792548,"(12.0, 13.0, 12.357142857142858)","(20.0, 29.0, 27.5)","(10.0, 14.0, 13.09090909090909)","(10.0, 14.5, 13.666666666666666)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.4, 2.34)"
10-01-2023 14:25:40.131151,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 27.5)","(10.0, 14.0, 12.666666666666666)","(10.0, 14.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.46, 2.3546666666666667)"
10-01-2023 14:25:41.448472,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 26.428571428571427)","(10.0, 14.0, 12.666666666666666)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.44, 2.376)"
10-01-2023 14:25:42.908749,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.666666666666666)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.4, 2.376)"
10-01-2023 14:25:44.220549,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.666666666666666)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 22.666666666666668)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 8.566666666666666)","(2.1, 2.4, 2.3499999999999996)"
10-01-2023 14:25:45.311905,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.333333333333334)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 24.0, 30.285714285714285)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 8.6, 7.6058252427184465)","(2.1, 2.42, 2.385)"
10-01-2023 14:25:46.563315,"(12.0, 13.0, 12.357142857142858)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.666666666666666)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 32.0, 23.75)","(31.0, 95.0, 79.0)","(10.0, 15.0, 13.8)","(4.2, 7.8, 7.972727272727273)","(2.1, 2.4, 2.3914285714285715)"
10-01-2023 14:25:47.815133,"(12.0, 13.0, 12.59090909090909)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.736842105263158)","(10.0, 14.5, 13.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 32.0, 22.285714285714285)","(31.0, 95.0, 77.5)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.948571428571428)","(2.1, 2.4, 2.372)"
10-01-2023 14:25:49.006048,"(12.0, 13.0, 12.59090909090909)","(20.0, 30.0, 28.75)","(10.0, 14.0, 12.736842105263158)","(10.0, 14.5, 13.363636363636363)","(19.0, 30.0, 25.636363636363637)","(12.0, 30.0, 22.285714285714285)","(31.0, 90.0, 77.5)","(10.0, 15.0, 13.8)","(4.2, 8.2, 7.791836734693877)","(2.1, 2.42, 2.372)"
10-01-2023 14:25:50.361779,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 28.75)","(10.0, 14.0, 12.285714285714285)","(10.0, 17.0, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 30.0, 23.0)","(41.0, 90.0, 77.5)","(10.0, 15.0, 13.8)","(4.2, 8.2, 7.933333333333334)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:51.679505,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 28.75)","(10.0, 14.0, 12.285714285714285)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 29.0, 23.333333333333332)","(41.0, 90.0, 79.16666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.890909090909091)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:52.997329,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 12.285714285714285)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 100.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.861818181818181)","(2.1, 2.42, 2.38)"
10-01-2023 14:25:54.329470,"(12.0, 13.0, 12.59090909090909)","(21.0, 30.0, 27.727272727272727)","(10.0, 14.0, 12.875)","(10.0, 16.5, 13.5)","(19.0, 30.0, 25.636363636363637)","(12.0, 28.0, 22.75)","(41.0, 95.0, 81.66666666666667)","(10.0, 15.0, 13.8)","(4.2, 8.0, 7.861818181818181)","(2.1, 2.42, 2.38)"
