,Gudgeon Pin,Good Charlotte,Get A Shout,Roma Bella,Prabaker,Pepperberry,Manawata,Dr Archer
07-12-2022 19:22:35.187237,"(2.05, 2.5, 2.4811111111111113)","(20.0, 26.0, 23.571428571428573)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 23.0, 19.296296296296298)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.038461538461538)"
07-12-2022 19:22:36.492920,"(2.05, 2.5, 2.4811111111111113)","(20.0, 25.0, 23.235294117647058)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 23.0, 19.296296296296298)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:38.098506,"(2.05, 2.5, 2.476595744680851)","(20.0, 25.0, 23.83941605839416)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 23.0, 19.296296296296298)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:39.729148,"(2.05, 2.5, 2.476595744680851)","(20.0, 25.0, 23.605095541401273)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 23.0, 19.296296296296298)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:41.346548,"(2.05, 2.5, 2.4819148936170214)","(20.0, 25.0, 23.605095541401273)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 23.0, 21.076923076923077)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:42.636762,"(2.05, 2.5, 2.4819148936170214)","(20.0, 25.0, 23.605095541401273)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 22.0, 19.627906976744185)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:43.889811,"(2.05, 2.5, 2.477777777777778)","(20.0, 25.0, 23.605095541401273)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 22.0, 19.36)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.038461538461538)"
07-12-2022 19:22:45.206839,"(2.05, 2.5, 2.4936170212765956)","(20.0, 25.0, 23.605095541401273)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 22.0, 19.233766233766232)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.038461538461538)"
07-12-2022 19:22:46.554684,"(2.05, 2.5, 2.498876404494382)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 22.0, 19.233766233766232)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.038461538461538)"
07-12-2022 19:22:47.817583,"(2.05, 2.52, 2.453333333333333)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.666666666666668)","(3.7, 4.7, 4.617741935483871)","(16.0, 22.0, 19.233766233766232)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.2)","(4.2, 5.2, 5.125)"
07-12-2022 19:22:49.163483,"(2.05, 2.5, 2.4615384615384617)","(20.0, 25.0, 23.606451612903225)","(16.0, 29.0, 28.0)","(3.7, 4.7, 4.693617021276596)","(16.0, 22.0, 19.236842105263158)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.2, 5.118181818181818)"
07-12-2022 19:22:50.443466,"(2.05, 2.5, 2.461818181818182)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 4.7, 4.920754716981132)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.217391304347824)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.3, 5.177777777777778)"
07-12-2022 19:22:51.836068,"(2.05, 2.5, 2.486153846153846)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.0)","(3.7, 5.0, 4.920754716981132)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.025)"
07-12-2022 19:22:53.196031,"(2.05, 2.54, 2.50875)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.08)"
07-12-2022 19:22:54.579546,"(2.05, 2.54, 2.392)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.057142857142857)"
07-12-2022 19:22:55.919691,"(2.05, 2.52, 2.424)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.0)","(3.7, 5.0, 4.823529411764706)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.057142857142857)"
07-12-2022 19:22:57.114263,"(2.05, 2.52, 2.42)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.0)","(3.7, 5.0, 4.823529411764706)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.16)"
07-12-2022 19:22:58.263508,"(2.05, 2.5, 2.45)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.785714285714286)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:22:59.408171,"(2.05, 2.46, 2.4566666666666666)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.823529411764706)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.025)"
07-12-2022 19:23:00.760122,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.823529411764706)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.134328358208954)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.025)"
07-12-2022 19:23:02.044778,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.823529411764706)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:03.298458,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:04.460297,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:05.502425,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 23.596153846153847)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:06.561700,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 22.11842105263158)","(16.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:07.757568,"(2.05, 2.44, 2.434285714285714)","(20.0, 25.0, 22.227848101265824)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:08.898953,"(2.05, 2.4, 2.384)","(20.0, 25.0, 22.227848101265824)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.875)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:10.009402,"(2.05, 2.44, 2.429333333333333)","(20.0, 25.0, 22.227848101265824)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:11.096463,"(2.05, 2.44, 2.429333333333333)","(20.0, 25.0, 22.214285714285715)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.863636363636363)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:12.452989,"(2.05, 2.46, 2.3866666666666667)","(20.0, 25.0, 22.214285714285715)","(16.0, 29.0, 28.0)","(3.7, 5.0, 4.775862068965517)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:13.519507,"(2.05, 2.46, 2.3847058823529412)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.775862068965517)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:14.531495,"(2.05, 2.46, 2.3847058823529412)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.775862068965517)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:15.749963,"(2.05, 2.46, 2.3847058823529412)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:16.816381,"(2.05, 2.46, 2.4285714285714284)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:18.004571,"(2.05, 2.46, 2.424444444444444)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.017647058823529)"
07-12-2022 19:23:19.262116,"(2.05, 2.46, 2.424444444444444)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.0)"
07-12-2022 19:23:20.398834,"(2.05, 2.46, 2.424444444444444)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.0)"
07-12-2022 19:23:21.412843,"(2.05, 2.46, 2.4299999999999997)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.0)"
07-12-2022 19:23:22.451894,"(2.05, 2.46, 2.405)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.0)"
07-12-2022 19:23:23.423717,"(2.05, 2.46, 2.4035294117647057)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.0)"
07-12-2022 19:23:24.498492,"(2.05, 2.46, 2.4163636363636365)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 4.942857142857143)"
07-12-2022 19:23:25.611117,"(2.05, 2.46, 2.4253846153846155)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.2)"
07-12-2022 19:23:26.698333,"(2.05, 2.46, 2.4299999999999997)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.23448275862069)"
07-12-2022 19:23:27.742628,"(2.05, 2.46, 2.4299999999999997)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 27.666666666666668)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.23448275862069)"
07-12-2022 19:23:28.809265,"(2.05, 2.46, 2.424444444444444)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.09090909090909)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.23448275862069)"
07-12-2022 19:23:29.943624,"(2.05, 2.46, 2.424444444444444)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.046153846153846)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.052173913043479)"
07-12-2022 19:23:30.991857,"(2.05, 2.46, 2.4035294117647057)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.044776119402986)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:32.038246,"(2.05, 2.46, 2.405)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.044776119402986)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:33.403692,"(2.05, 2.46, 2.4353846153846153)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.044776119402986)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:34.559971,"(2.05, 2.46, 2.4353846153846153)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 30.0, 27.2)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:35.720421,"(2.05, 2.46, 2.4299999999999997)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 29.0, 27.133333333333333)","(21.0, 40.0, 35.46153846153846)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:36.942765,"(2.05, 2.48, 2.475)","(20.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.0)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.341772151898734)","(21.0, 29.0, 25.166666666666668)","(21.0, 40.0, 35.21621621621622)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:38.311494,"(2.05, 2.5, 2.4699999999999998)","(20.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 29.0, 24.666666666666668)","(21.0, 40.0, 35.5)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:39.475488,"(2.05, 2.5, 2.4699999999999998)","(20.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 29.0, 24.727272727272727)","(21.0, 36.0, 35.26315789473684)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:40.664909,"(2.05, 2.5, 2.4699999999999998)","(20.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 27.0, 24.94736842105263)","(21.0, 40.0, 35.23076923076923)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:41.833099,"(2.05, 2.5, 2.4699999999999998)","(20.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 26.0, 25.0)","(21.0, 36.0, 35.2)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:42.954826,"(2.05, 2.52, 2.5114285714285716)","(20.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 26.0, 24.705882352941178)","(21.0, 36.0, 35.2)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:44.121369,"(2.05, 2.5, 2.48)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 26.0, 24.75)","(21.0, 36.0, 35.2)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:45.379015,"(2.05, 2.5, 2.48)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 26.0, 24.09090909090909)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:46.665968,"(2.05, 2.5, 2.48)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.7105263157894735)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.09259259259259)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:47.890383,"(2.05, 2.5, 2.48)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.725)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.092307692307692)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:49.019005,"(2.05, 2.46, 2.444)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.725)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.092307692307692)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:50.102211,"(2.05, 2.46, 2.444)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.725)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.1)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:51.212658,"(2.05, 2.46, 2.45)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.10909090909091)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:52.360184,"(2.05, 2.5, 2.49)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.115384615384617)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:53.471253,"(2.05, 2.48, 2.474285714285714)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.12)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:54.546758,"(2.05, 2.48, 2.4763636363636365)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.106382978723403)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.066666666666667)"
07-12-2022 19:23:55.662176,"(2.05, 2.5, 2.4752941176470586)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.106382978723403)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.090476190476191)"
07-12-2022 19:23:56.721557,"(2.05, 2.5, 2.465)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.728571428571429)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.106382978723403)","(21.0, 36.0, 34.535714285714285)","(4.2, 5.4, 5.090476190476191)"
07-12-2022 19:23:58.166600,"(2.05, 2.5, 2.470666666666667)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.735294117647059)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.121951219512194)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.4, 5.030769230769231)"
07-12-2022 19:23:59.171435,"(2.05, 2.48, 2.470666666666667)","(19.0, 25.0, 22.11111111111111)","(18.0, 29.0, 27.4)","(3.7, 5.0, 4.735294117647059)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.17241379310345)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.4, 5.041666666666667)"
07-12-2022 19:24:00.252205,"(2.05, 2.46, 2.4563636363636365)","(19.0, 25.0, 22.216867469879517)","(18.0, 29.0, 27.857142857142858)","(3.7, 5.0, 4.777777777777778)","(16.0, 22.0, 19.727272727272727)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.5, 5.1454545454545455)"
07-12-2022 19:24:01.466170,"(2.05, 2.44, 2.4)","(19.0, 25.0, 22.214285714285715)","(18.0, 29.0, 28.076923076923077)","(3.7, 5.0, 4.783783783783784)","(16.0, 22.0, 19.727272727272727)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.3)"
07-12-2022 19:24:02.749383,"(2.05, 2.44, 2.4258823529411764)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.333333333333332)","(3.7, 5.0, 4.7894736842105265)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.359999999999999)"
07-12-2022 19:24:04.015955,"(2.05, 2.44, 2.4258823529411764)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.333333333333332)","(3.7, 5.0, 4.811764705882353)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.316666666666666)"
07-12-2022 19:24:05.149691,"(2.05, 2.44, 2.4258823529411764)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.333333333333332)","(3.7, 5.0, 4.811764705882353)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.316666666666666)"
07-12-2022 19:24:06.291881,"(2.05, 2.44, 2.4321311475409835)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.333333333333332)","(3.8, 5.0, 4.82)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.316666666666666)"
07-12-2022 19:24:07.388635,"(2.05, 2.44, 2.4)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.076923076923077)","(3.8, 5.0, 4.82)","(16.0, 22.0, 19.635135135135137)","(21.0, 25.0, 24.357142857142858)","(21.0, 36.0, 34.57142857142857)","(4.2, 5.6, 5.316666666666666)"
07-12-2022 19:24:08.471041,"(2.05, 2.46, 2.4299999999999997)","(19.0, 25.0, 22.24705882352941)","(18.0, 29.0, 28.333333333333332)","(3.8, 5.0, 4.82)","(16.0, 22.0, 19.535211267605632)","(21.0, 25.0, 24.4)","(21.0, 36.0, 34.51851851851852)","(4.2, 5.6, 5.2250000000000005)"
07-12-2022 19:24:09.563960,"(2.0, 2.46, 2.424)","(19.0, 25.0, 22.27906976744186)","(18.0, 29.0, 27.5)","(3.8, 5.0, 4.82)","(16.0, 22.0, 19.535211267605632)","(21.0, 25.0, 24.4)","(21.0, 36.0, 34.51851851851852)","(4.2, 5.5, 5.2250000000000005)"
