,Spring Baron,Roy Rip,Dauntless,Zsa Zsa Express,Peta Stop,Coughlin,Candy Kaos,Tiny Sparkle
04-01-2023 13:24:01.839477,"(14.0, 21.0, 17.53846153846154)","(18.0, 36.0, 23.647058823529413)","(3.1, 4.8, 4.6)","(8.5, 14.5, 12.727272727272727)","(4.6, 5.7, 5.237142857142857)","(4.2, 5.9, 5.358333333333333)","(4.6, 4.8, 4.605882352941176)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:03.126444,"(15.0, 21.0, 17.53846153846154)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.8, 4.65)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.185714285714285)","(4.2, 5.9, 5.533333333333333)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:04.411874,"(15.0, 21.0, 17.53846153846154)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.65)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.2, 5.08)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:05.710119,"(15.0, 20.0, 18.6)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.757142857142857)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.2, 5.133333333333333)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:06.949598,"(15.0, 20.0, 18.6)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.757142857142857)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.2, 5.0)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:08.248016,"(15.0, 19.5, 17.625)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.757142857142857)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.2, 4.866666666666667)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:09.603924,"(15.0, 19.5, 17.625)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.975)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.2, 5.071428571428571)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:10.872723,"(15.0, 19.5, 17.625)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.1, 5.0)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 4.862068965517241)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:12.120221,"(15.0, 19.5, 17.625)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.1, 5.0)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:13.284971,"(15.0, 19.5, 17.625)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.1, 5.0)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.19375)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:14.400096,"(15.0, 28.0, 25.125)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.1, 4.822222222222222)","(8.5, 14.5, 12.538461538461538)","(4.4, 5.7, 5.225)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:15.507064,"(15.0, 27.0, 21.75)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.1, 4.822222222222222)","(8.5, 14.5, 12.538461538461538)","(4.4, 5.7, 5.225)","(4.2, 6.0, 4.96)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:16.686318,"(15.0, 27.0, 19.65)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.225)","(4.2, 6.0, 4.94)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:17.903212,"(15.0, 27.0, 18.46875)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.018181818181818)","(4.2, 5.9, 4.94)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:19.106138,"(15.0, 27.0, 18.46875)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.5, 12.727272727272727)","(4.4, 5.7, 5.188235294117646)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:20.283491,"(15.0, 25.0, 22.875)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.5, 13.0)","(4.4, 5.7, 5.292307692307692)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:21.420867,"(15.0, 23.0, 21.375)","(17.0, 36.0, 23.647058823529413)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.0)","(4.4, 5.6, 5.292307692307692)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.8, 4.59375)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:22.626619,"(15.0, 23.0, 21.375)","(17.0, 36.0, 23.647058823529413)","(3.2, 5.2, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 5.9, 5.966666666666667)","(4.6, 4.8, 4.684210526315789)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:23.707194,"(15.0, 23.0, 18.0)","(17.0, 34.0, 26.57142857142857)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.6, 5.125)","(4.6, 4.8, 4.684210526315789)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:24.779892,"(15.0, 23.0, 18.0)","(17.0, 32.0, 29.25)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 4.993939393939394)","(4.2, 6.4, 5.4437500000000005)","(4.6, 4.8, 4.684210526315789)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:25.897570,"(15.0, 23.0, 18.0)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.4, 5.140740740740741)","(4.6, 4.8, 4.684210526315789)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:27.071893,"(15.0, 23.0, 18.0)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.4, 5.140740740740741)","(4.6, 4.8, 4.485714285714286)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:28.275389,"(15.0, 22.0, 18.15)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 5.066666666666666)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.4, 5.140740740740741)","(4.6, 4.8, 4.485714285714286)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:29.389926,"(15.0, 22.0, 17.470588235294116)","(17.0, 32.0, 23.357142857142858)","(3.2, 5.3, 4.733333333333333)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.4, 5.240909090909091)","(4.6, 4.8, 4.566666666666667)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:30.543889,"(15.0, 22.0, 17.470588235294116)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.4, 5.575)","(4.6, 4.7, 4.566666666666667)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:31.767697,"(15.0, 22.0, 17.470588235294116)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.2, 5.4)","(4.6, 4.7, 4.566666666666667)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:32.990776,"(15.0, 22.0, 17.470588235294116)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.2, 5.128571428571429)","(4.6, 4.7, 4.566666666666667)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:34.178017,"(15.0, 22.0, 17.470588235294116)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.183333333333333)","(4.2, 6.2, 5.128571428571429)","(4.6, 4.7, 4.6625000000000005)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:35.400715,"(15.0, 21.0, 18.1875)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 5.08)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.6, 5.3)","(4.2, 6.2, 5.128571428571429)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:36.632413,"(15.0, 21.0, 17.53846153846154)","(17.0, 32.0, 23.357142857142858)","(3.2, 5.2, 4.688888888888888)","(8.5, 14.0, 12.68421052631579)","(4.4, 5.5, 5.3)","(4.2, 6.2, 4.743478260869566)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:37.937546,"(15.0, 21.0, 17.53846153846154)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.2, 4.96)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:39.160954,"(15.0, 21.0, 17.53846153846154)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:40.326445,"(15.0, 21.0, 17.53846153846154)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:41.513628,"(15.0, 21.0, 18.1875)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:42.761534,"(15.0, 20.0, 17.8125)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:44.037026,"(15.0, 20.0, 17.8125)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:45.298536,"(15.0, 20.0, 17.454545454545453)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.0)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:46.435996,"(15.0, 20.0, 17.454545454545453)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:47.600907,"(15.0, 20.0, 17.454545454545453)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:48.817100,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:50.060634,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.9, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.042857142857143)","(4.6, 4.7, 4.6571428571428575)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:51.288388,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.071428571428571)","(4.6, 4.7, 4.66)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:52.465200,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.66)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:53.650156,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.66)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:54.879722,"(15.0, 19.5, 17.625)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.071428571428571)","(4.6, 4.7, 4.66)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:56.047265,"(15.0, 26.0, 22.2)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 4.96)","(4.6, 4.7, 4.66)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:57.204319,"(15.0, 26.0, 22.2)","(17.0, 32.0, 23.357142857142858)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.22)","(4.6, 4.7, 4.655555555555556)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:58.480402,"(15.0, 26.0, 20.0625)","(17.0, 29.0, 27.0)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 6.0, 5.042857142857143)","(4.6, 4.7, 4.655555555555556)","(21.0, 40.0, 34.0)"
04-01-2023 13:24:59.741362,"(15.0, 24.0, 19.3125)","(17.0, 29.0, 27.0)","(3.2, 4.9, 4.775)","(8.5, 14.0, 13.107142857142858)","(4.4, 5.5, 5.3)","(4.2, 5.9, 4.94)","(4.6, 4.7, 4.611111111111112)","(21.0, 40.0, 34.0)"
04-01-2023 13:25:01.016923,"(15.0, 23.0, 21.375)","(17.0, 29.0, 22.6)","(3.2, 4.9, 4.723529411764706)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.233333333333333)","(4.2, 5.9, 5.26)","(4.6, 4.7, 4.638461538461539)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:02.207610,"(15.0, 23.0, 18.9375)","(17.0, 29.0, 23.0)","(3.2, 4.9, 4.723529411764706)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.288235294117647)","(4.6, 4.7, 4.638461538461539)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:03.378502,"(15.0, 23.0, 18.0)","(17.0, 29.0, 17.923076923076923)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.3)","(4.2, 5.9, 5.26)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:04.612811,"(15.0, 23.0, 18.0)","(17.0, 29.0, 19.142857142857142)","(3.2, 5.3, 5.144444444444444)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.233333333333333)","(4.2, 5.9, 5.76551724137931)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:06.039643,"(15.0, 23.0, 18.0)","(17.0, 29.0, 21.333333333333332)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 4.916666666666666)","(4.2, 5.9, 5.606451612903226)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:07.975607,"(15.0, 22.0, 17.6)","(17.0, 29.0, 20.2)","(3.2, 4.8, 4.716666666666667)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.18)","(4.2, 5.8, 5.606451612903226)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:09.335924,"(15.0, 22.0, 17.6)","(17.0, 29.0, 20.2)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.8, 5.606451612903226)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:10.619370,"(15.0, 22.0, 17.6)","(17.0, 29.0, 20.2)","(3.2, 4.8, 5.066666666666666)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.8, 5.606451612903226)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:11.921610,"(15.0, 22.0, 17.6)","(17.0, 29.0, 21.125)","(3.2, 5.3, 4.9111111111111105)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.8, 5.024489795918367)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:13.174656,"(15.0, 22.0, 18.15)","(17.0, 29.0, 21.125)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 6.2, 5.774193548387097)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:14.529658,"(15.0, 21.0, 18.1875)","(17.0, 29.0, 21.125)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 6.0, 5.774193548387097)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:15.876885,"(15.0, 21.0, 17.53846153846154)","(17.0, 29.0, 21.125)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 6.0, 5.774193548387097)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:17.185689,"(15.0, 21.0, 17.53846153846154)","(17.0, 29.0, 21.125)","(3.2, 4.9, 4.733333333333333)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 6.0, 5.774193548387097)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:18.365868,"(15.0, 21.0, 17.53846153846154)","(17.0, 29.0, 21.125)","(3.2, 4.9, 4.688888888888888)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 6.0, 5.838461538461539)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:19.494979,"(15.0, 21.0, 18.1875)","(17.0, 29.0, 21.125)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 4.851851851851852)","(4.2, 6.0, 5.690322580645161)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:20.648586,"(15.0, 20.0, 17.8125)","(17.0, 29.0, 20.428571428571427)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.9, 5.690322580645161)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:21.829833,"(15.0, 20.0, 17.454545454545453)","(17.0, 29.0, 20.428571428571427)","(3.2, 4.8, 4.688888888888888)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.9, 5.690322580645161)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:22.980304,"(15.0, 20.0, 17.0)","(17.0, 29.0, 20.53846153846154)","(3.2, 4.8, 4.747368421052632)","(8.5, 14.0, 13.342105263157894)","(4.4, 5.5, 5.166666666666666)","(4.2, 5.9, 5.690322580645161)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:24.259111,"(15.0, 20.0, 17.0)","(17.0, 29.0, 21.535714285714285)","(3.2, 4.8, 4.747368421052632)","(8.5, 14.0, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 5.690322580645161)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 32.0)"
04-01-2023 13:25:25.648059,"(15.0, 20.0, 17.0)","(17.0, 29.0, 21.535714285714285)","(3.2, 4.8, 4.821052631578947)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 4.882926829268293)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 28.470588235294116)"
04-01-2023 13:25:27.064539,"(15.0, 20.0, 17.625)","(17.0, 29.0, 21.92857142857143)","(3.2, 4.9, 4.821052631578947)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 4.837837837837838)","(4.2, 6.2, 5.0095238095238095)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 28.470588235294116)"
04-01-2023 13:25:28.482536,"(15.0, 19.5, 17.625)","(17.0, 29.0, 22.23076923076923)","(3.2, 4.9, 4.775)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 6.0, 5.5125)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 28.470588235294116)"
04-01-2023 13:25:30.071025,"(15.0, 19.5, 18.136363636363637)","(17.0, 29.0, 22.23076923076923)","(3.2, 4.9, 4.775)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 6.0, 5.578378378378378)","(4.6, 4.7, 4.652941176470589)","(21.0, 40.0, 28.470588235294116)"
04-01-2023 13:25:31.963719,"(15.0, 19.5, 18.136363636363637)","(17.0, 29.0, 23.133333333333333)","(3.2, 4.9, 4.775)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 6.0, 5.578378378378378)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 30.5)"
04-01-2023 13:25:33.536584,"(15.0, 19.5, 17.75)","(17.0, 29.0, 25.0)","(3.2, 4.9, 4.833333333333333)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 5.7)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 28.11764705882353)"
04-01-2023 13:25:34.802826,"(15.0, 19.0, 17.75)","(17.0, 29.0, 25.0)","(3.2, 5.0, 4.833333333333333)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 5.75)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 28.0)"
04-01-2023 13:25:36.083827,"(15.0, 19.0, 17.75)","(17.0, 29.0, 25.0)","(3.2, 5.0, 4.833333333333333)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 5.75)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 27.384615384615383)"
04-01-2023 13:25:37.337748,"(15.0, 19.0, 15.666666666666666)","(17.0, 29.0, 25.0)","(3.2, 5.0, 4.9375)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 5.9, 5.723529411764706)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 27.565217391304348)"
04-01-2023 13:25:38.607443,"(15.0, 19.0, 15.666666666666666)","(17.0, 29.0, 25.0)","(3.2, 5.0, 4.9375)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.157142857142857)","(4.2, 5.9, 5.723529411764706)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 27.5)"
04-01-2023 13:25:39.905259,"(15.0, 19.0, 15.666666666666666)","(17.0, 29.0, 25.0)","(3.2, 5.0, 4.853125)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.157142857142857)","(4.2, 5.9, 5.833333333333333)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 27.5)"
04-01-2023 13:25:41.145567,"(15.0, 19.0, 15.666666666666666)","(17.0, 29.0, 25.0)","(3.2, 4.9, 4.853125)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.157142857142857)","(4.2, 6.0, 5.805)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 27.5)"
04-01-2023 13:25:42.414626,"(15.0, 19.0, 15.666666666666666)","(17.0, 29.0, 25.0)","(3.2, 4.9, 4.853125)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.157142857142857)","(4.2, 6.0, 5.805)","(4.6, 4.7, 4.652941176470589)","(21.0, 38.0, 28.307692307692307)"
04-01-2023 13:25:43.726095,"(14.0, 19.0, 15.25)","(18.0, 29.0, 25.0)","(3.4, 4.9, 4.816666666666667)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 6.0, 5.2)","(4.4, 4.7, 4.652941176470589)","(21.0, 36.0, 28.0)"
04-01-2023 13:25:44.972336,"(14.0, 19.0, 15.25)","(18.0, 29.0, 25.0)","(3.4, 4.9, 4.816666666666667)","(8.5, 13.5, 12.666666666666666)","(4.4, 5.5, 5.1499999999999995)","(4.2, 6.0, 5.4)","(4.4, 4.7, 4.652941176470589)","(21.0, 36.0, 23.61904761904762)"
