,Scotch And Coke,Whisky Ninja,Tobys Snag,Planet Ruler,Excavator Ticket,Dr Spokes,Dr Delana,My Girl Whizbang
10-01-2023 19:17:30.152744,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:31.325229,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:32.485405,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:33.491908,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:34.552594,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:35.671462,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:36.849075,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:37.934727,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:38.952488,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:39.969491,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:40.996467,"(5.5, 11.0, 10.389285714285714)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:42.121588,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:43.137436,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:44.166130,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:45.174848,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:46.285057,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:47.363923,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:48.468252,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:49.654940,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:50.771696,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:51.863127,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:53.027117,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:54.090786,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:55.140733,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:56.237514,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:57.200025,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:58.266209,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:17:59.408882,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:00.548896,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 7.824999999999999)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:01.566909,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.0, 5.543939393939394)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:02.546954,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.2, 5.759375)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.384615384615384)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:03.578486,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.2, 5.759375)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.72)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:04.636326,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.2, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.72)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:05.741612,"(5.5, 11.0, 6.800000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.72)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:06.854302,"(5.5, 11.0, 6.800000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.72)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:07.917437,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:08.991065,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:10.031388,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.356818181818182)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:11.110317,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.4, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:12.205486,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:13.266142,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:14.276984,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:15.243555,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:16.241986,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:17.235706,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:18.226446,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:19.193863,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:20.282025,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:21.256192,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:22.286629,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:23.343710,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:24.451097,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:25.521276,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:26.654497,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:27.783397,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:28.913657,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:30.040733,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.171428571428571)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:31.064918,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.461538461538462)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:32.092976,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.461538461538462)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:33.151635,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 6.461538461538462)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:34.265779,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:35.399983,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:36.482342,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:37.467272,"(5.5, 11.0, 6.800000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:38.529703,"(5.5, 10.5, 6.675000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:39.613850,"(5.5, 10.5, 6.675000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 5.060869565217391)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:40.711608,"(5.5, 10.5, 6.675000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:41.814924,"(5.5, 10.5, 6.675000000000001)","(6.5, 11.5, 10.804545454545455)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:42.859133,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:43.855985,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:44.929917,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:46.021942,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:47.137280,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:48.246790,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:49.247630,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:50.255280,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:51.300806,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:52.398748,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:53.458358,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
10-01-2023 19:18:54.502440,"(5.5, 10.5, 6.675000000000001)","(6.5, 12.0, 11.236363636363636)","(3.4, 5.6, 4.338636363636364)","(4.0, 6.8, 5.593181818181818)","(12.0, 25.0, 16.25)","(10.0, 24.0, 19.392000000000003)","(4.2, 7.6, 4.857142857142857)","(31.0, 230.0, 100.78571428571429)"
