,Peak Contributer,Battle Award,Bin Chicken,Coudreau,Hello Carol,Howling Victory,Lambeau Leap,Little Complicated,Sherman,Trianon
08-01-2023 12:57:40.874845,"(3.7, 4.5, 4.395652173913043)","(12.0, 20.0, 18.0)","(101.0, 220.0, 157.5)","(5.0, 8.0, 7.4)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 8.439285714285713)"
08-01-2023 12:57:42.293707,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.5, 18.0)","(101.0, 220.0, 157.5)","(5.0, 8.0, 7.311111111111111)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 8.439285714285713)"
08-01-2023 12:57:43.621361,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.5, 18.0)","(101.0, 220.0, 157.5)","(5.0, 7.8, 7.485714285714286)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 7.16)"
08-01-2023 12:57:44.992147,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.5, 18.0)","(101.0, 220.0, 157.5)","(5.0, 7.8, 7.525)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 7.16)"
08-01-2023 12:57:46.417728,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.0, 18.0)","(101.0, 220.0, 157.5)","(5.0, 7.8, 7.525)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 7.16)"
08-01-2023 12:57:47.774490,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.0, 18.0)","(101.0, 220.0, 157.5)","(5.0, 7.8, 6.242857142857143)","(10.0, 21.0, 19.0)","(2.3, 2.78, 2.652)","(101.0, 200.0, 147.5)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 7.16)"
08-01-2023 12:57:49.178819,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.0, 17.714285714285715)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.6, 6.314285714285714)","(10.0, 21.0, 20.294117647058826)","(2.3, 2.78, 2.6377777777777776)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 8.176470588235293)"
08-01-2023 12:57:50.638970,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.0, 17.714285714285715)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.6, 6.65)","(10.0, 21.0, 20.294117647058826)","(2.3, 2.78, 2.7126315789473687)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.6, 7.800000000000001)"
08-01-2023 12:57:52.082148,"(3.7, 4.5, 4.395652173913043)","(12.0, 19.0, 17.027027027027028)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.65)","(10.0, 21.0, 20.294117647058826)","(2.3, 2.74, 2.7255555555555557)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.4, 7.800000000000001)"
08-01-2023 12:57:53.464645,"(3.7, 4.5, 4.395652173913043)","(12.0, 20.0, 15.652173913043478)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.9714285714285715)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.68)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.4, 8.0)"
08-01-2023 12:57:54.839620,"(3.7, 4.5, 4.404)","(12.0, 20.0, 15.652173913043478)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.9714285714285715)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.608)","(101.0, 200.0, 165.0)","(101.0, 220.0, 173.33333333333334)","(81.0, 200.0, 140.0)","(5.5, 8.4, 8.0)"
08-01-2023 12:57:56.167112,"(3.7, 4.5, 4.404)","(12.0, 20.0, 15.652173913043478)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.9714285714285715)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.608)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.4, 8.0)"
08-01-2023 12:57:57.483362,"(3.7, 4.5, 4.404)","(12.0, 20.0, 15.6)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.9714285714285715)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.608)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.4, 8.142857142857142)"
08-01-2023 12:57:58.805755,"(3.7, 4.5, 4.404)","(12.0, 19.5, 18.973684210526315)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.800000000000001)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.6384615384615384)","(101.0, 200.0, 165.0)","(101.0, 220.0, 212.0)","(81.0, 200.0, 140.0)","(5.5, 8.2, 8.142857142857142)"
08-01-2023 12:58:00.184517,"(3.7, 4.5, 4.404)","(12.0, 19.5, 18.807692307692307)","(101.0, 220.0, 178.33333333333331)","(5.0, 7.4, 6.800000000000001)","(10.0, 21.0, 20.333333333333332)","(2.3, 2.74, 2.6483333333333334)","(101.0, 200.0, 165.0)","(101.0, 220.0, 173.33333333333334)","(81.0, 200.0, 140.0)","(5.5, 8.2, 8.142857142857142)"
08-01-2023 12:58:01.610391,"(3.7, 4.5, 4.404)","(12.0, 19.5, 18.526315789473685)","(101.0, 220.0, 171.66666666666669)","(5.0, 7.4, 7.025)","(10.0, 21.0, 19.444444444444443)","(2.3, 2.74, 2.6483333333333334)","(101.0, 200.0, 158.33333333333334)","(101.0, 220.0, 173.33333333333334)","(81.0, 200.0, 135.0)","(5.5, 8.2, 8.142857142857142)"
08-01-2023 12:58:02.981350,"(3.7, 4.5, 4.404)","(12.0, 19.0, 16.333333333333332)","(101.0, 210.0, 165.0)","(5.0, 7.4, 6.457142857142857)","(10.0, 20.0, 17.75)","(2.3, 2.74, 2.5733333333333333)","(101.0, 190.0, 151.66666666666666)","(101.0, 220.0, 173.33333333333334)","(81.0, 190.0, 146.66666666666669)","(5.5, 8.2, 8.375)"
08-01-2023 12:58:04.759444,"(3.7, 4.5, 4.404)","(12.0, 19.0, 16.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.457142857142857)","(10.0, 20.0, 17.75)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.291428571428572)"
08-01-2023 12:58:06.356276,"(3.7, 4.5, 4.404)","(12.0, 19.0, 16.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.457142857142857)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.291428571428572)"
08-01-2023 12:58:07.944881,"(3.7, 4.5, 4.404)","(12.0, 19.0, 18.526315789473685)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.457142857142857)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.291428571428572)"
08-01-2023 12:58:09.667093,"(3.7, 4.5, 4.404)","(12.0, 19.0, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.711111111111111)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.4, 8.32857142857143)"
08-01-2023 12:58:11.289263,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.6)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 173.33333333333334)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.4, 8.32857142857143)"
08-01-2023 12:58:12.892992,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.6)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 173.33333333333334)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.4, 8.32857142857143)"
08-01-2023 12:58:14.431436,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.725)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.5733333333333333)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 173.33333333333334)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.2, 8.142857142857142)"
08-01-2023 12:58:16.022468,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 6.822222222222222)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.727837837837838)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 173.33333333333334)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.2, 8.144827586206896)"
08-01-2023 12:58:17.371039,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 7.6, 7.55)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 173.33333333333334)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.2, 8.144827586206896)"
08-01-2023 12:58:18.775180,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 8.0, 7.2)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.2, 8.144827586206896)"
08-01-2023 12:58:20.196035,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 8.0, 7.2)","(10.0, 20.0, 18.2)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 143.57142857142856)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.2, 7.88)"
08-01-2023 12:58:21.596105,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.333333333333332)","(101.0, 200.0, 165.0)","(5.0, 8.0, 7.533333333333333)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 151.66666666666666)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.381818181818181)"
08-01-2023 12:58:22.988422,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 200.0, 130.0)","(5.0, 8.0, 7.85)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.381818181818181)"
08-01-2023 12:58:24.376893,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 200.0, 126.66666666666667)","(5.0, 8.0, 7.666666666666667)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.74, 2.6275)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 146.66666666666669)","(5.5, 8.6, 8.331034482758621)"
08-01-2023 12:58:25.723174,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 190.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.74, 2.7192307692307693)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 8.066666666666666)"
08-01-2023 12:58:27.278992,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.8, 2.635)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 8.066666666666666)"
08-01-2023 12:58:28.695957,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.76, 2.745454545454545)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.933333333333333)"
08-01-2023 12:58:30.175352,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.76, 2.745454545454545)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.933333333333333)"
08-01-2023 12:58:31.640894,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.76, 2.745454545454545)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.933333333333333)"
08-01-2023 12:58:33.164914,"(3.7, 4.5, 4.404)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.962962962962963)","(10.0, 20.0, 18.666666666666668)","(2.3, 2.76, 2.746206896551724)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.88)"
08-01-2023 12:58:34.681163,"(3.7, 4.5, 4.409090909090909)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 8.0, 7.4622222222222225)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.746206896551724)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.6, 7.88)"
08-01-2023 12:58:36.001711,"(3.7, 4.6, 4.409090909090909)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.3)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.746206896551724)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.6, 7.763636363636364)"
08-01-2023 12:58:37.412816,"(3.7, 4.6, 4.409090909090909)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.3)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.746206896551724)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.685714285714286)"
08-01-2023 12:58:38.795818,"(3.7, 4.6, 4.409090909090909)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.359999999999999)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.685714285714286)"
08-01-2023 12:58:40.220431,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.933333333333333)"
08-01-2023 12:58:41.513631,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.933333333333333)"
08-01-2023 12:58:42.794282,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.933333333333333)"
08-01-2023 12:58:44.102373,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.844444444444445)"
08-01-2023 12:58:45.330475,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.2)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.844444444444445)"
08-01-2023 12:58:46.518822,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.2)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.844444444444445)"
08-01-2023 12:58:47.692533,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.4, 7.8)"
08-01-2023 12:58:49.122276,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.8)"
08-01-2023 12:58:50.308611,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 137.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 116.66666666666667)","(5.5, 8.2, 7.857142857142857)"
08-01-2023 12:58:51.637139,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.2)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 180.0, 162.5)","(101.0, 220.0, 212.0)","(81.0, 180.0, 157.5)","(5.5, 8.2, 7.857142857142857)"
08-01-2023 12:58:53.064548,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.2)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 230.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 230.0, 130.0)","(5.5, 8.2, 9.4)"
08-01-2023 12:58:54.483315,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.2)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 130.0)","(5.5, 10.0, 9.528571428571428)"
08-01-2023 12:58:55.800745,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.7468852459016393)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 130.0)","(5.5, 10.0, 9.266666666666667)"
08-01-2023 12:58:57.509021,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.04)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.76, 2.723076923076923)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 130.0)","(5.5, 9.8, 8.085714285714285)"
08-01-2023 12:58:59.137688,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.8, 7.1)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.723076923076923)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 126.66666666666666)","(5.5, 9.8, 8.085714285714285)"
08-01-2023 12:59:00.368256,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.1)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.723076923076923)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 126.66666666666666)","(5.5, 9.8, 8.085714285714285)"
08-01-2023 12:59:01.642046,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 123.33333333333333)","(5.0, 7.6, 7.1)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.625)","(101.0, 220.0, 157.5)","(101.0, 220.0, 212.0)","(81.0, 220.0, 164.0)","(5.5, 9.8, 8.25)"
08-01-2023 12:59:02.971652,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 16.25)","(101.0, 180.0, 116.25)","(5.0, 7.4, 6.6)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.624864864864865)","(101.0, 220.0, 145.0)","(101.0, 220.0, 212.0)","(81.0, 220.0, 150.0)","(5.5, 9.6, 8.1)"
08-01-2023 12:59:04.277355,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 17.0)","(101.0, 180.0, 116.25)","(5.0, 7.4, 6.550000000000001)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.624864864864865)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 220.0, 172.85714285714286)","(5.5, 9.6, 9.278571428571428)"
08-01-2023 12:59:05.581084,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 16.375)","(101.0, 180.0, 116.25)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.624864864864865)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 210.0, 165.71428571428572)","(5.5, 9.6, 9.278571428571428)"
08-01-2023 12:59:06.911309,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 16.375)","(101.0, 180.0, 116.25)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.6523076923076925)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.6, 8.266666666666666)"
08-01-2023 12:59:08.275442,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 16.375)","(101.0, 180.0, 116.25)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.6523076923076925)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.6, 8.866666666666667)"
08-01-2023 12:59:09.522055,"(3.7, 4.6, 4.438461538461538)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 18.333333333333332)","(2.3, 2.8, 2.6523076923076925)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.866666666666667)"
08-01-2023 12:59:10.941346,"(3.7, 4.6, 4.516)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 19.166666666666668)","(2.3, 2.8, 2.662857142857143)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.7)"
08-01-2023 12:59:12.132735,"(3.7, 4.6, 4.516)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 19.166666666666668)","(2.3, 2.8, 2.662857142857143)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.7)"
08-01-2023 12:59:13.374221,"(3.7, 4.6, 4.516)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 19.166666666666668)","(2.3, 2.8, 2.662857142857143)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.7)"
08-01-2023 12:59:14.804180,"(3.7, 4.6, 4.516)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 19.166666666666668)","(2.3, 2.8, 2.662857142857143)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.7)"
08-01-2023 12:59:16.137293,"(3.7, 4.6, 4.516)","(12.0, 17.5, 16.375)","(101.0, 180.0, 120.0)","(5.0, 7.2, 6.533333333333333)","(10.0, 20.0, 19.166666666666668)","(2.3, 2.8, 2.6523076923076925)","(101.0, 220.0, 166.42857142857144)","(101.0, 220.0, 212.0)","(81.0, 200.0, 165.71428571428572)","(5.5, 9.4, 8.7)"
