,Wild Charlie,Todds Express,Commander Beven,Dixie Diner,Sick Bubblegum,Victoria Belle,Joyful Juggler,Bowser Boy
12-01-2023 18:46:30.298618,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:31.477293,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:32.665597,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:33.837212,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:34.914330,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:36.063024,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:37.042356,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:38.143855,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:39.227001,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:40.280753,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:41.294101,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:42.301149,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:43.354397,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 28.363636363636363)","(8.0, 15.5, 11.65)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:44.413893,"(17.0, 65.0, 39.0)","(9.0, 18.0, 12.25)","(21.0, 65.0, 39.85714285714286)","(8.0, 20.0, 17.15)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 7.6)"
12-01-2023 18:46:45.639798,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.555555555555555)","(21.0, 65.0, 37.5)","(8.0, 21.0, 12.866666666666667)","(1.65, 2.1, 1.7615384615384615)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 7.371428571428572)"
12-01-2023 18:46:46.992222,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.555555555555555)","(21.0, 65.0, 37.5)","(8.0, 21.0, 12.866666666666667)","(1.65, 2.1, 1.7615384615384615)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 7.371428571428572)"
12-01-2023 18:46:48.156098,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.555555555555555)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.133333333333333)","(1.65, 2.1, 1.7615384615384615)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 7.371428571428572)"
12-01-2023 18:46:49.374721,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.125)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.133333333333333)","(1.65, 2.1, 1.6727272727272726)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.233333333333333)"
12-01-2023 18:46:50.544101,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.125)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.133333333333333)","(1.65, 2.1, 1.80625)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:51.633572,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.88888888888889)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.133333333333333)","(1.65, 2.1, 1.9789473684210526)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:52.671223,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.375)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.133333333333333)","(1.65, 2.1, 1.9789473684210526)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:53.814947,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.375)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.399999999999999)","(1.65, 2.1, 1.9904761904761905)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:54.871393,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.375)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.399999999999999)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:55.792031,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.555555555555555)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.399999999999999)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:56.782640,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.555555555555555)","(21.0, 65.0, 37.5)","(8.0, 21.0, 13.399999999999999)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:57.844129,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.666666666666668)","(21.0, 65.0, 37.5)","(8.0, 21.0, 14.5)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:46:59.083411,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.666666666666668)","(21.0, 65.0, 37.5)","(8.0, 21.0, 14.5)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:00.173722,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 12.666666666666668)","(21.0, 65.0, 37.5)","(8.0, 21.0, 15.428571428571429)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:01.425681,"(17.0, 65.0, 36.5625)","(9.0, 18.0, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 21.0, 14.942857142857143)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:02.662363,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:03.797171,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.333333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:04.879466,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.444444444444445)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:05.888026,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.444444444444445)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.709090909090909)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:06.962357,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.444444444444445)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:08.379946,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7933333333333332)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:09.478123,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7785714285714285)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:10.486258,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7615384615384615)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:11.888188,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.333333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7615384615384615)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:12.987210,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.333333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 8.266666666666666)"
12-01-2023 18:47:14.046754,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 13.3)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:15.209517,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 11.9375)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:16.244497,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.25)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:17.226851,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.25)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:18.230433,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 12.1875)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:19.262136,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:20.340605,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:21.506493,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.8125)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:22.550893,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.8125)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:23.615648,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:24.845588,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:26.131203,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:27.289353,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:28.427875,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:29.513325,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:30.600790,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 5.968965517241379)"
12-01-2023 18:47:31.622815,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:32.678875,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:33.815820,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:34.860018,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:35.941239,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:37.101297,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:38.171064,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:39.187642,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:40.239757,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:41.234279,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:42.222498,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:43.210973,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:44.212795,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:45.209581,"(17.0, 65.0, 35.3125)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 14.942857142857143)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:46.250094,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:47.295208,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:48.339124,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:49.369592,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:50.457499,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:51.529934,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:52.542960,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:53.630671,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:54.724645,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:55.792734,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:56.857743,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:57.893607,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:47:59.015283,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:48:00.020193,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:48:01.138544,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:48:02.172365,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.6818181818181817)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
12-01-2023 18:48:03.267453,"(17.0, 65.0, 35.625)","(9.0, 17.5, 10.583333333333332)","(21.0, 65.0, 37.5)","(8.0, 20.0, 10.057142857142857)","(1.65, 2.1, 1.7538461538461538)","(18.0, 60.0, 32.8125)","(8.0, 15.5, 10.5)","(5.5, 9.6, 7.0)"
