,Tiggerlong Flyer,Six Speed Manual,Shadow Riot,Kanji Yield,Aston Lira,High Tribe Rico,Black Compass,Selynya Obi
14-12-2022 19:38:57.903987,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:38:59.232481,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:00.541152,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 4.263870967741935)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:01.702371,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 4.263870967741935)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:02.853454,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.48)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:04.151994,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 49.375)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:05.280318,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 49.375)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:06.311062,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 49.375)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:07.390768,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 49.375)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 67.0)"
14-12-2022 19:39:08.632156,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 49.375)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:09.837301,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:10.995216,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:12.080288,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.495)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:13.262173,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:14.501360,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:15.641954,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:16.803728,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:17.952561,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:19.179793,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:20.449568,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:21.647836,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:22.821134,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:23.949921,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:25.101362,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:26.219313,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:27.424165,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:28.622107,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:29.778716,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:30.805101,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:31.969496,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:33.119569,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:34.170799,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:35.259171,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:36.562961,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:37.813138,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:38.949200,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:40.138547,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:41.362497,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:42.687073,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:43.844167,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:44.929400,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:46.090970,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:47.246388,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:48.430429,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:49.520713,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:50.578478,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:51.680029,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:52.773733,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:53.893484,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:55.034541,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:56.185606,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:57.328478,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:58.530832,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:39:59.679086,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:00.924379,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:02.056720,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:03.122807,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:04.231520,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:05.311608,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:06.445274,"(11.0, 30.0, 26.3)","(18.0, 60.0, 33.4375)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 41.90909090909091)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 14.666666666666668)","(26.0, 110.0, 57.07692307692307)"
14-12-2022 19:40:07.569350,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:08.744569,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:09.976227,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:11.076691,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:12.215212,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:13.381160,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:14.611062,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:15.784284,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:16.924240,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:18.009192,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:19.165046,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:20.336229,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:21.475581,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:22.670924,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:23.784710,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:24.887652,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:26.049966,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:27.117242,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:28.222210,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:29.335847,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
14-12-2022 19:40:30.452583,"(11.0, 30.0, 28.538461538461537)","(18.0, 60.0, 42.083333333333336)","(2.0, 2.74, 2.4663157894736845)","(26.0, 95.0, 57.5)","(3.1, 5.1, 3.3455172413793104)","(5.0, 9.8, 7.127272727272728)","(11.0, 24.0, 18.92857142857143)","(26.0, 110.0, 67.0)"
