,Robell Ruby,Skylahs Misfit,Bugatti Hydro,My Reputation,Bokarm Nero,Tipple Valley,Kooringa Magic,Amber Jack
08-12-2022 13:26:15.152951,"(3.2, 5.8, 3.3804347826086953)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.4466666666666668)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:16.318555,"(3.2, 5.8, 3.3804347826086953)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.4466666666666668)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:17.587356,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.4466666666666668)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:18.797039,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.4466666666666668)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:19.918228,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.4466666666666668)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:21.096113,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.876)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:22.332188,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.166666666666664)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:23.530968,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:24.642452,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 42.125)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 660.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:25.666322,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 41.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 660.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 9.65625)"
08-12-2022 13:26:26.778713,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 41.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 660.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:27.891818,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 41.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 660.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:29.067092,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 41.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 660.0, 310.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:30.176247,"(3.2, 5.6, 3.3630434782608694)","(20.0, 50.0, 41.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.333333333333336)","(81.0, 660.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:31.402651,"(3.2, 5.6, 3.7333333333333334)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.333333333333336)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:32.562581,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.333333333333336)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:33.681399,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.333333333333336)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.306666666666667)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:34.736288,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.306666666666667)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:35.838526,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.306666666666667)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:36.986355,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:38.137088,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.131111111111111)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:39.299463,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.268)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:40.568294,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.268)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:41.798042,"(3.2, 5.6, 3.92)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.5276923076923077)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:43.029719,"(3.2, 5.4, 4.364705882352942)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.9057142857142857)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:44.343847,"(3.2, 5.3, 5.09)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.5, 3.44)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:45.523943,"(3.2, 5.3, 5.09)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:46.674976,"(3.2, 5.3, 5.09)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:47.897739,"(3.2, 5.3, 5.09)","(20.0, 50.0, 47.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:49.217656,"(3.2, 5.3, 5.09)","(20.0, 50.0, 32.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:50.498020,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:51.820064,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:53.035194,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.248)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:54.361403,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.4, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:55.553792,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.3, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:56.721099,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.3, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:57.982547,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.3, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:26:59.269462,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.3, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:00.505551,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 53.05263157894737)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.298181818181818)","(2.7, 4.3, 3.42)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:01.782100,"(3.2, 5.3, 5.09)","(20.0, 65.0, 38.81818181818181)","(101.0, 650.0, 206.0)","(21.0, 55.0, 51.300000000000004)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.014736842105263)","(2.7, 4.3, 3.8478260869565215)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:02.946666,"(3.2, 5.3, 5.09)","(20.0, 65.0, 27.4)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.6525)","(2.7, 4.3, 3.133928571428571)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:04.209811,"(3.2, 5.3, 5.09)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.6525)","(2.7, 5.4, 3.2649999999999997)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:05.472454,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.6525)","(2.7, 5.2, 4.4125000000000005)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:06.837755,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.6525)","(2.7, 5.2, 3.355)","(5.5, 10.5, 8.733333333333334)"
08-12-2022 13:27:08.091868,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.6525)","(2.7, 5.2, 3.355)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:09.391843,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.537777777777778)","(2.7, 5.2, 3.355)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:10.587820,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.2)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.2, 3.355)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:11.978352,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.2, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:13.450580,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:14.879898,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:16.208875,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:17.518606,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:18.717729,"(3.2, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:19.886001,"(3.1, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.1, 3.3666666666666667)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:21.082674,"(3.1, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.0, 3.7569230769230773)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:22.293266,"(3.1, 5.3, 3.7906250000000004)","(20.0, 55.0, 40.0)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 4.537777777777778)","(2.7, 5.0, 3.7569230769230773)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:23.470634,"(3.1, 5.3, 3.7906250000000004)","(20.0, 55.0, 33.75)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 5.0, 3.3276470588235294)","(2.7, 5.0, 3.7569230769230773)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:24.697254,"(3.1, 5.3, 3.7906250000000004)","(20.0, 50.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.9, 4.5649999999999995)","(2.7, 5.0, 3.6953846153846155)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:25.847505,"(3.1, 5.3, 3.4865384615384616)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 49.714285714285715)","(81.0, 580.0, 325.0)","(2.9, 4.8, 4.016666666666667)","(2.7, 5.0, 3.7199999999999998)","(5.5, 10.5, 9.027777777777779)"
08-12-2022 13:27:27.347976,"(3.1, 5.2, 4.085714285714285)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.8, 4.4775)","(2.7, 5.0, 3.7446153846153845)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:28.691207,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.7, 4.3025)","(2.7, 5.0, 3.8930232558139535)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:29.906207,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.4, 3.3)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:31.245963,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.3, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:32.528530,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:33.771414,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:35.036075,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:36.232372,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:37.412907,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:38.653978,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2649999999999997)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:39.911566,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.2, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:41.142263,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:42.387274,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:43.644726,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:44.814879,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:45.941586,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2777777777777777)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:47.169598,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.1, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:48.332911,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:49.507508,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 46.57692307692307)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:50.709379,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 206.0)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:51.985540,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 40.375)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:53.310798,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 43.57142857142857)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.2666666666666666)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:54.490084,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 43.57142857142857)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.44)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:55.684350,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 43.57142857142857)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.0, 3.212068965517241)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:56.869143,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 43.57142857142857)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 5.4, 3.42)","(5.5, 10.5, 7.611111111111111)"
08-12-2022 13:27:58.135807,"(3.1, 5.1, 4.637499999999999)","(20.0, 48.0, 43.57142857142857)","(101.0, 650.0, 372.5)","(21.0, 55.0, 43.0)","(81.0, 580.0, 325.0)","(2.9, 4.5, 4.3025)","(2.7, 4.9, 3.42)","(5.5, 10.5, 7.611111111111111)"
