,Villainess,Overhyped,Silver Valley,Good Charlotte,Barney Sun,My Shout Zoe,Nick The Quick,Dr Topaz
11-01-2023 20:31:19.445108,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.266666666666667)","(16.0, 23.0, 22.12)","(31.0, 40.0, 36.8)","(3.2, 3.65, 3.5944444444444446)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.68, 2.679080459770115)","(19.0, 28.0, 26.94736842105263)"
11-01-2023 20:31:20.671391,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.266666666666667)","(16.0, 23.0, 22.12)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.580909090909091)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.68, 2.680740740740741)","(19.0, 28.0, 26.857142857142858)"
11-01-2023 20:31:22.021367,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.266666666666667)","(16.0, 23.0, 21.928571428571427)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.5724489795918366)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.7, 2.6792000000000002)","(19.0, 28.0, 27.024390243902438)"
11-01-2023 20:31:23.308393,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.268571428571429)","(16.0, 23.0, 21.866666666666667)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.557894736842105)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.68, 2.686918238993711)","(19.0, 28.0, 26.857142857142858)"
11-01-2023 20:31:24.672966,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.266666666666667)","(16.0, 23.0, 21.428571428571427)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.556164383561644)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.7, 2.6820689655172414)","(19.0, 28.0, 26.857142857142858)"
11-01-2023 20:31:25.911641,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.266666666666667)","(16.0, 22.0, 21.375)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.5525)","(9.0, 11.5, 11.105263157894736)","(2.25, 2.7, 2.6851851851851856)","(19.0, 28.0, 26.823529411764707)"
11-01-2023 20:31:27.155928,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.257142857142857)","(16.0, 22.0, 22.066666666666666)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.546153846153846)","(9.0, 11.5, 10.923076923076923)","(2.25, 2.7, 2.6851851851851856)","(19.0, 28.0, 26.823529411764707)"
11-01-2023 20:31:28.391529,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.276923076923077)","(16.0, 23.0, 21.375)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.5609375)","(9.0, 11.0, 10.89655172413793)","(2.25, 2.7, 2.67741935483871)","(19.0, 28.0, 26.571428571428573)"
11-01-2023 20:31:29.575553,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.222222222222222)","(16.0, 23.0, 21.3)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.564285714285714)","(9.0, 11.0, 10.58)","(2.25, 2.68, 2.672)","(19.0, 28.0, 26.571428571428573)"
11-01-2023 20:31:30.779941,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.296)","(16.0, 23.0, 21.866666666666667)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.527906976744186)","(9.0, 11.0, 10.522727272727273)","(2.25, 2.68, 2.6751898734177217)","(19.0, 28.0, 27.135135135135137)"
11-01-2023 20:31:32.049979,"(81.0, 130.0, 126.66666666666667)","(5.0, 7.4, 7.314285714285715)","(16.0, 23.0, 21.866666666666667)","(31.0, 40.0, 36.8)","(3.2, 3.6, 3.5297297297297296)","(9.0, 11.0, 10.547619047619047)","(2.25, 2.7, 2.6912000000000003)","(19.0, 28.0, 27.135135135135137)"
11-01-2023 20:31:33.393768,"(81.0, 130.0, 126.52173913043478)","(5.0, 7.6, 7.4437500000000005)","(16.0, 23.0, 21.928571428571427)","(31.0, 40.0, 36.903225806451616)","(3.2, 3.55, 3.5034883720930234)","(9.0, 11.0, 10.547619047619047)","(2.25, 2.72, 2.68093023255814)","(19.0, 28.0, 26.689655172413794)"
11-01-2023 20:31:34.579791,"(81.0, 130.0, 126.52173913043478)","(5.0, 7.6, 7.4437500000000005)","(16.0, 23.0, 21.928571428571427)","(31.0, 40.0, 36.903225806451616)","(3.2, 3.55, 3.5245098039215685)","(9.0, 11.0, 10.557142857142857)","(2.25, 2.7, 2.6832911392405063)","(19.0, 28.0, 26.933333333333334)"
11-01-2023 20:31:35.919019,"(81.0, 130.0, 122.25806451612902)","(5.0, 7.6, 7.224)","(16.0, 23.0, 22.57894736842105)","(31.0, 40.0, 36.903225806451616)","(3.2, 3.55, 3.5153846153846153)","(9.0, 11.0, 10.602564102564102)","(2.25, 2.7, 2.706666666666667)","(19.0, 28.0, 27.03030303030303)"
11-01-2023 20:31:37.151819,"(81.0, 140.0, 138.57142857142858)","(5.0, 7.4, 7.223076923076923)","(16.0, 23.0, 23.4)","(31.0, 40.0, 37.2)","(3.2, 3.55, 3.536764705882353)","(9.0, 11.0, 10.71875)","(2.25, 2.72, 2.5864754098360656)","(19.0, 28.0, 27.043478260869566)"
11-01-2023 20:31:38.413434,"(81.0, 150.0, 132.10526315789474)","(5.0, 7.6, 7.46)","(16.0, 24.0, 23.9)","(31.0, 40.0, 37.28)","(3.2, 3.55, 3.5686046511627905)","(9.0, 11.0, 10.714285714285714)","(2.25, 2.6, 2.6552000000000002)","(19.0, 28.0, 27.76923076923077)"
11-01-2023 20:31:39.743506,"(81.0, 150.0, 133.41463414634146)","(5.0, 7.6, 7.348571428571429)","(16.0, 24.0, 23.952380952380953)","(31.0, 40.0, 39.0)","(3.2, 3.6, 3.5733333333333333)","(9.0, 11.0, 10.6875)","(2.25, 2.66, 2.626732673267327)","(19.0, 28.0, 27.6)"
11-01-2023 20:31:41.038344,"(81.0, 150.0, 133.41463414634146)","(5.0, 7.6, 7.348571428571429)","(16.0, 24.0, 23.952380952380953)","(31.0, 40.0, 39.142857142857146)","(3.2, 3.6, 3.5902777777777777)","(9.0, 11.0, 10.6875)","(2.25, 2.66, 2.5785714285714287)","(19.0, 28.0, 27.130434782608695)"
11-01-2023 20:31:42.607178,"(81.0, 150.0, 131.53846153846155)","(5.0, 7.6, 7.430769230769231)","(16.0, 24.0, 24.363636363636363)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.5896825396825394)","(9.0, 11.0, 10.791666666666666)","(2.25, 2.58, 2.5986363636363636)","(19.0, 28.0, 26.4)"
11-01-2023 20:31:44.122778,"(81.0, 150.0, 131.53846153846155)","(5.0, 7.6, 7.442105263157895)","(16.0, 25.0, 23.952380952380953)","(31.0, 40.0, 39.6)","(3.2, 3.65, 3.572222222222222)","(9.0, 11.0, 10.71875)","(2.25, 2.66, 2.5811111111111114)","(19.0, 28.0, 31.152542372881356)"
11-01-2023 20:31:45.493025,"(81.0, 150.0, 132.4390243902439)","(5.0, 7.6, 7.442105263157895)","(17.0, 25.0, 24.12)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.59)","(9.0, 11.0, 10.733333333333333)","(2.25, 2.62, 2.5741176470588236)","(19.0, 32.0, 31.008)"
11-01-2023 20:31:46.741595,"(81.0, 150.0, 121.57894736842105)","(5.0, 7.6, 7.444444444444445)","(17.0, 25.0, 24.12)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.5965116279069766)","(9.0, 11.0, 10.733333333333333)","(2.25, 2.58, 2.5643478260869568)","(19.0, 32.0, 29.692307692307693)"
11-01-2023 20:31:47.982150,"(81.0, 150.0, 121.57894736842105)","(5.0, 7.6, 7.413333333333334)","(17.0, 25.0, 23.952380952380953)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.56)","(9.0, 11.0, 10.733333333333333)","(2.25, 2.58, 2.5833333333333335)","(19.0, 32.0, 29.375)"
11-01-2023 20:31:49.344392,"(81.0, 150.0, 121.57894736842105)","(5.0, 7.6, 7.466666666666667)","(17.0, 25.0, 23.952380952380953)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.56)","(9.0, 11.0, 10.733333333333333)","(2.25, 2.64, 2.567142857142857)","(19.0, 32.0, 29.375)"
11-01-2023 20:31:50.789946,"(81.0, 150.0, 121.57894736842105)","(5.0, 7.6, 7.572727272727272)","(17.0, 25.0, 24.043478260869566)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.5578125)","(9.0, 11.0, 10.68)","(2.25, 2.58, 2.563846153846154)","(19.0, 32.0, 33.791666666666664)"
11-01-2023 20:31:52.145590,"(81.0, 150.0, 121.57894736842105)","(5.0, 7.6, 7.572727272727272)","(17.0, 25.0, 24.043478260869566)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.539344262295082)","(9.0, 11.5, 10.716666666666667)","(2.25, 2.58, 2.559230769230769)","(19.0, 34.0, 33.53846153846154)"
11-01-2023 20:31:54.013811,"(81.0, 150.0, 134.54545454545453)","(5.0, 7.6, 7.6702702702702705)","(17.0, 25.0, 24.333333333333332)","(31.0, 40.0, 39.6)","(3.2, 3.6, 3.523214285714286)","(9.0, 11.5, 10.842857142857143)","(2.25, 2.58, 2.5875)","(19.0, 34.0, 33.60655737704918)"
11-01-2023 20:31:55.543702,"(81.0, 150.0, 134.54545454545453)","(5.0, 7.8, 7.725)","(17.0, 25.0, 24.92452830188679)","(31.0, 40.0, 37.6)","(3.2, 3.6, 3.5396551724137932)","(9.0, 11.5, 11.25)","(2.25, 2.56, 2.548095238095238)","(19.0, 34.0, 33.03030303030303)"
11-01-2023 20:31:56.963797,"(81.0, 150.0, 134.54545454545453)","(5.0, 7.8, 7.6080000000000005)","(17.0, 26.0, 25.32075471698113)","(31.0, 40.0, 37.6)","(3.2, 3.6, 3.5166666666666666)","(9.0, 11.5, 10.94186046511628)","(2.25, 2.56, 2.573939393939394)","(19.0, 34.0, 32.98412698412699)"
11-01-2023 20:31:58.450754,"(81.0, 150.0, 134.54545454545453)","(5.0, 7.8, 7.597101449275362)","(17.0, 26.0, 25.235294117647058)","(31.0, 40.0, 37.93103448275862)","(3.2, 3.55, 3.5036363636363634)","(9.0, 11.5, 10.789473684210526)","(2.25, 2.58, 2.5890909090909093)","(19.0, 34.0, 33.05882352941177)"
11-01-2023 20:31:59.856749,"(81.0, 150.0, 134.54545454545453)","(5.0, 7.8, 7.495652173913044)","(17.0, 26.0, 25.235294117647058)","(31.0, 40.0, 38.53333333333333)","(3.2, 3.6, 3.5153846153846153)","(9.0, 11.5, 10.805555555555555)","(2.25, 2.6, 2.585)","(19.0, 34.0, 32.98412698412699)"
11-01-2023 20:32:01.225616,"(81.0, 150.0, 123.15789473684211)","(5.0, 7.6, 7.3375)","(17.0, 26.0, 25.22)","(31.0, 40.0, 38.421052631578945)","(3.2, 3.6, 3.509433962264151)","(9.0, 11.5, 10.795774647887324)","(2.25, 2.6, 2.5852631578947367)","(19.0, 34.0, 33.0)"
11-01-2023 20:32:02.485734,"(81.0, 150.0, 132.56410256410257)","(5.0, 7.6, 7.296551724137931)","(17.0, 26.0, 25.285714285714285)","(31.0, 40.0, 37.857142857142854)","(3.2, 3.6, 3.5388888888888888)","(9.0, 11.5, 10.871794871794872)","(2.25, 2.6, 2.6370454545454547)","(19.0, 34.0, 33.225806451612904)"
11-01-2023 20:32:03.762202,"(81.0, 150.0, 132.56410256410257)","(5.0, 7.6, 7.296551724137931)","(17.0, 26.0, 25.058823529411764)","(31.0, 40.0, 37.857142857142854)","(3.2, 3.55, 3.520833333333333)","(9.0, 11.5, 10.871794871794872)","(2.25, 2.64, 2.636888888888889)","(20.0, 34.0, 32.68354430379747)"
11-01-2023 20:32:05.027633,"(81.0, 150.0, 134.18604651162792)","(5.0, 7.4, 7.060869565217391)","(17.0, 26.0, 25.058823529411764)","(31.0, 40.0, 37.857142857142854)","(3.2, 3.55, 3.5418918918918916)","(9.0, 11.5, 10.863636363636363)","(2.25, 2.64, 2.6558333333333333)","(20.0, 34.0, 32.5945945945946)"
11-01-2023 20:32:06.268137,"(81.0, 150.0, 134.18604651162792)","(5.0, 7.2, 7.019354838709678)","(17.0, 26.0, 25.225806451612904)","(31.0, 40.0, 37.857142857142854)","(3.2, 3.55, 3.53125)","(9.0, 11.5, 10.837837837837839)","(2.25, 2.66, 2.6507692307692308)","(20.0, 34.0, 32.68354430379747)"
11-01-2023 20:32:07.615249,"(81.0, 150.0, 136.0)","(5.0, 7.2, 6.911111111111111)","(17.0, 26.0, 25.714285714285715)","(31.0, 40.0, 37.625)","(3.2, 3.6, 3.4707142857142856)","(9.0, 11.5, 10.773972602739725)","(2.25, 2.66, 2.6512727272727274)","(20.0, 34.0, 33.52238805970149)"
11-01-2023 20:32:08.894561,"(81.0, 150.0, 136.0)","(5.0, 7.0, 6.911111111111111)","(17.0, 26.0, 25.714285714285715)","(31.0, 40.0, 37.625)","(3.2, 3.55, 3.487755102040816)","(9.0, 11.5, 11.046296296296296)","(2.25, 2.66, 2.6512727272727274)","(20.0, 34.0, 35.76923076923077)"
11-01-2023 20:32:10.237197,"(81.0, 150.0, 137.27272727272728)","(5.0, 6.8, 6.79047619047619)","(17.0, 27.0, 26.615384615384617)","(31.0, 40.0, 38.34782608695652)","(3.2, 3.5, 3.4733333333333336)","(9.0, 11.5, 11.053191489361701)","(2.25, 2.66, 2.625945945945946)","(20.0, 36.0, 35.53333333333333)"
11-01-2023 20:32:11.472197,"(81.0, 150.0, 134.44444444444446)","(5.0, 6.8, 6.79047619047619)","(17.0, 27.0, 26.615384615384617)","(31.0, 40.0, 38.34782608695652)","(3.2, 3.5, 3.491071428571429)","(9.0, 11.5, 11.0625)","(2.25, 2.64, 2.6166666666666667)","(20.0, 36.0, 35.80327868852459)"
11-01-2023 20:32:12.671139,"(81.0, 150.0, 139.01960784313727)","(5.0, 6.8, 6.791011235955056)","(18.0, 27.0, 26.642857142857142)","(31.0, 40.0, 38.34782608695652)","(3.1, 3.5, 3.5403846153846152)","(9.0, 11.5, 10.777777777777779)","(2.25, 2.62, 2.6344444444444446)","(20.0, 36.0, 34.92307692307692)"
11-01-2023 20:32:13.857348,"(81.0, 150.0, 139.01960784313727)","(5.0, 6.8, 6.784810126582278)","(18.0, 27.0, 26.666666666666668)","(31.0, 40.0, 38.34782608695652)","(3.1, 3.55, 3.5583333333333336)","(9.0, 11.0, 10.777777777777779)","(2.25, 2.64, 2.6282352941176472)","(20.0, 36.0, 34.78947368421053)"
11-01-2023 20:32:14.959982,"(81.0, 150.0, 139.01960784313727)","(5.0, 6.8, 6.784)","(18.0, 27.0, 26.625)","(31.0, 40.0, 38.34782608695652)","(3.1, 3.6, 3.5583333333333336)","(9.0, 11.0, 10.807692307692308)","(2.25, 2.64, 2.6100000000000003)","(20.0, 36.0, 28.473118279569892)"
11-01-2023 20:32:16.062603,"(81.0, 150.0, 139.01960784313727)","(5.0, 6.6, 6.404819277108434)","(18.0, 27.0, 26.625)","(31.0, 40.0, 38.36363636363637)","(3.1, 3.7, 3.783333333333333)","(9.0, 11.0, 10.803921568627452)","(2.25, 2.62, 2.6142857142857143)","(20.0, 30.0, 28.736842105263158)"
11-01-2023 20:32:17.074782,"(81.0, 150.0, 139.01960784313727)","(5.0, 6.4, 6.315)","(18.0, 27.0, 26.666666666666668)","(31.0, 40.0, 38.36363636363637)","(3.1, 3.8, 3.729166666666667)","(9.0, 11.0, 10.852272727272727)","(2.25, 2.62, 2.632727272727273)","(20.0, 29.0, 28.515151515151516)"
11-01-2023 20:32:18.257034,"(81.0, 150.0, 140.37037037037038)","(5.0, 6.4, 6.372549019607844)","(18.0, 27.0, 26.833333333333332)","(31.0, 40.0, 38.470588235294116)","(3.1, 3.8, 3.729166666666667)","(9.0, 11.0, 10.852272727272727)","(2.25, 2.66, 2.6304000000000003)","(20.0, 30.0, 28.507462686567163)"
11-01-2023 20:32:19.389574,"(81.0, 150.0, 140.37037037037038)","(5.0, 6.4, 6.3872340425531915)","(18.0, 27.0, 26.833333333333332)","(31.0, 40.0, 38.470588235294116)","(3.1, 3.8, 3.713636363636364)","(9.0, 11.0, 10.852272727272727)","(2.25, 2.64, 2.6307692307692307)","(20.0, 30.0, 28.734177215189874)"
11-01-2023 20:32:20.585111,"(81.0, 150.0, 140.37037037037038)","(5.0, 6.4, 6.074074074074074)","(18.0, 27.0, 26.7)","(31.0, 40.0, 38.61538461538461)","(3.1, 3.8, 3.7553846153846155)","(9.0, 11.0, 10.930555555555555)","(2.25, 2.64, 2.650909090909091)","(20.0, 30.0, 28.516129032258064)"
11-01-2023 20:32:21.738920,"(81.0, 150.0, 140.37037037037038)","(5.0, 6.4, 6.174358974358975)","(18.0, 27.0, 26.7)","(31.0, 40.0, 38.61538461538461)","(3.1, 3.8, 3.72089552238806)","(9.0, 11.0, 10.9375)","(2.25, 2.66, 2.653684210526316)","(20.0, 30.0, 28.9375)"
11-01-2023 20:32:22.986224,"(81.0, 150.0, 139.3877551020408)","(5.0, 6.2, 6.182051282051282)","(18.0, 28.0, 27.75)","(31.0, 40.0, 40.714285714285715)","(3.1, 3.8, 3.724285714285714)","(9.0, 11.0, 10.9375)","(2.25, 2.66, 2.6434782608695655)","(20.0, 29.0, 28.485714285714284)"
11-01-2023 20:32:24.252961,"(81.0, 150.0, 139.3877551020408)","(5.0, 6.2, 6.338095238095239)","(18.0, 28.0, 27.692307692307693)","(31.0, 42.0, 40.57142857142857)","(3.1, 3.8, 3.7134328358208957)","(9.0, 11.0, 10.924242424242424)","(2.25, 2.68, 2.642857142857143)","(20.0, 30.0, 28.94736842105263)"
11-01-2023 20:32:25.443633,"(81.0, 150.0, 139.3877551020408)","(5.0, 6.4, 6.2700000000000005)","(18.0, 28.0, 27.714285714285715)","(31.0, 42.0, 39.142857142857146)","(3.1, 3.8, 3.712068965517241)","(9.0, 11.0, 10.928571428571429)","(2.25, 2.66, 2.656923076923077)","(20.0, 29.0, 28.738095238095237)"
11-01-2023 20:32:26.683026,"(81.0, 150.0, 138.69565217391303)","(5.0, 6.4, 6.248275862068966)","(18.0, 28.0, 27.714285714285715)","(31.0, 42.0, 39.142857142857146)","(3.1, 3.75, 3.695)","(9.0, 11.0, 10.909090909090908)","(2.25, 2.66, 2.6681481481481484)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:27.900235,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.248275862068966)","(19.0, 28.0, 27.714285714285715)","(31.0, 42.0, 39.77777777777778)","(3.1, 3.75, 3.7881205673758864)","(9.0, 11.0, 10.767441860465116)","(2.25, 2.68, 2.67)","(20.0, 30.0, 29.166666666666668)"
11-01-2023 20:32:29.118789,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.368571428571429)","(19.0, 28.0, 27.714285714285715)","(31.0, 42.0, 40.470588235294116)","(3.1, 3.8, 3.7919921875)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.651666666666667)","(20.0, 30.0, 29.166666666666668)"
11-01-2023 20:32:30.297553,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.334751773049645)","(19.0, 28.0, 27.666666666666668)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.8, 3.81)","(9.0, 11.0, 10.727272727272727)","(2.25, 2.66, 2.6079069767441863)","(20.0, 30.0, 29.2)"
11-01-2023 20:32:31.512739,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.334751773049645)","(19.0, 28.0, 27.857142857142858)","(31.0, 42.0, 40.57142857142857)","(3.1, 3.85, 3.828397212543554)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.66, 2.6938903394255878)","(20.0, 30.0, 29.75)"
11-01-2023 20:32:32.700499,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.336111111111111)","(19.0, 29.0, 27.52173913043478)","(31.0, 42.0, 40.57142857142857)","(3.1, 3.85, 3.7214285714285715)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.6933333333333334)","(20.0, 30.0, 29.75)"
11-01-2023 20:32:33.922068,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.294117647058823)","(19.0, 29.0, 27.444444444444443)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.75, 3.735)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.6994752186588924)","(20.0, 30.0, 29.166666666666668)"
11-01-2023 20:32:35.113267,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.346666666666667)","(19.0, 28.0, 27.0)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.75, 3.7409090909090907)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.692)","(20.0, 30.0, 29.75)"
11-01-2023 20:32:36.239435,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.346666666666667)","(19.0, 28.0, 27.0)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.75, 3.725)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.72, 2.698709677419355)","(20.0, 30.0, 29.75)"
11-01-2023 20:32:37.443030,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.344615384615385)","(19.0, 28.0, 27.058823529411764)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.75, 3.697457627118644)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.72, 2.716666666666667)","(20.0, 30.0, 29.75)"
11-01-2023 20:32:38.484707,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.4, 6.344615384615385)","(19.0, 28.0, 27.058823529411764)","(31.0, 42.0, 40.61538461538461)","(3.1, 3.75, 3.7199999999999998)","(9.0, 11.0, 10.686046511627907)","(2.25, 2.72, 2.682608695652174)","(20.0, 30.0, 29.59090909090909)"
11-01-2023 20:32:39.505318,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.2, 6.1802197802197805)","(19.0, 28.0, 26.857142857142858)","(31.0, 44.0, 43.878787878787875)","(3.1, 3.85, 3.810625)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.72, 2.671666666666667)","(20.0, 30.0, 28.96969696969697)"
11-01-2023 20:32:40.575300,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.2, 6.175280898876404)","(19.0, 27.0, 26.428571428571427)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.85, 3.8157407407407407)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.66875)","(20.0, 29.0, 28.96969696969697)"
11-01-2023 20:32:41.699712,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.2, 6.175280898876404)","(19.0, 27.0, 26.428571428571427)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.85, 3.8166666666666664)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.671111111111111)","(20.0, 29.0, 28.96969696969697)"
11-01-2023 20:32:42.897354,"(81.0, 150.0, 122.14285714285714)","(4.8, 6.2, 6.173333333333334)","(19.0, 27.0, 26.166666666666668)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.85, 3.7905660377358488)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.671111111111111)","(20.0, 29.0, 29.666666666666668)"
11-01-2023 20:32:44.086006,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.180434782608696)","(20.0, 28.0, 27.2)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.8, 3.793859649122807)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.671111111111111)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:45.241983,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.180434782608696)","(20.0, 28.0, 27.757575757575758)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.8, 3.8358490566037737)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.670588235294118)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:46.408356,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.1802197802197805)","(20.0, 28.0, 27.6875)","(31.0, 44.0, 43.2093023255814)","(3.1, 3.85, 3.84119170984456)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.68, 2.6671428571428573)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:47.645988,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.157377049180328)","(20.0, 28.0, 27.6875)","(31.0, 44.0, 44.625)","(3.1, 3.85, 3.84119170984456)","(9.0, 11.0, 10.653846153846153)","(2.25, 2.68, 2.667692307692308)","(20.0, 30.0, 29.361702127659573)"
11-01-2023 20:32:48.921952,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.182608695652174)","(20.0, 28.0, 27.285714285714285)","(31.0, 48.0, 45.3)","(3.1, 3.85, 3.7967391304347826)","(9.0, 11.0, 10.653846153846153)","(2.25, 2.68, 2.6966129032258066)","(20.0, 30.0, 29.361702127659573)"
11-01-2023 20:32:50.226141,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.184)","(20.0, 28.0, 27.285714285714285)","(31.0, 48.0, 45.3)","(3.1, 3.85, 3.8005050505050506)","(9.0, 11.0, 10.666666666666666)","(2.25, 2.7, 2.6771428571428575)","(20.0, 30.0, 29.361702127659573)"
11-01-2023 20:32:51.480239,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.158620689655173)","(20.0, 28.0, 27.285714285714285)","(31.0, 48.0, 44.64)","(3.1, 3.85, 3.8005050505050506)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.6932978723404255)","(20.0, 30.0, 29.4)"
11-01-2023 20:32:52.712678,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.184)","(20.0, 28.0, 27.5)","(31.0, 48.0, 44.64)","(3.1, 3.85, 3.7182539682539684)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.6811764705882353)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:53.979064,"(81.0, 150.0, 133.75)","(4.6, 6.2, 6.077192982456141)","(20.0, 28.0, 27.58823529411765)","(31.0, 48.0, 44.64)","(3.1, 3.75, 3.69125)","(9.0, 11.0, 10.712765957446809)","(2.25, 2.7, 2.6710000000000003)","(20.0, 30.0, 29.666666666666668)"
11-01-2023 20:32:55.252432,"(81.0, 150.0, 133.75)","(4.6, 6.4, 6.168)","(20.0, 28.0, 26.814814814814813)","(31.0, 48.0, 49.92)","(3.1, 3.7, 3.7225806451612904)","(9.0, 11.0, 10.578125)","(2.25, 2.68, 2.6901408450704225)","(20.0, 30.0, 28.857142857142858)"
11-01-2023 20:32:56.457196,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.144444444444445)","(20.0, 27.0, 27.655172413793103)","(31.0, 50.0, 48.666666666666664)","(3.1, 3.8, 3.7217741935483875)","(9.0, 11.0, 10.557142857142857)","(2.25, 2.76, 2.6221518987341774)","(20.0, 29.0, 28.75862068965517)"
11-01-2023 20:32:57.670183,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.4, 6.346666666666667)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.6)","(3.1, 3.85, 3.742857142857143)","(9.0, 11.0, 10.578125)","(2.25, 2.66, 2.622105263157895)","(20.0, 29.0, 28.794117647058822)"
11-01-2023 20:32:58.833324,"(81.0, 150.0, 133.2258064516129)","(4.6, 6.2, 6.175757575757576)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.77777777777778)","(3.1, 3.8, 3.740740740740741)","(9.0, 11.0, 10.596153846153847)","(2.25, 2.66, 2.622105263157895)","(20.0, 29.0, 28.81081081081081)"
