,Tricky Shacoby,Sammy Buttons,Tap Out Diesel,Lady On Fire,Skyla Blue,Monday Blues,Blazin Shirl,Black Book
04-01-2023 15:43:54.780850,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:43:55.895185,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:43:57.061298,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:43:58.196679,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:43:59.332673,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:00.443621,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:01.610067,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:02.780267,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:03.872914,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:05.056178,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:06.225936,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:07.335208,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:08.472749,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:09.576398,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:10.755594,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:11.860032,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:12.949262,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:14.086600,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:15.179184,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:16.279140,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:17.450771,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:18.667039,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:19.860725,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:21.046545,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:22.194402,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:23.335492,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:24.370009,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:25.503712,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:26.688993,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:27.813339,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:28.929046,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:30.132647,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:31.223646,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:32.230627,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:33.269644,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:34.358157,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.45, 2.287045454545454)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:35.368080,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:36.449298,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:37.554655,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:38.661981,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:39.708946,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:40.990735,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:42.151912,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:43.223177,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:44.397915,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:45.647477,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:46.776657,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:47.886470,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:49.171135,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:50.343160,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.541666666666664)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:51.458956,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:52.711691,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:53.851986,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:54.955659,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:56.056675,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:57.152083,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:58.282486,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:44:59.353164,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:00.430929,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:01.514639,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:02.724010,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:03.828408,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:04.922496,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:06.011323,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:07.143423,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:08.242666,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:09.396184,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:10.537525,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:11.590162,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:12.665303,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:13.704603,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:14.666458,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:15.693579,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:16.649453,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:17.643295,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:18.631115,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:19.870073,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:20.890259,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:22.037882,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 42.8125)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:23.101736,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.958333333333336)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
04-01-2023 15:45:24.155012,"(18.0, 55.0, 39.791666666666664)","(15.0, 55.0, 38.958333333333336)","(2.2, 3.35, 2.3811111111111107)","(81.0, 570.0, 317.5)","(5.0, 8.4, 7.987500000000001)","(3.0, 4.2, 3.3291666666666666)","(21.0, 70.0, 45.5)","(7.5, 14.5, 13.794736842105262)"
