,Mariahs Shadow,Wemen Bella,Sheza Manipulator Nz,Aces Daughter,Delightful Gnp Nz,Honeybun,Rosiano
07-01-2023 21:14:14.643441,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:15.705175,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:16.771547,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:17.869181,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:18.964171,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:19.976250,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:20.966205,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:21.995914,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:23.019283,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:24.106608,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:25.151372,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:26.214794,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:27.265410,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:28.281985,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:29.308434,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:30.384974,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:31.428077,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:32.496987,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:33.585173,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:34.608992,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:35.685077,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:36.674528,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:37.688834,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:38.753160,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:39.885023,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:40.934520,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:42.038546,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:43.154773,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:44.270187,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:45.342573,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:46.372002,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.3286)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:47.453603,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:48.533698,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:49.650466,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:50.799351,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:51.915446,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:52.956878,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:54.046625,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:55.122414,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:56.243194,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:57.401165,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:58.507414,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:14:59.704720,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:00.851901,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:02.042879,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:03.205391,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:04.358763,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:05.431968,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:06.595275,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:07.746118,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:09.037154,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:10.207222,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:11.389085,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:12.487523,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.1942857142857144)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:13.520844,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:14.605833,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:15.778407,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:17.072855,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:18.273843,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:19.505668,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:20.697973,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:21.820502,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:22.883920,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:23.859866,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:24.933696,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:25.975249,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:27.087987,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:28.288957,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:29.436065,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:30.699628,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:31.880481,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:32.987918,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:34.050137,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:35.098374,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:36.152188,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:37.328742,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:38.467316,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:39.628401,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:40.848195,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:42.014608,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:43.337901,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:44.467821,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:45.669168,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:47.224333,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:48.538495,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:49.899390,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:51.196443,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:52.931426,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:54.490263,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:55.658517,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:56.825425,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:58.106373,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:15:59.301034,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:00.448726,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:01.667418,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:03.032781,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:04.467934,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:05.689843,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:06.952446,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:08.253273,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:09.510010,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:10.742413,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:11.933277,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
07-01-2023 21:16:13.208278,"(101.0, 220.0, 198.33333333333334)","(81.0, 220.0, 195.0)","(1.65, 99999, 99990)","(26.0, 65.0, 54.25)","(10.0, 99999, 99990)","(2.15, 3.35, 3.332698412698413)","(14.0, 29.0, 18.125)"
