,Remember Lee,Val Ali,Sambuca Talks,Magic Tale,Bernardo Bowl,Jalapeno Jewel,Shifty And Shady,Gossamer
06-01-2023 11:41:39.283187,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:40.471038,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:41.614906,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:42.791429,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:44.012305,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:45.188607,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:46.426501,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:47.631231,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:48.786222,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:50.107053,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:51.369325,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:52.573449,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:53.751675,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:54.939130,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:56.097130,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:57.153613,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:58.337350,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:41:59.482044,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:00.649787,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:01.754531,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:02.926644,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:04.051770,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:05.192922,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:06.306895,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:07.387123,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:08.570366,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:09.632611,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:10.756307,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:11.900537,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:12.931665,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:14.058658,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:15.299369,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:16.535121,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:17.699365,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:18.871611,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:19.992402,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:21.144531,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:22.234189,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:23.404443,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:24.546759,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:25.566292,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:26.588129,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:27.920292,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:29.033996,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:30.069909,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:31.070849,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:32.097363,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:33.251090,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:34.447809,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:35.568451,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:36.630892,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:37.727138,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:38.791617,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:39.854836,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:40.897930,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:42.013334,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:43.129614,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:44.228572,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:45.384899,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:46.520323,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:47.621717,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:48.638034,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:49.671473,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:50.713688,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:51.799624,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:52.908469,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:53.974400,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:55.050393,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:56.098378,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:57.128836,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:58.153089,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:42:59.248557,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:00.336314,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:01.377251,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:02.531002,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:03.720409,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:04.768456,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:05.872962,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:07.082321,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:08.230771,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:09.333600,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
06-01-2023 11:43:10.518310,"(14.0, 32.0, 30.227272727272727)","(3.2, 4.5, 3.2272727272727275)","(5.0, 10.5, 5.366666666666667)","(16.0, 38.0, 27.318181818181817)","(2.6, 4.2, 2.68125)","(11.0, 29.0, 23.411764705882355)","(101.0, 730.0, 620.0)","(5.5, 12.5, 6.2)"
