,Straight Shot,Defer Fire,Big Time Express,Big Time Epic,Adobe Don,Just Like Lucy,Livin On Love
04-01-2023 11:16:56.200878,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:16:57.203909,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:16:58.134649,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:16:59.107271,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:00.071062,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:01.051557,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:02.043346,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:03.036632,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:04.032568,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:04.971347,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:05.942972,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:06.842856,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:07.770251,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:08.681994,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:09.594360,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:10.515607,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:11.438505,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 90.5)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:12.392322,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 116.09375)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:13.341078,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 96.775)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:14.300844,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:15.235817,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:16.206357,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:17.183037,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:18.160348,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:19.108619,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.1975000000000002)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:20.124270,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.45, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:21.054888,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:22.006867,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:22.894846,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:23.835485,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:24.761800,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:25.739864,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:26.686624,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:27.641940,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:28.582334,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.243793103448276)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:29.541039,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:30.483492,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:31.435339,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:32.375212,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:33.312000,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:34.287078,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:35.291967,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:36.307954,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:37.245969,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:38.237973,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:39.294921,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:40.321708,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:41.371257,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:42.405274,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:43.426743,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:44.454912,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:45.455114,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:46.434826,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:47.419118,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:48.375731,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:49.355029,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:50.277080,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:51.244515,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:52.242773,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:53.201538,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:54.190665,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:55.198613,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:56.217019,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:57.245731,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:58.221155,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:17:59.208948,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:00.187961,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:01.196889,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:02.180717,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:03.158006,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:04.173566,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:05.156112,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:06.117845,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:07.105791,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:08.121068,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:09.139192,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:10.172647,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:11.163072,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:12.171860,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:13.135779,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:14.127755,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:15.091141,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:16.080980,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:17.081862,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:18.072046,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:19.026970,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:19.999551,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:20.917081,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:21.897268,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:22.862184,"(12.0, 28.0, 25.8125)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:23.853291,"(12.0, 26.0, 24.0625)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:24.833684,"(12.0, 26.0, 24.0625)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
04-01-2023 11:18:25.817809,"(12.0, 26.0, 24.0625)","(3.8, 11.5, 10.57)","(3.0, 5.9, 4.772222222222222)","(2.4, 3.55, 3.0875)","(21.0, 150.0, 101.96428571428572)","(21.0, 160.0, 71.28571428571429)","(8.5, 17.5, 14.785714285714286)"
