,The Englishman,Gago,Were Da Ya Get It,West Cork,Huracanevo,Utopian Spirit,Moscow Night,Esky,Pure Hydrogen,Romeos Choice
11-01-2023 13:17:26.652253,"(3.3, 4.0, 3.96438127090301)","(31.0, 48.0, 46.333333333333336)","(5.0, 5.5, 5.447058823529412)","(14.0, 16.5, 14.625)","(7.0, 11.0, 10.4)","(14.0, 16.0, 15.80232558139535)","(5.5, 6.0, 5.921875)","(31.0, 38.0, 37.53488372093023)","(11.0, 12.5, 12.136363636363637)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:27.805132,"(3.3, 3.95, 3.9236434108527134)","(31.0, 48.0, 46.8)","(5.0, 5.5, 5.447058823529412)","(14.0, 16.5, 14.625)","(7.0, 11.0, 10.464285714285714)","(14.0, 16.0, 15.80232558139535)","(5.5, 6.0, 5.921875)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.166666666666666)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:29.002968,"(3.3, 3.95, 3.9236434108527134)","(31.0, 48.0, 46.84615384615385)","(5.0, 5.5, 5.447058823529412)","(14.0, 16.5, 14.625)","(7.0, 11.0, 10.476190476190476)","(14.0, 16.0, 15.883333333333333)","(5.5, 6.0, 5.921875)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.021739130434783)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:30.294567,"(3.3, 3.95, 3.9389967637540453)","(31.0, 48.0, 46.84615384615385)","(5.0, 5.5, 5.447058823529412)","(14.0, 16.5, 14.625)","(7.0, 11.0, 10.3125)","(14.0, 16.0, 16.23076923076923)","(5.5, 6.0, 5.92)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.021739130434783)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:31.501534,"(3.3, 3.95, 3.940581717451524)","(41.0, 48.0, 46.84615384615385)","(5.0, 5.5, 5.444615384615385)","(14.0, 16.5, 13.928571428571429)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.23076923076923)","(5.5, 6.0, 5.921348314606742)","(31.0, 38.0, 37.53488372093023)","(11.0, 12.5, 11.95)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:32.696320,"(3.3, 3.95, 3.9374031007751937)","(41.0, 48.0, 46.84615384615385)","(5.0, 5.5, 5.461016949152542)","(14.0, 16.5, 13.863636363636363)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.23076923076923)","(5.5, 6.0, 5.941860465116279)","(31.0, 38.0, 37.65)","(11.0, 12.5, 12.378048780487806)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:33.918607,"(3.3, 3.95, 3.9408963585434176)","(41.0, 48.0, 46.96551724137931)","(5.0, 5.5, 5.461016949152542)","(14.0, 14.5, 14.28125)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.23076923076923)","(5.5, 6.0, 5.951864406779661)","(31.0, 38.0, 37.68181818181818)","(11.0, 12.5, 12.25609756097561)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:35.133808,"(3.3, 3.95, 3.9430406852248394)","(41.0, 48.0, 47.09090909090909)","(5.0, 5.5, 5.458928571428571)","(14.0, 14.5, 14.28125)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.23076923076923)","(5.5, 6.0, 5.951864406779661)","(31.0, 38.0, 37.68181818181818)","(11.0, 12.5, 12.25609756097561)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:36.443538,"(3.3, 3.95, 3.943447580645161)","(41.0, 48.0, 47.285714285714285)","(5.0, 5.5, 5.391335740072202)","(14.0, 14.5, 14.28125)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.28125)","(5.5, 6.0, 5.979274611398964)","(31.0, 38.0, 37.68181818181818)","(11.0, 12.5, 12.277777777777779)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:37.703595,"(3.3, 3.95, 3.943447580645161)","(41.0, 48.0, 50.76470588235294)","(5.0, 5.4, 5.391335740072202)","(14.0, 14.5, 14.28125)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.28125)","(5.5, 6.0, 5.974193548387097)","(31.0, 38.0, 37.68181818181818)","(11.0, 12.5, 12.277777777777779)","(26.0, 28.0, 27.181818181818183)"
11-01-2023 13:17:39.019849,"(3.3, 3.95, 3.948102678571429)","(41.0, 55.0, 52.22222222222222)","(5.0, 5.4, 5.38974358974359)","(14.0, 14.5, 14.25)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.354166666666668)","(5.5, 6.0, 5.974193548387097)","(31.0, 38.0, 37.48717948717949)","(11.0, 12.5, 12.140625)","(26.0, 28.0, 28.689655172413794)"
11-01-2023 13:17:40.272705,"(3.4, 3.95, 3.948102678571429)","(41.0, 55.0, 52.5)","(4.8, 5.4, 5.38974358974359)","(14.0, 14.5, 14.25)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.354166666666668)","(5.0, 6.0, 5.965714285714286)","(31.0, 38.0, 37.611111111111114)","(11.0, 12.5, 12.140625)","(21.0, 29.0, 26.34285714285714)"
11-01-2023 13:17:41.484383,"(3.3, 3.95, 3.944250513347023)","(41.0, 55.0, 52.5)","(4.8, 5.4, 5.388785046728972)","(14.0, 14.5, 14.25)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.344444444444445)","(5.0, 6.0, 5.965714285714286)","(31.0, 38.0, 37.611111111111114)","(11.0, 12.5, 12.140625)","(21.0, 29.0, 26.34285714285714)"
11-01-2023 13:17:42.699409,"(3.3, 3.95, 3.944250513347023)","(41.0, 55.0, 52.57575757575758)","(4.8, 5.4, 5.388785046728972)","(14.0, 14.5, 15.555555555555555)","(7.5, 11.0, 10.35)","(14.0, 16.5, 16.344444444444445)","(5.0, 6.0, 5.96969696969697)","(31.0, 38.0, 37.611111111111114)","(11.0, 12.5, 12.140625)","(21.0, 29.0, 26.34285714285714)"
11-01-2023 13:17:43.923922,"(3.3, 3.95, 3.9470917225950783)","(41.0, 55.0, 52.57575757575758)","(4.8, 5.4, 5.388785046728972)","(14.0, 16.0, 14.933333333333334)","(7.5, 11.0, 10.35)","(14.0, 16.5, 15.702380952380953)","(5.0, 6.0, 5.96969696969697)","(31.0, 38.0, 37.48717948717949)","(11.0, 12.5, 12.140625)","(21.0, 29.0, 26.615384615384617)"
11-01-2023 13:17:45.187536,"(3.3, 3.95, 3.947025171624714)","(41.0, 55.0, 52.57575757575758)","(4.8, 5.4, 5.388785046728972)","(14.0, 16.0, 14.933333333333334)","(7.5, 11.0, 10.35)","(14.0, 16.0, 15.702380952380953)","(5.0, 6.0, 5.965714285714286)","(31.0, 38.0, 36.94736842105263)","(11.0, 12.5, 12.140625)","(21.0, 28.0, 26.615384615384617)"
11-01-2023 13:17:46.514385,"(3.3, 4.0, 3.967919799498747)","(41.0, 55.0, 52.57575757575758)","(4.8, 5.4, 5.425531914893617)","(14.0, 16.0, 14.933333333333334)","(7.5, 11.0, 10.35)","(14.0, 16.0, 15.702380952380953)","(5.0, 6.0, 5.965714285714286)","(31.0, 38.0, 36.94736842105263)","(11.0, 12.5, 12.140625)","(21.0, 28.0, 26.615384615384617)"
11-01-2023 13:17:47.774054,"(3.3, 4.0, 3.957814871016692)","(41.0, 55.0, 52.57575757575758)","(4.8, 5.5, 5.464835164835165)","(13.0, 16.0, 15.567567567567568)","(7.5, 11.0, 10.35)","(14.0, 16.0, 15.702380952380953)","(5.5, 6.0, 5.966473988439306)","(31.0, 38.0, 36.94736842105263)","(11.0, 12.5, 12.6875)","(21.0, 28.0, 26.615384615384617)"
11-01-2023 13:17:48.996285,"(3.3, 4.0, 3.962244897959184)","(41.0, 55.0, 52.89473684210526)","(4.8, 5.5, 5.464835164835165)","(13.0, 16.0, 15.644444444444444)","(7.5, 11.0, 10.35)","(14.0, 16.0, 15.814814814814815)","(5.5, 6.0, 5.952845528455285)","(31.0, 38.0, 36.94736842105263)","(11.0, 13.0, 12.380952380952381)","(21.0, 28.0, 26.03846153846154)"
11-01-2023 13:17:50.275374,"(3.4, 4.0, 3.962244897959184)","(41.0, 55.0, 52.15686274509804)","(4.8, 5.5, 5.482978723404256)","(13.0, 16.0, 15.644444444444444)","(7.5, 11.0, 10.2)","(14.0, 16.0, 15.814814814814815)","(5.5, 6.0, 5.952845528455285)","(31.0, 38.0, 39.68888888888889)","(11.0, 12.5, 12.352941176470589)","(21.0, 28.0, 27.63157894736842)"
11-01-2023 13:17:51.535999,"(3.4, 4.0, 3.962244897959184)","(41.0, 55.0, 51.84782608695652)","(4.8, 5.5, 5.482978723404256)","(13.0, 16.0, 15.68)","(7.5, 11.0, 11.380952380952381)","(14.0, 16.0, 15.827586206896552)","(5.5, 6.0, 5.952845528455285)","(31.0, 40.0, 40.93333333333333)","(11.0, 12.5, 12.523809523809524)","(21.0, 30.0, 27.6)"
11-01-2023 13:17:52.756438,"(3.4, 3.9, 3.8865248226950353)","(41.0, 55.0, 51.84782608695652)","(4.8, 5.5, 5.482978723404256)","(13.0, 16.0, 15.68)","(7.5, 11.5, 11.344444444444445)","(14.0, 16.0, 15.827586206896552)","(5.5, 6.0, 5.952845528455285)","(31.0, 42.0, 40.37837837837838)","(11.0, 13.0, 12.488888888888889)","(21.0, 30.0, 28.714285714285715)"
11-01-2023 13:17:53.987246,"(3.4, 3.9, 3.885496183206107)","(41.0, 55.0, 51.84782608695652)","(4.8, 5.5, 5.465957446808511)","(13.0, 16.0, 16.30851063829787)","(8.0, 11.5, 11.22463768115942)","(14.0, 16.0, 15.756756756756756)","(5.5, 6.0, 5.945212765957447)","(31.0, 42.0, 40.26315789473684)","(11.0, 13.0, 12.229166666666666)","(21.0, 29.0, 26.181818181818183)"
11-01-2023 13:17:55.178690,"(3.4, 3.9, 3.8720873786407766)","(41.0, 55.0, 51.84782608695652)","(4.8, 5.5, 5.468888888888889)","(13.0, 16.5, 14.789473684210526)","(8.0, 11.5, 11.344444444444445)","(14.0, 16.0, 15.772727272727273)","(5.5, 6.0, 5.955263157894737)","(31.0, 42.0, 40.457142857142856)","(11.0, 12.5, 12.444444444444445)","(21.0, 27.0, 28.555555555555557)"
11-01-2023 13:17:56.358731,"(3.4, 3.9, 3.889130434782609)","(41.0, 55.0, 51.54761904761905)","(4.8, 5.5, 5.468888888888889)","(13.0, 16.5, 14.789473684210526)","(8.0, 11.5, 11.344444444444445)","(14.0, 16.0, 15.814814814814815)","(5.5, 6.0, 5.959154929577465)","(31.0, 42.0, 40.33846153846154)","(11.0, 13.0, 12.444444444444445)","(21.0, 29.0, 28.555555555555557)"
11-01-2023 13:17:57.554625,"(3.4, 3.9, 3.88796992481203)","(41.0, 55.0, 51.54761904761905)","(4.8, 5.5, 5.468888888888889)","(13.0, 16.5, 14.789473684210526)","(8.0, 11.5, 11.344444444444445)","(14.0, 16.0, 15.814814814814815)","(5.5, 6.0, 5.959154929577465)","(31.0, 42.0, 40.33846153846154)","(11.0, 13.0, 12.797297297297298)","(21.0, 29.0, 26.88235294117647)"
11-01-2023 13:17:58.864178,"(3.4, 3.9, 3.88796992481203)","(41.0, 55.0, 51.54761904761905)","(4.8, 5.5, 5.4775)","(13.0, 16.5, 14.46875)","(8.0, 11.5, 11.316326530612244)","(14.0, 16.0, 15.814814814814815)","(5.5, 6.0, 5.955263157894737)","(31.0, 42.0, 40.33846153846154)","(11.0, 13.0, 12.693877551020408)","(21.0, 29.0, 26.6)"
11-01-2023 13:18:00.058808,"(3.3, 3.9, 3.8935574229691876)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.474111675126903)","(13.0, 16.5, 13.794117647058824)","(8.0, 11.5, 11.25)","(14.0, 16.0, 15.795918367346939)","(5.5, 6.0, 5.9432)","(31.0, 42.0, 40.23529411764706)","(11.0, 13.0, 12.381818181818181)","(21.0, 29.0, 25.5)"
11-01-2023 13:18:01.271961,"(3.3, 4.1, 4.058415841584158)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.494193548387097)","(13.0, 14.0, 13.64)","(8.0, 11.5, 11.25)","(14.0, 16.0, 15.795918367346939)","(5.5, 6.0, 5.922594142259414)","(31.0, 42.0, 40.375)","(11.0, 13.0, 12.403846153846153)","(21.0, 28.0, 25.75)"
11-01-2023 13:18:02.491933,"(3.3, 4.1, 4.066666666666666)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.484831460674157)","(13.0, 14.0, 13.5875)","(8.0, 11.5, 11.229166666666666)","(14.0, 16.0, 15.778846153846153)","(5.5, 6.0, 5.921176470588236)","(31.0, 42.0, 39.94871794871795)","(11.0, 13.0, 12.70754716981132)","(21.0, 28.0, 25.25)"
11-01-2023 13:18:03.701091,"(3.3, 4.1, 4.061942257217847)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.493103448275862)","(13.0, 14.0, 14.04)","(8.0, 11.5, 11.25)","(14.0, 16.0, 15.727272727272727)","(5.5, 6.0, 5.924074074074074)","(31.0, 40.0, 40.142857142857146)","(11.0, 13.0, 12.493975903614459)","(21.0, 26.0, 26.4)"
11-01-2023 13:18:04.839747,"(3.3, 4.1, 4.064589235127478)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.49)","(13.0, 15.0, 13.976744186046512)","(8.0, 11.5, 11.159090909090908)","(14.0, 16.0, 15.655555555555555)","(5.5, 6.0, 5.937082066869301)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.306451612903226)","(21.0, 28.0, 25.704918032786885)"
11-01-2023 13:18:05.990671,"(3.3, 4.2, 4.170212765957447)","(41.0, 55.0, 52.1)","(4.8, 5.5, 5.44)","(13.0, 14.0, 14.145454545454545)","(8.0, 11.5, 11.166666666666666)","(14.0, 16.0, 15.728813559322035)","(5.5, 6.0, 5.943063583815029)","(31.0, 42.0, 39.857142857142854)","(11.0, 13.0, 12.16326530612245)","(21.0, 28.0, 26.314285714285713)"
11-01-2023 13:18:07.164798,"(3.3, 4.2, 4.181818181818182)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.488732394366197)","(13.0, 14.5, 14.11111111111111)","(8.0, 11.5, 11.258064516129032)","(14.0, 16.0, 15.724137931034482)","(5.5, 6.0, 5.938244514106583)","(31.0, 42.0, 39.857142857142854)","(11.0, 13.0, 12.16326530612245)","(21.0, 27.0, 26.384615384615383)"
11-01-2023 13:18:08.434776,"(3.4, 4.2, 4.166666666666667)","(41.0, 55.0, 51.282051282051285)","(4.8, 5.5, 5.445528455284553)","(12.0, 14.5, 13.851063829787234)","(8.0, 12.0, 11.635593220338983)","(14.0, 16.0, 15.842105263157894)","(5.5, 6.0, 5.938244514106583)","(31.0, 42.0, 39.89090909090909)","(11.0, 13.0, 12.126984126984127)","(21.0, 27.0, 25.416666666666668)"
11-01-2023 13:18:09.785866,"(3.4, 4.2, 4.182312925170068)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.42972972972973)","(12.0, 14.0, 13.876923076923077)","(8.0, 12.0, 11.634146341463415)","(14.0, 16.0, 15.846153846153847)","(5.5, 6.0, 5.938050314465409)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.23076923076923)","(21.0, 26.0, 25.526315789473685)"
11-01-2023 13:18:11.010813,"(3.4, 4.2, 4.182312925170068)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.42972972972973)","(12.0, 14.0, 13.876923076923077)","(8.0, 12.0, 11.7)","(14.0, 16.0, 15.921875)","(5.5, 6.0, 5.938050314465409)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.23076923076923)","(21.0, 26.0, 25.666666666666668)"
11-01-2023 13:18:12.228284,"(3.4, 4.2, 4.182252559726963)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.455)","(12.0, 14.0, 13.884057971014492)","(8.0, 12.0, 11.648148148148149)","(14.0, 16.0, 15.726415094339623)","(5.5, 6.0, 5.864)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.23076923076923)","(21.0, 26.0, 25.666666666666668)"
11-01-2023 13:18:13.487678,"(3.4, 4.1, 4.096515679442509)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.462105263157895)","(12.0, 14.0, 13.866666666666667)","(8.0, 12.0, 11.648148148148149)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.92183908045977)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.069767441860465)","(21.0, 26.0, 25.4)"
11-01-2023 13:18:14.706949,"(3.4, 4.1, 4.0962686567164175)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.448076923076923)","(12.0, 14.0, 13.866666666666667)","(8.0, 12.0, 11.654545454545454)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.923827392120075)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.069767441860465)","(21.0, 26.0, 25.333333333333332)"
11-01-2023 13:18:15.849571,"(3.4, 4.1, 4.093478260869565)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.5, 5.448076923076923)","(12.0, 14.0, 13.866666666666667)","(8.0, 12.0, 11.648148148148149)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.069767441860465)","(21.0, 26.0, 25.52)"
11-01-2023 13:18:17.011213,"(3.4, 4.1, 4.093351800554016)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.4590163934426235)","(12.0, 14.0, 13.876923076923077)","(8.0, 12.0, 11.648148148148149)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 13.0, 12.069767441860465)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:18.203012,"(3.4, 4.2, 4.178238341968912)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.0, 13.876923076923077)","(8.0, 12.0, 11.3)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 13.0, 11.952380952380953)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:19.442228,"(3.4, 4.2, 4.179634464751959)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.0, 13.876923076923077)","(8.0, 12.0, 10.95)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.96938775510204)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:20.867360,"(3.4, 4.2, 4.179634464751959)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.0, 14.45)","(8.0, 12.0, 10.90625)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.96938775510204)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:21.978255,"(3.4, 4.2, 4.179634464751959)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.5, 14.45)","(8.0, 12.0, 10.90625)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.968421052631578)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:23.205652,"(3.4, 4.2, 4.179634464751959)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.5, 14.45)","(8.0, 12.0, 10.90625)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.9220729366602685)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.953125)","(21.0, 26.0, 24.90909090909091)"
11-01-2023 13:18:24.538964,"(3.4, 4.2, 4.179634464751959)","(41.0, 55.0, 51.70454545454545)","(4.8, 5.6, 5.5289062499999995)","(12.0, 14.5, 14.941176470588236)","(8.0, 12.0, 10.990384615384615)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.922543352601156)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.946428571428571)","(21.0, 26.0, 24.369565217391305)"
11-01-2023 13:18:25.859962,"(3.4, 4.2, 4.1289655172413795)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.6, 5.5289062499999995)","(12.0, 15.0, 15.30952380952381)","(8.0, 12.0, 10.925)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.917424242424242)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.929577464788732)","(21.0, 26.0, 24.23913043478261)"
11-01-2023 13:18:27.052654,"(3.4, 4.2, 4.108620689655172)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.6, 5.5194690265486726)","(12.0, 15.5, 15.12962962962963)","(8.0, 11.0, 10.520833333333334)","(14.0, 16.0, 15.82857142857143)","(5.5, 6.0, 5.918546845124283)","(31.0, 42.0, 40.0)","(11.0, 12.0, 11.948529411764707)","(21.0, 26.0, 24.357142857142858)"
11-01-2023 13:18:28.332374,"(3.4, 4.2, 4.108849557522124)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.6, 5.477018633540372)","(12.0, 15.5, 14.72)","(8.0, 11.0, 10.645569620253164)","(14.0, 16.0, 15.68421052631579)","(5.5, 6.0, 5.920825515947467)","(31.0, 42.0, 39.82857142857143)","(11.0, 12.0, 11.884615384615385)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:29.619166,"(3.4, 4.2, 4.150717703349282)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.474698795180723)","(12.0, 15.5, 14.72)","(8.0, 11.0, 10.662650602409638)","(14.0, 16.0, 15.73913043478261)","(5.5, 6.0, 5.920825515947467)","(31.0, 42.0, 39.68421052631579)","(11.0, 12.0, 11.842465753424657)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:30.777163,"(3.4, 4.2, 4.154222222222222)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.474698795180723)","(13.0, 15.5, 14.72)","(8.0, 11.0, 10.662650602409638)","(14.0, 16.0, 16.025)","(5.5, 6.0, 5.920825515947467)","(31.0, 42.0, 39.68421052631579)","(11.0, 12.0, 11.842465753424657)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:31.944241,"(3.4, 4.2, 4.153181818181818)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.472549019607843)","(13.0, 15.5, 14.72)","(8.0, 11.0, 10.575757575757576)","(14.0, 16.5, 16.023255813953487)","(5.5, 6.0, 5.919001919385797)","(31.0, 42.0, 39.68421052631579)","(11.0, 12.0, 11.779661016949152)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:33.077202,"(3.4, 4.3, 4.2299999999999995)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.484313725490196)","(13.0, 15.5, 15.333333333333334)","(8.0, 11.0, 10.38)","(14.0, 16.5, 16.05)","(5.5, 6.0, 5.920825515947467)","(31.0, 42.0, 36.28947368421053)","(11.0, 12.0, 11.841269841269842)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:34.233765,"(3.4, 4.3, 4.234883720930232)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.484313725490196)","(12.0, 15.5, 14.462962962962964)","(8.0, 11.0, 10.333333333333334)","(14.0, 16.5, 16.09090909090909)","(5.5, 6.0, 5.920825515947467)","(31.0, 38.0, 36.28947368421053)","(11.0, 12.0, 11.92156862745098)","(21.0, 25.0, 23.956521739130434)"
11-01-2023 13:18:35.441377,"(3.4, 4.3, 4.243548387096774)","(41.0, 55.0, 51.91489361702128)","(4.8, 5.5, 5.477358490566037)","(12.0, 14.5, 14.462962962962964)","(8.0, 11.0, 10.333333333333334)","(14.0, 16.5, 16.445121951219512)","(5.5, 6.0, 5.920825515947467)","(31.0, 38.0, 36.28947368421053)","(11.0, 12.0, 11.92156862745098)","(21.0, 25.0, 24.333333333333332)"
11-01-2023 13:18:36.609636,"(3.4, 4.3, 4.243548387096774)","(41.0, 55.0, 51.54761904761905)","(4.8, 5.6, 5.463478260869565)","(12.0, 14.5, 14.462962962962964)","(8.0, 11.0, 10.333333333333334)","(14.0, 16.5, 16.627118644067796)","(5.5, 6.0, 5.915899581589959)","(31.0, 38.0, 36.28947368421053)","(11.0, 12.0, 11.898148148148149)","(21.0, 26.0, 24.31111111111111)"
11-01-2023 13:18:37.827329,"(3.4, 4.3, 4.243548387096774)","(41.0, 55.0, 51.54761904761905)","(4.8, 5.5, 5.463478260869565)","(12.0, 14.5, 14.462962962962964)","(8.0, 11.0, 10.333333333333334)","(14.0, 17.0, 16.639344262295083)","(5.5, 6.0, 5.915899581589959)","(31.0, 38.0, 36.25)","(11.0, 12.0, 11.841269841269842)","(21.0, 26.0, 24.333333333333332)"
11-01-2023 13:18:39.042329,"(3.4, 4.3, 4.243548387096774)","(41.0, 55.0, 49.21739130434783)","(4.8, 5.5, 5.446012269938651)","(12.0, 14.5, 14.878378378378379)","(8.0, 11.0, 10.166666666666666)","(14.0, 17.0, 16.73125)","(5.5, 6.0, 5.9152000000000005)","(31.0, 38.0, 36.25)","(11.0, 12.0, 11.824561403508772)","(21.0, 26.0, 24.666666666666668)"
11-01-2023 13:18:40.172893,"(3.4, 4.3, 4.248444444444444)","(41.0, 50.0, 49.21739130434783)","(4.8, 5.5, 5.43757225433526)","(12.0, 15.5, 14.878378378378379)","(8.0, 11.0, 10.172413793103448)","(14.0, 17.0, 16.713414634146343)","(5.5, 6.0, 5.910548523206751)","(31.0, 38.0, 36.25)","(11.0, 12.0, 11.75609756097561)","(21.0, 26.0, 24.666666666666668)"
11-01-2023 13:18:41.451303,"(3.4, 4.3, 4.248444444444444)","(41.0, 50.0, 49.1)","(4.8, 5.5, 5.43757225433526)","(12.0, 15.5, 14.878378378378379)","(8.0, 11.0, 9.85)","(14.0, 17.0, 16.73939393939394)","(5.5, 6.0, 5.906607929515419)","(31.0, 38.0, 36.25)","(11.0, 12.0, 11.824561403508772)","(21.0, 26.0, 24.358974358974358)"
11-01-2023 13:18:42.822851,"(3.4, 4.3, 4.253977272727273)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.455555555555556)","(12.0, 15.5, 15.205128205128204)","(8.0, 10.0, 9.666666666666666)","(14.0, 17.0, 16.75418994413408)","(5.5, 6.0, 5.906607929515419)","(31.0, 38.0, 36.2093023255814)","(11.0, 12.0, 11.787234042553191)","(21.0, 26.0, 24.733333333333334)"
11-01-2023 13:18:44.051994,"(3.4, 4.3, 4.253977272727273)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.455555555555556)","(12.0, 15.5, 15.205128205128204)","(8.0, 10.0, 9.666666666666666)","(14.0, 17.0, 16.75418994413408)","(5.5, 6.0, 5.906607929515419)","(31.0, 38.0, 36.144578313253014)","(11.0, 12.0, 12.131578947368421)","(21.0, 25.0, 24.130434782608695)"
11-01-2023 13:18:45.338967,"(3.4, 4.3, 4.246341463414634)","(41.0, 50.0, 48.58064516129032)","(4.8, 5.5, 5.423170731707317)","(12.0, 15.5, 15.205128205128204)","(8.0, 10.0, 10.254545454545454)","(14.0, 17.0, 16.75418994413408)","(5.5, 6.0, 5.906607929515419)","(31.0, 38.0, 36.361111111111114)","(11.0, 12.5, 12.241935483870968)","(21.0, 25.0, 24.358974358974358)"
