,Malinjang,Studleigh Will,Ashlee Nitro,Our Buscemi Nz,Roclea Ruler,Artistic Saint,Illbewatching,Motu Cullen Nz,Tracer Bullet
14-12-2022 18:54:19.062316,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:20.256987,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:21.511919,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.633333333333333)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:22.870380,"(3.0, 3.35, 3.285)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:24.122582,"(3.0, 3.35, 3.285)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:25.371586,"(3.0, 3.35, 3.285)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:26.604617,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:27.957163,"(3.0, 3.3, 3.285)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 10.35)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:29.270302,"(3.0, 3.35, 3.285)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.5, 9.799999999999999)","(5.0, 7.4, 7.114285714285715)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:30.497196,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.333333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3047619047619055)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:31.701977,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:32.968834,"(3.0, 3.3, 3.285)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:34.200307,"(3.0, 3.35, 3.285)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:35.402035,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:36.542715,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:37.710846,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:38.886520,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:40.057570,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 10.35)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:41.178699,"(3.0, 3.3, 3.202857142857143)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.5, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:42.279891,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:43.455274,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:44.548863,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:45.695749,"(3.0, 3.35, 3.22)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:46.847068,"(3.0, 3.3, 3.0733333333333333)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 7.3090909090909095)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:47.993107,"(3.0, 3.3, 3.0733333333333333)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.4, 6.478947368421053)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:49.059177,"(3.0, 3.3, 3.0733333333333333)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.0, 6.478947368421053)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:50.180096,"(3.0, 3.3, 3.0733333333333333)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 7.0, 6.478947368421053)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:51.342877,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 10.35)","(5.0, 7.0, 6.478947368421053)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:52.462394,"(3.0, 3.35, 3.0575)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.066666666666666)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.5, 10.35)","(5.0, 7.0, 6.223529411764706)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:53.586511,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.5, 9.799999999999999)","(5.0, 7.0, 6.571428571428571)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:54.785583,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 6.8, 6.444444444444445)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:55.992010,"(3.0, 3.3, 3.13)","(6.0, 7.6, 7.493333333333333)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.799999999999999)","(5.0, 6.8, 6.428571428571428)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:54:57.243156,"(3.0, 3.35, 3.22)","(6.0, 7.6, 7.133333333333334)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 11.0, 9.459999999999999)","(5.0, 6.6, 6.428571428571428)","(8.5, 99999, 99990)","(18.0, 23.0, 21.0)"
14-12-2022 18:54:58.533581,"(3.0, 3.3, 3.0733333333333333)","(6.0, 7.4, 7.266666666666667)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.333333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:54:59.756886,"(3.0, 3.3, 3.13)","(6.0, 8.0, 7.266666666666667)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 19.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.333333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:55:01.126925,"(3.0, 3.3, 3.13)","(6.0, 8.0, 7.266666666666667)","(7.5, 9.2, 9.031578947368422)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.35)","(8.5, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:55:02.289601,"(3.0, 3.3, 3.13)","(6.0, 8.2, 7.8999999999999995)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 24.0, 21.25)"
14-12-2022 18:55:03.503049,"(3.0, 3.3, 3.13)","(6.0, 8.2, 7.8999999999999995)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.8, 6.3)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:04.829982,"(3.0, 3.3, 3.13)","(6.0, 8.2, 7.8999999999999995)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 10.733333333333333)","(5.0, 6.8, 6.25)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:06.124627,"(3.0, 3.35, 3.2720000000000002)","(6.0, 8.4, 8.120000000000001)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 10.1)","(5.0, 6.6, 6.122222222222223)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:07.398860,"(3.0, 3.3, 3.13)","(6.0, 8.4, 8.2)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 10.1)","(5.0, 6.4, 6.122222222222223)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:08.722971,"(3.0, 3.3, 3.13)","(6.0, 8.4, 8.2)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 10.1)","(5.0, 6.4, 6.185714285714286)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:10.059323,"(3.0, 3.3, 3.1866666666666665)","(6.0, 8.6, 8.476923076923077)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 10.1)","(5.0, 6.4, 6.53170731707317)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:11.420868,"(3.0, 3.3, 3.0068965517241377)","(6.0, 8.6, 8.476923076923077)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 10.1)","(5.0, 6.6, 6.359999999999999)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:12.751706,"(3.0, 3.25, 3.0654545454545454)","(6.0, 10.0, 8.95)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 9.633333333333333)","(5.0, 6.6, 6.449999999999999)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:14.067903,"(3.0, 3.25, 3.0654545454545454)","(6.0, 10.0, 8.95)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.4399999999999995)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:15.371047,"(3.0, 3.25, 3.0654545454545454)","(6.0, 10.0, 9.350000000000001)","(7.5, 9.2, 9.046153846153846)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.4399999999999995)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:16.674349,"(3.0, 3.25, 3.0654545454545454)","(6.0, 9.8, 9.350000000000001)","(7.5, 9.2, 9.057142857142857)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.4399999999999995)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:17.951860,"(3.0, 3.25, 3.0654545454545454)","(6.0, 9.8, 8.899999999999999)","(7.5, 9.2, 9.057142857142857)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.6, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:19.205368,"(3.0, 3.25, 3.0654545454545454)","(6.0, 9.6, 9.0)","(7.5, 9.2, 9.057142857142857)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:20.419404,"(3.0, 3.25, 3.0654545454545454)","(6.0, 9.6, 9.0)","(7.5, 9.2, 9.057142857142857)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.633333333333333)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:21.744866,"(3.0, 3.25, 3.0654545454545454)","(6.0, 9.6, 8.899999999999999)","(7.5, 9.2, 10.2)","(61.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 10.733333333333333)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:23.089239,"(3.0, 3.25, 3.037333333333333)","(6.5, 9.6, 8.899999999999999)","(8.0, 10.5, 9.055813953488371)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 10.1)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:24.317807,"(2.9, 3.25, 3.037333333333333)","(6.5, 9.6, 8.899999999999999)","(8.0, 9.6, 10.2)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 10.1)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:25.555789,"(2.9, 3.25, 3.037333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.5, 10.2)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.0, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:26.810259,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.0)","(8.0, 10.5, 9.103225806451613)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:28.177008,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.12)","(8.0, 9.8, 9.857142857142858)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:29.414094,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.12)","(8.0, 10.5, 9.173913043478262)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:30.556201,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.1)","(8.0, 10.0, 9.8)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:31.801063,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.1)","(8.0, 10.0, 9.8)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:33.071514,"(2.9, 3.2, 3.08)","(6.5, 9.6, 9.1)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.35)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:34.293812,"(2.9, 3.25, 3.2199999999999998)","(6.5, 9.6, 9.1)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.646341463414634)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:35.442497,"(2.9, 3.25, 3.2158823529411764)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.3)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:36.659313,"(2.9, 3.25, 3.2158823529411764)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.3)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:37.833376,"(2.9, 3.25, 3.2158823529411764)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.3)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:38.958810,"(2.9, 3.25, 3.2158823529411764)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.7270270270270265)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:40.195279,"(2.9, 3.25, 3.172857142857143)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.457142857142857)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:41.428323,"(2.9, 3.25, 3.172857142857143)","(6.5, 9.4, 8.92)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.4)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:42.602493,"(2.9, 3.25, 3.0949999999999998)","(6.5, 9.8, 9.4)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.4)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:43.788150,"(2.9, 3.25, 3.0949999999999998)","(6.5, 9.8, 9.4)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.4)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:45.043580,"(2.9, 3.25, 3.0949999999999998)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.457142857142857)","(8.5, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:46.292704,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.4)","(8.0, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:47.522604,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 10.733333333333333)","(5.0, 6.6, 6.4)","(8.0, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:48.742610,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 10.733333333333333)","(5.0, 6.6, 6.4)","(8.0, 99999, 99990)","(18.0, 23.0, 20.785714285714285)"
14-12-2022 18:55:50.061593,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 9.85)","(5.0, 6.6, 6.581818181818182)","(8.0, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:55:51.390277,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.8, 6.4)","(8.0, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:55:52.712928,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 9.85)","(5.0, 6.6, 6.5)","(8.0, 99999, 99990)","(18.0, 24.0, 21.0)"
14-12-2022 18:55:53.969786,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 10.5, 10.733333333333333)","(5.0, 6.8, 6.557377049180328)","(8.0, 99999, 99990)","(18.0, 24.0, 21.25)"
14-12-2022 18:55:55.258512,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 10.733333333333333)","(5.0, 7.0, 6.557377049180328)","(8.0, 99999, 99990)","(18.0, 23.0, 21.25)"
14-12-2022 18:55:56.801802,"(3.0, 3.25, 3.1983333333333333)","(6.5, 9.6, 9.0)","(8.0, 10.0, 9.285714285714286)","(51.0, 99999, 99990)","(7.5, 20.0, 18.0)","(6.5, 11.5, 10.733333333333333)","(5.0, 7.0, 6.568421052631579)","(8.0, 99999, 99990)","(18.0, 23.0, 21.25)"
