,Rushmore Red,Notorious Diesel,Melton Boy,Idema Bale,Blackpool Diva,Lenny Coaster,Usain Road,Late For Love
10-01-2023 13:57:16.597570,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:17.798796,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:18.915323,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:20.029906,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:21.246121,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:22.417385,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:23.472978,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:24.584515,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:25.844395,"(2.6, 4.2, 3.096)","(1.9, 2.0, 1.988)","(20.0, 85.0, 59.400000000000006)","(8.5, 20.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:26.958731,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:28.150024,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:29.403197,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:30.950327,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:32.309554,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:33.571797,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:34.846255,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 57.13333333333333)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:36.152547,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:37.442866,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:38.746964,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:40.118869,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:41.471246,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:42.722941,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:44.005643,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:45.286587,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:46.623810,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:47.824846,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:49.031057,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:50.235748,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 11.833333333333334)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:51.469675,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.692307692307693)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:52.633696,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 13.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 19.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:53.796302,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 13.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 19.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:54.928883,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 13.5)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:56.143572,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:57.439603,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 19.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:58.693619,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 19.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:57:59.943802,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:01.157588,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:02.616212,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:04.278684,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:05.608771,"(2.6, 4.2, 3.096)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:06.920142,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:08.299383,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 59.400000000000006)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:09.719138,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 85.0, 54.85714285714286)","(8.5, 22.0, 16.846153846153847)","(15.0, 60.0, 37.599999999999994)","(10.0, 25.0, 15.0)","(21.0, 95.0, 47.66666666666667)","(20.0, 60.0, 34.0625)"
10-01-2023 13:58:10.971140,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 100.0, 54.85714285714286)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.0)","(21.0, 95.0, 31.363636363636363)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:12.211885,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.996)","(20.0, 100.0, 54.85714285714286)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 53.8235294117647)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:13.580102,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.915)","(20.0, 100.0, 54.85714285714286)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 53.8235294117647)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:14.923045,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.993)","(20.0, 100.0, 54.85714285714286)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 53.8235294117647)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:16.238841,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 54.85714285714286)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:17.466807,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:18.708491,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:19.915976,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:21.131971,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:22.570226,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:23.842295,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:25.081205,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:26.324893,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:27.680967,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:29.018035,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 50.625)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:30.276362,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:31.667938,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:32.988649,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:34.307571,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:35.572920,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:36.866354,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:38.181262,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:39.521541,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:41.039077,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:42.435279,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:44.437902,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:45.905040,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8900000000000001)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:47.481313,"(2.6, 4.2, 3.2666666666666666)","(1.9, 2.02, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:48.971348,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 30.833333333333332)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:50.526522,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 49.05882352941177)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:51.996152,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 47.76470588235294)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:53.425601,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 47.76470588235294)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:54.739869,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:56.153723,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:57.610465,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:58:58.995101,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:59:00.352748,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 71.78571428571429)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:59:01.748210,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
10-01-2023 13:59:03.131946,"(2.6, 4.2, 3.541176470588235)","(1.9, 2.0, 1.8153846153846154)","(20.0, 100.0, 73.66666666666666)","(8.5, 22.0, 15.3)","(15.0, 60.0, 25.416666666666668)","(10.0, 25.0, 15.333333333333332)","(21.0, 95.0, 38.42857142857143)","(20.0, 60.0, 36.388888888888886)"
