,Zambora Opal,Blazing Arnie,Mr Deeds,Fabs Udon,Spring Scout,Charizard,High Action,Marriage Over
07-12-2022 20:44:46.788498,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 4.105)","(16.0, 28.0, 18.666666666666668)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:48.104066,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 4.105)","(16.0, 28.0, 18.666666666666668)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:49.398819,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 4.105)","(16.0, 28.0, 18.666666666666668)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:50.638812,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 4.105)","(16.0, 28.0, 18.666666666666668)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:51.918717,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 4.105)","(16.0, 28.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:53.240410,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.9, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:54.710069,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:56.060428,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:57.443359,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:44:58.780844,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:00.072302,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 21.8)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:01.212157,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 27.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:02.344043,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:03.496878,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:04.817766,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.7275)"
07-12-2022 20:45:06.089516,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.7275)"
07-12-2022 20:45:07.472469,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.7275)"
07-12-2022 20:45:08.839365,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.25, 2.7218750000000003)"
07-12-2022 20:45:10.161443,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.35, 2.7218750000000003)"
07-12-2022 20:45:11.563620,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.35, 2.731666666666667)"
07-12-2022 20:45:12.876252,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.879999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 457.5)","(2.0, 3.3, 2.7069565217391305)"
07-12-2022 20:45:14.079023,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.559999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 457.5)","(2.0, 3.3, 2.7069565217391305)"
07-12-2022 20:45:15.298285,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.559999999999999)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:16.536246,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.7218750000000003)"
07-12-2022 20:45:17.686942,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.35, 2.731666666666667)"
07-12-2022 20:45:18.858419,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.7069565217391305)"
07-12-2022 20:45:20.097861,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 22.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:21.402556,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 26.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 457.5)","(2.0, 3.3, 2.7753846153846156)"
07-12-2022 20:45:22.628655,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 457.5)","(2.0, 3.3, 2.7753846153846156)"
07-12-2022 20:45:23.779933,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 525.0)","(2.0, 3.3, 2.7588235294117647)"
07-12-2022 20:45:24.907065,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 525.0)","(2.0, 3.35, 2.7588235294117647)"
07-12-2022 20:45:26.288419,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.35, 2.7753846153846156)"
07-12-2022 20:45:27.460190,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:28.733901,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:30.122120,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 16.25)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.731666666666667)"
07-12-2022 20:45:31.448916,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.7753846153846156)"
07-12-2022 20:45:32.911520,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.7753846153846156)"
07-12-2022 20:45:34.329153,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.767692307692308)"
07-12-2022 20:45:35.709102,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.25, 2.767692307692308)"
07-12-2022 20:45:37.053666,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.7588235294117647)"
07-12-2022 20:45:38.413757,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 3.79)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.35, 2.7588235294117647)"
07-12-2022 20:45:39.778444,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 4.205882352941176)","(16.0, 25.0, 18.125)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 497.5)","(2.0, 3.35, 2.94375)"
07-12-2022 20:45:41.112482,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 11.040000000000001)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 4.295)","(16.0, 25.0, 17.75)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.35, 2.97)"
07-12-2022 20:45:42.462184,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 13.257142857142856)","(20.0, 90.0, 39.81818181818181)","(2.8, 4.8, 4.295)","(16.0, 24.0, 17.75)","(31.0, 220.0, 120.47058823529412)","(81.0, 580.0, 524.4444444444445)","(2.0, 3.3, 2.97)"
07-12-2022 20:45:43.796935,"(5.5, 9.2, 8.67142857142857)","(8.5, 20.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.8, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.97)"
07-12-2022 20:45:45.079151,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.8741935483870966)"
07-12-2022 20:45:46.398479,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.97)"
07-12-2022 20:45:47.621651,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.94375)"
07-12-2022 20:45:48.912180,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.35, 2.97)"
07-12-2022 20:45:50.168172,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.97)"
07-12-2022 20:45:51.480687,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.961904761904762)"
07-12-2022 20:45:53.224219,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.961904761904762)"
07-12-2022 20:45:54.849425,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.9857142857142858)"
07-12-2022 20:45:56.411370,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.9857142857142858)"
07-12-2022 20:45:58.096752,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.9857142857142858)"
07-12-2022 20:45:59.780930,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.961904761904762)"
07-12-2022 20:46:01.286719,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.961904761904762)"
07-12-2022 20:46:02.902658,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.25, 2.96)"
07-12-2022 20:46:04.621878,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.35, 2.96)"
07-12-2022 20:46:06.105258,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.35, 2.9857142857142858)"
07-12-2022 20:46:07.496660,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.9857142857142858)"
07-12-2022 20:46:09.027938,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.9857142857142858)"
07-12-2022 20:46:10.529409,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.9723809523809526)"
07-12-2022 20:46:11.970938,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.200000000000001)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.9723809523809526)"
07-12-2022 20:46:13.636550,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.028571428571428)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.875)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.9723809523809526)"
07-12-2022 20:46:15.142566,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.25, 2.9961904761904763)"
07-12-2022 20:46:16.641286,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.9723809523809526)"
07-12-2022 20:46:18.309413,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.9723809523809526)"
07-12-2022 20:46:19.809150,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.25, 2.9961904761904763)"
07-12-2022 20:46:21.339865,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.3, 2.981)"
07-12-2022 20:46:22.816201,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.9723809523809526)"
07-12-2022 20:46:24.124217,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.25, 2.9723809523809526)"
07-12-2022 20:46:25.493708,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.25, 2.972)"
07-12-2022 20:46:26.957784,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 496.66666666666663)","(2.0, 3.35, 3.1066666666666665)"
07-12-2022 20:46:28.292060,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.38)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 497.5)","(2.0, 3.3, 2.90125)"
07-12-2022 20:46:29.579165,"(5.5, 9.2, 8.67142857142857)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.370857142857143)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 530.5)","(2.0, 3.3, 2.8726315789473684)"
07-12-2022 20:46:30.865983,"(5.5, 9.2, 8.788888888888888)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.370857142857143)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 481.0)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:32.221214,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 3.8230769230769233)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 481.0)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:33.573816,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 4.225)","(16.0, 24.0, 15.333333333333332)","(31.0, 220.0, 126.0)","(81.0, 580.0, 498.33333333333337)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:34.960607,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 3.948)","(16.0, 24.0, 14.666666666666668)","(31.0, 220.0, 126.0)","(81.0, 580.0, 547.3333333333333)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:36.318272,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 3.4466666666666668)","(16.0, 22.0, 14.666666666666668)","(31.0, 220.0, 126.0)","(81.0, 580.0, 547.3333333333333)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:37.673366,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 3.4466666666666668)","(16.0, 22.0, 14.666666666666668)","(31.0, 220.0, 126.0)","(81.0, 580.0, 531.0)","(2.0, 3.3, 2.934814814814815)"
07-12-2022 20:46:38.963245,"(5.5, 9.2, 8.863636363636363)","(8.5, 21.0, 10.371428571428572)","(20.0, 90.0, 58.18181818181818)","(2.8, 4.7, 3.4466666666666668)","(16.0, 22.0, 14.666666666666668)","(31.0, 220.0, 126.0)","(81.0, 580.0, 482.0)","(2.0, 3.3, 2.934814814814815)"
