,Not Even Owl,Thrilling Bandit,Big Time Roman,Big Time Raider,Big Time Taniwha
06-01-2023 16:08:54.945364,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.4)"
06-01-2023 16:08:55.846854,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.4)"
06-01-2023 16:08:56.719002,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.4)"
06-01-2023 16:08:57.574183,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.4)"
06-01-2023 16:08:58.420167,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.4)"
06-01-2023 16:08:59.338020,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.9)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:00.231726,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:01.162922,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:02.079498,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:02.952002,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:03.811359,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:04.657288,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:05.550889,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:06.395831,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:07.241545,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:08.024022,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.266666666666667)"
06-01-2023 16:09:08.891446,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.133333333333333)"
06-01-2023 16:09:09.800069,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.133333333333333)"
06-01-2023 16:09:10.643847,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.133333333333333)"
06-01-2023 16:09:11.429785,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.533333333333333)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 11.133333333333333)"
06-01-2023 16:09:12.297868,"(4.4, 8.2, 6.56)","(5.5, 12.0, 11.686363636363637)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 13.0)"
06-01-2023 16:09:13.187945,"(4.4, 8.2, 6.56)","(5.5, 12.0, 9.733333333333334)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 13.0)"
06-01-2023 16:09:14.264308,"(4.4, 8.2, 6.56)","(5.5, 12.0, 10.3)","(4.6, 7.0, 4.55)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 17.215384615384615)"
06-01-2023 16:09:15.087732,"(4.4, 8.2, 7.789999999999999)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.348275862068966)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.0, 17.215384615384615)"
06-01-2023 16:09:15.948205,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.348275862068966)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.63846153846154)"
06-01-2023 16:09:16.849905,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.771428571428572)"
06-01-2023 16:09:17.784004,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.771428571428572)"
06-01-2023 16:09:18.712723,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.771428571428572)"
06-01-2023 16:09:19.539981,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.771428571428572)"
06-01-2023 16:09:20.515809,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 18.56923076923077)"
06-01-2023 16:09:21.432905,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 18.56923076923077)"
06-01-2023 16:09:22.286851,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.771428571428572)"
06-01-2023 16:09:23.092463,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:24.065413,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:24.934415,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:25.717648,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:26.518518,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:27.430939,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:28.427104,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:29.222324,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:30.070451,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:31.031147,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:32.057261,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:32.856110,"(4.4, 8.4, 7.970000000000001)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:33.659490,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:34.737324,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:35.674654,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:36.527963,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:37.400455,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:38.423859,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:39.295369,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:40.261884,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:41.273978,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:42.271371,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:43.086594,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.566666666666666)"
06-01-2023 16:09:43.944043,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 14.66)"
06-01-2023 16:09:44.839569,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.7250000000000005)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 14.66)"
06-01-2023 16:09:45.681956,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.9)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 11.433333333333334)"
06-01-2023 16:09:46.507752,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 4.9)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:47.473647,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.348275862068966)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:48.322853,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.348275862068966)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:49.180618,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:50.070419,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:51.003872,"(4.4, 8.4, 7.54)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:51.929930,"(4.4, 8.4, 7.5600000000000005)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:52.755307,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.0, 19.5, 17.886666666666667)"
06-01-2023 16:09:53.589923,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:54.561404,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:55.510484,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:56.321073,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:57.148212,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:58.170102,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:59.104808,"(4.4, 8.4, 7.375)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:09:59.913730,"(4.4, 4.1, 4.045833333333333)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 3.0193548387096776)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:00.741050,"(4.4, 4.3, 4.291428571428571)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:01.679308,"(4.4, 4.4, 4.392682926829268)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.2666666666666666)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:02.629118,"(4.4, 4.6, 4.433333333333333)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.475)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:03.467171,"(4.4, 4.6, 4.574999999999999)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.475)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:04.304846,"(4.4, 7.2, 6.871698113207547)","(5.5, 12.0, 8.114285714285714)","(4.6, 7.0, 6.37)","(2.0, 3.2, 2.475)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:05.212755,"(4.4, 7.0, 6.614285714285714)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 6.607692307692307)","(2.0, 3.2, 2.475)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:06.121624,"(4.4, 7.0, 6.863157894736842)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 6.607692307692307)","(2.0, 3.2, 2.475)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:06.984863,"(4.4, 7.0, 5.409090909090909)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:07.872545,"(4.4, 6.8, 6.033333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:08.717460,"(4.4, 7.2, 6.66)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:09.585265,"(4.4, 7.0, 5.409090909090909)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:10.472513,"(4.4, 7.0, 5.409090909090909)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:11.357157,"(4.4, 7.0, 5.409090909090909)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:12.215515,"(4.4, 7.0, 5.409090909090909)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:13.027788,"(4.4, 7.0, 5.25)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 17.886666666666667)"
06-01-2023 16:10:13.963471,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:14.845768,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:15.741068,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:16.652569,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:17.508981,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:18.340744,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.7)"
06-01-2023 16:10:19.295943,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:20.277554,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:21.112277,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:21.943486,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:22.870428,"(4.4, 7.0, 5.181818181818182)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:23.838371,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:24.639535,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:25.472617,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:26.381060,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:27.285382,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:28.123894,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:29.018785,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:29.914774,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:30.710994,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:31.592520,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:32.567158,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.672727272727273)","(8.5, 19.5, 11.966666666666667)"
06-01-2023 16:10:33.500861,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:34.368941,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:35.212456,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:36.099613,"(4.4, 7.0, 5.333333333333333)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:37.025886,"(4.4, 7.0, 6.545454545454545)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:37.917671,"(4.4, 7.0, 6.545454545454545)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:38.740097,"(4.4, 7.0, 5.254545454545454)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:39.629976,"(4.4, 7.0, 5.254545454545454)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:40.600078,"(4.4, 7.0, 5.254545454545454)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:41.543274,"(4.4, 7.0, 5.254545454545454)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
06-01-2023 16:10:42.333941,"(4.4, 7.0, 5.254545454545454)","(5.5, 12.0, 7.466666666666667)","(4.6, 6.8, 5.6)","(2.0, 3.2, 2.968)","(8.5, 19.5, 15.733333333333334)"
