,Style Council,Wallys Boy,Good Chat Mort,Sheriff Bart,Hustlers Girl,Chillin Villain,Out Of Turmoil,Rumble Smile
1529,"[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 33, 939516), 5.0, 7.2]"
1530,"[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 35, 68655), 5.0, 7.2]"
1531,"[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 36, 198455), 5.0, 7.2]"
1532,"[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 37, 337264), 5.0, 7.0]"
1533,"[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 38, 471058), 5.0, 7.0]"
1534,"[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 39, 596102), 5.0, 7.0]"
1535,"[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 40, 723964), 5.0, 6.8]"
1536,"[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 41, 850938), 5.0, 6.8]"
1537,"[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 2.6, 2.94]","[datetime.datetime(2022, 11, 28, 10, 32, 42, 963229), 5.0, 6.8]"
1538,"[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 44, 95050), 5.0, 6.8]"
1539,"[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 45, 226953), 5.0, 6.4]"
1540,"[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 46, 356547), 5.0, 6.6]"
1541,"[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 47, 495752), 5.0, 6.6]"
1542,"[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 48, 612126), 5.0, 6.6]"
1543,"[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 49, 750144), 5.0, 6.6]"
1544,"[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 50, 883174), 5.0, 6.6]"
1545,"[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 52, 15363), 5.0, 6.6]"
1546,"[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 10, 32, 53, 148002), 5.0, 6.6]"
1547,"[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 7.5, 21.0]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 10, 32, 54, 274436), 5.0, 6.6]"
1548,"[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 7.5, 24.0]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 10, 32, 55, 409093), 5.0, 6.6]"
1549,"[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 531015), 5.0, 6.6]"
1550,"[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 32, 57, 669638), 5.0, 6.6]"
1551,"[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 779885), 5.0, 6.6]"
1552,"[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 924518), 5.0, 6.6]"
1553,"[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 11.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 44911), 5.0, 6.6]"
1554,"[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 7.5, 22.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 183383), 5.0, 6.6]"
1555,"[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 319474), 5.0, 6.6]"
1556,"[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 4.6, 5.5]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 2.6, 3.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 450080), 5.0, 6.6]"
1557,"[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 570133), 5.0, 6.6]"
1558,"[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 706638), 5.0, 6.6]"
1559,"[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 7, 835527), 5.0, 6.6]"
1560,"[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 959722), 5.0, 6.6]"
1561,"[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 89129), 5.0, 6.6]"
1562,"[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 214104), 5.0, 6.6]"
1563,"[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 343565), 5.0, 6.2]"
1564,"[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 459315), 5.0, 6.2]"
1565,"[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 595262), 5.0, 6.2]"
1566,"[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 730411), 5.0, 6.2]"
1567,"[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 16, 840716), 5.0, 6.2]"
1568,"[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 5.0, 14.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 982247), 5.0, 6.2]"
