,My Jewel,Uno Kai,World Gone Mad,Manila Brae,Sister Sticker,Blue Redemption
09-01-2023 17:41:54.471950,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.706666666666667)"
09-01-2023 17:41:55.543634,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.706666666666667)"
09-01-2023 17:41:56.773987,"(7.0, 15.0, 13.971428571428572)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.706666666666667)"
09-01-2023 17:41:57.905779,"(7.0, 15.0, 12.666666666666668)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.930909090909091)"
09-01-2023 17:41:59.096945,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.930909090909091)"
09-01-2023 17:42:00.177677,"(7.0, 15.0, 14.125)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.616)"
09-01-2023 17:42:01.376765,"(7.0, 15.0, 14.125)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.616)"
09-01-2023 17:42:02.514891,"(7.0, 15.0, 14.125)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.616)"
09-01-2023 17:42:03.790713,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:04.953664,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:06.142639,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:07.410173,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:08.717459,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:09.967687,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:11.403128,"(7.0, 13.5, 11.666666666666666)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.88)"
09-01-2023 17:42:12.851092,"(7.0, 13.5, 11.666666666666666)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.64)"
09-01-2023 17:42:14.072096,"(7.0, 13.5, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:15.241018,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:16.519944,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:17.737762,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:19.102645,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:20.295315,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:21.414558,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:22.652392,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:23.753010,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:24.781242,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.28)"
09-01-2023 17:42:25.803947,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.8920000000000003)"
09-01-2023 17:42:26.769149,"(7.0, 15.0, 12.8)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.592)"
09-01-2023 17:42:27.805731,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.592)"
09-01-2023 17:42:28.852558,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:29.904042,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:30.989048,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:32.042330,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:33.128540,"(7.0, 15.0, 14.244444444444444)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:34.133450,"(7.0, 15.0, 11.2)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:35.136226,"(7.0, 15.0, 13.48)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7)"
09-01-2023 17:42:36.022831,"(7.0, 15.0, 13.52)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.616)"
09-01-2023 17:42:36.999028,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.616)"
09-01-2023 17:42:37.994134,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.930909090909091)"
09-01-2023 17:42:39.074876,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:42:40.217201,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.7133333333333334)"
09-01-2023 17:42:41.261141,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:42.225959,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 39.5)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:43.300502,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:44.386093,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:45.361071,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:46.231362,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:47.239214,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:48.239431,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:49.243503,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:50.280196,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:51.297171,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:52.239278,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:53.227533,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:54.170361,"(7.0, 15.0, 14.075)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:55.098429,"(7.0, 15.0, 12.666666666666668)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:55.970911,"(7.0, 15.0, 14.2)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:56.908018,"(7.0, 15.0, 14.2)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:57.864350,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:42:59.105183,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:43:00.236869,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:43:01.296174,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:43:02.297048,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:43:03.313518,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:04.247876,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:05.158279,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:06.061455,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:06.969086,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:07.974720,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:08.870573,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 34.76923076923077)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:09.854891,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 60.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:10.752817,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:11.715506,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:12.626297,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:13.521053,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:14.443596,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:15.467264,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:16.434481,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:17.384950,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:18.380677,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:19.472594,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:20.483204,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:21.529121,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:22.559374,"(7.0, 15.0, 13.6)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:23.662555,"(7.0, 15.0, 12.8)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:24.700158,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:25.787691,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:26.882070,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:27.904122,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:29.115064,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:30.176487,"(7.0, 15.0, 14.381818181818183)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:31.229203,"(7.0, 15.0, 11.2)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:32.230777,"(7.0, 15.0, 13.733333333333334)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:33.372799,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:34.378305,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:35.394035,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:36.417132,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:37.375763,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:38.324936,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.789344262295082)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:39.310361,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.789344262295082)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:40.245678,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.2045454545454546)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:41.217417,"(7.0, 15.0, 13.733333333333334)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.2045454545454546)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:42.291648,"(7.0, 15.0, 13.733333333333334)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.2045454545454546)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:43.790667,"(7.0, 15.0, 13.733333333333334)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.2045454545454546)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:45.016542,"(7.0, 15.0, 13.733333333333334)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.5, 4.2, 3.9080000000000004)"
09-01-2023 17:43:46.173464,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
09-01-2023 17:43:47.301285,"(7.0, 15.0, 12.533333333333333)","(21.0, 90.0, 42.72727272727273)","(3.6, 3.9, 3.842553191489362)","(19.0, 55.0, 32.84615384615385)","(2.7, 3.7, 3.5)","(2.6, 4.2, 3.9080000000000004)"
