,Butterfly Angel,Aston Stella,Patched,Emerley Bruce,Yankee Costanza,Brief
04-01-2023 13:22:05.848543,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.3, 2.60625)","(6.0, 12.5, 10.615625)","(3.2, 5.8, 4.1971428571428575)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:06.750270,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.3, 2.60625)","(6.0, 12.5, 10.615625)","(3.2, 5.8, 4.1971428571428575)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:07.757267,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.3, 2.60625)","(6.0, 12.5, 10.615625)","(3.2, 5.8, 4.1971428571428575)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:08.742062,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.3, 2.60625)","(6.0, 12.5, 10.615625)","(3.2, 5.8, 4.1971428571428575)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:09.746060,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.45, 2.6193333333333335)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:10.715217,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:11.690718,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:12.657478,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:13.584316,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:14.593912,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:15.526097,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:16.455366,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:17.381547,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:18.299678,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:19.249664,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:20.277322,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:21.268398,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:22.272057,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:23.236875,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:24.236777,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:25.162781,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:26.208738,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:27.146877,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:28.165848,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:29.231176,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:30.223010,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:31.163287,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:32.105052,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:33.051063,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:33.980103,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:34.969727,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:35.993924,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:36.968502,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:37.995887,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:38.872419,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:39.814645,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:40.850782,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:41.793660,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 15.5)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:42.776551,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:43.710592,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:44.644828,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:45.675865,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.5, 7.550000000000001)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:46.674715,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.5, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:47.692555,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:48.710753,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:49.677107,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:50.597006,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:51.637784,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:52.602423,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:53.566644,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:54.655180,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:55.728325,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:56.786415,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:57.843271,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:58.882660,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:22:59.934956,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:01.043977,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:02.217573,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:03.551665,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:04.671672,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:05.783493,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:06.947211,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:08.090063,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:09.169736,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:10.235838,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5999999999999996)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:11.474763,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:12.518882,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:13.443335,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:14.496221,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:15.506229,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:16.514430,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.475)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:17.652475,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 16.333333333333332)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:18.876625,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:20.156429,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:22.261530,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:23.398737,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:24.643642,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:25.807580,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:27.052368,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
04-01-2023 13:23:28.169129,"(3.6, 5.4, 3.7555555555555555)","(11.0, 23.0, 13.416666666666666)","(2.5, 3.4, 2.62)","(6.0, 12.0, 10.0)","(3.2, 5.8, 3.5541666666666667)","(51.0, 390.0, 214.0)"
