,Yering Rose,Keekee,Ace Star,Elpine Warrior,Mac A Boy,Social Writer,Keayang Bieber,Lazio Lass
14-12-2022 18:53:13.322359,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:14.459831,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:15.559952,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:16.711540,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:17.853107,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:18.937796,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:20.012020,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:21.098682,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:22.187090,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:23.288048,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:24.307127,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:25.704453,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:26.775469,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:27.804965,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:29.127093,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:30.375050,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:31.479572,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:32.726330,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:33.851320,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:34.988393,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:36.079650,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:37.290351,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:38.478524,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:39.692807,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:40.913227,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:42.130679,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:43.375054,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:44.570894,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:45.688650,"(4.4, 5.5, 5.26)","(19.0, 32.0, 29.53846153846154)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:46.831841,"(4.4, 5.5, 5.26)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:47.996125,"(4.4, 5.5, 5.26)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:49.006947,"(4.4, 5.5, 5.26)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:50.130940,"(4.4, 5.5, 5.26)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:51.240976,"(4.4, 5.5, 5.26)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:52.295709,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:53.469854,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.871428571428571)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:54.593310,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.52)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:55.692602,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:56.807496,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:57.929073,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:58.983941,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:53:59.986595,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:01.092190,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 6.58)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:02.198946,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.433333333333333)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:03.293209,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.449999999999999)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:04.471213,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.449999999999999)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:05.651770,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.6)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:06.801479,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.6)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:07.967533,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.6)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:09.147529,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.3)","(2.9, 3.95, 3.6557142857142857)","(26.0, 48.0, 32.0)","(5.5, 8.2, 8.1)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.816666666666666)"
14-12-2022 18:54:10.331122,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.6975000000000002)","(26.0, 48.0, 32.0)","(5.5, 8.4, 8.5)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.9363636363636365)"
14-12-2022 18:54:11.433771,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.6975000000000002)","(26.0, 48.0, 32.0)","(5.5, 9.8, 8.5)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.9363636363636365)"
14-12-2022 18:54:12.499861,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.6975000000000002)","(26.0, 48.0, 32.0)","(5.5, 9.8, 8.207142857142857)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.9363636363636365)"
14-12-2022 18:54:13.635615,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.5620000000000003)","(26.0, 48.0, 32.0)","(5.5, 8.4, 8.207142857142857)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.9363636363636365)"
14-12-2022 18:54:14.713496,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.5620000000000003)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.235714285714286)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:15.807838,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.5620000000000003)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.235714285714286)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:16.919648,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.5620000000000003)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.953846153846154)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:18.120695,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.5620000000000003)","(26.0, 48.0, 32.0)","(5.5, 9.8, 7.306666666666667)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:19.279875,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.7125000000000004)","(26.0, 48.0, 32.0)","(5.5, 8.0, 7.811111111111111)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:20.474339,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 14.355555555555556)","(2.9, 3.95, 3.725)","(26.0, 48.0, 32.0)","(5.5, 8.0, 7.325)","(15.0, 25.0, 21.5)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:21.627918,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 3.95, 3.725)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.266666666666667)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:22.872379,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 3.95, 3.725)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.294117647058823)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:24.067067,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 3.95, 3.725)","(26.0, 48.0, 32.0)","(5.5, 8.0, 7.828571428571428)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:25.197547,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 3.95, 3.725)","(26.0, 48.0, 32.0)","(5.5, 8.2, 8.0)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:26.382617,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 9.6, 9.066666666666666)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:27.710160,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.0, 9.16)","(15.0, 25.0, 21.666666666666668)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:28.926982,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 9.6, 7.663157894736843)","(15.0, 25.0, 22.142857142857142)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:30.063606,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.663157894736843)","(15.0, 25.0, 22.142857142857142)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:31.266456,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 8.0125)","(15.0, 25.0, 22.142857142857142)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:32.342801,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.2, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:33.422906,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:34.543977,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:35.686380,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:36.848428,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.575)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.38)"
14-12-2022 18:54:37.945765,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.25)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.4, 4.411111111111111)"
14-12-2022 18:54:39.129183,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:40.317615,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:41.463592,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:42.590718,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:43.742462,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:44.879382,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.3, 4.411111111111111)"
14-12-2022 18:54:45.989603,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.3500000000000005)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
14-12-2022 18:54:47.164146,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.22608695652174)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
14-12-2022 18:54:48.407210,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.7)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.36)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
14-12-2022 18:54:49.574515,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.36)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
14-12-2022 18:54:50.702393,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 32.0)","(5.5, 8.4, 7.386666666666667)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
14-12-2022 18:54:51.837316,"(4.4, 5.5, 5.0)","(19.0, 32.0, 27.0)","(9.0, 16.0, 12.4)","(2.9, 4.0, 3.769230769230769)","(26.0, 48.0, 32.0)","(5.5, 8.6, 7.386666666666667)","(15.0, 25.0, 18.333333333333332)","(3.6, 5.2, 4.790909090909091)"
