,Queen Butterfly,Wheres My Cash,Blazing Dodge,Jolly Johnny,Aussie Bullseye,Head Bin,Riverdale Peggy
14-12-2022 13:29:58.851277,"(6.5, 8.6, 8.576)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.408)","(6.0, 7.6, 7.381818181818182)","(5.5, 6.2, 5.833333333333333)","(5.0, 9.2, 8.622222222222222)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:00.214952,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.3971428571428572)","(6.0, 7.6, 7.381818181818182)","(5.5, 6.2, 5.833333333333333)","(5.0, 9.2, 8.622222222222222)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:01.487092,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.392)","(6.0, 7.6, 7.3)","(5.5, 6.2, 5.833333333333333)","(5.0, 9.2, 8.622222222222222)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:02.751249,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.4076923076923076)","(6.0, 7.6, 7.52)","(5.5, 6.2, 5.913043478260869)","(5.0, 9.2, 8.622222222222222)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:04.028799,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.5, 2.44)","(6.0, 7.6, 7.35)","(5.5, 6.2, 5.913043478260869)","(5.0, 9.2, 8.873684210526315)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:05.371585,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 38.526315789473685)","(2.1, 2.48, 2.384)","(6.0, 7.6, 7.4125)","(5.5, 6.2, 5.913043478260869)","(5.0, 9.0, 8.672727272727274)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:06.677494,"(6.5, 8.6, 8.566666666666666)","(20.0, 44.0, 40.41379310344828)","(2.1, 2.42, 2.382758620689655)","(6.0, 7.6, 7.3999999999999995)","(5.5, 6.2, 5.925)","(5.0, 9.0, 8.636842105263158)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:07.895635,"(6.5, 8.6, 8.57)","(20.0, 44.0, 39.47826086956522)","(2.1, 2.42, 2.382758620689655)","(6.0, 7.6, 7.385714285714285)","(5.5, 6.2, 5.925)","(5.0, 9.0, 8.604545454545455)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:09.211267,"(6.5, 8.6, 8.581818181818182)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.387272727272727)","(6.0, 7.6, 7.323076923076923)","(5.5, 6.2, 5.925)","(5.0, 9.0, 8.533333333333333)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:10.478116,"(6.5, 8.8, 8.736)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.387272727272727)","(6.0, 7.6, 7.493333333333333)","(5.5, 6.0, 6.025)","(5.5, 8.8, 8.290322580645162)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:12.272378,"(6.5, 8.8, 8.733333333333333)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.386470588235294)","(6.0, 7.6, 7.51578947368421)","(5.5, 6.2, 5.924137931034483)","(5.5, 8.6, 8.290322580645162)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:13.587914,"(6.5, 9.4, 8.733333333333333)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.386470588235294)","(6.0, 7.6, 7.51578947368421)","(5.0, 6.2, 5.924137931034483)","(5.5, 8.6, 8.290322580645162)","(26.0, 75.0, 61.458333333333336)"
14-12-2022 13:30:14.989120,"(6.5, 9.4, 9.15625)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.386470588235294)","(6.0, 7.6, 7.45)","(5.0, 6.2, 5.924137931034483)","(5.5, 8.6, 8.391304347826086)","(26.0, 70.0, 68.46153846153847)"
14-12-2022 13:30:16.394189,"(6.5, 9.4, 9.163636363636364)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.386470588235294)","(6.0, 7.6, 7.415384615384616)","(5.0, 6.2, 5.924137931034483)","(5.5, 8.6, 7.6869565217391305)","(26.0, 70.0, 64.11764705882354)"
14-12-2022 13:30:17.774910,"(6.5, 9.4, 9.257142857142858)","(20.0, 44.0, 39.47826086956522)","(2.1, 2.42, 2.3806896551724135)","(6.0, 7.6, 7.504)","(5.0, 5.8, 5.788235294117647)","(5.5, 8.0, 7.615384615384616)","(26.0, 70.0, 64.11764705882354)"
14-12-2022 13:30:19.125581,"(6.5, 9.4, 9.257142857142858)","(20.0, 44.0, 40.84848484848485)","(2.1, 2.42, 2.393)","(6.0, 7.6, 7.485714285714286)","(5.0, 5.8, 5.983333333333333)","(5.5, 8.0, 7.625)","(26.0, 70.0, 64.11764705882354)"
14-12-2022 13:30:20.397135,"(6.5, 9.4, 9.316666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.3866666666666667)","(6.0, 7.6, 7.485714285714286)","(5.0, 6.0, 5.97)","(5.5, 7.8, 7.626666666666666)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:21.778610,"(6.5, 9.4, 9.316666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.3866666666666667)","(6.0, 7.6, 7.5)","(5.0, 6.0, 5.978571428571429)","(5.5, 8.0, 7.723076923076923)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:22.989551,"(6.5, 9.4, 9.323076923076924)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.3866666666666667)","(6.0, 7.6, 7.5)","(5.0, 6.0, 5.978571428571429)","(5.5, 7.8, 7.723076923076923)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:24.239186,"(6.5, 9.4, 9.316666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.405)","(6.0, 7.6, 7.410526315789474)","(5.0, 6.0, 5.978571428571429)","(5.5, 7.8, 7.752380952380952)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:25.540561,"(6.5, 9.4, 9.316666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.3874999999999997)","(6.0, 7.6, 7.428571428571428)","(5.0, 6.0, 5.978571428571429)","(5.5, 7.8, 7.75)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:26.809458,"(6.5, 9.4, 9.316666666666666)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.3866666666666667)","(6.0, 7.6, 7.3999999999999995)","(5.0, 6.0, 5.978571428571429)","(5.5, 7.8, 7.75)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:28.099738,"(6.5, 9.8, 9.764705882352942)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.3866666666666667)","(6.0, 7.6, 7.536842105263157)","(5.0, 6.0, 6.054166666666667)","(5.5, 7.8, 7.72)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:29.367248,"(6.5, 9.8, 9.764705882352942)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.42, 2.4036363636363633)","(6.0, 7.6, 7.457142857142857)","(5.0, 6.2, 5.909090909090909)","(5.5, 7.8, 7.48421052631579)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:30.684523,"(6.5, 9.6, 9.575)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.44, 2.4299999999999997)","(6.0, 7.6, 7.457142857142857)","(5.0, 6.2, 6.04)","(5.5, 7.8, 7.366666666666667)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:32.070542,"(6.5, 9.6, 9.575)","(20.0, 44.0, 40.285714285714285)","(2.1, 2.46, 2.4299999999999997)","(6.0, 7.6, 7.457142857142857)","(5.0, 6.2, 6.04)","(5.5, 7.4, 7.366666666666667)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:33.306456,"(6.5, 9.6, 9.578947368421053)","(21.0, 44.0, 40.285714285714285)","(2.1, 2.46, 2.4208695652173913)","(6.0, 7.6, 7.488888888888889)","(5.0, 6.2, 6.04)","(5.5, 7.8, 7.566666666666666)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:34.488164,"(6.5, 9.6, 9.578947368421053)","(21.0, 44.0, 40.285714285714285)","(2.1, 2.46, 2.4208695652173913)","(6.0, 7.6, 7.425806451612903)","(5.0, 6.2, 6.04)","(5.5, 7.8, 7.662068965517242)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:35.793065,"(6.5, 9.6, 9.578947368421053)","(21.0, 44.0, 40.285714285714285)","(2.1, 2.46, 2.29)","(6.0, 7.6, 7.327272727272727)","(5.0, 6.2, 6.050000000000001)","(5.5, 7.8, 7.952)","(26.0, 70.0, 62.0)"
14-12-2022 13:30:37.143971,"(6.5, 10.0, 9.788235294117648)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.34, 2.292)","(6.0, 7.6, 7.327272727272727)","(5.0, 6.2, 6.072727272727273)","(5.5, 8.0, 7.938461538461539)","(26.0, 70.0, 66.0)"
14-12-2022 13:30:38.668317,"(6.5, 10.0, 9.907692307692308)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.34, 2.2709090909090905)","(6.0, 7.6, 7.32)","(5.0, 6.4, 6.042105263157895)","(5.5, 8.0, 8.08)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:39.916920,"(7.0, 10.0, 9.907692307692308)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.32, 2.2657142857142856)","(6.0, 7.4, 7.32)","(5.0, 6.4, 6.057142857142857)","(5.5, 8.6, 8.3)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:41.155236,"(7.0, 10.0, 9.91578947368421)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.3, 2.2445454545454546)","(6.0, 7.4, 7.32)","(5.0, 6.4, 6.175)","(5.5, 8.6, 8.3)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:42.382383,"(7.0, 10.0, 9.91578947368421)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.28, 2.241)","(6.0, 7.4, 7.3500000000000005)","(5.0, 6.4, 6.171428571428572)","(5.5, 8.6, 8.12)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:43.623231,"(7.0, 10.0, 9.91578947368421)","(21.0, 44.0, 41.51724137931035)","(2.1, 2.28, 2.242857142857143)","(6.0, 7.4, 7.3500000000000005)","(5.0, 6.4, 6.171428571428572)","(5.5, 8.6, 8.107692307692307)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:44.809535,"(7.5, 10.0, 9.933333333333334)","(21.0, 44.0, 41.51724137931035)","(2.05, 2.28, 2.256)","(6.0, 7.4, 7.443478260869565)","(5.0, 6.4, 6.228571428571429)","(6.0, 8.6, 8.107692307692307)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:46.001463,"(7.5, 10.5, 10.266666666666667)","(21.0, 44.0, 41.51724137931035)","(2.05, 2.26, 2.230909090909091)","(6.0, 7.6, 7.339130434782609)","(5.0, 6.4, 6.218181818181819)","(6.0, 8.6, 8.142857142857142)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:47.201542,"(7.5, 10.5, 10.306896551724138)","(21.0, 44.0, 41.81818181818182)","(2.05, 2.26, 2.24)","(6.0, 7.6, 7.339130434782609)","(5.0, 6.4, 6.218181818181819)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:48.565204,"(7.5, 10.5, 10.388)","(21.0, 44.0, 41.84)","(2.05, 2.26, 2.2475)","(6.0, 7.6, 7.339130434782609)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:49.835774,"(7.5, 10.5, 10.383333333333333)","(21.0, 44.0, 42.2)","(2.05, 2.28, 2.2475)","(6.0, 7.6, 7.339130434782609)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:51.093718,"(7.5, 10.5, 10.318518518518518)","(21.0, 44.0, 42.2)","(2.05, 2.28, 2.2475)","(6.0, 7.6, 7.339130434782609)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:52.302286,"(7.5, 10.5, 10.318518518518518)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.228)","(6.0, 7.6, 7.4125)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:53.466602,"(7.5, 10.5, 10.423076923076923)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.235)","(6.0, 7.6, 7.4125)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:54.687906,"(7.5, 10.5, 10.423076923076923)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.235)","(6.0, 7.6, 7.4125)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.2)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:56.108648,"(7.5, 10.5, 10.446428571428571)","(21.0, 44.0, 41.75)","(2.05, 2.28, 2.2285714285714286)","(6.0, 7.6, 7.3428571428571425)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.066666666666666)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:57.775803,"(7.5, 10.5, 10.46808510638298)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.229032258064516)","(6.0, 7.6, 7.3428571428571425)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.066666666666666)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:30:59.154608,"(7.5, 10.5, 10.46808510638298)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.242857142857143)","(6.0, 7.6, 7.428571428571429)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.333333333333332)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:31:00.485846,"(7.5, 10.5, 10.46808510638298)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.2342857142857144)","(6.0, 7.6, 7.466666666666667)","(5.0, 6.4, 6.171428571428572)","(6.0, 8.6, 8.333333333333332)","(31.0, 70.0, 65.0)"
14-12-2022 13:31:01.865024,"(7.5, 10.5, 10.474137931034482)","(21.0, 44.0, 41.75)","(2.05, 2.26, 2.22)","(6.0, 7.6, 7.392)","(5.0, 6.4, 6.133333333333334)","(6.0, 8.6, 8.339130434782609)","(31.0, 70.0, 66.0)"
14-12-2022 13:31:03.246563,"(7.5, 10.5, 10.450819672131148)","(21.0, 44.0, 41.214285714285715)","(2.05, 2.26, 2.2217543859649123)","(6.0, 7.6, 7.466666666666667)","(5.0, 6.4, 6.176744186046512)","(6.0, 8.6, 8.503703703703705)","(31.0, 70.0, 65.29411764705883)"
14-12-2022 13:31:04.608380,"(7.5, 10.5, 10.473684210526315)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.24, 2.2184126984126986)","(6.0, 7.6, 7.40952380952381)","(5.0, 6.4, 6.140740740740741)","(6.0, 8.8, 8.514285714285714)","(31.0, 70.0, 65.29411764705883)"
14-12-2022 13:31:06.142135,"(7.5, 10.5, 10.42741935483871)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.24, 2.279009900990099)","(6.0, 7.6, 7.333333333333333)","(5.0, 6.4, 6.140740740740741)","(6.0, 8.8, 8.576923076923077)","(31.0, 70.0, 65.78947368421052)"
14-12-2022 13:31:07.586639,"(7.5, 10.5, 10.42741935483871)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.28, 2.2790476190476188)","(6.0, 7.6, 7.278260869565218)","(5.0, 6.4, 6.163265306122449)","(6.0, 8.6, 8.365853658536585)","(31.0, 70.0, 65.29411764705883)"
14-12-2022 13:31:09.051797,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.28, 2.308181818181818)","(6.0, 7.4, 7.144)","(5.0, 6.4, 6.097727272727273)","(6.0, 8.6, 8.23076923076923)","(31.0, 70.0, 65.29411764705883)"
14-12-2022 13:31:10.438078,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.32, 2.3225531914893613)","(6.0, 7.4, 7.114285714285715)","(5.0, 6.2, 6.03421052631579)","(6.0, 8.6, 8.072727272727272)","(31.0, 70.0, 62.72727272727273)"
14-12-2022 13:31:11.749666,"(7.5, 10.5, 10.4)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.36, 2.3225531914893613)","(6.0, 7.4, 7.114285714285715)","(5.0, 6.2, 6.013333333333334)","(6.0, 8.6, 8.08)","(31.0, 70.0, 61.0)"
14-12-2022 13:31:13.420036,"(7.5, 10.5, 10.4)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.36, 2.325454545454545)","(6.0, 7.4, 7.114285714285715)","(5.0, 6.2, 6.013333333333334)","(6.0, 8.4, 8.293333333333333)","(31.0, 70.0, 61.0)"
14-12-2022 13:31:14.811566,"(7.5, 10.5, 10.4)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.36, 2.3187499999999996)","(6.0, 7.4, 7.066666666666666)","(5.0, 6.2, 5.948387096774194)","(6.0, 8.4, 8.293333333333333)","(31.0, 70.0, 59.61538461538461)"
14-12-2022 13:31:16.328439,"(7.5, 10.5, 10.39655172413793)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.36, 2.322222222222222)","(6.0, 7.4, 7.078571428571428)","(5.0, 6.2, 5.983333333333333)","(6.0, 8.4, 8.3)","(31.0, 70.0, 60.76923076923077)"
14-12-2022 13:31:17.822999,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.34, 2.3206896551724134)","(6.0, 7.4, 7.11578947368421)","(5.0, 6.2, 5.9787234042553195)","(6.0, 8.4, 8.2)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:19.187977,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3187499999999996)","(6.0, 7.2, 7.1375)","(5.0, 6.2, 5.9787234042553195)","(6.0, 8.6, 8.2)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:20.515378,"(7.5, 10.5, 10.401639344262295)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3187499999999996)","(6.0, 7.2, 7.1375)","(5.0, 6.2, 5.9787234042553195)","(6.0, 8.6, 8.2)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:21.748357,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3438297872340423)","(6.0, 7.2, 7.084615384615384)","(5.0, 6.2, 5.973913043478261)","(6.0, 8.6, 8.2)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:23.032910,"(7.5, 10.5, 10.403225806451612)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3438297872340423)","(6.0, 7.2, 7.084615384615384)","(5.0, 6.2, 5.973913043478261)","(6.0, 8.6, 8.2)","(31.0, 70.0, 63.04347826086956)"
14-12-2022 13:31:24.430684,"(7.5, 10.5, 10.40625)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.321860465116279)","(6.0, 7.2, 7.084615384615384)","(5.0, 6.2, 5.995121951219512)","(6.0, 8.6, 8.255555555555555)","(31.0, 70.0, 63.04347826086956)"
14-12-2022 13:31:25.710943,"(7.5, 10.5, 10.40625)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3160714285714286)","(6.0, 7.2, 7.084615384615384)","(5.0, 6.2, 5.953846153846154)","(6.0, 8.6, 8.235294117647058)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:27.083826,"(7.5, 10.5, 10.40625)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.3160714285714286)","(6.0, 7.2, 7.084615384615384)","(5.0, 6.2, 5.966666666666667)","(6.0, 8.6, 8.237499999999999)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:28.315261,"(7.5, 10.5, 10.40625)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.36, 2.2966666666666664)","(6.0, 7.2, 7.088)","(5.0, 6.2, 5.933333333333334)","(6.0, 8.6, 8.389473684210525)","(31.0, 70.0, 63.04347826086956)"
14-12-2022 13:31:29.674643,"(7.5, 10.5, 10.475409836065573)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.3, 2.305573770491803)","(6.0, 7.2, 7.154545454545454)","(5.0, 6.0, 5.894444444444444)","(6.0, 8.6, 8.536842105263158)","(31.0, 70.0, 64.07407407407408)"
14-12-2022 13:31:30.965430,"(7.5, 10.5, 10.475409836065573)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.297674418604651)","(6.0, 7.4, 7.188235294117647)","(5.0, 6.0, 5.822222222222222)","(6.0, 8.6, 8.536842105263158)","(31.0, 70.0, 64.28571428571429)"
14-12-2022 13:31:32.384047,"(7.5, 10.5, 10.454545454545455)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.3, 2.29394495412844)","(6.0, 7.4, 7.155102040816327)","(5.0, 6.0, 5.810869565217391)","(6.0, 8.6, 8.529411764705882)","(31.0, 70.0, 64.28571428571429)"
14-12-2022 13:31:33.856498,"(7.5, 10.5, 10.479452054794521)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.296)","(6.0, 7.4, 7.211111111111111)","(5.0, 6.0, 5.793333333333334)","(6.0, 8.6, 8.542857142857143)","(31.0, 70.0, 64.28571428571429)"
14-12-2022 13:31:35.152282,"(7.5, 11.0, 10.824324324324325)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.301333333333333)","(6.0, 7.4, 7.272727272727273)","(5.0, 5.9, 5.745454545454546)","(6.0, 8.6, 8.595121951219513)","(31.0, 70.0, 64.48275862068965)"
14-12-2022 13:31:36.449598,"(7.5, 11.0, 10.828947368421053)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.301333333333333)","(6.0, 7.4, 7.272727272727273)","(5.0, 5.9, 5.745454545454546)","(6.0, 8.8, 8.508108108108107)","(31.0, 70.0, 63.333333333333336)"
14-12-2022 13:31:37.676496,"(7.5, 11.0, 10.828947368421053)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.304269662921348)","(6.0, 7.4, 7.272727272727273)","(5.0, 5.9, 5.745454545454546)","(6.0, 8.8, 8.529032258064516)","(31.0, 70.0, 60.714285714285715)"
14-12-2022 13:31:38.869656,"(7.5, 11.0, 10.824324324324325)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.304269662921348)","(6.0, 7.4, 7.272727272727273)","(5.0, 5.9, 5.745454545454546)","(6.0, 8.8, 8.529032258064516)","(31.0, 65.0, 60.714285714285715)"
14-12-2022 13:31:40.054675,"(7.5, 11.0, 10.828947368421053)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.2986666666666666)","(6.0, 7.4, 7.285714285714286)","(5.0, 5.9, 5.800000000000001)","(6.0, 8.8, 8.529032258064516)","(31.0, 65.0, 60.90909090909091)"
14-12-2022 13:31:41.249933,"(7.5, 11.0, 10.535714285714286)","(21.0, 44.0, 41.483870967741936)","(2.0, 2.32, 2.2979591836734694)","(6.0, 7.4, 7.2926829268292686)","(5.0, 5.9, 5.800000000000001)","(6.0, 8.8, 8.450000000000001)","(31.0, 65.0, 62.5)"
14-12-2022 13:31:42.599123,"(7.5, 11.0, 10.919354838709678)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.32, 2.2937864077669903)","(6.0, 7.4, 7.305263157894737)","(5.0, 5.9, 5.836842105263158)","(6.0, 8.8, 8.780000000000001)","(31.0, 65.0, 62.27272727272727)"
14-12-2022 13:31:43.915666,"(7.5, 11.0, 10.75)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.32, 2.2945454545454544)","(6.0, 7.4, 7.266666666666667)","(5.0, 5.9, 5.863636363636364)","(6.0, 8.8, 8.822222222222223)","(31.0, 65.0, 61.53846153846153)"
14-12-2022 13:31:45.263589,"(7.5, 11.0, 10.62)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.32, 2.3034343434343434)","(6.0, 7.4, 7.095238095238095)","(5.0, 5.9, 5.793333333333333)","(6.0, 9.0, 8.838461538461539)","(31.0, 65.0, 61.53846153846153)"
14-12-2022 13:31:46.572752,"(7.5, 11.5, 11.047619047619047)","(21.0, 44.0, 41.214285714285715)","(2.0, 2.32, 2.312222222222222)","(6.0, 7.4, 7.144)","(5.0, 5.9, 5.766666666666667)","(6.0, 9.0, 8.76774193548387)","(31.0, 65.0, 61.25)"
14-12-2022 13:31:47.877369,"(7.5, 11.5, 10.948979591836734)","(21.0, 42.0, 41.5)","(2.0, 2.3, 2.2895999999999996)","(6.0, 7.4, 7.126315789473685)","(5.0, 5.9, 5.804)","(6.0, 9.0, 8.690322580645162)","(31.0, 65.0, 61.53846153846153)"
14-12-2022 13:31:49.251469,"(7.5, 11.5, 10.948979591836734)","(21.0, 42.0, 42.333333333333336)","(2.0, 2.3, 2.2848101265822782)","(6.0, 7.4, 7.276923076923077)","(5.0, 5.9, 5.826666666666667)","(6.0, 9.0, 8.657142857142857)","(31.0, 65.0, 61.53846153846153)"
14-12-2022 13:31:50.580593,"(7.5, 11.5, 10.948979591836734)","(21.0, 44.0, 42.333333333333336)","(2.0, 2.3, 2.285185185185185)","(6.0, 7.4, 7.276923076923077)","(5.0, 5.9, 5.816666666666666)","(6.0, 9.0, 8.725714285714286)","(31.0, 65.0, 61.25)"
14-12-2022 13:31:52.027602,"(7.5, 11.5, 10.96808510638298)","(21.0, 44.0, 41.75)","(2.0, 2.3, 2.301111111111111)","(6.0, 7.4, 7.262857142857143)","(5.0, 5.9, 5.7631578947368425)","(6.0, 9.0, 8.611764705882353)","(31.0, 65.0, 62.27272727272727)"
14-12-2022 13:31:53.378077,"(7.5, 11.5, 11.053571428571429)","(21.0, 42.0, 41.75)","(2.0, 2.32, 2.2926315789473684)","(6.0, 7.4, 7.28)","(5.0, 5.9, 5.788235294117647)","(6.0, 9.0, 8.605263157894736)","(31.0, 65.0, 62.5)"
14-12-2022 13:31:54.734625,"(7.5, 11.5, 11.076271186440678)","(21.0, 42.0, 41.666666666666664)","(2.0, 2.32, 2.3146938775510204)","(6.0, 7.4, 7.2)","(5.0, 5.9, 5.760975609756097)","(6.0, 9.0, 8.6)","(31.0, 65.0, 63.63636363636363)"
14-12-2022 13:31:55.959687,"(7.5, 11.5, 11.066666666666666)","(21.0, 42.0, 40.0)","(2.0, 2.32, 2.3188235294117647)","(6.0, 7.4, 7.15483870967742)","(5.0, 5.9, 5.778723404255319)","(6.0, 9.0, 8.616)","(31.0, 65.0, 56.88235294117647)"
14-12-2022 13:31:57.194618,"(7.5, 11.5, 11.081818181818182)","(21.0, 40.0, 37.64705882352941)","(2.0, 2.32, 2.3046153846153845)","(6.0, 7.4, 7.3160493827160495)","(5.0, 5.9, 5.736585365853658)","(6.0, 9.0, 8.596363636363636)","(31.0, 65.0, 57.5)"
14-12-2022 13:31:58.664496,"(7.5, 11.5, 11.153061224489797)","(21.0, 40.0, 37.64705882352941)","(2.0, 2.32, 2.3046153846153845)","(6.0, 7.4, 7.31904761904762)","(5.0, 5.8, 5.74)","(6.0, 9.0, 8.58)","(31.0, 65.0, 48.73913043478261)"
