,Mr Kennedy,Super Freds,Blue Canasta,Headstart,Separatist,Maudeville,All I Care About,First Class Molley,Light Press
07-01-2023 13:09:10.634625,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.15, 2.9499999999999997)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.25)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:11.792662,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.15, 2.9499999999999997)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.25)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:12.956710,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.15, 2.9499999999999997)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.25)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:14.157780,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.15, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.25)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:15.300039,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.25)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:16.448881,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.5, 5.16)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:17.614676,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.16)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:18.840479,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:20.052360,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:21.217158,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:22.446327,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:23.583532,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.9285714285714284)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:24.680937,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.1, 2.8387499999999997)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:25.824640,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.25, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:26.899376,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:28.003204,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:29.152642,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:30.334168,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.0)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:31.440106,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 23.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.4, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:32.582924,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 28.0, 24.333333333333332)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:33.700588,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 27.0, 24.333333333333332)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:34.834287,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 27.0, 24.333333333333332)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:35.980482,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 24.8)","(19.0, 27.0, 21.0)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:37.090730,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 27.0, 21.0)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 5.014285714285714)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:38.174475,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 27.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:39.292702,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:40.410505,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:41.512030,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:42.694319,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:43.885445,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:45.122419,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:46.388032,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:47.573691,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.449999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:48.723865,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.2)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.08)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.724137931034484)"
07-01-2023 13:09:49.892159,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.199999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 8.75294117647059)"
07-01-2023 13:09:50.993222,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.199999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.0, 8.729032258064516)"
07-01-2023 13:09:52.125084,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.199999999999999)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.0, 8.729032258064516)"
07-01-2023 13:09:53.210290,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.726315789473684)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.0, 8.729032258064516)"
07-01-2023 13:09:54.312543,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.790909090909091)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.0, 8.69375)"
07-01-2023 13:09:55.384221,"(6.0, 8.6, 8.2)","(5.0, 8.2, 7.790909090909091)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.0, 8.8)"
07-01-2023 13:09:56.516315,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 8.8)"
07-01-2023 13:09:57.649456,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:09:58.800980,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:09:59.932579,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:00.988377,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:02.082502,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:03.169344,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:04.208283,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:05.262745,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.915384615384615)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:06.317176,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.3, 4.92)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:07.370648,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.92)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:08.427857,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.92)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:09.546266,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.92)","(7.0, 9.8, 8.664)"
07-01-2023 13:10:10.689359,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.92)","(7.0, 9.0, 8.664)"
07-01-2023 13:10:11.860760,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.92)","(7.0, 9.0, 8.664)"
07-01-2023 13:10:13.026576,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 22.5)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.0, 9.133333333333333)"
07-01-2023 13:10:14.165937,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:15.316886,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:16.426800,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 26.0, 21.8)","(2.6, 3.2, 3.13)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:17.496524,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:18.537350,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:19.592395,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:20.677422,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:21.753344,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:22.866257,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:23.966810,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:25.096843,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.909090909090909)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:26.231178,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 22.0)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.2, 4.949999999999999)","(7.0, 9.8, 9.133333333333333)"
07-01-2023 13:10:27.364859,"(6.0, 8.8, 8.2)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 25.333333333333332)","(19.0, 25.0, 23.285714285714285)","(2.6, 3.15, 3.05)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.047058823529412)","(7.0, 9.8, 9.514285714285716)"
07-01-2023 13:10:28.486072,"(6.0, 8.8, 8.421052631578949)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 25.0, 22.571428571428573)","(2.6, 3.15, 2.985)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.047058823529412)","(7.0, 9.8, 9.200000000000001)"
07-01-2023 13:10:29.614178,"(6.0, 8.8, 8.421052631578949)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.047058823529412)","(7.0, 9.8, 9.620000000000001)"
07-01-2023 13:10:30.684853,"(6.0, 8.8, 8.421052631578949)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.8, 8.553846153846154)"
07-01-2023 13:10:31.802817,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.266666666666666)"
07-01-2023 13:10:32.905683,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.266666666666666)"
07-01-2023 13:10:33.992375,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.266666666666666)"
07-01-2023 13:10:35.078809,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.266666666666666)"
07-01-2023 13:10:36.148833,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.266666666666666)"
07-01-2023 13:10:37.283442,"(6.0, 8.8, 8.472727272727273)","(5.0, 8.2, 7.311111111111111)","(13.0, 28.0, 26.22222222222222)","(19.0, 24.0, 22.571428571428573)","(2.6, 3.15, 3.0557142857142856)","(71.0, 220.0, 120.0)","(26.0, 120.0, 74.5)","(4.4, 5.1, 5.055)","(7.0, 9.2, 8.24)"
