,Water Into Wine,Fire Glo Too,Young Hostess,Thats Incranibull,Max Mercury,Hard Squeeze,Maid Of Iron,Dodgy One,Peppino
11-01-2023 16:24:09.465389,"(21.0, 28.0, 27.623931623931625)","(5.5, 6.4, 6.286881188118812)","(13.0, 16.0, 15.795454545454545)","(31.0, 44.0, 43.05882352941177)","(3.9, 4.2, 4.161854387056628)","(3.2, 3.65, 3.6128797886393658)","(6.5, 7.2, 7.178883071553229)","(14.0, 18.0, 17.595744680851062)","(61.0, 90.0, 86.9620253164557)"
11-01-2023 16:24:10.654642,"(21.0, 28.0, 27.623931623931625)","(5.5, 6.4, 6.301918976545842)","(13.0, 16.0, 15.9031007751938)","(31.0, 44.0, 42.94736842105263)","(3.9, 4.2, 4.163042071197411)","(3.2, 3.65, 3.592269326683292)","(6.5, 7.2, 7.1871875)","(14.0, 18.0, 17.66812227074236)","(61.0, 90.0, 87.47368421052632)"
11-01-2023 16:24:11.812494,"(21.0, 28.0, 27.610294117647058)","(5.5, 6.4, 6.301918976545842)","(13.0, 16.0, 15.682539682539682)","(31.0, 44.0, 43.12280701754386)","(3.9, 4.2, 4.172784368457781)","(3.2, 3.6, 3.5953000531067447)","(6.5, 7.2, 7.193515358361775)","(14.0, 18.0, 17.7)","(61.0, 90.0, 87.4770642201835)"
11-01-2023 16:24:12.955902,"(21.0, 28.0, 27.925233644859812)","(5.5, 6.4, 6.3066937119675455)","(13.0, 16.5, 16.08695652173913)","(31.0, 44.0, 43.12280701754386)","(3.9, 4.2, 4.153448275862069)","(3.2, 3.6, 3.595310015898251)","(6.5, 7.2, 7.190459363957597)","(14.0, 18.0, 17.70135746606335)","(61.0, 90.0, 87.5)"
11-01-2023 16:24:14.112883,"(21.0, 28.0, 27.92920353982301)","(5.5, 6.4, 6.307676767676768)","(13.0, 16.5, 16.08695652173913)","(31.0, 44.0, 45.24050632911393)","(3.9, 4.2, 4.155903212348769)","(3.2, 3.6, 3.5965536409116177)","(6.5, 7.2, 7.263295269168026)","(14.0, 18.0, 17.787781350482316)","(61.0, 90.0, 87.79661016949153)"
11-01-2023 16:24:15.310990,"(21.0, 29.0, 28.526946107784433)","(5.5, 6.4, 6.322325189553497)","(13.0, 16.5, 16.289772727272727)","(31.0, 46.0, 45.45454545454545)","(3.9, 4.2, 4.15763440860215)","(3.2, 3.6, 3.6023976608187134)","(6.5, 7.4, 7.295238095238095)","(14.0, 18.0, 17.787781350482316)","(61.0, 90.0, 89.8529411764706)"
11-01-2023 16:24:16.491524,"(21.0, 29.0, 28.522875816993466)","(5.5, 6.4, 6.32191435768262)","(13.0, 16.0, 15.855172413793104)","(31.0, 46.0, 45.52)","(3.9, 4.2, 4.157488131204143)","(3.2, 3.65, 3.583266693322671)","(6.5, 7.4, 7.303571428571429)","(14.0, 18.0, 17.780172413793103)","(61.0, 90.0, 92.38095238095238)"
11-01-2023 16:24:17.704234,"(21.0, 29.0, 28.5)","(5.5, 6.4, 6.3527806925498425)","(13.0, 16.0, 15.79861111111111)","(31.0, 46.0, 44.37735849056604)","(3.9, 4.2, 4.150593187906621)","(3.2, 3.6, 3.5826146609172875)","(6.5, 7.4, 7.31064572425829)","(14.0, 18.0, 17.322751322751323)","(61.0, 95.0, 92.35576923076923)"
11-01-2023 16:24:18.894193,"(21.0, 29.0, 28.5)","(5.5, 6.4, 6.339657444005271)","(13.0, 16.0, 15.79861111111111)","(31.0, 48.0, 45.2)","(3.9, 4.2, 4.151574332403348)","(3.2, 3.6, 3.5821744372990354)","(6.5, 7.4, 7.3114235500878735)","(14.0, 17.5, 17.406666666666666)","(61.0, 95.0, 96.29629629629629)"
11-01-2023 16:24:20.087729,"(21.0, 29.0, 28.516129032258064)","(5.5, 6.4, 6.3378413524057216)","(13.0, 16.0, 15.79861111111111)","(31.0, 46.0, 45.5)","(3.9, 4.2, 4.15392609699769)","(3.2, 3.6, 3.5813975996902827)","(6.5, 7.4, 7.316279069767442)","(14.0, 17.5, 17.414634146341463)","(61.0, 100.0, 102.11538461538461)"
11-01-2023 16:24:21.270981,"(21.0, 29.0, 28.54268292682927)","(5.5, 6.4, 6.343162901307967)","(13.0, 16.0, 15.866935483870968)","(31.0, 46.0, 44.76923076923077)","(3.9, 4.2, 4.156087602078693)","(3.2, 3.6, 3.5736928592769646)","(6.5, 7.4, 7.314950166112957)","(14.0, 17.5, 17.414110429447852)","(61.0, 110.0, 102.11538461538461)"
11-01-2023 16:24:22.506666,"(21.0, 29.0, 28.54268292682927)","(5.5, 6.4, 6.342478941034898)","(13.0, 16.0, 15.791457286432161)","(31.0, 48.0, 43.868421052631575)","(3.9, 4.2, 4.144690674053555)","(3.2, 3.6, 3.5715606307775967)","(6.5, 7.4, 7.311254019292605)","(14.0, 17.5, 17.28409090909091)","(61.0, 110.0, 98.18181818181819)"
11-01-2023 16:24:23.711491,"(21.0, 29.0, 28.51923076923077)","(5.5, 6.4, 6.340828402366864)","(13.0, 16.0, 15.781553398058252)","(31.0, 44.0, 45.22727272727273)","(3.9, 4.2, 4.145619609623241)","(3.2, 3.6, 3.572653594771242)","(6.5, 7.4, 7.321159420289855)","(14.0, 17.5, 17.287128712871286)","(61.0, 100.0, 97.5)"
11-01-2023 16:24:24.849189,"(21.0, 28.0, 27.45810055865922)","(5.5, 6.6, 6.371099928109274)","(13.0, 16.0, 15.781553398058252)","(31.0, 46.0, 44.34710743801653)","(3.9, 4.2, 4.164157372986369)","(3.2, 3.6, 3.5725633655604914)","(6.5, 7.4, 7.327051671732523)","(14.0, 17.5, 17.25)","(61.0, 100.0, 95.33333333333333)"
11-01-2023 16:24:25.952135,"(21.0, 28.0, 27.431578947368422)","(5.5, 6.6, 6.3713876967095855)","(13.0, 16.0, 15.776119402985074)","(31.0, 46.0, 44.34710743801653)","(3.9, 4.2, 4.169692923898531)","(3.2, 3.6, 3.5737302977232925)","(6.5, 7.4, 7.331968503937008)","(14.0, 17.5, 17.42)","(61.0, 100.0, 71.59722222222223)"
11-01-2023 16:24:27.021773,"(21.0, 28.0, 27.476923076923075)","(5.5, 6.4, 6.396344647519583)","(13.0, 16.0, 15.805128205128206)","(31.0, 46.0, 44.34920634920635)","(3.9, 4.2, 4.170719804798699)","(3.2, 3.6, 3.573188904172398)","(6.5, 7.4, 7.340594059405941)","(14.0, 17.5, 17.32456140350877)","(61.0, 80.0, 71.94630872483222)"
11-01-2023 16:24:28.127354,"(21.0, 28.0, 27.507614213197968)","(5.5, 6.4, 6.3957286432160805)","(13.0, 16.0, 15.816425120772946)","(31.0, 46.0, 44.470588235294116)","(3.9, 4.2, 4.170719804798699)","(3.2, 3.6, 3.5711702127659573)","(6.5, 7.4, 7.336675461741425)","(14.0, 17.5, 17.32456140350877)","(61.0, 80.0, 76.09756097560975)"
11-01-2023 16:24:29.176433,"(21.0, 28.0, 27.494791666666668)","(5.5, 6.4, 6.3957286432160805)","(13.0, 16.0, 15.816425120772946)","(31.0, 46.0, 44.47761194029851)","(3.9, 4.2, 4.174894692502106)","(3.2, 3.6, 3.570453514739229)","(6.5, 7.4, 7.334576271186441)","(14.0, 17.5, 17.393617021276597)","(61.0, 80.0, 76.32183908045977)"
11-01-2023 16:24:30.288229,"(21.0, 28.0, 27.516746411483254)","(5.5, 6.6, 6.408883553421369)","(13.0, 16.0, 15.897887323943662)","(31.0, 46.0, 44.03846153846154)","(3.9, 4.2, 4.179617834394905)","(3.2, 3.6, 3.574149061032864)","(6.5, 7.4, 7.345291479820628)","(14.0, 17.5, 17.166666666666668)","(61.0, 80.0, 75.78947368421052)"
11-01-2023 16:24:31.419641,"(21.0, 28.0, 27.490909090909092)","(5.5, 6.6, 6.420454545454546)","(13.0, 16.5, 16.223958333333332)","(31.0, 46.0, 44.054054054054056)","(3.9, 4.2, 4.1855644355644355)","(3.2, 3.6, 3.57445765230312)","(6.5, 7.4, 7.340594059405941)","(14.0, 17.5, 17.098130841121495)","(61.0, 80.0, 78.75)"
11-01-2023 16:24:32.559600,"(21.0, 27.0, 26.672566371681416)","(5.5, 6.6, 6.41924778761062)","(13.0, 16.5, 16.08695652173913)","(31.0, 46.0, 43.9622641509434)","(3.9, 4.2, 4.187867836861126)","(3.2, 3.6, 3.5740746013667426)","(6.5, 7.4, 7.340099833610649)","(14.0, 17.5, 17.105504587155963)","(61.0, 80.0, 78.24324324324324)"
11-01-2023 16:24:33.693883,"(21.0, 27.0, 26.69724770642202)","(5.5, 6.6, 6.417021276595745)","(13.0, 16.5, 16.0)","(31.0, 46.0, 43.702127659574465)","(3.9, 4.2, 4.189434315100514)","(3.2, 3.6, 3.5696817036867414)","(6.5, 7.4, 7.353846153846154)","(14.0, 17.5, 16.901515151515152)","(61.0, 85.0, 79.04761904761905)"
11-01-2023 16:24:34.833953,"(21.0, 27.0, 26.637254901960784)","(5.5, 6.6, 6.416725559481743)","(13.0, 16.0, 15.729357798165138)","(31.0, 46.0, 43.714285714285715)","(3.9, 4.2, 4.19183962264151)","(3.2, 3.6, 3.5656867845993756)","(6.5, 7.4, 7.354675118858954)","(14.0, 17.0, 16.91304347826087)","(61.0, 85.0, 79.18604651162791)"
11-01-2023 16:24:36.045312,"(21.0, 27.0, 26.64423076923077)","(5.5, 6.6, 6.191866913123845)","(13.0, 16.0, 15.926229508196721)","(31.0, 46.0, 44.81967213114754)","(3.9, 4.2, 4.341062801932368)","(3.2, 3.6, 3.570455172413793)","(6.5, 7.4, 7.4088259783513735)","(14.0, 17.0, 15.915254237288135)","(61.0, 85.0, 82.91666666666667)"
11-01-2023 16:24:37.206571,"(21.0, 27.0, 26.8625)","(5.5, 6.2, 6.191866913123845)","(13.0, 16.0, 16.207920792079207)","(31.0, 46.0, 44.38095238095238)","(3.9, 4.4, 4.34)","(3.2, 3.6, 3.5696067090803933)","(6.5, 7.6, 7.4103244837758115)","(14.0, 16.0, 15.313131313131313)","(61.0, 85.0, 81.57142857142857)"
11-01-2023 16:24:38.395995,"(21.0, 27.0, 26.881720430107528)","(5.5, 6.4, 6.214463840399003)","(13.0, 16.5, 16.32587064676617)","(31.0, 46.0, 45.193548387096776)","(3.9, 4.4, 4.348042704626335)","(3.2, 3.6, 3.561832061068702)","(6.5, 7.6, 7.4660416666666665)","(14.0, 15.5, 15.086497890295359)","(61.0, 85.0, 74.6969696969697)"
11-01-2023 16:24:39.601250,"(21.0, 28.0, 27.394904458598727)","(5.5, 6.4, 6.288248847926267)","(13.0, 16.5, 16.394578313253014)","(31.0, 46.0, 45.19230769230769)","(3.8, 4.4, 4.3512273901808785)","(3.2, 3.6, 3.56149377593361)","(6.5, 7.6, 7.429798657718121)","(14.0, 15.5, 14.925287356321839)","(61.0, 75.0, 76.42857142857143)"
11-01-2023 16:24:40.760936,"(21.0, 28.0, 27.49390243902439)","(5.5, 6.4, 6.306295149638803)","(13.0, 16.5, 16.598101265822784)","(31.0, 46.0, 45.27272727272727)","(3.8, 4.4, 4.355419677598666)","(3.2, 3.6, 3.5600671140939597)","(6.5, 7.6, 7.4594350282485875)","(14.0, 15.0, 14.637323943661972)","(61.0, 80.0, 80.83333333333333)"
11-01-2023 16:24:41.949604,"(21.0, 28.0, 27.583815028901736)","(5.5, 6.4, 6.307966457023061)","(13.0, 17.0, 16.596273291925467)","(31.0, 46.0, 45.45454545454545)","(3.9, 4.4, 4.354379977246872)","(3.2, 3.6, 3.56529203539823)","(6.5, 7.6, 7.462683201803833)","(14.0, 15.0, 14.48134328358209)","(61.0, 85.0, 77.5)"
11-01-2023 16:24:43.083107,"(21.0, 28.0, 27.01086956521739)","(5.5, 6.4, 6.314508276533593)","(13.0, 17.0, 16.596273291925467)","(31.0, 46.0, 45.65217391304348)","(3.9, 4.4, 4.358141962421712)","(3.2, 3.6, 3.56962186209088)","(6.5, 7.6, 7.483558558558559)","(14.0, 14.5, 14.611607142857142)","(61.0, 85.0, 81.53846153846153)"
11-01-2023 16:24:44.170455,"(21.0, 28.0, 26.98507462686567)","(5.5, 6.4, 6.31852487135506)","(13.0, 17.0, 16.735751295336787)","(31.0, 46.0, 45.583333333333336)","(3.9, 4.4, 4.346655231560892)","(3.2, 3.6, 3.559114249037227)","(6.5, 7.6, 7.307581803671189)","(14.0, 15.0, 14.379213483146067)","(61.0, 85.0, 93.61111111111111)"
11-01-2023 16:24:45.379796,"(21.0, 28.0, 27.231884057971016)","(5.5, 6.4, 6.336166007905138)","(13.0, 17.0, 16.797520661157026)","(31.0, 48.0, 46.45569620253165)","(3.9, 4.4, 4.348419606046725)","(3.2, 3.6, 3.5582213438735177)","(6.5, 7.4, 7.306325060048039)","(14.0, 14.5, 14.195945945945946)","(61.0, 95.0, 90.9090909090909)"
11-01-2023 16:24:46.530340,"(21.0, 28.0, 27.29113924050633)","(5.5, 6.4, 6.315607985480944)","(13.0, 17.0, 16.841232227488153)","(31.0, 48.0, 45.56)","(3.9, 4.4, 4.378276103714086)","(3.2, 3.6, 3.561560904449307)","(6.5, 7.4, 7.310344827586207)","(14.0, 14.5, 14.110619469026549)","(61.0, 95.0, 92.10526315789474)"
11-01-2023 16:24:47.753350,"(21.0, 28.0, 27.23404255319149)","(5.5, 6.4, 6.325719267654752)","(13.0, 17.0, 16.745714285714286)","(31.0, 48.0, 45.15942028985507)","(3.9, 4.4, 4.372992700729927)","(3.2, 3.6, 3.5623527373527373)","(6.5, 7.4, 7.422439024390244)","(14.0, 14.5, 14.858860759493671)","(61.0, 95.0, 92.6086956521739)"
11-01-2023 16:24:49.031205,"(21.0, 28.0, 27.239436619718308)","(5.5, 6.4, 6.3254807692307695)","(13.0, 17.0, 16.842105263157894)","(31.0, 46.0, 45.23684210526316)","(3.9, 4.4, 4.357260273972603)","(3.2, 3.6, 3.538470588235294)","(6.5, 7.6, 7.433536585365854)","(14.0, 15.0, 14.851333333333333)","(61.0, 95.0, 92.6086956521739)"
11-01-2023 16:24:50.167523,"(21.0, 28.0, 27.242857142857144)","(5.5, 6.4, 6.32292522596549)","(13.0, 17.0, 16.864)","(31.0, 46.0, 45.23684210526316)","(3.9, 4.4, 4.356918819188192)","(3.2, 3.55, 3.539633105802048)","(6.5, 7.6, 7.40036563071298)","(14.0, 15.0, 14.854984894259818)","(61.0, 95.0, 92.6086956521739)"
11-01-2023 16:24:51.310457,"(21.0, 28.0, 27.31168831168831)","(5.5, 6.4, 6.321565059144677)","(13.0, 17.0, 16.848214285714285)","(31.0, 46.0, 45.23684210526316)","(3.9, 4.4, 4.35890214797136)","(3.2, 3.55, 3.539487179487179)","(6.5, 7.6, 7.423728813559322)","(14.0, 15.0, 14.847619047619048)","(61.0, 95.0, 92.70833333333333)"
11-01-2023 16:24:52.464700,"(21.0, 28.0, 27.220588235294116)","(5.5, 6.4, 6.320699172033119)","(13.0, 17.0, 16.836633663366335)","(31.0, 46.0, 45.70909090909091)","(3.9, 4.4, 4.362009914375845)","(3.2, 3.55, 3.532708492731446)","(6.5, 7.6, 7.391044776119403)","(14.0, 15.0, 14.851515151515152)","(61.0, 95.0, 94.0909090909091)"
11-01-2023 16:24:53.634874,"(21.0, 27.0, 26.858333333333334)","(5.5, 6.4, 6.313696060037524)","(13.0, 17.0, 16.786363636363635)","(31.0, 46.0, 45.13513513513514)","(3.9, 4.4, 4.380513918629551)","(3.2, 3.55, 3.4808093994778067)","(6.5, 7.4, 7.396491228070175)","(14.0, 15.0, 15.20979020979021)","(61.0, 95.0, 91.16279069767442)"
11-01-2023 16:24:54.838623,"(21.0, 27.0, 26.868217054263567)","(5.5, 6.4, 6.32011385199241)","(13.0, 17.0, 16.732954545454547)","(31.0, 46.0, 45.333333333333336)","(3.9, 4.4, 4.358568164508759)","(3.2, 3.5, 3.478205741626794)","(6.5, 7.4, 7.39546485260771)","(14.0, 15.5, 15.23225806451613)","(61.0, 95.0, 90.34246575342466)"
11-01-2023 16:24:56.032389,"(21.0, 27.0, 26.868217054263567)","(5.5, 6.4, 6.320607787274454)","(13.0, 17.0, 16.77906976744186)","(31.0, 46.0, 45.714285714285715)","(3.9, 4.4, 4.364823717948718)","(3.2, 3.5, 3.4747020139745173)","(6.5, 7.4, 7.395271867612293)","(14.0, 15.5, 15.03888888888889)","(61.0, 95.0, 90.36585365853658)"
11-01-2023 16:24:57.190321,"(21.0, 27.0, 26.875)","(5.5, 6.4, 6.322304832713755)","(13.0, 17.0, 16.712389380530972)","(31.0, 46.0, 45.333333333333336)","(3.9, 4.4, 4.370914258645192)","(3.2, 3.5, 3.476285834738617)","(6.5, 7.4, 7.442998027613412)","(14.0, 15.5, 15.250542299349242)","(61.0, 95.0, 100.41666666666667)"
11-01-2023 16:24:58.359121,"(21.0, 27.0, 26.818181818181817)","(5.5, 6.4, 6.323404255319149)","(13.0, 17.0, 16.735772357723576)","(31.0, 46.0, 45.553719008264466)","(3.9, 4.4, 4.384157944814462)","(3.2, 3.5, 3.4840823970037453)","(6.5, 7.6, 7.485302593659942)","(14.0, 15.5, 15.333333333333334)","(61.0, 110.0, 97.14285714285714)"
11-01-2023 16:24:59.478190,"(21.0, 28.0, 27.237410071942445)","(5.5, 6.4, 6.337592137592138)","(13.0, 17.0, 16.841463414634145)","(31.0, 48.0, 45.553719008264466)","(3.9, 4.4, 4.370453304205353)","(3.2, 3.5, 3.4840703971119136)","(6.5, 7.6, 7.483455344070278)","(14.0, 15.5, 15.327956989247312)","(61.0, 100.0, 96.07142857142857)"
11-01-2023 16:25:00.626926,"(21.0, 28.0, 27.310126582278482)","(5.5, 6.4, 6.334648370497427)","(13.0, 17.0, 16.842995169082126)","(31.0, 48.0, 45.40350877192982)","(3.9, 4.4, 4.38444976076555)","(3.2, 3.5, 3.4849356683345247)","(6.5, 7.6, 7.342281879194632)","(14.0, 15.5, 15.34020618556701)","(61.0, 100.0, 98.0)"
11-01-2023 16:25:01.784655,"(21.0, 28.0, 27.358620689655172)","(5.5, 6.4, 6.333213321332133)","(13.0, 17.0, 16.846698113207548)","(31.0, 46.0, 45.47692307692308)","(3.9, 4.4, 4.353460137596115)","(3.2, 3.5, 3.4833183722321963)","(6.5, 7.4, 7.306451612903226)","(14.0, 15.5, 15.25968992248062)","(61.0, 100.0, 98.0)"
11-01-2023 16:25:02.931241,"(21.0, 28.0, 27.32)","(5.5, 6.6, 6.49590017825312)","(13.0, 17.0, 16.73148148148148)","(31.0, 46.0, 45.47692307692308)","(3.9, 4.4, 4.353568532035686)","(3.2, 3.5, 3.4863374880153404)","(6.5, 7.4, 7.262770012706481)","(14.0, 15.5, 14.948877805486283)","(61.0, 100.0, 97.54545454545455)"
11-01-2023 16:25:04.510968,"(21.0, 28.0, 27.32)","(5.5, 6.6, 6.498834498834499)","(13.0, 17.0, 16.73148148148148)","(31.0, 46.0, 45.77777777777778)","(3.9, 4.4, 4.3556527590847915)","(3.2, 3.5, 3.4868276085547634)","(6.5, 7.4, 7.261003861003862)","(14.0, 15.0, 14.949507389162562)","(61.0, 100.0, 96.5)"
11-01-2023 16:25:05.929709,"(21.0, 28.0, 25.035087719298247)","(5.5, 6.6, 6.371783295711062)","(13.0, 17.0, 16.859223300970875)","(31.0, 46.0, 45.43065693430657)","(3.9, 4.4, 4.364991717283269)","(3.2, 3.5, 3.519309338521401)","(6.5, 7.4, 7.294933920704846)","(13.0, 15.0, 14.906466512702078)","(61.0, 100.0, 96.35135135135135)"
11-01-2023 16:25:07.337688,"(21.0, 25.0, 24.99137931034483)","(5.5, 6.4, 6.376262626262626)","(13.0, 17.0, 17.292929292929294)","(31.0, 48.0, 45.69491525423729)","(3.9, 4.4, 4.375635876840696)","(3.2, 3.55, 3.514209341586944)","(6.5, 7.4, 7.3067448680351905)","(13.0, 15.0, 14.94186046511628)","(61.0, 100.0, 98.18181818181819)"
11-01-2023 16:25:08.779761,"(21.0, 26.0, 25.443181818181817)","(5.5, 6.4, 6.364055299539171)","(13.0, 17.5, 17.29787234042553)","(31.0, 46.0, 46.04597701149425)","(3.9, 4.4, 4.353212669683258)","(3.2, 3.55, 3.509732824427481)","(6.5, 7.4, 7.31404958677686)","(13.0, 15.0, 14.969613259668508)","(61.0, 100.0, 100.27027027027027)"
11-01-2023 16:25:10.121931,"(21.0, 26.0, 25.391304347826086)","(5.5, 6.4, 6.363533408833522)","(13.0, 17.5, 17.38198757763975)","(31.0, 48.0, 46.11363636363637)","(3.9, 4.4, 4.349669883189437)","(3.2, 3.55, 3.5028061224489795)","(6.5, 7.4, 7.314233907524932)","(13.0, 15.0, 14.970108695652174)","(61.0, 110.0, 106.13636363636364)"
11-01-2023 16:25:11.455568,"(21.0, 26.0, 25.176470588235293)","(5.5, 6.4, 6.359432048681542)","(13.0, 17.5, 17.195402298850574)","(31.0, 48.0, 46.24742268041237)","(3.9, 4.4, 4.347893825735719)","(3.2, 3.55, 3.5088992974238877)","(6.5, 7.4, 7.281020408163266)","(13.0, 15.0, 15.153919694072657)","(61.0, 110.0, 106.30434782608695)"
11-01-2023 16:25:12.766548,"(21.0, 26.0, 25.296703296703296)","(5.5, 6.4, 6.391008505467801)","(13.0, 17.5, 16.79787234042553)","(31.0, 48.0, 46.75187969924812)","(3.9, 4.4, 4.353932584269663)","(3.2, 3.55, 3.514341517857143)","(6.5, 7.4, 7.295613249776187)","(13.0, 15.5, 15.118811881188119)","(61.0, 110.0, 110.3921568627451)"
11-01-2023 16:25:14.036185,"(21.0, 26.0, 25.59585492227979)","(5.5, 6.4, 6.3957943925233645)","(13.0, 17.0, 16.845323741007196)","(31.0, 48.0, 46.54385964912281)","(3.9, 4.4, 4.342848101265822)","(3.2, 3.55, 3.525135553834237)","(6.5, 7.4, 7.306582077716099)","(13.0, 15.5, 15.171768707482993)","(61.0, 120.0, 110.65573770491804)"
11-01-2023 16:25:15.286180,"(21.0, 26.0, 25.59585492227979)","(5.5, 6.4, 6.387892376681615)","(13.0, 17.0, 16.911042944785276)","(31.0, 48.0, 46.30612244897959)","(3.9, 4.4, 4.342666666666667)","(3.2, 3.55, 3.5275436046511626)","(6.5, 7.4, 7.314806710430343)","(13.0, 15.5, 14.834745762711865)","(61.0, 120.0, 110.76923076923077)"
11-01-2023 16:25:16.611477,"(21.0, 26.0, 25.620320855614974)","(5.5, 6.4, 6.452165725047081)","(13.0, 17.0, 17.21276595744681)","(31.0, 48.0, 45.58064516129032)","(3.9, 4.4, 4.344804400977996)","(3.2, 3.55, 3.522847682119205)","(6.5, 7.4, 7.316690647482015)","(13.0, 15.0, 14.767080745341614)","(61.0, 120.0, 110.18181818181819)"
11-01-2023 16:25:17.882678,"(21.0, 26.0, 25.620320855614974)","(5.5, 6.6, 6.476107899807322)","(13.0, 17.5, 17.080882352941178)","(31.0, 46.0, 45.611510791366904)","(3.9, 4.4, 4.363876651982379)","(3.2, 3.55, 3.5231793960923623)","(6.5, 7.4, 7.308751793400287)","(13.0, 15.0, 15.319656488549619)","(61.0, 120.0, 110.86206896551724)"
11-01-2023 16:25:19.232136,"(21.0, 26.0, 25.653846153846153)","(5.5, 6.6, 6.481420765027322)","(13.0, 17.5, 16.950276243093924)","(31.0, 48.0, 45.71052631578947)","(3.9, 4.4, 4.366585167074165)","(3.2, 3.55, 3.5251440329218107)","(6.5, 7.4, 7.297748344370861)","(13.0, 15.5, 15.213649851632047)","(61.0, 120.0, 109.22077922077922)"
11-01-2023 16:25:20.554575,"(21.0, 26.0, 25.253886010362695)","(5.5, 6.6, 6.480544747081712)","(14.0, 17.0, 17.253488372093024)","(41.0, 48.0, 45.71052631578947)","(3.9, 4.4, 4.363978073610023)","(3.2, 3.55, 3.530796370967742)","(6.5, 7.4, 7.279112754158965)","(13.0, 15.5, 14.828282828282829)","(71.0, 110.0, 111.71875)"
11-01-2023 16:25:21.872288,"(21.0, 25.0, 24.97241379310345)","(5.5, 6.6, 6.59122401847575)","(14.0, 17.5, 11.80952380952381)","(41.0, 48.0, 53.333333333333336)","(3.9, 4.4, 4.549019607843137)","(3.2, 3.55, 3.585714285714286)","(6.5, 7.4, 7.523076923076923)","(13.0, 15.0, 11.333333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 16:25:23.212578,"(21.0, 32.0, 25.75)","(5.5, 10.0, 8.529032258064516)","(14.0, 18.0, 14.8)","(41.0, 80.0, 45.0)","(3.9, 4.6, 4.549019607843137)","(3.2, 3.7, 3.5972602739726027)","(6.5, 7.6, 7.523076923076923)","(13.0, 15.5, 17.65909090909091)","(71.0, 150.0, 83.33333333333334)"
11-01-2023 16:25:24.470971,"(21.0, 28.0, 26.666666666666664)","(5.5, 8.8, 8.529032258064516)","(14.0, 18.0, 16.1875)","(41.0, 50.0, 45.0)","(3.9, 4.6, 4.56701030927835)","(3.2, 3.7, 3.5925925925925926)","(6.5, 7.6, 7.574999999999999)","(13.0, 18.0, 17.634146341463413)","(71.0, 150.0, 100.0)"
11-01-2023 16:25:25.708294,"(21.0, 29.0, 26.75)","(5.5, 8.8, 8.529032258064516)","(14.0, 17.5, 16.1875)","(41.0, 50.0, 45.0)","(3.9, 4.6, 4.527272727272727)","(3.2, 3.6, 3.563953488372093)","(6.5, 7.6, 7.574999999999999)","(13.0, 18.0, 17.09090909090909)","(71.0, 150.0, 60.0)"
11-01-2023 16:25:27.038356,"(21.0, 28.0, 20.75)","(5.5, 9.6, 8.448979591836734)","(14.0, 17.5, 16.1875)","(41.0, 50.0, 45.0)","(3.9, 4.6, 4.6177419354838705)","(3.2, 3.6, 3.5412371134020617)","(6.5, 7.6, 7.590804597701149)","(13.0, 17.5, 11.107142857142858)","(71.0, 110.0, 60.0)"
11-01-2023 16:25:28.353005,"(21.0, 20.0, 16.75)","(5.5, 10.0, 8.448979591836734)","(14.0, 17.5, 15.363636363636363)","(41.0, 50.0, 45.0)","(3.9, 4.7, 4.6177419354838705)","(3.2, 3.55, 3.513138686131387)","(6.5, 7.6, 7.939130434782609)","(13.0, 14.0, 12.156626506024097)","(71.0, 110.0, 60.0)"
11-01-2023 16:25:29.633299,"(21.0, 19.5, 18.6)","(5.5, 10.0, 8.526530612244898)","(14.0, 17.0, 15.5)","(41.0, 50.0, 45.0)","(3.9, 4.7, 4.610526315789474)","(3.2, 3.55, 3.513138686131387)","(6.5, 8.0, 7.852631578947369)","(13.0, 14.0, 12.568181818181818)","(71.0, 100.0, 66.66666666666667)"
11-01-2023 16:25:30.837780,"(21.0, 19.5, 18.91304347826087)","(5.5, 10.0, 7.72)","(14.0, 17.0, 15.5)","(41.0, 50.0, 45.0)","(3.9, 4.7, 4.48)","(3.2, 3.55, 3.516265060240964)","(6.5, 8.0, 7.305660377358491)","(13.0, 14.0, 12.714285714285714)","(71.0, 100.0, 66.66666666666667)"
11-01-2023 16:25:32.048109,"(21.0, 19.5, 19.399253731343283)","(5.5, 10.0, 7.72)","(14.0, 17.0, 15.5)","(41.0, 50.0, 45.0)","(3.9, 4.6, 4.451764705882353)","(3.2, 3.55, 3.486021505376344)","(6.5, 7.4, 7.305660377358491)","(13.0, 14.0, 13.333333333333332)","(71.0, 100.0, 66.66666666666667)"
11-01-2023 16:25:33.190012,"(21.0, 19.5, 19.399253731343283)","(5.5, 9.6, 8.825806451612904)","(14.0, 17.0, 15.5)","(41.0, 50.0, 45.0)","(3.9, 4.6, 4.543157894736842)","(3.2, 3.5, 3.4963855421686745)","(6.5, 7.4, 7.237037037037037)","(13.0, 13.5, 9.50909090909091)","(71.0, 100.0, 75.0)"
11-01-2023 16:25:34.323587,"(21.0, 19.5, 19.4296875)","(5.5, 10.0, 8.29)","(14.0, 17.0, 14.96)","(41.0, 55.0, 52.5)","(3.9, 4.6, 4.580281690140845)","(3.2, 3.5, 3.5061946902654864)","(6.5, 7.4, 7.366666666666667)","(13.0, 10.0, 9.2)","(71.0, 100.0, 101.66666666666667)"
