,Rock Around,Tabra,Lady Pebbles,Cash Em In Shannon,Marni White,Shannons Shadow,Our Roys Dream,My Kinda Justus,Sir Macador Nz,Montana Nights
10-01-2023 16:58:35.854917,"(21.0, 75.0, 57.8)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:37.025393,"(21.0, 75.0, 48.125)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:38.186408,"(21.0, 75.0, 48.125)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 46.0, 21.444444444444443)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:39.300175,"(21.0, 70.0, 54.8)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 44.0, 28.5)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:40.530369,"(21.0, 70.0, 54.8)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 42.0, 27.5)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:41.753836,"(21.0, 65.0, 51.8)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 22.142857142857142)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:42.987461,"(21.0, 65.0, 51.8)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 27.5)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:44.217493,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 25.0)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:45.694995,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 25.0)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:46.894818,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 25.0)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:48.065950,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 25.0)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:49.424836,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 40.0, 23.75)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:50.702203,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 50.0, 23.75)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:51.994152,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7685714285714285)","(10.0, 28.0, 14.8)","(17.0, 50.0, 23.75)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:53.225278,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9815384615384617)","(10.0, 28.0, 14.8)","(17.0, 50.0, 28.2)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:54.397967,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9815384615384617)","(10.0, 28.0, 14.8)","(17.0, 48.0, 28.2)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.133333333333334)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:55.575160,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9815384615384617)","(10.0, 28.0, 14.8)","(17.0, 48.0, 30.5)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.066666666666666)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:56.754200,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9815384615384617)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.2, 6.066666666666666)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:57.916972,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.2, 6.066666666666666)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:58:59.234512,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.2, 6.258823529411765)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:00.548870,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.258823529411765)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:01.821455,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.258823529411765)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:03.054816,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.258823529411765)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:04.298764,"(21.0, 65.0, 39.666666666666664)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.7771428571428571)","(10.0, 28.0, 14.8)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.258823529411765)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:05.652049,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9907692307692308)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.1375)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:06.994840,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9907692307692308)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.1375)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:08.313130,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9907692307692308)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.1375)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:09.550454,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9220000000000002)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 5.95)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:10.809964,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9220000000000002)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 6.4, 6.466666666666667)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:12.034242,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9220000000000002)","(10.0, 28.0, 15.625)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.8, 7.3)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:13.258142,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9220000000000002)","(10.0, 28.0, 17.0)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.8, 7.3)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:14.453375,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.9220000000000002)","(10.0, 28.0, 17.0)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.8, 6.117647058823529)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:15.625677,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 1.98)","(10.0, 28.0, 17.0)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.6, 6.4)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:16.809654,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.24, 2.02)","(10.0, 28.0, 16.666666666666668)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.4, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 171.66666666666669)"
10-01-2023 16:59:18.026504,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 27.0, 18.75)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:19.244223,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 26.0, 18.25)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:20.482915,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 25.0, 17.75)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:21.652524,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 24.0, 17.25)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:22.854287,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 23.0, 14.785714285714285)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:24.013676,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 2.02)","(10.0, 23.0, 17.25)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.84615384615385)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:25.183358,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.22, 1.965)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:26.388327,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.777)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:27.556051,"(21.0, 65.0, 52.66666666666667)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.777)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:28.857280,"(21.0, 65.0, 56.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.7822222222222222)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.640000000000001)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:30.271056,"(21.0, 65.0, 56.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.7822222222222222)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.325)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:31.544414,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.825)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.325)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:32.978742,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.8416666666666668)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.325)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:34.492845,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 2.2, 1.875)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.325)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:35.912465,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(51.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.94)","(10.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 26.1875)","(4.8, 7.2, 6.3)","(8.5, 99999, 99990)","(71.0, 230.0, 162.0)"
10-01-2023 16:59:37.350030,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.95)","(11.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.125)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 166.0)"
10-01-2023 16:59:38.719861,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.9649999999999999)","(11.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.125)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 166.0)"
10-01-2023 16:59:40.014096,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.95)","(11.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 32.125)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 166.0)"
10-01-2023 16:59:41.353247,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.94)","(11.0, 23.0, 14.375)","(17.0, 46.0, 23.857142857142858)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 166.0)"
10-01-2023 16:59:42.647493,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.94)","(11.0, 23.0, 14.375)","(17.0, 46.0, 21.444444444444443)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 166.0)"
10-01-2023 16:59:43.922293,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.0)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.97, 1.8066666666666666)","(11.0, 23.0, 14.375)","(17.0, 44.0, 28.5)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:45.165271,"(21.0, 65.0, 57.22222222222222)","(11.0, 22.0, 19.77777777777778)","(61.0, 140.0, 127.14285714285714)","(1.65, 1.88, 1.9280000000000002)","(11.0, 23.0, 14.375)","(17.0, 42.0, 30.75)","(17.0, 44.0, 36.5)","(4.8, 6.8, 6.5)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:46.444319,"(21.0, 65.0, 57.22222222222222)","(11.0, 22.0, 19.77777777777778)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 2.0133333333333336)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:47.780539,"(21.0, 65.0, 53.33333333333333)","(11.0, 22.0, 18.666666666666668)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.14, 2.0133333333333336)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:49.031122,"(21.0, 65.0, 53.33333333333333)","(11.0, 22.0, 18.666666666666668)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.14, 1.9500000000000002)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:50.362252,"(21.0, 65.0, 53.33333333333333)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.14, 1.9822222222222223)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:51.653651,"(21.0, 65.0, 53.33333333333333)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.848)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:52.955878,"(21.0, 65.0, 53.33333333333333)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 2.0181818181818185)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:54.241995,"(21.0, 65.0, 51.0)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 2.0181818181818185)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:55.541051,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 2.0181818181818185)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:56.862518,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.965)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:58.174885,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.965)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 16:59:59.492694,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.965)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.3)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 17:00:00.864932,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.9500000000000002)","(11.0, 23.0, 14.375)","(17.0, 42.0, 25.125)","(17.0, 44.0, 35.09375)","(4.8, 6.8, 6.133333333333333)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 17:00:02.177397,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.16, 1.96)","(11.0, 23.0, 18.5)","(17.0, 42.0, 33.75)","(17.0, 44.0, 30.4)","(4.8, 6.8, 6.16)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
10-01-2023 17:00:03.559912,"(21.0, 65.0, 52.6)","(11.0, 22.0, 15.333333333333334)","(61.0, 140.0, 127.14285714285714)","(1.65, 2.14, 1.96)","(11.0, 22.0, 18.5)","(17.0, 40.0, 28.799999999999997)","(17.0, 40.0, 29.200000000000003)","(4.8, 6.4, 6.16)","(9.0, 99999, 99990)","(81.0, 230.0, 176.66666666666669)"
