,Team Staffing,Panama Dash,Kepler Bale,Elenor Bale,Lets Embrace,Coulter Bale,No Tax
14-12-2022 19:41:55.013840,"(2.7, 3.15, 3.06)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 12.04)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.633333333333333)","(5.0, 7.0, 6.7)","(8.0, 11.0, 9.10909090909091)"
14-12-2022 19:41:55.949003,"(2.7, 3.15, 3.084285714285714)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 12.04)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.633333333333333)","(5.0, 7.0, 6.7)","(8.0, 11.0, 9.10909090909091)"
14-12-2022 19:41:56.863665,"(2.7, 3.15, 3.084285714285714)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 11.628571428571428)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.371428571428572)","(5.0, 7.0, 6.7)","(8.0, 11.0, 9.10909090909091)"
14-12-2022 19:41:57.894681,"(2.7, 3.15, 3.084285714285714)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 11.628571428571428)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.371428571428572)","(5.0, 7.0, 6.7)","(8.0, 10.5, 9.766666666666666)"
14-12-2022 19:41:58.976197,"(2.7, 3.15, 3.084285714285714)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 7.266666666666667)","(5.0, 7.0, 6.05)","(8.0, 10.0, 9.766666666666666)"
14-12-2022 19:42:00.050020,"(2.7, 3.15, 3.035)","(4.6, 8.6, 6.949999999999999)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 7.266666666666667)","(5.0, 7.0, 6.7)","(8.0, 10.0, 9.766666666666666)"
14-12-2022 19:42:01.166746,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.32)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.428571428571429)","(5.0, 7.0, 6.7)","(8.0, 10.0, 9.64)"
14-12-2022 19:42:02.198392,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.32)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.0, 8.428571428571429)","(5.0, 7.0, 6.7)","(8.0, 10.0, 13.17142857142857)"
14-12-2022 19:42:03.235331,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.8)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.2, 8.571428571428571)","(5.0, 7.0, 6.7)","(8.0, 14.0, 13.17142857142857)"
14-12-2022 19:42:04.161480,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.8)","(8.0, 13.0, 11.977777777777778)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.2, 8.571428571428571)","(5.0, 7.0, 6.7)","(8.0, 14.0, 13.17142857142857)"
14-12-2022 19:42:05.246602,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.8)","(8.0, 10.5, 10.183333333333334)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.2, 8.571428571428571)","(5.0, 7.0, 5.95)","(8.0, 14.0, 13.066666666666666)"
14-12-2022 19:42:06.269340,"(2.7, 3.15, 3.09)","(4.6, 8.6, 7.916666666666666)","(8.0, 10.5, 10.183333333333334)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.2, 8.571428571428571)","(5.0, 7.0, 5.95)","(8.0, 14.0, 13.422222222222222)"
14-12-2022 19:42:07.278301,"(2.7, 3.2, 3.06)","(4.6, 8.6, 7.933333333333333)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 10.0, 8.472727272727273)","(5.0, 7.0, 5.95)","(8.0, 14.0, 13.422222222222222)"
14-12-2022 19:42:08.332291,"(2.7, 3.2, 3.06)","(4.6, 8.6, 7.933333333333333)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 10.0, 8.472727272727273)","(5.0, 7.0, 5.95)","(8.0, 14.0, 13.422222222222222)"
14-12-2022 19:42:09.341632,"(2.7, 3.2, 3.06)","(4.6, 8.6, 7.3)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 10.0, 9.533333333333333)","(5.0, 7.0, 5.95)","(8.0, 14.0, 12.7)"
14-12-2022 19:42:10.252387,"(2.7, 3.2, 2.982222222222222)","(4.6, 8.6, 7.82)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.8, 7.533333333333334)","(5.0, 7.0, 5.3374999999999995)","(8.0, 14.0, 12.7)"
14-12-2022 19:42:11.252694,"(2.7, 3.15, 3.035)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.0)","(5.0, 7.0, 5.3374999999999995)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:12.238910,"(2.7, 3.6, 3.3733333333333335)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 9.233333333333333)","(5.0, 7.0, 5.95)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:13.183716,"(2.7, 3.6, 3.26)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.971428571428572)","(5.0, 7.0, 5.95)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:14.209920,"(2.7, 3.6, 3.26)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 10.0, 9.257142857142858)","(5.0, 7.0, 5.211764705882352)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:15.271205,"(2.7, 3.6, 3.26)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.1)","(14.0, 32.0, 25.571428571428573)","(5.0, 10.0, 8.133333333333333)","(5.0, 7.0, 5.211764705882352)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:16.319631,"(2.7, 3.6, 3.26)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.157142857142858)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 7.5)","(5.0, 7.0, 5.211764705882352)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:17.270752,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.04)","(8.0, 13.5, 12.157142857142858)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.433333333333334)","(5.0, 7.0, 5.7625)","(8.0, 14.0, 11.5)"
14-12-2022 19:42:18.240384,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.366666666666667)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.433333333333334)","(5.0, 7.0, 5.7625)","(8.0, 14.0, 13.0)"
14-12-2022 19:42:19.178562,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.04)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.433333333333334)","(5.0, 7.0, 5.9)","(8.0, 11.0, 10.6)"
14-12-2022 19:42:20.129017,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.04)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.433333333333334)","(5.0, 7.0, 5.7625)","(8.0, 11.0, 10.6)"
14-12-2022 19:42:21.100282,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 7.542857142857143)","(5.0, 6.6, 5.85)","(8.0, 11.0, 9.10909090909091)"
14-12-2022 19:42:22.075915,"(2.7, 3.5, 2.988235294117647)","(4.6, 8.6, 7.6499999999999995)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 7.542857142857143)","(5.0, 6.6, 5.85)","(8.0, 11.0, 9.10909090909091)"
14-12-2022 19:42:23.066558,"(2.7, 3.5, 3.0949999999999998)","(4.6, 8.6, 6.75)","(8.0, 13.5, 12.0)","(14.0, 32.0, 25.571428571428573)","(5.0, 9.6, 8.618181818181817)","(5.0, 6.6, 6.366666666666666)","(8.0, 11.0, 8.511111111111111)"
14-12-2022 19:42:24.010377,"(2.7, 3.5, 3.0949999999999998)","(4.6, 8.6, 6.75)","(8.0, 12.5, 11.333333333333334)","(14.0, 32.0, 24.5)","(5.0, 9.6, 8.618181818181817)","(5.0, 6.6, 6.366666666666666)","(8.0, 11.0, 10.6)"
14-12-2022 19:42:24.945274,"(2.7, 3.5, 3.0949999999999998)","(4.6, 8.6, 6.75)","(8.0, 12.5, 11.333333333333334)","(14.0, 32.0, 24.5)","(5.0, 9.6, 8.618181818181817)","(5.0, 6.6, 6.366666666666666)","(8.0, 11.0, 10.6)"
14-12-2022 19:42:25.873656,"(2.7, 3.5, 3.0949999999999998)","(4.6, 8.6, 6.245454545454546)","(8.0, 12.5, 11.333333333333334)","(14.0, 32.0, 24.5)","(5.0, 9.6, 8.618181818181817)","(5.0, 6.6, 6.472727272727273)","(8.0, 14.0, 13.17142857142857)"
14-12-2022 19:42:26.868462,"(2.7, 3.5, 3.274285714285714)","(4.6, 8.6, 6.245454545454546)","(8.0, 12.5, 11.333333333333334)","(14.0, 32.0, 24.8)","(5.0, 9.2, 8.933333333333334)","(5.0, 6.6, 6.366666666666666)","(8.0, 14.0, 13.516666666666666)"
14-12-2022 19:42:27.840444,"(2.7, 3.4, 3.274285714285714)","(4.6, 8.6, 6.245454545454546)","(8.0, 10.5, 10.2)","(14.0, 32.0, 24.8)","(5.0, 9.2, 8.933333333333334)","(5.0, 6.6, 6.366666666666666)","(8.0, 14.0, 13.516666666666666)"
14-12-2022 19:42:28.847428,"(2.7, 3.4, 3.19)","(4.6, 8.6, 6.245454545454546)","(8.0, 10.5, 10.283333333333333)","(14.0, 32.0, 24.8)","(5.0, 9.2, 8.933333333333334)","(5.0, 6.6, 6.366666666666666)","(8.0, 14.0, 13.066666666666666)"
14-12-2022 19:42:29.878919,"(2.7, 3.4, 3.19)","(4.6, 8.6, 6.245454545454546)","(8.0, 12.5, 11.914285714285715)","(14.0, 32.0, 24.8)","(5.0, 9.2, 8.966666666666667)","(5.0, 6.6, 6.383333333333333)","(8.0, 14.0, 13.377777777777778)"
14-12-2022 19:42:30.880678,"(2.7, 3.4, 3.19)","(4.6, 8.6, 6.245454545454546)","(8.0, 13.0, 11.914285714285715)","(15.0, 32.0, 24.8)","(5.0, 9.2, 8.966666666666667)","(5.0, 6.6, 6.383333333333333)","(8.0, 14.0, 13.377777777777778)"
14-12-2022 19:42:31.944352,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.661538461538461)","(8.0, 13.0, 11.914285714285715)","(15.0, 32.0, 24.8)","(5.0, 9.2, 8.327272727272726)","(5.0, 6.6, 6.366666666666666)","(8.0, 14.0, 13.377777777777778)"
14-12-2022 19:42:32.932418,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.661538461538461)","(8.0, 12.5, 11.2625)","(15.0, 32.0, 25.454545454545453)","(5.0, 9.2, 8.327272727272726)","(5.0, 6.6, 6.366666666666666)","(8.0, 14.0, 13.377777777777778)"
14-12-2022 19:42:33.855311,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.661538461538461)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 25.454545454545453)","(5.0, 9.2, 8.674999999999999)","(5.0, 6.8, 6.55)","(8.0, 13.5, 12.933333333333334)"
14-12-2022 19:42:34.808900,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.661538461538461)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 25.454545454545453)","(5.0, 9.2, 8.674999999999999)","(5.0, 6.8, 6.663636363636363)","(8.0, 13.5, 12.933333333333334)"
14-12-2022 19:42:35.835571,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.661538461538461)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.674999999999999)","(5.0, 6.8, 6.663636363636363)","(8.0, 13.5, 11.557142857142857)"
14-12-2022 19:42:36.798982,"(2.7, 3.4, 3.26)","(4.6, 8.6, 5.0125)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.436363636363636)","(5.0, 6.8, 6.55)","(8.0, 13.5, 11.413636363636364)"
14-12-2022 19:42:37.769799,"(2.7, 3.4, 3.26)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.436363636363636)","(5.0, 6.8, 6.55)","(8.0, 13.5, 11.413636363636364)"
14-12-2022 19:42:38.829182,"(2.7, 3.4, 3.26)","(4.6, 8.6, 5.87)","(8.0, 12.5, 11.557142857142857)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.6)","(5.0, 6.8, 6.566666666666666)","(8.0, 13.5, 11.08421052631579)"
14-12-2022 19:42:39.848034,"(2.7, 3.4, 3.2)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.6)","(5.0, 6.8, 6.566666666666666)","(8.0, 11.5, 10.3375)"
14-12-2022 19:42:40.809050,"(2.7, 3.4, 3.2)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.6)","(5.0, 6.8, 6.566666666666666)","(8.0, 11.0, 10.566666666666666)"
14-12-2022 19:42:41.840213,"(2.7, 3.4, 3.2666666666666666)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.5)","(5.0, 6.8, 6.55)","(8.0, 11.0, 10.566666666666666)"
14-12-2022 19:42:42.938656,"(2.7, 3.4, 3.2666666666666666)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.5)","(5.0, 6.8, 6.55)","(8.0, 11.0, 10.566666666666666)"
14-12-2022 19:42:43.863965,"(2.7, 3.4, 3.2666666666666666)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.5)","(5.0, 6.8, 6.55)","(8.0, 11.0, 10.566666666666666)"
14-12-2022 19:42:44.938955,"(2.7, 3.4, 3.2666666666666666)","(4.6, 8.6, 6.952941176470588)","(8.0, 12.5, 11.614285714285714)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.2, 8.4)","(5.0, 6.8, 6.55)","(8.0, 11.0, 10.566666666666666)"
14-12-2022 19:42:45.961993,"(2.7, 3.3, 3.25)","(4.6, 8.6, 6.9941176470588236)","(8.0, 11.5, 11.15)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.0, 8.666666666666666)","(5.0, 6.8, 6.672727272727273)","(8.0, 13.5, 10.361538461538462)"
14-12-2022 19:42:46.891661,"(2.7, 3.3, 3.25)","(4.6, 8.6, 6.9941176470588236)","(8.0, 11.5, 11.15)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.0, 8.666666666666666)","(5.0, 6.8, 6.672727272727273)","(8.0, 13.5, 10.361538461538462)"
14-12-2022 19:42:47.832721,"(2.7, 3.7, 3.5833333333333335)","(4.6, 8.6, 6.118181818181818)","(8.0, 11.5, 11.15)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.0, 8.5)","(5.0, 6.8, 6.566666666666666)","(8.0, 13.5, 12.65)"
14-12-2022 19:42:48.832333,"(2.7, 3.7, 3.5833333333333335)","(4.6, 8.6, 6.118181818181818)","(8.0, 11.5, 11.15)","(15.0, 32.0, 22.22222222222222)","(5.0, 9.0, 8.5)","(5.0, 6.8, 6.566666666666666)","(8.0, 13.5, 12.65)"
14-12-2022 19:42:49.903101,"(2.7, 3.9, 3.75)","(4.6, 8.6, 6.118181818181818)","(8.0, 11.5, 11.15)","(15.0, 32.0, 25.88888888888889)","(5.0, 9.0, 8.6)","(5.0, 6.8, 6.583333333333333)","(8.0, 13.5, 12.65)"
14-12-2022 19:42:51.061489,"(2.7, 3.85, 3.53125)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.0, 8.733333333333333)","(5.0, 6.8, 6.583333333333333)","(8.0, 13.5, 12.65)"
14-12-2022 19:42:52.270250,"(2.7, 3.8, 3.2105263157894735)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.0, 8.6)","(5.0, 6.8, 6.428571428571429)","(8.0, 13.5, 12.65)"
14-12-2022 19:42:53.194760,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.0, 8.6)","(5.0, 6.8, 6.428571428571429)","(8.0, 13.5, 10.221428571428572)"
14-12-2022 19:42:54.123289,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.0, 8.7)","(5.0, 6.8, 6.1454545454545455)","(8.0, 13.5, 10.221428571428572)"
14-12-2022 19:42:55.177117,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 10.5, 9.566666666666666)","(5.0, 6.8, 6.1454545454545455)","(8.0, 13.5, 10.221428571428572)"
14-12-2022 19:42:56.263740,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 10.5, 9.566666666666666)","(5.0, 6.8, 6.1454545454545455)","(8.0, 13.5, 10.221428571428572)"
14-12-2022 19:42:57.290243,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.553846153846154)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.8, 6.090909090909091)","(8.0, 13.5, 11.816666666666666)"
14-12-2022 19:42:58.372662,"(2.7, 3.7, 3.5)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.533333333333333)","(5.0, 6.8, 6.090909090909091)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:42:59.402106,"(2.7, 3.65, 3.40625)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.8, 6.1454545454545455)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:00.377924,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.8, 6.1454545454545455)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:01.333368,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.5, 10.55)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.8, 6.1454545454545455)","(8.0, 12.5, 12.042857142857143)"
14-12-2022 19:43:02.382354,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.5, 9.727272727272727)","(15.0, 32.0, 25.75)","(5.0, 9.8, 8.938461538461539)","(5.0, 6.8, 5.818181818181818)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:03.287405,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 10.514285714285714)","(15.0, 32.0, 25.75)","(5.0, 9.8, 8.815384615384616)","(5.0, 6.2, 5.818181818181818)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:04.287354,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 10.514285714285714)","(15.0, 32.0, 25.75)","(5.0, 9.8, 8.938461538461539)","(5.0, 6.2, 6.433333333333333)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:05.286710,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.254545454545454)","(15.0, 32.0, 25.75)","(5.0, 9.8, 8.938461538461539)","(5.0, 6.6, 6.433333333333333)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:06.286650,"(2.7, 3.6, 3.1578947368421053)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.133333333333333)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.4)","(5.0, 6.6, 6.433333333333333)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:07.246291,"(2.7, 3.55, 3.34375)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.133333333333333)","(15.0, 32.0, 25.75)","(5.0, 10.5, 9.566666666666666)","(5.0, 6.8, 6.6)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:08.220751,"(2.7, 3.5, 3.357142857142857)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.133333333333333)","(15.0, 32.0, 25.75)","(5.0, 10.0, 9.325)","(5.0, 6.8, 6.583333333333333)","(8.0, 13.5, 12.042857142857143)"
14-12-2022 19:43:09.179608,"(2.7, 3.5, 3.357142857142857)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.764705882352942)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.533333333333333)","(5.0, 6.6, 6.05)","(8.0, 13.0, 10.316666666666666)"
14-12-2022 19:43:10.180104,"(2.7, 3.45, 3.125)","(4.6, 8.6, 6.383333333333333)","(8.0, 11.0, 9.04)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:11.360726,"(2.7, 3.45, 3.25)","(4.6, 8.6, 6.383333333333333)","(8.0, 10.5, 9.0625)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.672727272727274)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:12.535262,"(2.7, 3.35, 3.25)","(4.6, 8.6, 6.383333333333333)","(8.0, 10.0, 9.733333333333334)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:13.556883,"(2.7, 3.35, 3.291666666666667)","(4.6, 8.6, 5.91764705882353)","(8.0, 10.0, 9.733333333333334)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:14.569816,"(2.7, 3.35, 3.291666666666667)","(4.6, 8.6, 5.91764705882353)","(8.0, 10.0, 9.733333333333334)","(15.0, 32.0, 25.75)","(5.0, 9.8, 9.566666666666666)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 11.816666666666666)"
14-12-2022 19:43:15.629314,"(2.7, 3.35, 3.291666666666667)","(4.6, 8.6, 5.91764705882353)","(8.0, 10.0, 9.127272727272727)","(15.0, 32.0, 24.307692307692307)","(5.0, 10.5, 9.9)","(5.0, 6.4, 6.266666666666667)","(8.0, 12.5, 12.65)"
14-12-2022 19:43:16.669392,"(2.7, 3.45, 3.3461538461538463)","(4.6, 8.6, 6.133333333333334)","(8.0, 10.0, 8.8)","(15.0, 32.0, 24.307692307692307)","(5.0, 10.5, 9.655555555555555)","(5.0, 6.6, 6.15)","(8.0, 13.5, 12.65)"
14-12-2022 19:43:17.586128,"(2.7, 3.45, 3.3461538461538463)","(4.6, 8.6, 5.72)","(7.5, 10.0, 8.90909090909091)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.5, 9.655555555555555)","(5.0, 6.6, 6.15)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:18.613041,"(2.7, 3.45, 3.335714285714286)","(4.6, 8.6, 5.72)","(7.5, 10.0, 9.25)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.5, 9.9)","(5.0, 6.6, 6.327272727272728)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:19.613361,"(2.7, 3.45, 3.3833333333333333)","(4.6, 8.6, 6.133333333333334)","(7.5, 10.0, 9.25)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.5, 9.9)","(5.0, 6.4, 6.327272727272728)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:20.611220,"(2.7, 3.4, 3.19)","(4.6, 8.6, 6.133333333333334)","(7.5, 10.0, 8.952380952380953)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.600000000000001)","(5.0, 6.6, 6.621621621621622)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:21.545395,"(2.7, 3.4, 3.19)","(4.6, 8.6, 6.418181818181818)","(7.5, 10.0, 8.625)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.600000000000001)","(5.0, 7.0, 6.621621621621622)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:22.601588,"(2.7, 3.4, 3.2249999999999996)","(4.6, 8.6, 6.418181818181818)","(7.5, 10.0, 8.7625)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.600000000000001)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:23.580533,"(2.7, 3.4, 3.2249999999999996)","(4.6, 8.6, 6.6)","(7.5, 10.0, 8.7625)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.600000000000001)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:24.622631,"(2.7, 3.4, 3.2249999999999996)","(4.6, 8.6, 6.6)","(7.5, 10.0, 9.208)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.633333333333335)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:25.830166,"(2.7, 3.4, 3.2249999999999996)","(4.6, 8.6, 6.6)","(7.5, 10.0, 9.208)","(15.0, 32.0, 24.307692307692307)","(5.5, 9.8, 9.6)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:26.901173,"(2.7, 3.4, 3.2249999999999996)","(4.6, 8.6, 6.6)","(7.5, 10.0, 9.01)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.0, 9.6)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:27.943052,"(2.7, 3.4, 2.976470588235294)","(4.6, 8.6, 6.0)","(7.5, 10.0, 8.9)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.0, 9.6)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
14-12-2022 19:43:29.007380,"(2.7, 3.3, 3.197142857142857)","(4.6, 8.6, 6.0)","(7.5, 10.0, 8.9)","(15.0, 32.0, 24.307692307692307)","(5.5, 10.0, 9.6)","(5.0, 6.8, 6.694339622641509)","(7.5, 13.5, 12.65)"
