,Doolittle Days,As She Says,Shesherz,Major Paint,Hurricane Dream,Bokhari,Downtown Manhattan,Village Smirker
07-12-2022 20:15:39.281225,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:40.532307,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:41.744042,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:42.987162,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:44.287858,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:45.576140,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:46.791464,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:48.068032,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:49.216921,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:50.432672,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:51.729041,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:53.141411,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:54.586510,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:55.935353,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:57.259406,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:58.626087,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:15:59.941218,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:01.163885,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:02.429562,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:03.718246,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:04.966474,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:06.293398,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:07.610973,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:08.886952,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:10.129617,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:11.389717,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:12.730374,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:14.017689,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.6)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:15.293519,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.15, 2.9625)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:16.547978,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.15, 3.15)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:17.868635,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.4, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:19.111307,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:20.334273,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:21.555604,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:22.772842,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:24.097692,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:25.304079,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:26.545395,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:27.858257,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:29.155072,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:30.523706,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:31.840433,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:33.129192,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:34.461193,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:35.796737,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:37.090249,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:38.347554,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:39.608212,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:40.894318,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:42.201195,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:43.445679,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:44.647577,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:45.872904,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:47.100470,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:48.450591,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:49.726986,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:51.004217,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:52.328467,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:53.594384,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 100.0)","(12.0, 20.0, 18.142857142857142)","(2.25, 3.35, 3.1125)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 205.0)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:55.098450,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.209090909090909)","(61.0, 170.0, 110.0)","(12.0, 20.0, 23.083333333333336)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:56.506907,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 25.0, 19.5)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:57.901466,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 25.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:16:59.176895,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:00.523194,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:01.743072,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:03.056029,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 215.45454545454547)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:04.437248,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:05.742254,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:07.052382,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:08.382393,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:09.760315,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:11.160645,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:12.543183,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.1799999999999997)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.333333333333332)","(2.25, 3.35, 3.033333333333333)","(6.0, 9.6, 8.733333333333333)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:14.088617,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.6, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 17.0)","(2.25, 3.35, 2.625)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:15.440686,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.3, 2.7777777777777777)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:16.951779,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.25, 2.7777777777777777)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:18.280436,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.25, 2.9333333333333336)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:19.598331,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.2, 2.8)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:20.897027,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.2, 2.8)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:22.230077,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.2, 2.8)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:23.471769,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.2, 2.775)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:24.747627,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.15, 2.775)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:26.012924,"(8.0, 11.5, 10.67142857142857)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.15, 2.8579999999999997)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
07-12-2022 20:17:27.284696,"(8.0, 11.5, 10.15)","(2.7, 3.55, 3.023333333333333)","(61.0, 170.0, 110.0)","(12.0, 24.0, 18.75)","(2.25, 3.15, 2.8579999999999997)","(6.0, 9.6, 7.65)","(81.0, 320.0, 128.33333333333334)","(11.0, 18.5, 14.166666666666666)"
