,Furious Angel,Wheres Walter,Rogan Bale,Ramstein Bale,What A Spirit,Nigerian Kaboom,Slingshot Sudoku,My Names Karen
11-01-2023 18:53:24.233650,"(4.4, 5.9, 5.633333333333334)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(11.0, 19.5, 19.142857142857142)","(3.9, 5.9, 5.733898305084746)","(16.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:25.525574,"(4.6, 5.9, 5.633333333333334)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:26.798876,"(4.6, 5.9, 5.633333333333334)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:28.092172,"(4.6, 5.9, 5.578571428571429)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:29.372653,"(4.6, 5.9, 5.578571428571429)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:30.628227,"(4.6, 5.9, 5.53888888888889)","(2.9, 3.35, 3.25625)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:31.889067,"(4.6, 5.9, 5.53888888888889)","(2.9, 3.35, 3.318085106382979)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:33.106771,"(4.6, 5.9, 5.53888888888889)","(2.9, 3.35, 3.318085106382979)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.21875)"
11-01-2023 18:53:34.359767,"(4.6, 5.9, 5.53888888888889)","(2.9, 3.35, 3.318085106382979)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 10.0)"
11-01-2023 18:53:35.747190,"(4.6, 5.9, 5.25)","(2.9, 3.35, 3.318085106382979)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:37.461325,"(4.6, 5.9, 5.586956521739131)","(2.9, 3.35, 3.318085106382979)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:38.917651,"(4.6, 5.9, 5.642857142857143)","(2.9, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:40.248799,"(4.6, 5.9, 5.642857142857143)","(2.9, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:41.613071,"(4.6, 5.9, 5.54)","(2.9, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.825)"
11-01-2023 18:53:42.935087,"(4.6, 5.9, 5.375)","(2.9, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.8, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.825)"
11-01-2023 18:53:44.263968,"(4.6, 5.8, 5.65)","(2.8, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 18.5)","(3.9, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:45.518996,"(4.6, 5.8, 5.65)","(2.8, 3.35, 3.31875)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 19.142857142857142)","(3.9, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.65625)"
11-01-2023 18:53:46.790400,"(4.6, 5.8, 5.65)","(2.8, 3.35, 3.31875)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(3.9, 5.9, 5.733898305084746)","(17.0, 42.0, 38.25)","(6.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.875)"
11-01-2023 18:53:48.068946,"(4.6, 5.8, 5.65)","(2.8, 3.35, 3.31875)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 19.142857142857142)","(3.9, 5.9, 4.966666666666667)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.105882352941176)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:49.338254,"(4.6, 5.8, 5.65)","(2.8, 3.35, 3.286842105263158)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 19.142857142857142)","(3.9, 5.7, 5.304878048780488)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:50.600927,"(4.6, 5.9, 5.433333333333334)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 19.142857142857142)","(3.9, 5.7, 5.42)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:51.897575,"(4.6, 5.9, 5.6000000000000005)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 19.142857142857142)","(3.9, 5.6, 5.314285714285714)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:53.179105,"(4.6, 5.9, 5.6000000000000005)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.5)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:54.541344,"(4.6, 5.9, 5.292105263157895)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.5)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:55.830910,"(4.6, 5.9, 5.639473684210526)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.475)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:57.137839,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.475)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:58.477885,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.475)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.178571428571429)"
11-01-2023 18:53:59.679597,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.4)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.75)"
11-01-2023 18:54:00.908822,"(4.6, 6.0, 5.9)","(2.8, 3.35, 3.325)","(21.0, 34.0, 23.846153846153847)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.4)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.875)"
11-01-2023 18:54:02.174308,"(4.6, 6.0, 5.333333333333334)","(2.8, 3.35, 3.325)","(21.0, 34.0, 25.333333333333336)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.385714285714285)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 10.03125)"
11-01-2023 18:54:03.499619,"(4.6, 6.0, 5.95)","(2.8, 3.35, 3.325)","(21.0, 34.0, 25.333333333333336)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.385714285714285)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.875)"
11-01-2023 18:54:04.804799,"(4.6, 6.0, 5.95)","(2.8, 3.35, 3.325)","(21.0, 34.0, 25.333333333333336)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:06.091188,"(4.6, 6.0, 5.95)","(2.8, 3.35, 3.325)","(21.0, 34.0, 25.333333333333336)","(13.0, 19.5, 18.5)","(3.9, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:07.471826,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.325)","(21.0, 34.0, 25.333333333333336)","(13.0, 19.5, 19.142857142857142)","(3.9, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:08.914425,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 25.333333333333336)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.5249999999999995)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:10.254704,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:11.481014,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:12.692098,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.335714285714286)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:13.981824,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.325)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:15.234965,"(4.6, 6.0, 5.85)","(2.8, 3.35, 3.325)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:16.480625,"(4.6, 5.9, 5.41)","(2.8, 3.35, 3.325)","(21.0, 34.0, 27.157894736842106)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:17.798306,"(4.6, 5.9, 5.519047619047619)","(2.8, 3.35, 3.325)","(21.0, 34.0, 26.85)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:19.155321,"(4.6, 5.9, 5.489285714285715)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:20.459724,"(4.6, 5.9, 5.603225806451613)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:21.748645,"(4.6, 5.9, 5.603225806451613)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:23.030748,"(4.6, 5.9, 5.633333333333334)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:24.267258,"(4.6, 5.9, 5.5)","(2.8, 3.35, 3.338235294117647)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:25.445516,"(4.6, 5.9, 5.422727272727273)","(2.8, 3.35, 3.327777777777778)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:26.553234,"(4.6, 5.9, 5.6230769230769235)","(2.8, 3.35, 3.327777777777778)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:27.742580,"(4.6, 5.9, 5.6230769230769235)","(2.8, 3.35, 3.327777777777778)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:28.953957,"(4.6, 5.9, 5.667741935483871)","(2.8, 3.35, 3.327777777777778)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:30.283515,"(4.6, 5.9, 5.7615384615384615)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 23.846153846153847)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:31.526779,"(4.6, 5.9, 5.7615384615384615)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.761904761904763)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:32.803701,"(4.6, 5.9, 5.7615384615384615)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 29.0)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:34.132815,"(4.6, 5.9, 5.7615384615384615)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:35.466416,"(4.6, 5.9, 5.7615384615384615)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(12.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(6.5, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:36.857819,"(4.6, 5.9, 5.783870967741936)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:38.186233,"(4.6, 5.9, 5.774285714285715)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:39.511193,"(4.6, 5.9, 5.708695652173914)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.4, 9.0)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:40.854642,"(4.6, 5.9, 5.708695652173914)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.4, 8.9)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:42.230628,"(4.6, 5.9, 5.708695652173914)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.3)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:43.830997,"(4.6, 5.9, 5.645)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.133333333333333)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:45.303744,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.569230769230769)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:46.695066,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:47.930002,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:49.275253,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:50.544220,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:51.822986,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:53.120281,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:54.412122,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:55.767455,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:57.083567,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:58.524031,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 28.0)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.5)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:54:59.804081,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 26.5)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:55:01.076946,"(4.6, 5.9, 5.675)","(2.8, 3.35, 3.3214285714285716)","(21.0, 34.0, 26.5)","(13.0, 19.5, 19.142857142857142)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 38.25)","(7.0, 9.8, 9.085714285714287)","(6.5, 10.5, 9.65625)"
11-01-2023 18:55:02.488187,"(4.6, 5.9, 5.652941176470588)","(2.8, 3.35, 3.2590909090909093)","(21.0, 34.0, 26.636363636363637)","(13.0, 19.5, 19.25)","(4.0, 5.6, 5.449999999999999)","(18.0, 42.0, 39.69230769230769)","(7.0, 9.8, 9.466666666666667)","(6.5, 10.5, 9.857142857142858)"
11-01-2023 18:55:03.932948,"(4.6, 5.9, 5.48)","(2.8, 3.35, 3.25)","(21.0, 34.0, 25.76923076923077)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.6, 5.525)","(18.0, 42.0, 59.09090909090909)","(7.0, 9.8, 9.060869565217391)","(6.5, 10.5, 9.375)"
11-01-2023 18:55:05.222688,"(4.6, 5.8, 5.466666666666667)","(2.8, 3.3, 3.242857142857143)","(21.0, 30.0, 28.5)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.641666666666667)","(18.0, 70.0, 50.90909090909091)","(7.0, 9.2, 9.023529411764706)","(6.5, 10.5, 9.426666666666668)"
11-01-2023 18:55:06.520320,"(4.6, 5.8, 5.5777777777777775)","(2.8, 3.3, 3.2333333333333334)","(21.0, 29.0, 28.5)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.6461538461538465)","(18.0, 55.0, 45.57142857142857)","(7.0, 9.2, 9.085714285714285)","(6.5, 9.8, 9.16)"
11-01-2023 18:55:07.996944,"(4.6, 5.8, 5.488888888888889)","(2.8, 3.3, 3.275)","(21.0, 29.0, 28.5)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.6461538461538465)","(18.0, 55.0, 49.5)","(7.0, 9.2, 9.085714285714285)","(6.5, 9.8, 9.16)"
11-01-2023 18:55:09.297310,"(4.6, 5.8, 5.488888888888889)","(2.8, 3.3, 3.275)","(21.0, 29.0, 27.0)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.6461538461538465)","(18.0, 55.0, 45.5)","(7.0, 9.2, 9.085714285714285)","(6.5, 9.8, 9.875)"
11-01-2023 18:55:10.706953,"(4.6, 5.8, 5.476190476190476)","(2.8, 3.3, 3.275)","(21.0, 30.0, 27.0)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.6461538461538465)","(18.0, 50.0, 46.0)","(7.0, 9.2, 9.085714285714285)","(6.5, 10.0, 9.631578947368421)"
11-01-2023 18:55:12.231719,"(4.6, 5.8, 5.476190476190476)","(2.8, 3.3, 3.275)","(21.0, 30.0, 28.363636363636363)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.625)","(18.0, 48.0, 44.8)","(7.0, 9.2, 9.072727272727272)","(6.5, 10.0, 9.3)"
11-01-2023 18:55:13.557996,"(4.6, 5.8, 5.476190476190476)","(2.8, 3.3, 3.275)","(21.0, 30.0, 28.42105263157895)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.625)","(18.0, 48.0, 45.333333333333336)","(7.0, 9.2, 9.05)","(6.5, 10.0, 9.3)"
11-01-2023 18:55:14.889684,"(4.6, 5.8, 5.44)","(2.8, 3.3, 3.275)","(21.0, 30.0, 25.58823529411765)","(13.0, 19.5, 19.045454545454547)","(4.0, 5.7, 5.625)","(18.0, 48.0, 45.333333333333336)","(7.0, 9.2, 9.05)","(6.5, 10.0, 9.784615384615384)"
