,Eliminate,Ask An Angel,Dark City,Delago Dehero,Lucy Da Grey,Aurman Zou,The Crown Prince
07-01-2023 16:26:53.780946,"(1.8, 1.95, 1.915)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:54.739325,"(1.8, 1.95, 1.915)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:55.766625,"(1.8, 1.95, 1.915)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:56.714137,"(1.8, 1.95, 1.915)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:57.706458,"(1.8, 1.95, 1.91)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:58.721836,"(1.8, 1.95, 1.91)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:26:59.709278,"(1.8, 1.95, 1.91)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:00.776737,"(1.8, 1.95, 1.91)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:01.705474,"(1.8, 1.95, 1.91)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 50.0, 35.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:02.762497,"(1.8, 1.95, 1.9136363636363636)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.157142857142857)","(13.0, 17.0, 15.161764705882353)","(8.0, 11.5, 10.053333333333333)","(26.0, 70.0, 50.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:03.796087,"(1.8, 1.95, 1.90625)","(3.4, 5.3, 5.166666666666667)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 70.0, 50.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:04.828219,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 70.0, 50.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:05.929408,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 70.0, 50.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:06.951888,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 70.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:07.934189,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:09.046840,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:10.060810,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:11.003806,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:12.119842,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 15.355263157894736)","(8.0, 11.5, 10.053333333333333)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:13.143028,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 17.0, 16.233333333333334)","(8.0, 11.5, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:14.110824,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.25)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:15.108898,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.27)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:16.063064,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.27)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:17.160077,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.225)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:18.301781,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:19.356250,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:20.415641,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:21.470504,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.233333333333334)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:22.485376,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:23.586243,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:24.667813,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:25.673092,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.2)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:26.656785,"(1.8, 1.95, 1.8853846153846154)","(3.4, 5.3, 5.0777777777777775)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:27.575667,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.0777777777777775)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:28.612122,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:29.706163,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:30.741717,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:31.768000,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:32.755263,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:33.849638,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:34.916645,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:35.965414,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.5, 10.575)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:36.954075,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:38.015487,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:38.924063,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:39.928179,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:40.979300,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:41.908423,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:42.852529,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:43.770692,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:44.783409,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:45.866475,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:46.981167,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:48.019534,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:48.987222,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:50.001746,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:51.062108,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:52.118448,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:53.147793,"(1.8, 1.95, 1.884814814814815)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:54.104616,"(1.8, 1.94, 1.91375)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:55.037791,"(1.8, 1.94, 1.91375)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:56.087214,"(1.8, 1.94, 1.91375)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:57.121691,"(1.8, 1.94, 1.91375)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:58.129688,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:27:59.088109,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:00.032781,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:01.024185,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:02.129969,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:03.215635,"(1.8, 1.94, 1.9088888888888889)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:04.214936,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:05.199994,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:06.264736,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:07.298442,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:08.441751,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.27272727272727)"
07-01-2023 16:28:09.417661,"(1.8, 1.94, 1.8991666666666667)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 65.6)"
07-01-2023 16:28:10.371246,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:11.443012,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:12.474929,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:13.506750,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:14.462031,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:15.387915,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:16.428638,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:17.457289,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:18.367637,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:19.299401,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.22)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:20.237830,"(1.8, 1.93, 1.9033333333333333)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:21.275015,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:22.351423,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 68.28571428571428)"
07-01-2023 16:28:23.329006,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:24.327836,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:25.291003,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:26.563962,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:27.639754,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:28.809188,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 44.333333333333336)"
07-01-2023 16:28:30.024364,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.63636363636363)"
07-01-2023 16:28:31.005371,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.63636363636363)"
07-01-2023 16:28:32.024198,"(1.8, 1.93, 1.8842857142857143)","(3.4, 5.3, 5.25)","(7.5, 13.0, 11.3)","(13.0, 16.5, 16.357142857142858)","(8.0, 11.0, 9.8)","(26.0, 80.0, 55.0)","(26.0, 75.0, 66.63636363636363)"
