,Goldstar Linda,Tiggerlong Demon,Free For All,Sapporo Bale,Goldstar Glenys,Homebush Glitch,Taieri Taylee,Homebush Bentley
15-12-2022 13:07:17.474199,"(1.9, 2.36, 2.306101694915254)","(11.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(31.0, 55.0, 38.878787878787875)","(6.5, 8.2, 7.857142857142857)","(5.5, 7.2, 7.057142857142857)","(5.5, 6.4, 6.027272727272727)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:18.676177,"(1.9, 2.36, 2.329032258064516)","(11.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(31.0, 50.0, 48.25)","(6.5, 8.2, 7.8979591836734695)","(5.5, 7.2, 7.191941391941392)","(5.5, 6.4, 6.027272727272727)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:19.807135,"(1.9, 2.36, 2.329032258064516)","(11.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(31.0, 50.0, 48.25)","(6.5, 8.2, 7.88421052631579)","(5.5, 7.4, 7.211295681063123)","(5.5, 6.4, 6.027272727272727)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:20.922413,"(1.9, 2.36, 2.3297637795275588)","(11.0, 15.0, 14.545454545454545)","(21.0, 99999, 99990)","(31.0, 50.0, 47.6)","(6.5, 8.2, 7.878688524590164)","(5.5, 7.4, 7.191941391941392)","(5.5, 6.4, 6.025142857142857)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:22.141731,"(1.9, 2.38, 2.3649999999999998)","(11.0, 15.0, 14.545454545454545)","(21.0, 99999, 99990)","(31.0, 50.0, 48.5)","(6.5, 8.2, 7.867796610169491)","(5.5, 7.4, 7.191941391941392)","(5.5, 6.4, 6.025142857142857)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:23.382808,"(1.9, 2.38, 2.3636363636363633)","(11.0, 15.0, 14.545454545454545)","(21.0, 99999, 99990)","(31.0, 50.0, 43.6)","(6.5, 8.2, 7.867796610169491)","(5.5, 7.4, 7.189855072463768)","(5.5, 6.4, 6.025142857142857)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:24.609613,"(1.95, 2.38, 2.341951219512195)","(11.0, 15.0, 14.461538461538462)","(20.0, 99999, 99990)","(31.0, 50.0, 43.6)","(6.5, 8.2, 7.908108108108108)","(5.5, 7.4, 7.189855072463768)","(5.5, 6.4, 6.0796875)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:25.815418,"(1.95, 2.38, 2.352142857142857)","(11.0, 15.0, 14.44)","(20.0, 99999, 99990)","(31.0, 50.0, 40.57142857142857)","(6.5, 8.2, 7.975609756097561)","(5.5, 7.4, 7.188489208633094)","(5.5, 6.4, 6.1716981132075475)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:27.004881,"(1.95, 2.38, 2.355238095238095)","(11.0, 14.5, 14.366666666666667)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.076923076923077)","(5.5, 7.2, 7.178231292517007)","(5.5, 6.2, 6.170588235294118)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:28.158135,"(1.95, 2.42, 2.402222222222222)","(11.0, 14.5, 14.214285714285714)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.072)","(5.5, 7.2, 7.174666666666667)","(5.5, 6.2, 5.947368421052632)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:29.230600,"(1.95, 2.42, 2.411111111111111)","(11.0, 14.5, 14.419354838709678)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.072)","(5.5, 7.2, 7.174666666666667)","(5.5, 6.0, 5.955555555555556)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:30.334812,"(1.95, 2.42, 2.4166666666666665)","(11.0, 14.5, 14.419354838709678)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.083333333333332)","(5.5, 7.2, 7.180141843971631)","(5.5, 6.0, 5.822222222222222)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:31.539223,"(1.95, 2.44, 2.408333333333333)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.083333333333332)","(5.5, 7.2, 7.180141843971631)","(5.5, 6.0, 5.810526315789474)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:32.815331,"(1.95, 2.42, 2.408333333333333)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.05185185185185)","(5.5, 7.2, 7.185401459854015)","(5.5, 6.0, 5.810526315789474)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:34.036228,"(1.95, 2.42, 2.408333333333333)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 7.989473684210526)","(5.5, 7.2, 7.188847583643123)","(5.5, 6.0, 5.844)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:35.339271,"(1.95, 2.42, 2.4118181818181816)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 7.989473684210526)","(5.5, 7.4, 7.188847583643123)","(5.5, 5.9, 5.826315789473685)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:36.596377,"(1.95, 2.44, 2.4352941176470586)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 44.0)","(6.5, 8.2, 8.066666666666666)","(5.5, 7.4, 7.188847583643123)","(5.5, 5.9, 5.7575)","(41.0, 70.0, 68.5)"
15-12-2022 13:07:37.841581,"(1.95, 2.44, 2.4352941176470586)","(11.0, 14.5, 14.415254237288135)","(20.0, 99999, 99990)","(31.0, 50.0, 41.0)","(6.5, 8.2, 8.066666666666666)","(5.5, 7.4, 7.188847583643123)","(5.5, 5.9, 5.737142857142857)","(41.0, 70.0, 74.21052631578948)"
15-12-2022 13:07:39.140296,"(1.95, 2.44, 2.4171428571428573)","(11.0, 14.5, 14.551948051948052)","(20.0, 99999, 99990)","(31.0, 50.0, 41.0)","(6.5, 8.2, 8.066666666666666)","(5.5, 7.4, 7.338666666666667)","(5.5, 5.9, 5.737142857142857)","(41.0, 75.0, 74.31818181818181)"
15-12-2022 13:07:40.457312,"(1.95, 2.42, 2.4013186813186813)","(11.0, 15.0, 14.05)","(20.0, 99999, 99990)","(31.0, 50.0, 41.0)","(6.5, 8.2, 8.257142857142856)","(5.5, 7.4, 7.33375796178344)","(5.5, 5.9, 5.753333333333334)","(41.0, 75.0, 74.31818181818181)"
15-12-2022 13:07:41.766196,"(1.95, 2.4, 2.3885714285714283)","(11.0, 15.0, 14.424242424242424)","(20.0, 99999, 99990)","(31.0, 50.0, 39.16129032258065)","(6.5, 8.6, 8.066666666666666)","(5.5, 7.4, 7.271604938271605)","(5.5, 5.9, 5.83)","(41.0, 75.0, 74.25)"
15-12-2022 13:07:43.056927,"(1.95, 2.4, 2.3876923076923076)","(11.0, 15.0, 14.424242424242424)","(20.0, 99999, 99990)","(31.0, 50.0, 9998.5)","(6.5, 8.6, 9998.5)","(5.5, 7.4, 9998.5)","(5.5, 5.9, 9998.5)","(41.0, 75.0, 9998.5)"
15-12-2022 13:07:44.285874,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:45.419531,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:46.508075,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:47.566744,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:48.724113,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:49.900777,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
15-12-2022 13:07:51.120229,"(1.95, 99998, 9998.5)","(11.0, 99998, 9998.5)","(20.0, 99999, 99990)","(31.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
