,Storm Rose,Drink Jacks,Mad Monday,Dream Dancer,My Gal Cookie,Wind And Fire,Louie Luxe,Bundy Bounce
09-01-2023 12:52:14.779556,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:15.847778,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:16.951759,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:18.057760,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:19.107265,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:20.128917,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:21.112481,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:22.135121,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:23.212243,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:24.243475,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:25.260996,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:26.326966,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:27.339429,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:28.386505,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:29.433220,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:30.541943,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:31.663711,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:32.809722,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:33.970451,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:35.109261,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:36.170546,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:37.256561,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:38.269464,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:39.310910,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:40.433099,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:41.576932,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:42.684472,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:43.853419,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:44.961950,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:46.062207,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:47.184690,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:48.257565,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:49.324058,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:50.429690,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:51.499166,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:52.583343,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:53.678043,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:54.811481,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:55.970625,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:57.088609,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:58.199302,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:52:59.286421,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:00.363695,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:01.383826,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:02.361809,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:03.351269,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:04.357278,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:05.423077,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:06.476880,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:07.559258,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:08.589852,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:09.702830,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:10.813940,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:12.063147,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:13.264303,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:14.468876,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:15.592146,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:16.701331,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:17.813230,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:18.889745,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:20.032227,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:21.170930,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:22.289283,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:23.441933,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:24.570590,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.1752631578947366)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:25.692521,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:26.889231,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:28.051425,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:29.320055,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:30.516532,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 3.419090909090909)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:31.669285,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:32.864688,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:33.969579,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:35.129684,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:36.221638,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:37.399358,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:38.543346,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:39.698300,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:40.860109,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:42.191948,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:43.437702,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
09-01-2023 12:53:44.659994,"(5.5, 11.0, 5.866666666666667)","(2.9, 3.75, 2.9653846153846155)","(5.5, 10.5, 5.825)","(5.0, 9.6, 7.807407407407407)","(31.0, 260.0, 148.0)","(11.0, 36.0, 28.0)","(8.5, 15.5, 10.766666666666667)","(5.0, 11.5, 5.5600000000000005)"
