,Sheezasinga,I Am Fearless,Remember Mary,Expect A Hero,Klinsmann,Jacked Up,Mishani Mistress,Lively Lass,Taormina Rhythm
05-01-2023 14:21:26.477819,"(4.6, 5.7, 5.548)","(5.0, 5.6, 5.52)","(13.0, 15.5, 14.8)","(7.0, 9.4, 9.256)","(11.0, 15.5, 14.863636363636363)","(3.1, 3.95, 3.969)","(7.0, 8.2, 8.154929577464788)","(61.0, 120.0, 115.81395348837209)","(71.0, 110.0, 109.5)"
05-01-2023 14:21:27.750011,"(4.6, 5.6, 5.62)","(5.0, 5.6, 5.598290598290598)","(13.0, 15.0, 14.73076923076923)","(7.0, 9.4, 9.266666666666666)","(11.0, 15.5, 14.863636363636363)","(3.1, 4.0, 3.84)","(7.0, 8.2, 8.3)","(61.0, 120.0, 113.33333333333333)","(71.0, 110.0, 109.16666666666667)"
05-01-2023 14:21:29.039253,"(4.6, 5.7, 5.682222222222222)","(5.0, 5.6, 5.593495934959349)","(12.0, 15.0, 14.795454545454545)","(7.0, 9.4, 9.358620689655172)","(11.0, 15.5, 14.954545454545455)","(3.1, 3.85, 3.828395061728395)","(7.0, 8.4, 8.264864864864865)","(61.0, 120.0, 113.46153846153847)","(71.0, 110.0, 122.0)"
05-01-2023 14:21:30.246508,"(4.6, 5.7, 5.67948717948718)","(5.0, 5.6, 5.59322033898305)","(12.0, 15.0, 14.795454545454545)","(7.0, 9.4, 9.358620689655172)","(11.0, 15.5, 14.954545454545455)","(3.1, 3.85, 3.7630909090909093)","(7.0, 8.4, 8.227586206896552)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 121.42857142857143)"
05-01-2023 14:21:31.484210,"(4.6, 5.7, 5.660465116279069)","(5.0, 5.6, 5.652777777777778)","(12.0, 15.0, 14.844827586206897)","(7.0, 9.4, 9.372413793103448)","(11.0, 15.5, 14.954545454545455)","(3.1, 3.8, 3.694642857142857)","(7.0, 8.4, 8.303448275862069)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 121.42857142857143)"
05-01-2023 14:21:32.657023,"(4.6, 5.9, 5.824074074074074)","(5.0, 5.7, 5.660465116279069)","(12.0, 15.0, 14.844827586206897)","(7.0, 9.4, 9.372413793103448)","(11.0, 15.5, 14.954545454545455)","(3.1, 3.7, 3.65)","(7.0, 8.4, 8.29375)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 127.03703703703704)"
05-01-2023 14:21:33.927515,"(4.6, 6.2, 6.0093023255813955)","(5.0, 5.7, 5.639252336448598)","(12.0, 15.0, 14.25)","(7.0, 9.4, 9.365714285714287)","(11.0, 15.5, 14.954545454545455)","(3.1, 3.65, 3.564939024390244)","(7.0, 8.4, 8.29375)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:35.104241,"(4.6, 6.2, 6.055737704918033)","(5.0, 5.7, 5.632291666666666)","(12.0, 14.5, 14.25)","(7.0, 9.4, 9.45)","(11.0, 15.5, 15.04054054054054)","(3.1, 3.6, 3.571153846153846)","(7.0, 8.4, 8.316129032258065)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:36.303589,"(4.6, 6.2, 6.142857142857143)","(5.0, 5.7, 5.651923076923077)","(12.0, 14.5, 14.147058823529411)","(7.0, 9.6, 9.57391304347826)","(11.0, 15.5, 14.921052631578947)","(3.1, 3.6, 3.5821428571428573)","(7.0, 8.4, 8.316129032258065)","(61.0, 120.0, 115.14285714285714)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:37.490383,"(4.6, 6.2, 6.12)","(5.0, 5.7, 5.651923076923077)","(12.0, 14.5, 14.147058823529411)","(7.0, 9.6, 9.57391304347826)","(11.0, 15.5, 14.957142857142857)","(3.1, 3.6, 3.5821428571428573)","(7.0, 8.4, 8.316129032258065)","(61.0, 120.0, 110.28571428571428)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:38.833137,"(4.6, 6.2, 6.264705882352941)","(5.0, 5.7, 5.740372670807453)","(12.0, 14.0, 14.066666666666666)","(7.0, 9.8, 9.666666666666666)","(11.0, 15.5, 15.023809523809524)","(3.1, 3.6, 3.4585937500000004)","(7.0, 8.4, 8.378512396694216)","(61.0, 120.0, 110.45454545454545)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:40.193186,"(4.6, 6.4, 6.264705882352941)","(5.0, 5.8, 5.662430939226519)","(12.0, 14.5, 14.157894736842104)","(7.0, 9.8, 9.68)","(11.0, 15.5, 15.088235294117647)","(3.1, 3.5, 3.455194805194805)","(7.0, 8.4, 8.386206896551725)","(61.0, 120.0, 109.23076923076923)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:41.428037,"(4.6, 6.4, 6.300000000000001)","(5.0, 5.7, 5.664204545454545)","(12.0, 14.5, 14.2)","(7.0, 9.8, 9.88888888888889)","(11.0, 15.5, 15.026315789473685)","(3.1, 3.5, 3.4364864864864866)","(7.0, 8.4, 8.386206896551725)","(61.0, 120.0, 109.23076923076923)","(71.0, 130.0, 127.5)"
05-01-2023 14:21:43.045065,"(4.6, 6.6, 6.429268292682927)","(5.0, 5.7, 5.751048951048951)","(12.0, 14.5, 14.2)","(7.0, 10.0, 9.776)","(11.0, 15.5, 15.026315789473685)","(3.1, 3.45, 3.4270370370370373)","(7.0, 8.4, 8.386206896551725)","(61.0, 120.0, 109.23076923076923)","(71.0, 130.0, 127.03703703703704)"
05-01-2023 14:21:44.430172,"(4.6, 6.6, 6.457142857142857)","(5.0, 5.8, 5.289)","(12.0, 14.5, 14.40625)","(7.5, 10.0, 9.862068965517242)","(11.0, 15.5, 15.195652173913043)","(3.1, 3.45, 3.5380434782608696)","(7.0, 8.4, 8.439156626506024)","(61.0, 120.0, 109.23076923076923)","(71.0, 130.0, 138.88888888888889)"
05-01-2023 14:21:45.631528,"(4.6, 6.6, 6.533333333333333)","(5.0, 5.3, 5.289)","(12.0, 14.5, 14.40625)","(7.5, 10.0, 9.930434782608696)","(11.0, 15.5, 15.195652173913043)","(3.1, 3.6, 3.5227272727272725)","(7.0, 8.6, 8.346987951807229)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 138.88888888888889)"
05-01-2023 14:21:46.772036,"(4.6, 6.6, 6.574999999999999)","(5.0, 5.3, 5.282790697674418)","(12.0, 15.0, 14.79245283018868)","(7.5, 10.0, 9.916666666666668)","(11.0, 15.5, 15.195652173913043)","(3.1, 3.55, 3.528640776699029)","(7.0, 8.4, 8.329032258064515)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.88888888888889)"
05-01-2023 14:21:48.031668,"(4.6, 6.8, 6.609708737864078)","(5.0, 5.3, 5.282790697674418)","(12.0, 15.0, 14.65625)","(7.5, 10.0, 9.916666666666668)","(11.0, 15.5, 15.195652173913043)","(3.1, 3.55, 3.5264150943396224)","(7.0, 8.4, 8.270588235294117)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.88888888888889)"
05-01-2023 14:21:49.378558,"(4.6, 6.8, 6.651162790697675)","(5.0, 5.3, 5.284761904761905)","(12.0, 15.0, 14.980392156862745)","(7.5, 10.0, 9.916666666666668)","(11.0, 15.5, 15.3)","(3.1, 3.55, 3.529166666666667)","(7.0, 8.4, 8.118918918918919)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.88888888888889)"
05-01-2023 14:21:50.585190,"(4.6, 6.8, 6.642696629213483)","(5.0, 5.3, 5.284761904761905)","(12.0, 15.0, 14.980392156862745)","(7.5, 10.0, 9.916666666666668)","(11.0, 15.5, 15.3)","(3.1, 3.55, 3.529166666666667)","(7.0, 8.2, 8.118918918918919)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:51.811586,"(4.6, 6.8, 6.642696629213483)","(5.0, 5.3, 5.284761904761905)","(12.0, 15.0, 14.962264150943396)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.532142857142857)","(7.0, 8.2, 8.136170212765958)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:53.067746,"(4.6, 6.8, 6.5928571428571425)","(5.0, 5.3, 5.296739130434783)","(12.0, 15.0, 14.962264150943396)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.532142857142857)","(7.0, 8.2, 8.16341463414634)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:54.154994,"(4.6, 6.8, 6.598165137614679)","(5.0, 5.4, 5.314)","(12.0, 15.0, 14.970149253731343)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.532142857142857)","(7.0, 8.2, 8.161538461538461)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:55.321820,"(4.6, 6.8, 6.598165137614679)","(5.0, 5.3, 5.2843601895734595)","(12.0, 15.5, 15.022727272727273)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.532142857142857)","(7.0, 8.2, 8.161538461538461)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:56.503356,"(4.6, 6.8, 6.63206106870229)","(5.0, 5.3, 5.2843601895734595)","(12.0, 15.5, 15.15)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.532142857142857)","(7.0, 8.2, 8.161538461538461)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 130.0)"
05-01-2023 14:21:57.791210,"(4.6, 6.8, 6.63206106870229)","(5.0, 5.3, 5.2843601895734595)","(12.0, 15.5, 15.15)","(7.5, 10.0, 9.893333333333334)","(11.0, 15.5, 15.153061224489797)","(3.1, 3.55, 3.533221476510067)","(7.0, 8.2, 8.161538461538461)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:21:59.107255,"(4.6, 6.8, 6.666666666666667)","(5.0, 5.3, 5.336531365313653)","(12.0, 15.5, 15.115384615384615)","(7.5, 10.0, 10.082644628099173)","(11.0, 15.5, 15.173076923076923)","(3.1, 3.55, 3.427325581395349)","(7.0, 8.2, 8.18421052631579)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:00.242024,"(4.6, 6.8, 6.695890410958904)","(5.0, 5.4, 5.336531365313653)","(12.0, 15.5, 15.115384615384615)","(7.5, 10.5, 10.082644628099173)","(11.0, 15.5, 15.285714285714286)","(3.1, 3.45, 3.4146666666666667)","(7.0, 8.4, 8.155263157894737)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:01.387260,"(4.6, 6.8, 6.718309859154929)","(5.0, 5.3, 5.286854460093896)","(12.0, 15.5, 15.115384615384615)","(7.5, 10.5, 10.104166666666666)","(11.0, 15.5, 15.797297297297296)","(3.1, 3.45, 3.4146666666666667)","(7.0, 8.2, 8.155263157894737)","(61.0, 120.0, 109.23076923076923)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:02.530210,"(4.6, 6.8, 6.686153846153846)","(5.0, 5.3, 5.286854460093896)","(12.0, 15.5, 15.115384615384615)","(7.5, 10.5, 10.104166666666666)","(11.0, 16.0, 15.879310344827585)","(3.1, 3.45, 3.4205555555555556)","(7.0, 8.2, 8.155263157894737)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:03.757986,"(4.6, 6.8, 6.724444444444444)","(5.0, 5.3, 5.286854460093896)","(12.0, 15.5, 15.115384615384615)","(7.5, 10.5, 10.104166666666666)","(11.0, 16.0, 15.958333333333334)","(3.1, 3.45, 3.48013698630137)","(7.0, 8.2, 8.155263157894737)","(61.0, 120.0, 110.28571428571428)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:04.956512,"(4.6, 6.8, 6.702857142857143)","(5.0, 5.2, 5.155339805825243)","(12.0, 15.0, 14.907407407407407)","(7.5, 10.5, 10.165492957746478)","(11.0, 16.0, 15.925925925925926)","(3.1, 3.5, 3.531779661016949)","(7.0, 8.2, 8.155263157894737)","(61.0, 120.0, 108.27586206896552)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:06.089391,"(4.6, 6.8, 6.738181818181818)","(5.0, 5.1, 5.080733944954128)","(12.0, 15.0, 14.95679012345679)","(7.5, 10.5, 10.165492957746478)","(11.0, 16.0, 15.848484848484848)","(3.1, 3.55, 3.5354477611940296)","(7.0, 8.2, 8.274329501915709)","(61.0, 120.0, 105.0)","(71.0, 140.0, 138.1818181818182)"
05-01-2023 14:22:07.311409,"(4.6, 6.8, 6.701333333333333)","(5.0, 5.1, 5.0588235294117645)","(12.0, 15.0, 14.951219512195122)","(7.5, 10.5, 10.029702970297029)","(11.0, 16.0, 15.848484848484848)","(3.1, 3.55, 3.5354477611940296)","(7.0, 8.4, 8.271212121212121)","(61.0, 120.0, 105.0)","(71.0, 140.0, 137.14285714285714)"
05-01-2023 14:22:08.428541,"(4.8, 6.8, 6.701333333333333)","(4.8, 5.0, 4.972566371681416)","(13.0, 15.5, 15.166666666666666)","(7.5, 10.5, 10.060185185185185)","(12.0, 16.0, 15.848484848484848)","(3.0, 3.55, 3.5405982905982905)","(7.0, 8.4, 8.211267605633802)","(71.0, 120.0, 105.0)","(71.0, 140.0, 137.14285714285714)"
05-01-2023 14:22:09.559105,"(4.8, 6.8, 6.701333333333333)","(4.8, 5.0, 4.911475409836066)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.029702970297029)","(12.0, 16.0, 15.880952380952381)","(3.0, 3.55, 3.5405982905982905)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 105.0)","(71.0, 140.0, 138.33333333333334)"
05-01-2023 14:22:10.668629,"(4.8, 6.8, 6.701333333333333)","(4.8, 5.0, 4.908745247148289)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.060185185185185)","(12.0, 16.0, 15.880952380952381)","(3.0, 3.55, 3.534108527131783)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 105.0)","(71.0, 140.0, 138.5)"
05-01-2023 14:22:11.734175,"(4.8, 6.8, 6.7368421052631575)","(4.8, 5.0, 4.90597609561753)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.104166666666666)","(12.0, 16.0, 15.880952380952381)","(3.0, 3.55, 3.534108527131783)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 105.0)","(71.0, 140.0, 138.5)"
05-01-2023 14:22:12.803841,"(4.8, 6.8, 6.7368421052631575)","(4.8, 5.0, 4.904313725490196)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.102459016393443)","(12.0, 16.0, 15.880952380952381)","(3.0, 3.55, 3.534108527131783)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 105.0)","(71.0, 140.0, 138.5)"
05-01-2023 14:22:14.303284,"(4.8, 6.8, 6.7368421052631575)","(4.6, 5.0, 4.901090909090909)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.01980198019802)","(12.0, 16.0, 15.880952380952381)","(3.1, 3.55, 3.534108527131783)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 105.0)","(71.0, 140.0, 138.5)"
05-01-2023 14:22:15.575890,"(4.8, 6.8, 6.7368421052631575)","(4.6, 5.0, 4.901090909090909)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.01980198019802)","(12.0, 16.0, 15.932432432432432)","(3.1, 3.55, 3.5327731092436974)","(7.0, 8.4, 8.211940298507463)","(71.0, 120.0, 113.82352941176471)","(71.0, 140.0, 134.11764705882354)"
05-01-2023 14:22:16.777451,"(4.8, 6.8, 6.754022988505747)","(4.6, 4.9, 4.850180505415162)","(13.0, 15.5, 15.148148148148149)","(7.5, 10.5, 10.018518518518519)","(12.0, 16.0, 16.28048780487805)","(3.1, 3.55, 3.5334677419354836)","(7.0, 8.4, 8.21038961038961)","(71.0, 120.0, 114.5945945945946)","(71.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:17.982255,"(5.0, 7.0, 6.903030303030303)","(4.6, 4.9, 4.828085106382979)","(12.0, 15.5, 15.210526315789474)","(7.5, 10.5, 10.055555555555555)","(12.0, 16.5, 15.863636363636363)","(3.0, 3.55, 3.5311926605504587)","(7.0, 8.4, 8.371014492753623)","(71.0, 120.0, 114.5945945945946)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:19.224749,"(5.0, 7.0, 6.961538461538462)","(4.6, 4.8, 4.75688622754491)","(12.0, 15.5, 15.210526315789474)","(7.5, 10.5, 10.084)","(12.0, 16.5, 15.285714285714286)","(3.0, 3.55, 3.5464788732394363)","(7.0, 8.4, 8.412459016393443)","(71.0, 120.0, 114.5945945945946)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:20.395705,"(5.0, 7.0, 6.8374999999999995)","(4.6, 4.9, 4.755060728744939)","(12.0, 15.5, 15.217647058823529)","(7.5, 10.5, 10.066666666666666)","(12.0, 15.5, 15.3)","(3.0, 3.55, 3.5631578947368423)","(7.0, 8.6, 8.415767634854772)","(71.0, 120.0, 117.3913043478261)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:21.512861,"(5.0, 7.0, 6.858181818181818)","(4.6, 4.9, 4.767407407407408)","(12.0, 15.5, 15.217647058823529)","(8.0, 10.5, 10.063025210084033)","(12.0, 15.5, 15.321428571428571)","(3.0, 3.6, 3.5536144578313253)","(7.0, 8.6, 8.41688888888889)","(71.0, 120.0, 117.3913043478261)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:22.864515,"(5.0, 7.0, 6.853571428571429)","(4.6, 4.9, 4.795145631067961)","(12.0, 15.5, 15.217647058823529)","(8.0, 10.5, 10.063025210084033)","(12.0, 15.5, 15.321428571428571)","(3.0, 3.6, 3.555978260869565)","(7.0, 8.6, 8.413061224489796)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:24.041800,"(5.0, 7.0, 6.853571428571429)","(4.6, 4.8, 4.770535714285714)","(12.0, 15.5, 15.257575757575758)","(8.0, 10.5, 10.063025210084033)","(12.0, 15.5, 15.45)","(3.0, 3.6, 3.5656862745098037)","(7.0, 8.6, 8.411522633744855)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:25.177997,"(5.0, 7.0, 6.853571428571429)","(4.6, 4.8, 4.770535714285714)","(12.0, 15.5, 15.257575757575758)","(8.0, 10.5, 10.063025210084033)","(12.0, 16.0, 15.310344827586206)","(3.0, 3.6, 3.639627659574468)","(7.0, 8.6, 8.411522633744855)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:26.290664,"(5.0, 6.8, 6.773170731707317)","(4.6, 4.8, 4.747422680412371)","(12.0, 15.5, 15.257575757575758)","(8.0, 10.5, 10.039240506329115)","(12.0, 16.0, 15.310344827586206)","(3.0, 3.65, 3.638802083333333)","(7.0, 8.6, 8.411522633744855)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:27.394266,"(5.0, 6.8, 6.769444444444444)","(4.4, 4.8, 4.747422680412371)","(12.0, 15.5, 15.257575757575758)","(8.0, 10.5, 10.039240506329115)","(12.0, 16.0, 15.28125)","(3.0, 3.65, 3.646273291925466)","(7.0, 8.6, 8.411522633744855)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:28.441702,"(5.0, 6.8, 6.750561797752809)","(4.4, 4.7, 4.685365853658537)","(12.0, 15.5, 15.257575757575758)","(8.0, 10.5, 10.05609756097561)","(12.0, 16.0, 15.28125)","(3.0, 3.65, 3.646273291925466)","(7.0, 8.6, 8.411522633744855)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:29.622215,"(5.0, 6.8, 6.750561797752809)","(4.4, 4.7, 4.681012658227848)","(12.0, 15.5, 15.290909090909091)","(8.0, 10.5, 10.060344827586206)","(12.0, 16.0, 15.28125)","(3.0, 3.7, 3.6564516129032256)","(7.0, 8.6, 8.39277108433735)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:30.713027,"(5.5, 6.8, 6.743589743589744)","(4.6, 4.7, 4.681012658227848)","(12.0, 15.5, 15.290909090909091)","(8.0, 10.5, 10.060344827586206)","(12.0, 16.0, 15.28125)","(3.0, 3.7, 3.6564516129032256)","(7.0, 8.4, 8.443023255813953)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 135.23809523809524)"
05-01-2023 14:22:31.799803,"(5.5, 6.8, 6.754166666666666)","(4.6, 4.8, 4.707563025210084)","(12.0, 15.5, 15.290909090909091)","(8.0, 10.5, 10.060344827586206)","(12.0, 16.0, 15.28125)","(3.0, 3.7, 3.6564516129032256)","(7.0, 8.6, 8.443023255813953)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 138.8235294117647)"
05-01-2023 14:22:33.054894,"(5.5, 6.8, 6.759259259259259)","(4.6, 4.8, 4.7083003952569165)","(12.0, 15.0, 14.816666666666666)","(8.0, 10.5, 10.058787878787879)","(12.0, 16.0, 15.40625)","(3.0, 3.7, 3.6725806451612906)","(7.0, 8.6, 8.43125)","(71.0, 120.0, 108.23529411764706)","(81.0, 140.0, 145.0)"
05-01-2023 14:22:34.180015,"(5.5, 6.8, 6.670063694267515)","(4.4, 4.8, 4.7083003952569165)","(12.0, 15.0, 14.816666666666666)","(8.0, 10.5, 10.024736842105265)","(12.0, 15.5, 15.270833333333334)","(3.0, 3.7, 3.6754901960784316)","(7.0, 8.6, 8.43125)","(71.0, 120.0, 108.23529411764706)","(81.0, 150.0, 143.2258064516129)"
05-01-2023 14:22:35.329172,"(5.5, 6.8, 6.664)","(4.4, 4.8, 4.7083003952569165)","(12.0, 15.0, 14.796296296296296)","(8.0, 10.5, 10.024736842105265)","(12.0, 15.5, 15.270833333333334)","(3.0, 3.7, 3.6754901960784316)","(7.0, 8.6, 8.43048780487805)","(71.0, 120.0, 108.23529411764706)","(81.0, 150.0, 143.2258064516129)"
05-01-2023 14:22:36.774313,"(5.5, 6.8, 6.658536585365853)","(4.4, 4.8, 4.718987341772152)","(12.0, 15.0, 14.796296296296296)","(8.0, 10.0, 9.943243243243243)","(12.0, 15.5, 15.270833333333334)","(3.0, 3.7, 3.7148760330578514)","(7.0, 8.6, 8.358260869565218)","(71.0, 120.0, 110.76923076923077)","(81.0, 150.0, 143.2258064516129)"
05-01-2023 14:22:37.952308,"(5.5, 6.8, 6.658536585365853)","(4.4, 4.8, 4.718987341772152)","(12.0, 15.0, 14.796296296296296)","(8.0, 10.0, 9.8)","(12.0, 15.5, 15.580645161290322)","(3.0, 3.75, 3.5886792452830187)","(7.0, 8.6, 8.520987654320988)","(71.0, 120.0, 118.18181818181819)","(81.0, 150.0, 140.68965517241378)"
05-01-2023 14:22:39.046347,"(5.5, 6.8, 6.777528089887641)","(4.4, 4.9, 4.784693877551021)","(12.0, 15.5, 15.192307692307692)","(8.0, 9.8, 9.688235294117648)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.6, 3.537837837837838)","(7.0, 8.6, 8.668055555555556)","(71.0, 120.0, 115.55555555555556)","(81.0, 170.0, 135.2173913043478)"
05-01-2023 14:22:40.241054,"(5.5, 7.0, 6.8830188679245285)","(4.4, 4.9, 4.822105263157895)","(12.0, 15.5, 15.228155339805825)","(8.0, 9.6, 9.423809523809524)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.55, 3.527659574468085)","(7.0, 8.8, 8.674809160305344)","(71.0, 120.0, 118.0952380952381)","(81.0, 170.0, 140.0)"
05-01-2023 14:22:41.552281,"(5.5, 7.0, 6.902325581395349)","(4.4, 4.9, 4.822105263157895)","(12.0, 15.5, 15.228155339805825)","(8.0, 9.6, 9.423809523809524)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.55, 3.527659574468085)","(7.0, 8.8, 8.6688)","(71.0, 120.0, 117.5)","(81.0, 170.0, 140.0)"
05-01-2023 14:22:42.825898,"(5.5, 7.0, 6.902325581395349)","(4.4, 4.9, 4.81731843575419)","(12.0, 15.0, 14.875)","(8.0, 9.6, 9.417857142857143)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.55, 3.527173913043478)","(7.0, 8.8, 8.667741935483871)","(71.0, 120.0, 114.28571428571429)","(81.0, 170.0, 146.15384615384616)"
05-01-2023 14:22:44.092469,"(5.5, 7.0, 6.969230769230769)","(4.4, 4.9, 4.815463917525773)","(12.0, 15.0, 14.875)","(8.0, 9.6, 9.292307692307691)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.55, 3.5154411764705884)","(7.0, 8.8, 8.667741935483871)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 146.15384615384616)"
05-01-2023 14:22:45.368101,"(5.5, 7.2, 7.067857142857143)","(4.4, 4.9, 4.815463917525773)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.351724137931035)","(12.0, 16.0, 15.580645161290322)","(3.0, 3.55, 3.511788617886179)","(7.5, 8.8, 8.551515151515153)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 145.0)"
05-01-2023 14:22:46.591437,"(5.5, 7.2, 7.127272727272727)","(4.4, 4.9, 4.8137362637362635)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.344262295081966)","(12.0, 16.0, 15.569444444444445)","(3.0, 3.55, 3.517132867132867)","(7.5, 8.8, 8.551515151515153)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 151.0)"
05-01-2023 14:22:47.752688,"(5.5, 7.2, 7.091891891891892)","(4.4, 4.9, 4.814207650273224)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.344262295081966)","(12.0, 16.0, 15.569444444444445)","(3.0, 3.55, 3.517132867132867)","(7.5, 8.8, 8.551515151515153)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 151.0)"
05-01-2023 14:22:49.009490,"(5.5, 7.2, 7.091891891891892)","(4.4, 4.9, 4.8138297872340425)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.344262295081966)","(12.0, 16.0, 15.569444444444445)","(3.0, 3.55, 3.517132867132867)","(7.5, 8.8, 8.550375939849625)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 151.0)"
05-01-2023 14:22:50.151868,"(5.5, 7.2, 7.1)","(4.4, 4.9, 4.822115384615384)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.344262295081966)","(12.0, 16.0, 15.569444444444445)","(3.0, 3.55, 3.517132867132867)","(7.5, 8.8, 8.550375939849625)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 151.0)"
05-01-2023 14:22:51.384825,"(5.5, 7.2, 7.1)","(4.4, 4.9, 4.820353982300885)","(12.0, 15.0, 14.875)","(8.0, 9.4, 9.344262295081966)","(12.0, 16.0, 15.569444444444445)","(3.0, 3.55, 3.51)","(7.5, 8.8, 8.550375939849625)","(71.0, 120.0, 115.55555555555556)","(81.0, 160.0, 151.0)"
