,Ricky Bobby Riot,Jaggers Lady,Inga Luna,Mcivor Roxy,Cab Fare Home,Ratified,Plumb
14-12-2022 12:04:18.450174,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:19.510078,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:20.533113,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:21.782679,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:22.752978,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:23.716758,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:24.741704,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:25.778294,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:26.847658,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:27.975928,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:29.098293,"(1.26, 1.73, 1.4180000000000001)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:30.238641,"(1.26, 1.73, 1.49)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:31.331328,"(1.26, 1.73, 1.49)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 18.0)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:32.374871,"(1.26, 1.73, 1.4340000000000002)","(19.0, 55.0, 36.5)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 42.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:33.360372,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:34.359363,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:35.328716,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:36.282828,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:37.227476,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:38.208205,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 19.166666666666668)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:39.210687,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 17.77777777777778)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:40.195187,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 17.77777777777778)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:41.239331,"(1.26, 1.73, 1.4180000000000001)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 17.77777777777778)","(10.0, 25.0, 15.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:42.301301,"(1.26, 1.73, 1.4340000000000002)","(19.0, 60.0, 34.15384615384615)","(8.5, 21.0, 10.2)","(10.0, 14.5, 11.928571428571429)","(14.0, 40.0, 17.77777777777778)","(10.0, 25.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:43.324215,"(1.26, 1.72, 1.3960000000000001)","(19.0, 60.0, 39.0)","(8.5, 20.0, 12.666666666666666)","(10.0, 17.0, 12.625)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:44.420507,"(1.26, 1.72, 1.3960000000000001)","(19.0, 60.0, 39.0)","(8.5, 20.0, 12.666666666666666)","(10.0, 17.0, 12.625)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:45.457255,"(1.26, 1.72, 1.3960000000000001)","(19.0, 60.0, 39.0)","(8.5, 20.0, 10.5)","(10.0, 17.0, 12.625)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:46.501211,"(1.26, 1.54, 1.3678260869565217)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 12.625)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:47.533151,"(1.26, 1.54, 1.348695652173913)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:48.564669,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:49.585158,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 13.5)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:50.634461,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:51.641473,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:52.596168,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 20.423076923076923)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:04:53.547646,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 20.423076923076923)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:04:54.476274,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 20.423076923076923)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:55.513183,"(1.26, 1.5, 1.3545454545454547)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 20.423076923076923)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:56.491061,"(1.26, 1.5, 1.3545454545454547)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:57.550762,"(1.26, 1.5, 1.3469565217391306)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:58.550993,"(1.26, 1.5, 1.3469565217391306)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:04:59.589724,"(1.26, 1.5, 1.3469565217391306)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:00.534140,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:01.457120,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 17.77777777777778)","(10.0, 26.0, 16.9375)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:02.431221,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 40.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:03.459988,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:04.520446,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:05.600065,"(1.26, 1.49, 1.372142857142857)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:06.718951,"(1.26, 1.48, 1.3460869565217393)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:07.763788,"(1.26, 1.48, 1.3460869565217393)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:08.738570,"(1.26, 1.48, 1.3460869565217393)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:09.687798,"(1.26, 1.48, 1.3460869565217393)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.0)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:10.627422,"(1.26, 1.48, 1.3460869565217393)","(19.0, 60.0, 39.0)","(8.5, 21.0, 11.666666666666666)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 23.666666666666664)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:11.615561,"(1.26, 1.54, 1.348695652173913)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.444444444444443)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:12.692659,"(1.26, 1.54, 1.348695652173913)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.444444444444443)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:13.709972,"(1.26, 1.54, 1.348695652173913)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.444444444444443)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:14.834695,"(1.26, 1.54, 1.348695652173913)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.444444444444443)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:05:15.946374,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 23.666666666666664)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:16.974591,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 23.666666666666664)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:17.967796,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 23.666666666666664)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:18.962777,"(1.26, 1.53, 1.3780000000000001)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:19.862951,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:05:20.830628,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:05:21.800380,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 17.666666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:22.823370,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:23.862986,"(1.26, 1.51, 1.3554545454545455)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:24.928068,"(1.26, 1.5, 1.372)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:25.978183,"(1.26, 1.5, 1.372)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:27.019554,"(1.26, 1.5, 1.372)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:28.056442,"(1.26, 1.49, 1.346923076923077)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:29.014822,"(1.26, 1.49, 1.346923076923077)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:29.954055,"(1.26, 1.49, 1.346923076923077)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:30.916353,"(1.26, 1.58, 1.351076923076923)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:32.085840,"(1.26, 1.58, 1.351076923076923)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:33.163903,"(1.26, 1.58, 1.351076923076923)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:34.244126,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:35.323063,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:36.434878,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:37.678034,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:38.769095,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:39.837201,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:40.845171,"(1.26, 1.55, 1.3590909090909091)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:41.800827,"(1.26, 1.54, 1.3492307692307692)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:42.728953,"(1.26, 1.53, 1.3807142857142858)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:43.693310,"(1.26, 1.53, 1.3807142857142858)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:44.644304,"(1.26, 1.53, 1.3807142857142858)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:45.656983,"(1.26, 1.53, 1.3807142857142858)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.384615384615387)"
14-12-2022 12:05:46.711581,"(1.26, 1.52, 1.3563636363636364)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:47.794557,"(1.26, 1.52, 1.3563636363636364)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:48.863514,"(1.26, 1.52, 1.3563636363636364)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 20.166666666666668)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:49.871745,"(1.26, 1.51, 1.347846153846154)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 14.75)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:50.858157,"(1.26, 1.51, 1.347846153846154)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 14.75)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:51.843574,"(1.26, 1.51, 1.3742857142857143)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 14.75)","(17.0, 28.0, 23.714285714285715)"
14-12-2022 12:05:52.819448,"(1.26, 1.5, 1.3742857142857143)","(19.0, 60.0, 39.0)","(8.5, 21.0, 10.5)","(10.0, 17.0, 11.583333333333334)","(14.0, 42.0, 18.88888888888889)","(10.0, 26.0, 14.75)","(17.0, 28.0, 23.714285714285715)"
