,Jilliby Tina,Spike The Punch,Tackleberry,Showtime Bobby,Flash Fever,Secret Shades,Memory Lane,Juliette Keats
16-12-2022 12:45:01.856818,"(3.0, 3.9, 3.8166666666666664)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 15.0, 13.714285714285714)","(3.4, 4.0, 3.9875)","(51.0, 80.0, 63.48214285714286)","(18.0, 24.0, 20.823529411764707)","(6.5, 8.8, 8.209090909090909)"
16-12-2022 12:45:02.930836,"(3.0, 3.9, 3.77037037037037)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 15.0, 13.714285714285714)","(3.4, 4.0, 3.9875)","(51.0, 80.0, 63.48214285714286)","(18.0, 24.0, 20.933333333333334)","(6.5, 8.8, 8.209090909090909)"
16-12-2022 12:45:03.955889,"(3.0, 3.9, 3.77037037037037)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 15.0, 14.181818181818182)","(3.4, 4.0, 3.9875)","(51.0, 80.0, 63.48214285714286)","(18.0, 24.0, 20.933333333333334)","(6.5, 8.8, 8.209090909090909)"
16-12-2022 12:45:05.032746,"(3.0, 3.9, 3.77037037037037)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 15.0, 14.365384615384615)","(3.4, 4.0, 3.9875)","(51.0, 80.0, 63.48214285714286)","(18.0, 24.0, 20.933333333333334)","(6.5, 8.8, 8.077777777777778)"
16-12-2022 12:45:06.187232,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 15.0, 14.333333333333334)","(3.4, 4.0, 3.9736842105263155)","(51.0, 80.0, 63.48214285714286)","(18.0, 24.0, 20.933333333333334)","(6.5, 8.8, 8.223529411764705)"
16-12-2022 12:45:07.316669,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.214285714285714)","(3.4, 4.1, 3.9736842105263155)","(51.0, 80.0, 63.63636363636364)","(18.0, 24.0, 21.75)","(6.5, 8.6, 8.95483870967742)"
16-12-2022 12:45:08.338325,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.214285714285714)","(3.4, 4.1, 3.9904761904761905)","(51.0, 65.0, 63.63636363636364)","(18.0, 22.0, 21.75)","(6.5, 9.0, 8.450000000000001)"
16-12-2022 12:45:09.476345,"(3.0, 3.9, 3.7515625)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.214285714285714)","(3.4, 4.0, 3.9904761904761905)","(51.0, 65.0, 63.63636363636364)","(18.0, 22.0, 21.75)","(6.5, 8.8, 8.248275862068965)"
16-12-2022 12:45:10.532808,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.382352941176471)","(3.4, 4.0, 3.98)","(51.0, 65.0, 61.19047619047619)","(18.0, 22.0, 20.53846153846154)","(6.5, 8.8, 8.248275862068965)"
16-12-2022 12:45:11.545649,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.382352941176471)","(3.4, 4.0, 3.98)","(51.0, 65.0, 60.2)","(18.0, 22.0, 20.482758620689655)","(6.5, 8.8, 8.341666666666667)"
16-12-2022 12:45:12.550808,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.382352941176471)","(3.4, 4.0, 3.96)","(51.0, 65.0, 59.54545454545455)","(18.0, 22.0, 20.5)","(6.5, 8.8, 8.392592592592592)"
16-12-2022 12:45:13.617040,"(3.0, 3.9, 3.7515625)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.366666666666667)","(3.4, 4.1, 3.9999999999999996)","(51.0, 65.0, 59.54545454545455)","(18.0, 22.0, 20.5)","(6.5, 8.8, 8.600000000000001)"
16-12-2022 12:45:14.712571,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.366666666666667)","(3.4, 4.1, 3.9999999999999996)","(51.0, 65.0, 59.54545454545455)","(18.0, 22.0, 20.5)","(6.5, 8.8, 8.600000000000001)"
16-12-2022 12:45:15.746964,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.366666666666667)","(3.4, 4.1, 3.9999999999999996)","(51.0, 65.0, 58.57142857142857)","(18.0, 22.0, 20.8)","(6.5, 8.8, 8.600000000000001)"
16-12-2022 12:45:16.736190,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 58.57142857142857)","(18.0, 21.0, 20.0)","(6.5, 8.8, 8.392592592592592)"
16-12-2022 12:45:17.783956,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 58.57142857142857)","(18.0, 21.0, 20.0)","(6.5, 8.8, 8.392592592592592)"
16-12-2022 12:45:18.761400,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 58.57142857142857)","(18.0, 21.0, 20.0)","(6.5, 8.8, 8.600000000000001)"
16-12-2022 12:45:19.718732,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 58.333333333333336)","(18.0, 21.0, 20.9375)","(6.5, 8.8, 8.466666666666667)"
16-12-2022 12:45:20.676234,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 59.166666666666664)","(18.0, 21.0, 20.81081081081081)","(6.5, 8.8, 8.553846153846154)"
16-12-2022 12:45:21.678769,"(3.0, 3.9, 3.7620689655172415)","(4.0, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.18421052631579)","(3.4, 4.1, 3.9999999999999996)","(51.0, 60.0, 64.72222222222223)","(18.0, 22.0, 20.6)","(6.5, 8.8, 8.448)"
16-12-2022 12:45:22.778260,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.18421052631579)","(3.3, 4.1, 3.9999999999999996)","(41.0, 80.0, 63.97435897435898)","(18.0, 21.0, 20.458333333333332)","(6.5, 8.8, 8.42)"
16-12-2022 12:45:23.847318,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 13.964285714285714)","(3.3, 4.1, 3.9999999999999996)","(41.0, 80.0, 63.23529411764706)","(18.0, 21.0, 20.314285714285713)","(6.5, 8.6, 8.2)"
16-12-2022 12:45:24.928501,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.964285714285714)","(3.3, 4.1, 3.9999999999999996)","(41.0, 65.0, 63.23529411764706)","(18.0, 21.0, 20.314285714285713)","(6.5, 8.6, 8.054545454545455)"
16-12-2022 12:45:26.028296,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.964285714285714)","(3.3, 4.1, 3.9999999999999996)","(41.0, 65.0, 63.23529411764706)","(18.0, 21.0, 20.314285714285713)","(6.5, 8.6, 8.054545454545455)"
16-12-2022 12:45:27.061522,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.964285714285714)","(3.3, 4.1, 3.9999999999999996)","(41.0, 65.0, 62.368421052631575)","(18.0, 21.0, 20.314285714285713)","(6.5, 8.6, 7.866666666666666)"
16-12-2022 12:45:28.146210,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.964285714285714)","(3.3, 4.1, 3.9999999999999996)","(41.0, 65.0, 62.368421052631575)","(18.0, 21.0, 20.34375)","(6.5, 8.6, 8.0)"
16-12-2022 12:45:29.211323,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 14.18421052631579)","(3.3, 4.1, 3.975862068965517)","(41.0, 65.0, 64.33333333333333)","(18.0, 21.0, 20.34375)","(6.5, 8.4, 7.866666666666666)"
16-12-2022 12:45:30.210106,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.18421052631579)","(3.3, 4.1, 3.975862068965517)","(41.0, 65.0, 64.33333333333333)","(18.0, 21.0, 20.34375)","(6.5, 8.4, 8.0)"
16-12-2022 12:45:31.199648,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.366666666666667)","(3.3, 4.1, 4.007692307692308)","(41.0, 65.0, 64.33333333333333)","(18.0, 21.0, 20.045454545454547)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:32.180897,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.38095238095238)","(9.0, 14.5, 14.428571428571429)","(3.3, 4.1, 4.007692307692308)","(41.0, 65.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:33.156264,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.964285714285714)","(3.3, 4.1, 4.007692307692308)","(41.0, 60.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:34.390757,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.007692307692308)","(41.0, 60.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:35.383560,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.333333333333332)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.007692307692308)","(41.0, 60.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:36.443159,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.013157894736842)","(41.0, 60.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:37.554024,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.0892857142857135)","(41.0, 60.0, 59.375)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.909090909090909)"
16-12-2022 12:45:38.637184,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 14.0, 14.346153846153847)","(3.3, 4.1, 4.0892857142857135)","(41.0, 60.0, 63.97435897435898)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.866666666666666)"
16-12-2022 12:45:39.641553,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.1, 4.0892857142857135)","(41.0, 80.0, 63.97435897435898)","(18.0, 21.0, 19.568181818181817)","(6.5, 8.4, 7.982608695652174)"
16-12-2022 12:45:40.713574,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 13.958333333333334)","(3.3, 4.1, 4.09)","(41.0, 80.0, 63.23529411764706)","(18.0, 21.0, 19.09090909090909)","(6.5, 8.4, 7.733333333333333)"
16-12-2022 12:45:41.773818,"(3.0, 3.9, 3.7620689655172415)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.09)","(41.0, 65.0, 63.23529411764706)","(18.0, 21.0, 19.09090909090909)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 12:45:42.789489,"(3.0, 3.9, 3.7854166666666664)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.023255813953488)","(41.0, 65.0, 62.0)","(18.0, 21.0, 19.09090909090909)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 12:45:43.773740,"(3.0, 3.9, 3.7058823529411766)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.0, 13.958333333333334)","(3.3, 4.1, 4.023255813953488)","(41.0, 65.0, 62.0)","(18.0, 21.0, 19.25)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 12:45:44.758207,"(3.0, 3.9, 3.6444444444444444)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.03030303030303)","(41.0, 65.0, 60.6)","(18.0, 20.0, 19.476190476190474)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 12:45:45.790940,"(3.0, 3.9, 3.6346153846153846)","(4.2, 99999, 99990)","(17.0, 26.0, 23.24137931034483)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.033333333333333)","(41.0, 65.0, 60.833333333333336)","(18.0, 21.0, 19.476190476190474)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 12:45:46.790522,"(3.0, 3.85, 3.6750000000000003)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.033333333333333)","(41.0, 65.0, 59.375)","(18.0, 21.0, 19.347826086956523)","(6.5, 8.0, 7.92)"
16-12-2022 12:45:47.789604,"(3.0, 3.85, 3.7338709677419355)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 15.5, 14.136363636363637)","(3.3, 4.2, 4.006451612903226)","(41.0, 65.0, 59.375)","(18.0, 21.0, 19.416666666666668)","(6.5, 8.4, 7.866666666666666)"
16-12-2022 12:45:48.757938,"(3.0, 3.85, 3.753448275862069)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 15.5, 14.136363636363637)","(3.3, 4.2, 4.006451612903226)","(41.0, 65.0, 59.666666666666664)","(18.0, 21.0, 19.416666666666668)","(6.5, 8.4, 8.5)"
16-12-2022 12:45:49.786067,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 23.142857142857142)","(9.0, 14.5, 14.4375)","(3.3, 4.2, 4.006451612903226)","(41.0, 60.0, 59.09090909090909)","(18.0, 21.0, 18.61904761904762)","(6.5, 8.6, 8.12)"
16-12-2022 12:45:50.832831,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.006451612903226)","(41.0, 60.0, 59.09090909090909)","(18.0, 21.0, 18.61904761904762)","(6.5, 8.6, 8.12)"
16-12-2022 12:45:51.913031,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.057142857142857)","(41.0, 65.0, 58.333333333333336)","(18.0, 21.0, 18.61904761904762)","(6.5, 8.6, 8.12)"
16-12-2022 12:45:52.960705,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.057142857142857)","(41.0, 65.0, 58.333333333333336)","(18.0, 21.0, 18.857142857142858)","(6.5, 8.6, 8.36)"
16-12-2022 12:45:54.046289,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(9.0, 14.5, 14.346153846153847)","(3.3, 4.2, 4.057142857142857)","(41.0, 65.0, 57.903225806451616)","(18.0, 21.0, 18.857142857142858)","(6.5, 8.6, 8.36)"
16-12-2022 12:45:55.117591,"(3.0, 3.9, 3.770967741935484)","(4.2, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(9.0, 14.5, 14.547619047619047)","(3.3, 4.2, 4.057142857142857)","(41.0, 65.0, 58.333333333333336)","(18.0, 21.0, 18.88888888888889)","(6.5, 8.6, 8.514285714285714)"
16-12-2022 12:45:56.167788,"(3.1, 3.9, 3.770967741935484)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 15.5, 14.333333333333334)","(3.4, 4.2, 4.057142857142857)","(51.0, 65.0, 58.333333333333336)","(18.0, 21.0, 18.88888888888889)","(6.5, 8.6, 8.514285714285714)"
16-12-2022 12:45:57.185704,"(3.1, 3.9, 3.770967741935484)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 15.5, 14.333333333333334)","(3.4, 4.2, 4.057142857142857)","(51.0, 65.0, 58.333333333333336)","(18.0, 21.0, 18.88888888888889)","(6.5, 8.6, 8.514285714285714)"
16-12-2022 12:45:58.217340,"(3.1, 3.9, 3.770967741935484)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 15.5, 14.25)","(3.4, 4.2, 4.057142857142857)","(51.0, 65.0, 59.5)","(18.0, 21.0, 18.88888888888889)","(6.5, 8.6, 8.342857142857143)"
16-12-2022 12:45:59.396001,"(3.1, 3.9, 3.770967741935484)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 14.5, 14.4)","(3.4, 4.2, 4.057142857142857)","(51.0, 60.0, 59.5)","(18.0, 21.0, 18.833333333333332)","(6.5, 8.4, 8.342857142857143)"
16-12-2022 12:46:00.475471,"(3.1, 3.9, 3.7823529411764705)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 14.5, 14.142857142857142)","(3.4, 4.2, 4.025)","(51.0, 60.0, 59.375)","(18.0, 19.5, 18.571428571428573)","(6.5, 8.4, 8.36923076923077)"
16-12-2022 12:46:01.581564,"(3.1, 3.9, 3.7954545454545454)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 14.5, 14.083333333333334)","(3.4, 4.1, 3.975714285714286)","(51.0, 60.0, 59.375)","(18.0, 19.5, 18.555555555555557)","(6.5, 8.4, 8.475)"
16-12-2022 12:46:02.674158,"(3.1, 3.85, 3.7774193548387096)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 14.5, 14.083333333333334)","(3.4, 4.1, 3.990566037735849)","(51.0, 60.0, 59.375)","(18.0, 19.5, 18.555555555555557)","(6.5, 8.8, 8.218181818181817)"
16-12-2022 12:46:03.718909,"(3.1, 3.85, 3.7774193548387096)","(4.4, 99999, 99990)","(17.0, 26.0, 22.935483870967744)","(10.0, 14.5, 14.083333333333334)","(3.4, 4.1, 3.990566037735849)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.545454545454547)","(6.5, 8.8, 8.377777777777776)"
16-12-2022 12:46:04.761769,"(3.1, 3.85, 3.7774193548387096)","(4.4, 99999, 99990)","(17.0, 26.0, 23.764705882352942)","(10.0, 14.5, 14.136363636363637)","(3.4, 4.1, 3.929411764705882)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.566666666666666)","(6.5, 8.6, 8.266666666666666)"
16-12-2022 12:46:05.834435,"(3.1, 3.9, 3.7864864864864867)","(4.4, 99999, 99990)","(17.0, 26.0, 23.764705882352942)","(10.0, 14.5, 14.038461538461538)","(3.4, 4.1, 3.948958333333333)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.5625)","(6.5, 8.6, 8.266666666666666)"
16-12-2022 12:46:06.824809,"(3.1, 3.9, 3.7864864864864867)","(4.4, 99999, 99990)","(17.0, 26.0, 23.764705882352942)","(10.0, 14.5, 14.038461538461538)","(3.4, 4.1, 3.948958333333333)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.5625)","(6.5, 8.6, 8.266666666666666)"
16-12-2022 12:46:07.779156,"(3.1, 3.9, 3.7864864864864867)","(4.4, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 14.5, 14.018518518518519)","(3.4, 4.1, 3.948958333333333)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.558823529411764)","(6.5, 8.6, 8.225)"
16-12-2022 12:46:08.870882,"(3.1, 3.9, 3.7864864864864867)","(4.4, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 14.5, 13.86)","(3.4, 4.1, 3.9382352941176473)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.555555555555557)","(6.5, 8.6, 8.24705882352941)"
16-12-2022 12:46:09.934726,"(3.1, 3.9, 3.835714285714286)","(4.4, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 14.5, 13.86)","(3.4, 4.0, 3.9382352941176473)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.555555555555557)","(6.5, 8.6, 8.17142857142857)"
16-12-2022 12:46:10.950962,"(3.1, 3.9, 3.8659090909090907)","(4.4, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 14.5, 14.015151515151516)","(3.4, 4.0, 3.8652173913043475)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.555555555555557)","(6.5, 8.4, 8.3)"
16-12-2022 12:46:12.020472,"(3.1, 3.9, 3.877272727272727)","(4.4, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.833333333333334)","(3.4, 3.95, 3.8535714285714286)","(51.0, 60.0, 59.375)","(17.0, 19.5, 18.857142857142858)","(6.5, 8.4, 8.08)"
16-12-2022 12:46:13.054051,"(3.1, 3.9, 3.867741935483871)","(4.4, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.681818181818182)","(3.4, 3.9, 3.89)","(51.0, 60.0, 59.375)","(17.0, 19.0, 18.863636363636363)","(6.5, 8.4, 8.085714285714285)"
16-12-2022 12:46:14.118749,"(3.1, 3.95, 3.888235294117647)","(4.4, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.631578947368421)","(3.4, 3.95, 3.8532258064516127)","(51.0, 60.0, 59.375)","(17.0, 19.0, 18.884615384615383)","(6.5, 8.2, 8.0)"
16-12-2022 12:46:15.216323,"(3.1, 3.95, 3.894285714285714)","(4.4, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.5)","(3.4, 3.95, 3.8532258064516127)","(51.0, 60.0, 59.375)","(17.0, 19.0, 18.884615384615383)","(6.5, 8.2, 8.0)"
16-12-2022 12:46:16.291054,"(3.1, 3.95, 3.894285714285714)","(4.6, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.52)","(3.4, 3.95, 3.9221153846153847)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.884615384615383)","(6.5, 8.2, 7.866666666666666)"
16-12-2022 12:46:17.365893,"(3.1, 3.95, 3.875)","(4.6, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.52)","(3.4, 4.0, 3.9352272727272726)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.884615384615383)","(6.5, 8.2, 7.742857142857143)"
16-12-2022 12:46:18.437064,"(3.1, 3.95, 3.875)","(4.6, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.608695652173914)","(3.4, 4.0, 3.9387096774193546)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.884615384615383)","(6.5, 8.0, 7.770588235294118)"
16-12-2022 12:46:19.462231,"(3.1, 3.95, 3.875)","(4.6, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.608695652173914)","(3.4, 4.0, 3.9387096774193546)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.884615384615383)","(6.5, 8.0, 7.74)"
16-12-2022 12:46:20.479818,"(3.1, 3.95, 3.875)","(4.6, 99999, 99990)","(17.0, 26.0, 23.548387096774192)","(10.0, 14.0, 13.518518518518519)","(3.4, 4.0, 3.9194444444444443)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.884615384615383)","(6.5, 8.0, 7.794736842105263)"
16-12-2022 12:46:21.555569,"(3.1, 3.95, 3.871739130434783)","(4.6, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 14.0, 13.428571428571429)","(3.4, 4.0, 3.9387096774193546)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.892857142857142)","(6.5, 8.0, 7.624390243902439)"
16-12-2022 12:46:22.627135,"(3.1, 3.95, 3.9304347826086956)","(4.6, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 13.5, 12.583333333333334)","(3.4, 4.0, 3.9424242424242424)","(51.0, 60.0, 59.375)","(16.0, 19.0, 18.892857142857142)","(6.5, 7.8, 7.55)"
16-12-2022 12:46:23.630737,"(3.1, 4.0, 3.97)","(4.6, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 13.0, 12.583333333333334)","(3.4, 4.0, 3.9236842105263157)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.0, 18.892857142857142)","(6.5, 7.8, 7.44)"
16-12-2022 12:46:24.627508,"(3.1, 4.1, 3.956521739130435)","(4.6, 99999, 99990)","(17.0, 26.0, 24.161290322580644)","(10.0, 13.0, 12.446808510638299)","(3.4, 4.0, 3.9473684210526314)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.0, 18.892857142857142)","(6.5, 7.8, 7.423529411764705)"
16-12-2022 12:46:25.592975,"(3.1, 4.1, 4.026666666666666)","(4.6, 99999, 99990)","(17.0, 26.0, 24.161290322580644)","(10.0, 13.0, 12.40677966101695)","(3.4, 4.0, 4.086912751677852)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.0, 18.892857142857142)","(6.5, 7.6, 7.3999999999999995)"
16-12-2022 12:46:26.588974,"(3.1, 4.1, 4.026666666666666)","(4.6, 99999, 99990)","(17.0, 26.0, 23.807692307692307)","(10.0, 12.5, 12.1875)","(3.4, 4.1, 4.07707423580786)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.0, 18.5625)","(6.5, 7.6, 7.3999999999999995)"
