,Joan Jet,Big Time Pacman,Chi Lin,Uncle Albert,Redeem A Rapper,Mow Cow
14-12-2022 12:24:54.592183,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.26086956521739)","(17.0, 34.0, 27.684210526315788)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.7, 5.35)"
14-12-2022 12:24:55.826459,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 37.2)","(17.0, 34.0, 26.5)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.7, 5.35)"
14-12-2022 12:24:57.171421,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8634146341463416)","(21.0, 42.0, 40.31578947368421)","(17.0, 34.0, 26.5)","(4.4, 4.9, 4.677777777777778)","(4.2, 5.7, 5.35)"
14-12-2022 12:24:58.439568,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.31578947368421)","(18.0, 34.0, 26.5)","(4.2, 4.9, 4.704878048780488)","(4.2, 5.7, 5.35)"
14-12-2022 12:24:59.843870,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.31578947368421)","(18.0, 34.0, 26.5)","(4.2, 4.9, 4.72608695652174)","(4.2, 5.7, 5.2625)"
14-12-2022 12:25:01.329287,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.31578947368421)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.9, 4.72608695652174)","(4.2, 5.7, 5.2625)"
14-12-2022 12:25:02.601353,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.8905263157894736)","(21.0, 42.0, 40.31578947368421)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.9, 4.717073170731708)","(4.2, 5.7, 5.2625)"
14-12-2022 12:25:04.048981,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.88)","(21.0, 42.0, 40.31578947368421)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.9, 4.622857142857143)","(4.2, 5.7, 5.2625)"
14-12-2022 12:25:05.281792,"(31.0, 300.0, 248.07692307692307)","(1.6, 1.9, 1.88)","(21.0, 42.0, 38.44444444444444)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.6000000000000005)","(4.2, 5.7, 5.288235294117647)"
14-12-2022 12:25:06.492411,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 40.22222222222222)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.6000000000000005)","(4.2, 5.7, 5.288235294117647)"
14-12-2022 12:25:07.761054,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 40.22222222222222)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.6000000000000005)","(4.2, 5.7, 5.288235294117647)"
14-12-2022 12:25:09.620841,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 40.22222222222222)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.6000000000000005)","(4.2, 5.7, 5.288235294117647)"
14-12-2022 12:25:11.462919,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 40.22222222222222)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.6000000000000005)","(4.2, 5.6, 5.175)"
14-12-2022 12:25:12.847879,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 41.666666666666664)","(18.0, 34.0, 27.684210526315788)","(4.2, 4.7, 4.927586206896552)","(4.2, 5.6, 5.1647058823529415)"
14-12-2022 12:25:14.337032,"(31.0, 280.0, 261.3636363636364)","(1.6, 1.9, 1.8964705882352941)","(21.0, 42.0, 41.46153846153846)","(18.0, 34.0, 27.684210526315788)","(4.2, 5.0, 4.889473684210526)","(4.2, 5.6, 5.1647058823529415)"
14-12-2022 12:25:15.600472,"(31.0, 280.0, 235.71428571428572)","(1.6, 1.9, 1.891)","(21.0, 44.0, 41.46153846153846)","(18.0, 34.0, 27.684210526315788)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.6, 5.1647058823529415)"
14-12-2022 12:25:16.805115,"(31.0, 300.0, 235.71428571428572)","(1.6, 1.9, 1.8411764705882354)","(21.0, 44.0, 40.857142857142854)","(18.0, 34.0, 27.684210526315788)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.6, 5.1647058823529415)"
14-12-2022 12:25:18.024840,"(31.0, 290.0, 237.5)","(1.6, 1.91, 1.8411764705882354)","(21.0, 44.0, 40.857142857142854)","(18.0, 34.0, 26.285714285714285)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.6, 5.28)"
14-12-2022 12:25:19.262410,"(31.0, 280.0, 163.0)","(1.6, 1.91, 1.873181818181818)","(21.0, 44.0, 41.06666666666667)","(18.0, 34.0, 26.285714285714285)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.5, 5.28)"
14-12-2022 12:25:20.449838,"(31.0, 270.0, 246.875)","(1.6, 1.91, 1.84)","(21.0, 44.0, 41.8)","(18.0, 34.0, 26.285714285714285)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.5, 5.411764705882353)"
14-12-2022 12:25:21.581981,"(31.0, 270.0, 255.76923076923077)","(1.6, 1.9, 1.84)","(21.0, 44.0, 41.8)","(18.0, 34.0, 26.285714285714285)","(4.2, 5.0, 4.805555555555555)","(4.2, 5.5, 5.411764705882353)"
14-12-2022 12:25:22.776869,"(31.0, 270.0, 223.75)","(1.6, 1.9, 1.8511111111111112)","(21.0, 44.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.655172413793103)","(4.2, 5.5, 5.25)"
14-12-2022 12:25:23.999356,"(31.0, 270.0, 223.75)","(1.6, 1.92, 1.8923076923076922)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.363636363636363)"
14-12-2022 12:25:25.191744,"(31.0, 270.0, 228.8888888888889)","(1.6, 1.92, 1.8923076923076922)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.25)"
14-12-2022 12:25:26.401741,"(31.0, 270.0, 228.8888888888889)","(1.6, 1.92, 1.9046153846153846)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.25)"
14-12-2022 12:25:27.524457,"(31.0, 270.0, 228.8888888888889)","(1.6, 1.92, 1.9046153846153846)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.25)"
14-12-2022 12:25:28.700157,"(31.0, 270.0, 228.8888888888889)","(1.6, 1.92, 1.9046153846153846)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.363636363636363)"
14-12-2022 12:25:29.868861,"(31.0, 270.0, 228.8888888888889)","(1.6, 1.92, 1.9046153846153846)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 28.0)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.363636363636363)"
14-12-2022 12:25:31.048805,"(31.0, 280.0, 179.09090909090907)","(1.6, 1.92, 1.9046153846153846)","(21.0, 46.0, 45.368421052631575)","(18.0, 34.0, 27.6)","(4.2, 5.0, 4.705882352941177)","(4.2, 5.5, 5.363636363636363)"
14-12-2022 12:25:32.301585,"(31.0, 280.0, 169.0)","(1.6, 1.92, 1.9218181818181819)","(21.0, 46.0, 45.2)","(18.0, 34.0, 26.88888888888889)","(4.2, 5.0, 4.615384615384615)","(4.2, 5.5, 5.125)"
14-12-2022 12:25:33.773951,"(31.0, 280.0, 164.375)","(1.6, 1.99, 1.915)","(21.0, 46.0, 46.666666666666664)","(18.0, 34.0, 26.88888888888889)","(4.2, 5.0, 4.615384615384615)","(4.2, 5.5, 4.794117647058823)"
14-12-2022 12:25:35.311039,"(31.0, 280.0, 170.6818181818182)","(1.6, 1.98, 1.9518333333333333)","(21.0, 48.0, 47.0)","(18.0, 34.0, 26.88888888888889)","(4.2, 5.0, 4.615384615384615)","(4.2, 5.5, 4.794117647058823)"
14-12-2022 12:25:36.592943,"(31.0, 280.0, 170.6818181818182)","(1.6, 1.98, 1.9469072164948453)","(21.0, 48.0, 47.0)","(18.0, 34.0, 26.88888888888889)","(4.2, 5.0, 4.615384615384615)","(4.2, 5.5, 4.954545454545455)"
14-12-2022 12:25:37.853191,"(31.0, 280.0, 170.6818181818182)","(1.6, 1.95, 1.9469072164948453)","(21.0, 48.0, 47.0)","(18.0, 34.0, 26.88888888888889)","(4.2, 5.0, 4.615384615384615)","(4.2, 5.5, 4.954545454545455)"
14-12-2022 12:25:39.138191,"(31.0, 280.0, 234.5)","(1.6, 1.95, 1.886734693877551)","(21.0, 48.0, 47.8)","(18.0, 34.0, 26.88888888888889)","(4.2, 4.9, 4.671428571428572)","(4.2, 5.5, 4.864705882352941)"
14-12-2022 12:25:40.527663,"(31.0, 250.0, 234.5)","(1.6, 1.92, 1.8827777777777777)","(21.0, 48.0, 47.857142857142854)","(18.0, 34.0, 26.88888888888889)","(4.2, 4.9, 4.671428571428572)","(4.2, 5.5, 5.575)"
14-12-2022 12:25:41.770386,"(41.0, 250.0, 234.5)","(1.6, 1.92, 1.8827777777777777)","(21.0, 48.0, 47.857142857142854)","(18.0, 34.0, 26.88888888888889)","(4.2, 4.9, 4.671428571428572)","(4.2, 5.7, 5.575)"
14-12-2022 12:25:43.059577,"(41.0, 250.0, 234.5)","(1.6, 1.92, 1.8827777777777777)","(21.0, 48.0, 47.857142857142854)","(18.0, 34.0, 26.88888888888889)","(4.2, 4.9, 4.671428571428572)","(4.2, 5.7, 5.575)"
14-12-2022 12:25:44.370567,"(41.0, 250.0, 234.5)","(1.6, 1.85, 1.8317391304347828)","(26.0, 50.0, 48.0)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.65)","(4.2, 6.2, 6.0578125)"
14-12-2022 12:25:45.683599,"(41.0, 250.0, 234.5)","(1.6, 1.85, 1.8223076923076924)","(26.0, 50.0, 48.0)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.65)","(4.2, 6.2, 5.7875)"
14-12-2022 12:25:46.847019,"(41.0, 250.0, 234.5)","(1.6, 1.85, 1.8223076923076924)","(26.0, 50.0, 48.0)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.65)","(4.2, 6.2, 5.7875)"
14-12-2022 12:25:48.034793,"(41.0, 250.0, 195.3846153846154)","(1.6, 1.85, 1.743125)","(26.0, 50.0, 59.0)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.65)","(4.2, 6.2, 5.8625)"
14-12-2022 12:25:49.310082,"(41.0, 240.0, 151.7391304347826)","(1.6, 1.81, 1.762857142857143)","(26.0, 60.0, 56.81818181818182)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.7)","(4.2, 6.2, 6.02)"
14-12-2022 12:25:50.528508,"(41.0, 240.0, 151.7391304347826)","(1.6, 1.8, 1.7227692307692308)","(26.0, 60.0, 56.81818181818182)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.7)","(4.2, 6.2, 6.05)"
14-12-2022 12:25:51.887278,"(41.0, 240.0, 151.7391304347826)","(1.6, 1.75, 1.7227692307692308)","(26.0, 60.0, 56.81818181818182)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.75)","(4.2, 6.2, 6.0)"
14-12-2022 12:25:53.241652,"(41.0, 240.0, 154.3181818181818)","(1.6, 1.75, 1.7233333333333334)","(26.0, 60.0, 56.81818181818182)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.75)","(4.2, 6.2, 6.0)"
14-12-2022 12:25:54.465084,"(41.0, 240.0, 154.3181818181818)","(1.6, 1.75, 1.7233333333333334)","(26.0, 60.0, 56.81818181818182)","(18.0, 34.0, 30.54054054054054)","(4.2, 4.9, 4.75)","(4.2, 6.2, 6.0)"
14-12-2022 12:25:55.749747,"(41.0, 240.0, 176.95652173913044)","(1.6, 1.73, 1.682)","(26.0, 60.0, 57.375)","(18.0, 34.0, 31.405405405405403)","(4.2, 5.0, 4.796875)","(4.2, 6.8, 6.4111111111111105)"
14-12-2022 12:25:56.957971,"(41.0, 240.0, 176.95652173913044)","(1.6, 1.71, 1.7030275229357799)","(26.0, 60.0, 56.705882352941174)","(18.0, 34.0, 31.555555555555557)","(4.2, 5.0, 4.622222222222222)","(4.2, 6.8, 6.533333333333333)"
14-12-2022 12:25:58.541531,"(41.0, 240.0, 189.25)","(1.6, 1.71, 1.7014606741573033)","(26.0, 60.0, 56.705882352941174)","(18.0, 34.0, 31.555555555555557)","(4.2, 5.0, 4.848)","(4.2, 6.6, 6.3839999999999995)"
14-12-2022 12:25:59.831158,"(41.0, 240.0, 189.25)","(1.6, 1.71, 1.7014606741573033)","(26.0, 60.0, 56.705882352941174)","(18.0, 34.0, 31.555555555555557)","(4.2, 5.0, 4.888372093023255)","(4.2, 6.6, 6.571428571428571)"
14-12-2022 12:26:01.055575,"(41.0, 240.0, 189.25)","(1.6, 1.71, 1.6758426966292135)","(26.0, 60.0, 56.705882352941174)","(19.0, 34.0, 31.555555555555557)","(4.2, 5.0, 4.788235294117647)","(4.4, 6.8, 6.585714285714285)"
14-12-2022 12:26:02.284209,"(41.0, 240.0, 194.21052631578948)","(1.6, 1.74, 1.6975)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 30.761904761904763)","(4.2, 5.2, 5.182142857142857)","(4.4, 6.8, 6.442857142857143)"
14-12-2022 12:26:03.480393,"(41.0, 240.0, 199.72222222222223)","(1.6, 1.74, 1.7143396226415093)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 30.421052631578945)","(4.2, 5.3, 5.255)","(4.4, 6.8, 6.442857142857143)"
14-12-2022 12:26:04.753195,"(41.0, 240.0, 170.39999999999998)","(1.6, 1.74, 1.7133333333333334)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 30.421052631578945)","(4.2, 5.3, 5.199999999999999)","(4.4, 6.8, 6.288888888888889)"
14-12-2022 12:26:05.912026,"(41.0, 240.0, 157.14285714285714)","(1.6, 1.74, 1.686)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 30.421052631578945)","(4.2, 5.3, 5.199999999999999)","(4.4, 6.6, 6.288888888888889)"
14-12-2022 12:26:07.103803,"(41.0, 240.0, 157.14285714285714)","(1.6, 1.73, 1.6993181818181817)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 30.421052631578945)","(4.2, 5.3, 5.18)","(4.4, 6.6, 6.365853658536585)"
14-12-2022 12:26:08.366619,"(41.0, 230.0, 145.625)","(1.6, 1.72, 1.7128571428571429)","(26.0, 60.0, 57.33333333333333)","(19.0, 34.0, 29.25)","(4.2, 5.3, 5.176190476190476)","(4.4, 6.6, 6.4399999999999995)"
14-12-2022 12:26:09.580326,"(41.0, 220.0, 157.5)","(1.55, 1.72, 1.670909090909091)","(26.0, 60.0, 57.33333333333333)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.176190476190476)","(4.4, 6.6, 6.2444444444444445)"
14-12-2022 12:26:10.970691,"(41.0, 220.0, 146.13636363636363)","(1.55, 1.72, 1.6785714285714286)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.214285714285714)","(4.4, 6.6, 6.415384615384616)"
14-12-2022 12:26:12.157681,"(41.0, 220.0, 149.34782608695653)","(1.55, 1.71, 1.6785714285714286)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.207692307692308)","(4.4, 6.8, 6.448275862068965)"
14-12-2022 12:26:13.374952,"(41.0, 220.0, 149.34782608695653)","(1.55, 1.7, 1.6851898734177215)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.192307692307692)","(4.4, 6.8, 6.578947368421052)"
14-12-2022 12:26:14.556617,"(41.0, 220.0, 149.34782608695653)","(1.55, 1.7, 1.6851898734177215)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.235135135135135)","(4.4, 6.8, 6.5)"
14-12-2022 12:26:15.837464,"(41.0, 220.0, 149.34782608695653)","(1.55, 1.69, 1.6834285714285713)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.25)","(4.2, 5.3, 5.199999999999999)","(4.4, 6.8, 6.489655172413793)"
14-12-2022 12:26:17.124571,"(41.0, 220.0, 149.34782608695653)","(1.55, 1.71, 1.6988235294117646)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.6)","(4.2, 5.3, 5.06)","(4.4, 6.8, 6.448275862068965)"
14-12-2022 12:26:18.271418,"(41.0, 210.0, 149.76190476190476)","(1.55, 1.72, 1.6988235294117646)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.6)","(4.2, 5.3, 5.025)","(4.4, 6.8, 6.448275862068965)"
14-12-2022 12:26:19.533962,"(41.0, 210.0, 141.0)","(1.55, 1.72, 1.7173913043478262)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.6)","(4.2, 5.2, 4.987500000000001)","(4.4, 6.8, 6.392)"
14-12-2022 12:26:20.807052,"(41.0, 210.0, 141.0)","(1.55, 1.72, 1.711219512195122)","(26.0, 60.0, 50.4)","(19.0, 30.0, 29.6)","(4.2, 5.2, 4.987500000000001)","(4.4, 6.8, 6.435714285714286)"
14-12-2022 12:26:22.214469,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.7106896551724138)","(26.0, 60.0, 50.4)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 4.993939393939394)","(4.4, 6.8, 6.470967741935484)"
14-12-2022 12:26:23.576701,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.711578947368421)","(26.0, 60.0, 50.4)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 4.928)","(4.4, 6.8, 6.470967741935484)"
14-12-2022 12:26:24.843180,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.715897435897436)","(26.0, 60.0, 50.4)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 4.910344827586207)","(4.4, 6.8, 6.470967741935484)"
14-12-2022 12:26:26.047210,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.715897435897436)","(26.0, 60.0, 50.0)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 4.910344827586207)","(4.4, 6.8, 6.248275862068965)"
14-12-2022 12:26:27.209712,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.715897435897436)","(26.0, 60.0, 50.0)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 4.910344827586207)","(4.4, 6.8, 6.248275862068965)"
14-12-2022 12:26:28.449659,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.7150597609561753)","(26.0, 60.0, 50.0)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 5.016129032258065)","(4.4, 6.8, 6.314285714285714)"
14-12-2022 12:26:29.593204,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.7162139917695474)","(26.0, 60.0, 50.0)","(19.0, 30.0, 28.38095238095238)","(4.2, 5.2, 5.0285714285714285)","(4.4, 6.8, 6.314285714285714)"
14-12-2022 12:26:30.792862,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.7162139917695474)","(26.0, 60.0, 50.0)","(19.0, 30.0, 31.352941176470587)","(4.2, 5.2, 5.016129032258065)","(4.4, 6.8, 6.208695652173913)"
14-12-2022 12:26:31.983643,"(41.0, 210.0, 127.5)","(1.55, 1.72, 1.7274226804123711)","(26.0, 60.0, 50.0)","(19.0, 34.0, 32.63636363636363)","(4.2, 5.2, 4.952173913043478)","(4.8, 6.8, 6.383333333333333)"
14-12-2022 12:26:33.121864,"(41.0, 210.0, 127.5)","(1.55, 1.73, 1.7228571428571429)","(26.0, 60.0, 50.0)","(19.0, 34.0, 32.63636363636363)","(4.2, 5.2, 4.940909090909091)","(4.8, 6.8, 6.368)"
14-12-2022 12:26:34.217261,"(41.0, 210.0, 127.5)","(1.55, 1.73, 1.729493670886076)","(26.0, 60.0, 50.0)","(19.0, 34.0, 32.63636363636363)","(4.2, 5.2, 4.940909090909091)","(4.8, 6.8, 6.42962962962963)"
14-12-2022 12:26:35.360017,"(41.0, 210.0, 127.5)","(1.55, 1.73, 1.7266666666666666)","(26.0, 60.0, 50.0)","(19.0, 34.0, 31.0)","(4.2, 5.2, 4.956250000000001)","(4.8, 6.8, 6.08)"
14-12-2022 12:26:36.432835,"(41.0, 210.0, 131.42857142857144)","(1.55, 1.73, 1.725)","(26.0, 60.0, 50.0)","(19.0, 34.0, 31.0)","(4.2, 5.2, 4.956250000000001)","(4.8, 6.4, 6.04)"
14-12-2022 12:26:37.653551,"(41.0, 210.0, 150.0)","(1.55, 1.73, 1.7283333333333333)","(26.0, 60.0, 56.266666666666666)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.0440000000000005)","(4.8, 6.4, 6.133333333333334)"
14-12-2022 12:26:38.846919,"(41.0, 210.0, 127.85714285714286)","(1.55, 1.73, 1.7110526315789474)","(26.0, 60.0, 56.266666666666666)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.065517241379311)","(4.8, 6.4, 6.133333333333334)"
14-12-2022 12:26:40.053039,"(41.0, 210.0, 127.85714285714286)","(1.55, 1.73, 1.7123529411764706)","(26.0, 60.0, 55.625)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.084615384615385)","(4.8, 6.4, 6.133333333333334)"
14-12-2022 12:26:41.229610,"(41.0, 210.0, 127.85714285714286)","(1.55, 1.73, 1.7110526315789474)","(26.0, 60.0, 40.27272727272727)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.084615384615385)","(4.8, 6.4, 6.072727272727273)"
14-12-2022 12:26:42.384471,"(41.0, 210.0, 127.85714285714286)","(1.55, 1.73, 1.7128571428571429)","(26.0, 46.0, 41.92)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.076470588235295)","(4.8, 6.4, 6.1230769230769235)"
14-12-2022 12:26:43.542702,"(41.0, 200.0, 155.0)","(1.55, 1.73, 1.706)","(26.0, 46.0, 41.54838709677419)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.057894736842106)","(4.8, 6.4, 6.1230769230769235)"
14-12-2022 12:26:44.648512,"(41.0, 200.0, 133.1818181818182)","(1.55, 1.76, 1.7507407407407407)","(26.0, 46.0, 41.54838709677419)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.08)","(4.8, 6.4, 6.1230769230769235)"
14-12-2022 12:26:45.821369,"(41.0, 200.0, 133.1818181818182)","(1.55, 1.76, 1.748)","(26.0, 46.0, 39.0)","(19.0, 34.0, 31.0)","(4.2, 5.2, 5.09)","(4.8, 6.4, 6.1230769230769235)"
14-12-2022 12:26:46.908606,"(41.0, 200.0, 133.1818181818182)","(1.55, 1.76, 1.732)","(26.0, 38.0, 41.76)","(19.0, 34.0, 31.857142857142858)","(4.2, 5.2, 5.102941176470589)","(4.8, 6.4, 6.078571428571429)"
14-12-2022 12:26:48.067775,"(41.0, 200.0, 133.1818181818182)","(1.55, 1.76, 1.7362162162162162)","(26.0, 42.0, 41.925925925925924)","(19.0, 34.0, 31.5)","(4.2, 5.2, 5.06764705882353)","(4.8, 6.4, 6.125806451612903)"
14-12-2022 12:26:49.221839,"(41.0, 200.0, 133.1818181818182)","(1.55, 1.75, 1.7344910179640718)","(26.0, 42.0, 42.44444444444444)","(19.0, 34.0, 30.8)","(4.2, 5.2, 5.11923076923077)","(4.8, 6.4, 6.125806451612903)"
14-12-2022 12:26:50.297047,"(41.0, 180.0, 143.57142857142856)","(1.55, 1.74, 1.7317365269461078)","(26.0, 44.0, 43.142857142857146)","(19.0, 32.0, 30.90909090909091)","(4.2, 5.2, 5.171428571428572)","(4.8, 6.4, 6.193939393939394)"
14-12-2022 12:26:51.498500,"(41.0, 180.0, 137.5)","(1.55, 1.72, 1.7036842105263157)","(26.0, 44.0, 43.142857142857146)","(19.0, 36.0, 30.90909090909091)","(4.2, 5.2, 5.171428571428572)","(4.8, 6.4, 6.193939393939394)"
14-12-2022 12:26:52.688178,"(41.0, 180.0, 137.5)","(1.55, 1.72, 1.7036842105263157)","(26.0, 44.0, 43.142857142857146)","(19.0, 36.0, 30.90909090909091)","(4.2, 5.2, 5.171428571428572)","(4.8, 6.4, 6.193939393939394)"
14-12-2022 12:26:53.867415,"(41.0, 180.0, 137.5)","(1.55, 1.72, 1.692258064516129)","(26.0, 44.0, 43.06666666666667)","(19.0, 36.0, 31.57894736842105)","(4.2, 5.2, 5.266666666666667)","(4.8, 6.4, 6.266666666666667)"
14-12-2022 12:26:55.075435,"(41.0, 180.0, 158.75)","(1.55, 1.7, 1.692258064516129)","(26.0, 46.0, 44.333333333333336)","(19.0, 36.0, 33.083333333333336)","(4.2, 5.4, 5.21)","(4.8, 6.4, 6.260869565217392)"
14-12-2022 12:26:56.162128,"(41.0, 180.0, 163.8095238095238)","(1.55, 1.7, 1.6886363636363635)","(26.0, 46.0, 45.6)","(20.0, 36.0, 31.916666666666668)","(4.2, 5.4, 5.322727272727272)","(4.8, 6.4, 6.142857142857143)"
14-12-2022 12:26:57.319217,"(41.0, 180.0, 161.11111111111111)","(1.55, 1.7, 1.6893333333333334)","(26.0, 46.0, 45.2)","(20.0, 34.0, 31.916666666666668)","(4.2, 5.4, 5.322727272727272)","(4.8, 6.4, 6.142857142857143)"
14-12-2022 12:26:58.354072,"(41.0, 180.0, 149.0909090909091)","(1.55, 1.7, 1.682734375)","(26.0, 48.0, 44.32258064516129)","(20.0, 34.0, 32.18181818181818)","(4.2, 5.4, 5.2406250000000005)","(4.8, 6.4, 6.224390243902439)"
14-12-2022 12:26:59.475315,"(41.0, 180.0, 149.0909090909091)","(1.55, 1.7, 1.682734375)","(26.0, 48.0, 44.32258064516129)","(20.0, 34.0, 31.058823529411764)","(4.2, 5.4, 5.2375)","(4.8, 6.4, 6.295238095238095)"
14-12-2022 12:27:00.695300,"(41.0, 180.0, 149.0909090909091)","(1.55, 1.7, 1.6826666666666665)","(26.0, 48.0, 44.57142857142857)","(20.0, 34.0, 30.666666666666668)","(4.2, 5.4, 5.241379310344827)","(4.8, 6.4, 6.322580645161291)"
14-12-2022 12:27:01.777786,"(41.0, 180.0, 126.66666666666667)","(1.55, 1.7, 1.6805286343612333)","(26.0, 48.0, 44.705882352941174)","(20.0, 34.0, 30.533333333333335)","(4.2, 5.4, 5.221276595744681)","(4.8, 6.4, 6.300000000000001)"
14-12-2022 12:27:03.257802,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.69, 1.6709677419354838)","(26.0, 48.0, 45.09090909090909)","(20.0, 34.0, 32.857142857142854)","(4.2, 5.4, 5.261818181818182)","(4.8, 6.4, 6.365217391304348)"
14-12-2022 12:27:04.281227,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.69, 1.6709677419354838)","(26.0, 48.0, 44.30769230769231)","(20.0, 34.0, 31.0)","(4.2, 5.4, 5.2290909090909095)","(4.8, 6.4, 6.529999999999999)"
