,Wandering Star,Know Gloating,Impressive Sonic,Mysterious Lady,Goldstar Justice,Barbaras Angel,Mine Hunter,Feeling Fancy
15-12-2022 14:39:42.912500,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.490909090909091)","(15.0, 19.5, 18.057692307692307)","(9.0, 14.5, 13.15)","(20.0, 110.0, 104.625)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.090909090909091)","(8.5, 13.5, 13.166666666666666)"
15-12-2022 14:39:44.091300,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.568421052631579)","(15.0, 19.5, 18.057692307692307)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 104.625)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.090909090909091)","(8.5, 13.5, 12.805555555555555)"
15-12-2022 14:39:45.188484,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.568421052631579)","(15.0, 19.5, 18.057692307692307)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 104.625)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.25)","(8.5, 13.5, 12.25)"
15-12-2022 14:39:46.224546,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.568421052631579)","(15.0, 19.5, 18.057692307692307)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 67.5)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.25)","(8.5, 13.5, 12.25)"
15-12-2022 14:39:47.319411,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.568421052631579)","(15.0, 19.5, 15.333333333333334)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.5, 12.368421052631579)"
15-12-2022 14:39:48.407037,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.575)","(15.0, 19.5, 15.333333333333334)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.0, 12.238095238095237)"
15-12-2022 14:39:49.449838,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.575)","(15.0, 19.5, 18.583333333333332)","(9.0, 14.5, 12.882352941176471)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.0, 12.238095238095237)"
15-12-2022 14:39:50.477987,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.575)","(15.0, 19.5, 15.30952380952381)","(9.0, 14.5, 13.481481481481481)","(20.0, 110.0, 88.75)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.0, 12.238095238095237)"
15-12-2022 14:39:51.602402,"(2.8, 3.7, 3.5833333333333335)","(5.5, 7.2, 6.575)","(15.0, 19.5, 17.5)","(9.0, 14.5, 13.19047619047619)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.0, 12.238095238095237)"
15-12-2022 14:39:52.647787,"(2.8, 3.7, 3.5782608695652174)","(5.5, 7.2, 6.575)","(15.0, 19.5, 17.5)","(9.0, 14.5, 13.19047619047619)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.714285714285715)","(4.0, 5.5, 5.223076923076923)","(8.5, 13.0, 12.238095238095237)"
15-12-2022 14:39:53.734870,"(2.8, 3.7, 3.5782608695652174)","(5.5, 7.2, 6.575)","(15.0, 19.5, 17.5)","(9.0, 14.5, 13.19047619047619)","(20.0, 110.0, 95.83333333333333)","(8.5, 10.0, 9.625)","(4.0, 5.5, 5.256756756756757)","(8.5, 13.0, 12.25)"
15-12-2022 14:39:55.098533,"(2.8, 3.7, 3.5782608695652174)","(5.5, 7.2, 6.568421052631579)","(15.0, 19.5, 17.565217391304348)","(9.0, 14.5, 13.19047619047619)","(20.0, 110.0, 88.75)","(8.5, 10.0, 9.625)","(4.0, 5.5, 5.256756756756757)","(8.5, 13.5, 12.25)"
15-12-2022 14:39:56.474577,"(2.8, 3.7, 3.56)","(5.5, 7.2, 7.230769230769231)","(15.0, 19.0, 17.24137931034483)","(9.0, 14.5, 13.205882352941176)","(20.0, 110.0, 88.75)","(8.5, 10.0, 9.5)","(4.0, 5.5, 5.281481481481482)","(8.5, 13.5, 12.25)"
15-12-2022 14:39:57.629726,"(2.8, 3.7, 3.56)","(5.5, 7.6, 7.230769230769231)","(15.0, 19.0, 17.24137931034483)","(9.0, 14.5, 13.7)","(20.0, 110.0, 103.92857142857143)","(8.5, 10.0, 9.62857142857143)","(4.0, 5.4, 5.281481481481482)","(8.5, 13.5, 12.25)"
15-12-2022 14:39:58.863947,"(2.8, 3.7, 3.56)","(5.5, 7.6, 7.252631578947369)","(15.0, 19.0, 17.058823529411764)","(9.0, 14.5, 14.0)","(20.0, 110.0, 89.0)","(8.5, 9.8, 9.485714285714286)","(4.0, 5.4, 5.15625)","(9.0, 13.5, 12.368421052631579)"
15-12-2022 14:40:00.062842,"(2.9, 3.7, 3.56)","(5.0, 7.4, 7.252631578947369)","(14.0, 19.0, 17.058823529411764)","(9.0, 14.5, 14.0)","(19.0, 110.0, 89.0)","(8.5, 10.0, 9.485714285714286)","(4.0, 5.5, 5.15625)","(9.0, 13.0, 12.238095238095237)"
15-12-2022 14:40:01.350713,"(2.9, 3.7, 3.56)","(5.0, 7.6, 7.431578947368421)","(14.0, 19.0, 17.285714285714285)","(9.0, 15.0, 14.307692307692308)","(19.0, 110.0, 98.0)","(8.5, 10.0, 9.55)","(4.0, 5.5, 5.19655172413793)","(9.0, 13.0, 12.238095238095237)"
15-12-2022 14:40:02.606760,"(2.9, 3.7, 3.56)","(5.0, 7.4, 7.133333333333334)","(14.0, 19.0, 17.285714285714285)","(9.0, 15.0, 14.5)","(19.0, 110.0, 98.0)","(8.5, 10.0, 9.56)","(4.0, 5.5, 5.216666666666667)","(9.0, 13.0, 11.962962962962964)"
15-12-2022 14:40:03.775459,"(2.9, 3.7, 3.5444444444444443)","(5.0, 7.4, 7.25)","(14.0, 19.0, 17.285714285714285)","(9.0, 14.5, 13.31578947368421)","(19.0, 110.0, 76.4)","(8.5, 9.8, 9.56)","(4.0, 5.4, 5.216666666666667)","(9.0, 13.0, 11.962962962962964)"
15-12-2022 14:40:05.080224,"(2.9, 3.7, 3.5444444444444443)","(5.0, 7.4, 7.08421052631579)","(14.0, 19.0, 16.193548387096776)","(9.0, 14.5, 13.19047619047619)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.457142857142857)","(4.0, 5.4, 5.146153846153846)","(9.0, 13.0, 12.0)"
15-12-2022 14:40:06.582764,"(2.9, 3.7, 3.6714285714285717)","(5.0, 7.4, 7.133333333333334)","(14.0, 17.0, 16.184615384615384)","(9.0, 14.5, 13.205882352941176)","(19.0, 110.0, 93.2)","(8.5, 9.8, 9.5)","(4.0, 5.4, 5.146153846153846)","(9.0, 13.0, 12.0)"
15-12-2022 14:40:07.874866,"(2.9, 3.7, 3.6714285714285717)","(5.0, 7.2, 7.133333333333334)","(14.0, 17.0, 16.184615384615384)","(9.0, 14.5, 13.205882352941176)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.5)","(4.0, 5.4, 5.142857142857143)","(9.0, 13.0, 11.552631578947368)"
15-12-2022 14:40:09.196881,"(2.9, 3.7, 3.511627906976744)","(5.0, 7.4, 6.764705882352941)","(14.0, 14.5, 14.173469387755102)","(9.0, 14.5, 13.205882352941176)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.56)","(4.0, 5.4, 5.2)","(9.0, 12.5, 11.552631578947368)"
15-12-2022 14:40:10.389462,"(2.9, 3.4, 3.3076045627376423)","(5.0, 7.4, 7.0814814814814815)","(14.0, 14.5, 14.157407407407407)","(9.0, 14.5, 13.685185185185185)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.5)","(4.0, 5.4, 5.2)","(9.0, 12.5, 11.289473684210526)"
15-12-2022 14:40:11.478242,"(2.9, 3.4, 3.3068965517241375)","(5.0, 7.6, 7.0814814814814815)","(14.0, 14.5, 14.157407407407407)","(9.0, 14.5, 13.685185185185185)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.5)","(4.0, 5.4, 5.2)","(9.0, 12.0, 11.46)"
15-12-2022 14:40:12.638324,"(2.9, 3.4, 3.373529411764706)","(5.0, 7.6, 7.133333333333333)","(14.0, 14.5, 14.14406779661017)","(9.0, 14.5, 13.653846153846153)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.56)","(4.0, 5.4, 5.2)","(9.0, 12.0, 11.384615384615385)"
15-12-2022 14:40:13.822052,"(2.9, 3.4, 3.373529411764706)","(5.0, 7.4, 7.011111111111111)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(19.0, 110.0, 96.73684210526316)","(8.5, 9.8, 9.50909090909091)","(4.0, 5.4, 5.248275862068966)","(9.0, 12.0, 11.428571428571429)"
15-12-2022 14:40:15.016467,"(2.9, 3.4, 3.3622137404580155)","(5.0, 7.4, 7.12)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(19.0, 110.0, 91.77777777777777)","(8.5, 10.0, 9.50909090909091)","(4.0, 5.4, 5.218181818181819)","(9.0, 12.0, 11.6)"
15-12-2022 14:40:16.182425,"(2.9, 3.4, 3.3622137404580155)","(5.0, 7.4, 7.088888888888889)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(19.0, 100.0, 91.77777777777777)","(8.5, 10.0, 9.742857142857144)","(4.0, 5.4, 5.218181818181819)","(9.0, 12.5, 11.473684210526315)"
15-12-2022 14:40:17.247022,"(2.9, 3.4, 3.3631147540983606)","(5.0, 7.4, 7.088888888888889)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(19.0, 100.0, 74.0)","(8.5, 10.0, 9.64)","(4.0, 5.4, 5.218181818181819)","(9.0, 12.5, 11.473684210526315)"
15-12-2022 14:40:18.412459,"(2.9, 3.4, 3.3631147540983606)","(5.0, 7.4, 7.133333333333334)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(20.0, 95.0, 87.33333333333334)","(8.5, 10.0, 9.5)","(4.0, 5.4, 5.305000000000001)","(9.0, 12.5, 11.473684210526315)"
15-12-2022 14:40:19.488022,"(2.9, 3.4, 3.363223140495868)","(5.0, 7.4, 7.088888888888889)","(14.0, 14.5, 14.2125)","(9.0, 14.5, 13.653846153846153)","(20.0, 90.0, 82.88888888888889)","(8.5, 10.0, 9.5)","(4.0, 5.4, 5.305000000000001)","(9.0, 12.5, 11.473684210526315)"
15-12-2022 14:40:20.511162,"(2.9, 3.4, 3.3644144144144144)","(5.0, 7.4, 6.6000000000000005)","(14.0, 14.5, 14.21951219512195)","(9.0, 14.5, 13.653846153846153)","(20.0, 95.0, 72.0)","(8.5, 10.0, 9.5)","(4.0, 5.4, 5.331250000000001)","(9.0, 12.5, 11.72)"
15-12-2022 14:40:21.662539,"(2.9, 3.4, 3.3644144144144144)","(5.0, 7.4, 6.6000000000000005)","(14.0, 14.5, 14.21951219512195)","(9.0, 14.5, 13.4375)","(20.0, 95.0, 65.42857142857143)","(8.5, 10.0, 9.5)","(4.0, 5.4, 5.270588235294118)","(9.0, 12.5, 11.653846153846153)"
15-12-2022 14:40:22.826943,"(2.9, 3.4, 3.3644144144144144)","(5.0, 7.2, 6.325)","(14.0, 14.5, 14.21951219512195)","(9.0, 14.5, 13.653846153846153)","(20.0, 95.0, 44.0)","(8.5, 10.0, 9.861538461538462)","(4.0, 5.4, 5.270588235294118)","(9.0, 12.0, 11.653846153846153)"
15-12-2022 14:40:23.975165,"(2.9, 3.4, 3.2049382716049384)","(5.0, 7.2, 6.325)","(14.0, 14.5, 14.21951219512195)","(9.0, 14.5, 13.653846153846153)","(20.0, 95.0, 40.6)","(8.5, 10.0, 9.894117647058824)","(4.0, 5.4, 5.270588235294118)","(9.0, 12.0, 11.653846153846153)"
15-12-2022 14:40:25.122494,"(2.9, 3.4, 3.211904761904762)","(5.0, 7.2, 6.325)","(14.0, 14.5, 14.21951219512195)","(9.0, 14.5, 13.529411764705882)","(20.0, 95.0, 47.0)","(8.5, 10.0, 9.894117647058824)","(4.0, 5.4, 5.270588235294118)","(9.0, 12.0, 11.653846153846153)"
15-12-2022 14:40:26.260545,"(2.9, 3.4, 3.2126315789473687)","(5.0, 7.2, 6.477777777777778)","(14.0, 14.5, 14.333333333333334)","(9.0, 14.5, 14.26923076923077)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.742857142857144)","(4.0, 5.4, 5.216666666666667)","(9.0, 12.0, 11.653846153846153)"
15-12-2022 14:40:27.419016,"(2.9, 3.4, 3.2126315789473687)","(5.0, 7.2, 6.45)","(14.0, 16.5, 15.879310344827587)","(9.0, 14.5, 14.428571428571429)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.618181818181819)","(4.0, 5.4, 5.25)","(9.0, 12.0, 11.98076923076923)"
15-12-2022 14:40:28.571534,"(2.9, 3.4, 3.2126315789473687)","(5.0, 7.2, 6.45)","(14.0, 16.5, 15.879310344827587)","(9.0, 15.0, 14.142857142857142)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.5)","(4.0, 5.4, 5.25)","(9.0, 12.5, 11.85)"
15-12-2022 14:40:29.700828,"(2.9, 3.4, 3.2022222222222223)","(5.0, 7.2, 6.463157894736843)","(14.0, 16.5, 15.879310344827587)","(9.0, 15.0, 14.0)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.571428571428571)","(4.0, 5.4, 5.25)","(9.0, 12.5, 11.85)"
15-12-2022 14:40:30.727461,"(2.9, 3.4, 3.2043956043956046)","(5.0, 7.2, 6.4941176470588236)","(14.0, 16.5, 15.879310344827587)","(9.0, 15.0, 14.0)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.56)","(4.0, 5.4, 5.16969696969697)","(9.0, 12.5, 11.82258064516129)"
15-12-2022 14:40:31.832837,"(2.9, 3.4, 3.2042553191489365)","(5.0, 7.2, 6.68)","(14.0, 16.5, 15.879310344827587)","(9.0, 15.0, 13.984375)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.492307692307692)","(4.0, 5.4, 5.133333333333334)","(9.0, 12.5, 11.82258064516129)"
15-12-2022 14:40:32.890006,"(2.9, 3.4, 3.2021505376344086)","(5.0, 7.2, 6.68)","(14.0, 16.5, 15.879310344827587)","(9.0, 15.0, 13.984375)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.56)","(4.0, 5.4, 5.21875)","(9.0, 12.5, 11.4375)"
15-12-2022 14:40:33.972072,"(2.9, 3.4, 3.212244897959184)","(5.0, 7.2, 6.993650793650794)","(14.0, 17.5, 17.27777777777778)","(9.0, 15.0, 13.142857142857142)","(20.0, 95.0, 28.416666666666668)","(8.5, 10.0, 9.55)","(4.0, 5.3, 5.1909090909090905)","(9.0, 12.0, 11.31578947368421)"
15-12-2022 14:40:34.966524,"(2.9, 3.4, 3.1913043478260867)","(5.0, 7.2, 6.6947368421052635)","(14.0, 18.5, 16.59090909090909)","(9.0, 15.0, 13.142857142857142)","(20.0, 95.0, 28.83783783783784)","(8.5, 10.0, 10.041666666666666)","(4.0, 5.3, 5.086666666666667)","(9.0, 12.0, 11.352941176470589)"
15-12-2022 14:40:36.029460,"(2.9, 3.35, 3.291176470588235)","(5.0, 7.2, 6.844444444444445)","(14.0, 18.5, 16.346153846153847)","(9.0, 15.0, 13.857142857142858)","(20.0, 95.0, 28.789473684210527)","(8.5, 10.5, 9.87)","(4.0, 5.3, 5.075)","(9.0, 12.0, 11.551724137931034)"
15-12-2022 14:40:37.086368,"(2.9, 3.3, 3.216666666666667)","(5.0, 7.2, 6.72)","(14.0, 18.0, 17.375)","(9.0, 14.5, 14.071428571428571)","(20.0, 95.0, 28.789473684210527)","(8.5, 10.5, 9.87)","(4.0, 5.2, 5.075)","(9.0, 12.0, 11.551724137931034)"
15-12-2022 14:40:38.257230,"(2.9, 3.3, 3.216666666666667)","(5.0, 7.2, 6.694736842105263)","(14.0, 18.0, 17.710526315789473)","(9.0, 14.5, 13.833333333333334)","(20.0, 95.0, 28.789473684210527)","(8.5, 10.5, 10.242105263157894)","(4.0, 5.2, 5.1571428571428575)","(9.0, 12.0, 12.1)"
15-12-2022 14:40:39.275226,"(2.9, 3.25, 3.0714285714285716)","(5.0, 7.0, 6.5)","(14.0, 19.0, 16.916666666666668)","(9.0, 15.5, 15.0)","(20.0, 90.0, 71.4)","(8.5, 11.5, 10.25)","(4.0, 5.4, 5.235)","(9.0, 12.5, 12.1)"
15-12-2022 14:40:40.321782,"(2.9, 3.3, 3.144)","(5.0, 7.0, 6.75)","(14.0, 18.0, 16.714285714285715)","(9.0, 15.0, 14.5)","(20.0, 90.0, 71.4)","(8.5, 11.5, 10.31578947368421)","(4.0, 5.4, 5.244)","(9.0, 12.5, 12.166666666666666)"
15-12-2022 14:40:41.594754,"(2.9, 3.25, 3.15)","(5.0, 7.0, 6.75)","(13.0, 18.0, 16.714285714285715)","(10.0, 15.0, 14.5)","(20.0, 90.0, 35.6)","(8.5, 11.5, 10.166666666666666)","(4.0, 5.4, 5.327777777777778)","(9.0, 12.5, 12.166666666666666)"
15-12-2022 14:40:43.006331,"(2.9, 3.25, 3.0878378378378377)","(5.0, 7.4, 6.9)","(13.0, 18.0, 18.928571428571427)","(10.0, 15.0, 14.304347826086957)","(20.0, 85.0, 35.833333333333336)","(8.5, 11.5, 10.5)","(4.0, 5.4, 5.332075471698113)","(9.0, 12.5, 12.275)"
15-12-2022 14:40:44.022348,"(2.8, 3.2, 3.1793103448275866)","(5.0, 7.4, 6.9)","(13.0, 19.0, 18.928571428571427)","(10.0, 15.0, 14.304347826086957)","(20.0, 75.0, 49.33333333333333)","(8.5, 11.5, 10.615384615384615)","(4.0, 5.4, 5.304)","(9.0, 12.5, 12.275)"
15-12-2022 14:40:45.085624,"(2.8, 3.2, 3.1523809523809527)","(5.0, 7.2, 6.976)","(13.0, 26.0, 20.612244897959183)","(10.0, 14.5, 13.857142857142858)","(20.0, 60.0, 48.25)","(8.5, 11.0, 10.421052631578947)","(4.0, 5.4, 5.302040816326531)","(9.0, 12.5, 12.275)"
15-12-2022 14:40:46.210589,"(2.8, 3.15, 3.126923076923077)","(5.0, 7.2, 6.85)","(13.0, 26.0, 20.72)","(10.0, 14.5, 13.75)","(20.0, 55.0, 40.78947368421053)","(8.5, 11.0, 10.421052631578947)","(4.0, 5.4, 5.285714285714286)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:47.284359,"(2.8, 3.15, 3.117857142857143)","(5.0, 7.2, 6.978947368421053)","(13.0, 26.0, 20.902439024390244)","(10.0, 14.5, 13.710526315789474)","(20.0, 55.0, 38.421052631578945)","(8.5, 11.0, 10.352941176470589)","(4.0, 5.4, 5.282926829268293)","(9.0, 12.5, 12.333333333333334)"
15-12-2022 14:40:48.473807,"(2.8, 3.1, 3.079245283018868)","(5.0, 7.2, 7.107692307692308)","(13.0, 25.0, 20.57142857142857)","(10.0, 14.5, 13.710526315789474)","(20.0, 50.0, 35.76470588235294)","(8.5, 11.0, 10.125)","(4.0, 5.4, 5.258333333333334)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:49.772422,"(2.8, 3.15, 3.0558823529411763)","(5.0, 7.2, 7.090909090909091)","(13.0, 24.0, 20.57142857142857)","(10.0, 14.5, 13.710526315789474)","(20.0, 50.0, 35.76470588235294)","(8.5, 11.0, 10.416666666666666)","(4.0, 5.4, 5.258333333333334)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:51.113308,"(2.8, 3.15, 3.0558823529411763)","(5.0, 7.2, 6.860869565217391)","(13.0, 24.0, 19.764705882352942)","(10.0, 14.5, 14.026315789473685)","(20.0, 50.0, 42.72727272727273)","(8.5, 11.0, 10.416666666666666)","(4.0, 5.4, 5.258333333333334)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:52.264549,"(2.8, 3.15, 3.0558823529411763)","(5.0, 7.2, 6.860869565217391)","(13.0, 20.0, 19.764705882352942)","(10.0, 14.5, 14.055555555555555)","(20.0, 46.0, 30.363636363636363)","(8.5, 11.0, 10.363636363636363)","(4.0, 5.4, 5.038095238095238)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:53.497900,"(2.8, 3.1, 3.059090909090909)","(5.0, 7.2, 6.933333333333334)","(13.0, 20.0, 19.789473684210527)","(10.0, 14.5, 14.342105263157894)","(20.0, 44.0, 30.363636363636363)","(8.5, 11.0, 10.363636363636363)","(4.0, 5.2, 5.029357798165138)","(9.0, 12.5, 12.3125)"
15-12-2022 14:40:54.490835,"(2.8, 3.1, 3.071875)","(5.0, 7.2, 6.933333333333334)","(13.0, 20.0, 19.789473684210527)","(10.0, 14.5, 14.342105263157894)","(20.0, 44.0, 36.526315789473685)","(8.5, 11.0, 9.877777777777778)","(4.0, 5.2, 5.032)","(9.0, 12.5, 12.09090909090909)"
15-12-2022 14:40:55.570437,"(2.8, 3.05, 3.0285714285714285)","(5.0, 6.8, 6.76)","(13.0, 20.0, 19.444444444444443)","(10.0, 14.5, 14.0)","(20.0, 42.0, 33.642857142857146)","(8.5, 10.0, 10.11764705882353)","(4.0, 5.2, 5.153846153846154)","(9.0, 12.5, 11.928571428571429)"
15-12-2022 14:40:56.747107,"(2.8, 3.05, 3.045886075949367)","(5.0, 7.2, 6.84375)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.214285714285714)","(20.0, 42.0, 35.8421052631579)","(8.5, 11.0, 10.285714285714286)","(4.0, 5.2, 5.301639344262295)","(9.0, 12.5, 11.928571428571429)"
15-12-2022 14:40:57.888573,"(2.8, 3.05, 3.0086363636363638)","(5.0, 7.2, 6.838095238095238)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.214285714285714)","(20.0, 42.0, 35.8421052631579)","(8.5, 11.0, 10.285714285714286)","(4.0, 5.4, 5.301639344262295)","(9.0, 12.5, 11.928571428571429)"
15-12-2022 14:40:59.006158,"(2.8, 3.0, 2.981981981981982)","(5.0, 7.2, 6.838095238095238)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.192307692307692)","(20.0, 42.0, 37.72727272727273)","(8.5, 11.0, 10.44)","(4.0, 5.4, 5.28)","(9.0, 12.5, 12.0)"
15-12-2022 14:41:00.030995,"(2.7, 3.0, 2.9695384615384617)","(5.5, 7.2, 6.838095238095238)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.192307692307692)","(21.0, 40.0, 37.72727272727273)","(8.5, 11.0, 10.44)","(4.2, 5.4, 5.28)","(8.5, 12.5, 12.0)"
15-12-2022 14:41:01.142665,"(2.7, 3.0, 2.9694915254237286)","(5.5, 7.2, 6.904347826086957)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.25)","(21.0, 40.0, 36.42857142857143)","(8.5, 11.0, 10.285714285714286)","(4.2, 5.4, 5.278260869565218)","(8.5, 12.5, 12.348484848484848)"
15-12-2022 14:41:02.310717,"(2.7, 3.0, 2.9694915254237286)","(5.5, 7.2, 6.904347826086957)","(13.0, 20.0, 18.75)","(10.0, 14.5, 14.25)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 5.4, 5.323076923076924)","(8.5, 12.5, 12.370967741935484)"
15-12-2022 14:41:03.382180,"(2.7, 3.0, 2.969180327868852)","(5.5, 7.2, 6.96)","(13.0, 20.0, 18.452380952380953)","(10.0, 14.5, 14.25)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 5.4, 5.388888888888889)","(8.5, 12.5, 12.370967741935484)"
15-12-2022 14:41:04.372361,"(2.7, 2.98, 2.963125)","(5.5, 7.2, 7.088888888888889)","(13.0, 20.0, 18.452380952380953)","(10.0, 13.5, 13.428571428571429)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 5.5, 5.383333333333334)","(8.5, 12.5, 12.264705882352942)"
15-12-2022 14:41:05.409068,"(2.7, 2.98, 2.9608695652173913)","(5.5, 7.2, 7.12)","(13.0, 20.0, 18.452380952380953)","(10.0, 14.5, 14.178571428571429)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 5.5, 5.45)","(8.5, 12.5, 12.264705882352942)"
15-12-2022 14:41:06.489856,"(2.7, 2.98, 2.9608695652173913)","(5.5, 7.2, 7.12)","(13.0, 20.0, 18.3)","(10.0, 14.5, 14.178571428571429)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 5.7, 5.625)","(8.5, 12.5, 12.264705882352942)"
15-12-2022 14:41:07.544803,"(2.7, 2.98, 2.9608695652173913)","(5.5, 7.6, 7.2)","(13.0, 20.0, 18.3)","(10.0, 12.5, 12.006172839506172)","(21.0, 40.0, 36.53846153846154)","(8.5, 11.0, 10.090909090909092)","(4.2, 6.0, 5.752631578947368)","(8.5, 12.5, 12.264705882352942)"
15-12-2022 14:41:08.590779,"(2.7, 2.98, 2.9608695652173913)","(5.5, 7.4, 7.1454545454545455)","(13.0, 20.0, 18.3)","(10.0, 12.5, 11.524390243902438)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.23076923076923)","(4.2, 5.9, 5.62)","(8.5, 12.5, 12.264705882352942)"
15-12-2022 14:41:09.699038,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.266666666666667)","(13.0, 20.0, 18.5)","(10.0, 12.5, 11.524390243902438)","(21.0, 40.0, 34.5945945945946)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.609090909090909)","(8.5, 12.5, 12.428571428571429)"
15-12-2022 14:41:10.843183,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.311111111111112)","(13.0, 19.5, 18.5)","(10.0, 12.5, 11.524390243902438)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.597297297297297)","(8.5, 13.0, 12.777777777777779)"
15-12-2022 14:41:11.957375,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.311111111111112)","(13.0, 19.5, 18.5)","(10.0, 12.5, 11.524390243902438)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.597297297297297)","(8.5, 13.0, 13.166666666666666)"
15-12-2022 14:41:12.949483,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.311111111111112)","(13.0, 19.5, 18.5)","(10.0, 12.5, 11.524390243902438)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.597297297297297)","(8.5, 13.5, 13.166666666666666)"
15-12-2022 14:41:14.020909,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.311111111111112)","(13.0, 19.5, 18.5)","(10.0, 12.5, 11.375)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.636956521739131)","(8.5, 13.5, 13.166666666666666)"
15-12-2022 14:41:15.052036,"(2.7, 2.98, 2.9625)","(5.5, 7.4, 7.311111111111112)","(13.0, 19.5, 18.5)","(10.0, 12.0, 11.25)","(21.0, 40.0, 34.72222222222222)","(8.5, 11.0, 10.3)","(4.2, 5.8, 5.636956521739131)","(8.5, 13.5, 13.0)"
