,Kempton Bale,Call The Fairies,Hokkaido Miss,Micks Kimmy,Iverson,Joffas Liberty,Impress Scarlett,Who Knows Chloe
40,"[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 53, 978329), 21.0, 170.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 55, 160169), 21.0, 170.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 56, 400231), 21.0, 170.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 57, 582658), 21.0, 170.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 58, 733492), 21.0, 170.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 5, 59, 870006), 21.0, 170.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 1, 6205), 21.0, 170.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 2, 141287), 21.0, 170.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 3, 283072), 21.0, 170.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 4, 426400), 21.0, 170.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 5, 570319), 21.0, 170.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 6, 707309), 21.0, 170.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 7, 842182), 21.0, 170.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 8, 999066), 21.0, 170.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 10, 141768), 21.0, 170.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 11, 305510), 21.0, 170.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 12, 473591), 21.0, 170.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 13, 619862), 21.0, 170.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 14, 789911), 21.0, 170.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 15, 927507), 21.0, 170.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 17, 73184), 21.0, 170.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 18, 227840), 21.0, 170.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 19, 385242), 21.0, 170.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 20, 515835), 21.0, 170.0]"
64,"[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 21, 661927), 21.0, 170.0]"
65,"[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 804651), 21.0, 170.0]"
66,"[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 947834), 21.0, 170.0]"
67,"[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 113441), 21.0, 170.0]"
68,"[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 26, 324115), 21.0, 170.0]"
69,"[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 481748), 21.0, 170.0]"
70,"[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 621243), 21.0, 170.0]"
71,"[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 764568), 21.0, 170.0]"
72,"[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 920150), 21.0, 170.0]"
73,"[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 32, 72661), 21.0, 170.0]"
74,"[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 216145), 21.0, 170.0]"
75,"[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 354103), 21.0, 170.0]"
76,"[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 491132), 21.0, 170.0]"
77,"[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 624793), 21.0, 170.0]"
78,"[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 37, 759573), 21.0, 170.0]"
79,"[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 2.8, 4.3]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 3.9, 7.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 911722), 21.0, 170.0]"
