,Up There Billy,Aston Carlos,Curls Victory,Woodside Zulu,Dash Home,Just Buffy,Denzell Bale
10-01-2023 11:59:16.781620,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:17.887728,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:18.961664,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:19.999508,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:20.947527,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:21.932651,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:22.936756,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:23.904901,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:24.908477,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:25.884687,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.9285714285714286)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:26.902565,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:27.953830,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:28.938009,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 11:59:29.943864,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 25.272727272727273)"
10-01-2023 11:59:30.967635,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:31.994390,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:33.046538,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:34.227678,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:35.244449,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:36.204370,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:37.249403,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:38.198716,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:39.263251,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:40.274789,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:41.326391,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:42.303258,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:43.364091,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:44.361407,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:45.348202,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:46.376827,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:47.397455,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:48.393152,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:49.455027,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:50.491536,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:51.473199,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.272727272727273)"
10-01-2023 11:59:52.512939,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:53.450092,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:54.481808,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:55.489794,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:56.477497,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:57.439726,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:58.476730,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 26.0)"
10-01-2023 11:59:59.440823,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 50.0, 25.454545454545453)"
10-01-2023 12:00:00.456065,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:01.443707,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:02.429777,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:03.401736,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:04.391588,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:05.357091,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:06.355262,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 48.0, 24.727272727272727)"
10-01-2023 12:00:07.381067,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.427272727272728)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 48.0, 34.458333333333336)"
10-01-2023 12:00:08.421640,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 48.0, 34.458333333333336)"
10-01-2023 12:00:09.454529,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 48.0, 38.541666666666664)"
10-01-2023 12:00:10.444594,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:11.452946,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:12.440636,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:13.429393,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:14.421013,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:15.388800,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:16.357722,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:17.344630,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:18.299618,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:19.254662,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:20.235312,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:21.259215,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:22.308585,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:23.384454,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:24.426934,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:25.444770,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:26.467121,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:27.463283,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:28.559141,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:29.658579,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:30.805991,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:31.816526,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:32.862205,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:33.875764,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:34.889230,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:35.957908,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:37.040826,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:38.076975,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.98181818181818)","(18.0, 48.0, 32.25)","(20.0, 55.0, 36.25)","(17.0, 55.0, 38.541666666666664)"
10-01-2023 12:00:39.229873,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 11.318181818181818)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:40.277071,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:41.276288,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:42.344212,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:43.391286,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:44.445197,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.8333333333333333)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:45.464913,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.9461538461538461)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:46.514669,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.9461538461538461)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:47.578647,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.9461538461538461)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
10-01-2023 12:00:48.664635,"(3.7, 5.9, 5.089473684210526)","(7.0, 16.5, 10.92)","(1.65, 2.5, 1.9461538461538461)","(8.0, 17.0, 11.6)","(18.0, 48.0, 27.333333333333336)","(20.0, 55.0, 28.454545454545453)","(17.0, 55.0, 26.636363636363637)"
