,Lady Miki,Mon Soleil,Best Back Bruce,Kia Ora Beauty,Caledonian Terra,Morvah,Sunshine Warrior,Hameldaeme,Well Said Harps,Lenard Ess
11-01-2023 19:55:31.329771,"(2.6, 3.8, 3.7375)","(6.5, 9.8, 8.885714285714286)","(18.0, 24.0, 22.94736842105263)","(13.0, 23.0, 21.5)","(101.0, 190.0, 164.0)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 74.0909090909091)","(2.9, 3.35, 3.2017857142857142)","(7.5, 12.0, 11.7)","(19.0, 27.0, 21.90909090909091)"
11-01-2023 19:55:32.660663,"(2.6, 3.8, 3.75)","(6.5, 9.8, 8.377777777777776)","(18.0, 24.0, 22.94736842105263)","(13.0, 23.0, 21.5)","(101.0, 180.0, 164.0)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 74.0909090909091)","(2.9, 3.25, 3.010294117647059)","(7.5, 12.0, 11.7)","(19.0, 27.0, 23.666666666666668)"
11-01-2023 19:55:34.141774,"(2.6, 3.8, 3.75)","(6.5, 9.6, 8.552380952380952)","(18.0, 24.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 180.0, 163.33333333333334)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 74.0909090909091)","(2.9, 3.05, 3.008928571428571)","(7.5, 12.0, 11.7)","(19.0, 27.0, 23.666666666666668)"
11-01-2023 19:55:35.551563,"(2.6, 4.3, 3.8)","(6.5, 9.6, 8.885714285714286)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 180.0, 163.33333333333334)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 76.0)","(2.9, 3.05, 3.0045263157894735)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.857142857142858)"
11-01-2023 19:55:36.857938,"(2.6, 4.3, 3.911111111111111)","(6.5, 9.4, 8.658823529411764)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 180.0, 171.66666666666666)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 76.0)","(2.9, 3.05, 3.0045263157894735)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.857142857142858)"
11-01-2023 19:55:38.153028,"(2.6, 4.2, 4.069565217391305)","(6.5, 9.4, 8.658823529411764)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 200.0)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 76.0)","(2.9, 3.05, 3.0045263157894735)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.857142857142858)"
11-01-2023 19:55:39.481245,"(2.6, 4.2, 3.9230769230769234)","(6.5, 9.4, 8.658823529411764)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 220.0, 196.66666666666666)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 76.0)","(2.9, 3.05, 3.0045263157894735)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.857142857142858)"
11-01-2023 19:55:40.877099,"(2.6, 4.1, 4.007894736842105)","(6.5, 9.4, 8.658823529411764)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 210.0, 196.66666666666666)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.05, 2.9971052631578945)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.75)"
11-01-2023 19:55:42.241571,"(2.6, 4.1, 4.007894736842105)","(6.5, 9.4, 8.457142857142857)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 210.0, 208.57142857142858)","(21.0, 34.0, 31.857142857142858)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.05, 2.990322580645161)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.5)"
11-01-2023 19:55:43.623001,"(2.6, 4.1, 3.875)","(6.5, 9.4, 8.725)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 220.0, 221.66666666666669)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.0, 2.9907692307692306)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.5)"
11-01-2023 19:55:44.996902,"(2.6, 4.0, 3.922222222222222)","(6.5, 9.2, 8.17142857142857)","(18.0, 23.0, 22.75)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 205.0)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.0, 2.9907692307692306)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.5)"
11-01-2023 19:55:46.523815,"(2.6, 4.0, 3.922222222222222)","(6.5, 9.2, 8.266666666666666)","(18.0, 23.0, 22.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 205.0)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.0, 2.9939999999999998)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.5)"
11-01-2023 19:55:48.023288,"(2.6, 4.0, 3.8166666666666664)","(6.5, 9.0, 8.125)","(18.0, 24.0, 27.0)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 205.0)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.05, 2.992857142857143)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.9)"
11-01-2023 19:55:49.612824,"(2.6, 4.0, 3.8166666666666664)","(6.5, 9.0, 8.125)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.1, 2.992857142857143)","(7.5, 12.0, 11.7)","(19.0, 27.0, 25.875)"
11-01-2023 19:55:51.128911,"(2.6, 4.0, 3.8166666666666664)","(6.5, 9.0, 8.533333333333333)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.1, 3.0166666666666666)","(7.5, 12.0, 11.7)","(19.0, 29.0, 25.0)"
11-01-2023 19:55:52.539637,"(2.6, 4.0, 3.8166666666666664)","(6.5, 8.8, 8.02)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.1, 3.0791666666666666)","(7.5, 12.0, 11.7)","(19.0, 29.0, 25.2)"
11-01-2023 19:55:53.887558,"(2.6, 3.95, 3.792105263157895)","(6.5, 8.8, 8.02)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.15384615384615)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.1, 3.01875)","(7.5, 12.0, 11.7)","(19.0, 28.0, 25.2)"
11-01-2023 19:55:55.408068,"(2.6, 4.0, 3.755)","(6.5, 8.8, 8.066666666666666)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.05, 3.035)","(7.5, 12.0, 11.7)","(19.0, 28.0, 24.857142857142858)"
11-01-2023 19:55:56.840461,"(2.6, 4.0, 3.878260869565217)","(6.5, 8.6, 8.0375)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 90.0, 78.33333333333333)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 28.0, 24.705882352941178)"
11-01-2023 19:55:58.181902,"(2.6, 4.0, 3.8)","(6.5, 8.6, 8.0375)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 90.0, 77.27272727272728)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 28.0, 24.9)"
11-01-2023 19:55:59.731997,"(2.6, 4.0, 3.8)","(6.5, 8.4, 8.222222222222221)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 90.0, 68.33333333333333)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.083333333333332)"
11-01-2023 19:56:01.194412,"(2.6, 4.0, 3.8)","(6.5, 8.4, 8.03076923076923)","(18.0, 30.0, 25.2)","(13.0, 23.0, 21.384615384615383)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 85.0, 67.5)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 27.0, 24.4)"
11-01-2023 19:56:02.500006,"(2.6, 3.7, 3.7600000000000002)","(6.5, 8.4, 7.6)","(18.0, 30.0, 24.833333333333332)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 80.0, 60.625)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 26.0, 24.428571428571427)"
11-01-2023 19:56:03.947353,"(2.6, 4.0, 3.75625)","(6.5, 8.2, 7.699999999999999)","(18.0, 29.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 70.0, 58.75)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 25.0, 24.2)"
11-01-2023 19:56:05.310591,"(2.6, 4.0, 3.75625)","(6.5, 8.2, 7.623529411764706)","(18.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 70.0, 58.75)","(2.9, 3.15, 3.04)","(7.5, 12.0, 11.7)","(19.0, 27.0, 23.6)"
11-01-2023 19:56:06.676743,"(2.6, 4.0, 3.74)","(6.5, 8.0, 7.623529411764706)","(18.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 70.0, 58.75)","(2.9, 3.15, 3.084)","(7.5, 12.0, 11.7)","(19.0, 25.0, 23.6)"
11-01-2023 19:56:08.024022,"(2.6, 4.0, 3.74)","(6.5, 7.8, 7.615384615384615)","(18.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 31.77777777777778)","(26.0, 70.0, 58.75)","(2.9, 3.15, 3.084)","(7.5, 12.0, 11.7)","(19.0, 25.0, 23.6)"
11-01-2023 19:56:09.675665,"(2.6, 4.0, 3.73)","(6.5, 7.8, 7.615384615384615)","(18.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.4)","(26.0, 70.0, 53.5)","(2.9, 3.15, 3.084)","(7.5, 12.0, 11.7)","(19.0, 25.0, 23.6)"
11-01-2023 19:56:11.015419,"(2.7, 4.0, 3.7181818181818183)","(6.5, 7.8, 7.533333333333333)","(17.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 211.25)","(21.0, 34.0, 32.4)","(26.0, 70.0, 50.42857142857143)","(2.8, 3.15, 3.0634146341463415)","(7.5, 12.0, 11.714285714285714)","(18.0, 25.0, 24.0)"
11-01-2023 19:56:12.404386,"(2.7, 4.0, 3.765151515151515)","(6.5, 7.8, 7.711111111111111)","(17.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 230.0, 294.2857142857143)","(21.0, 34.0, 32.4)","(26.0, 65.0, 56.85714285714286)","(2.8, 3.1, 3.065)","(7.5, 12.0, 11.714285714285714)","(18.0, 25.0, 23.6)"
11-01-2023 19:56:13.980020,"(2.7, 4.1, 4.1875)","(6.5, 7.4, 7.454545454545454)","(17.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 420.0, 340.0)","(21.0, 34.0, 32.5)","(26.0, 65.0, 55.5)","(2.8, 3.1, 3.037272727272727)","(7.5, 12.0, 11.7)","(18.0, 25.0, 23.25)"
11-01-2023 19:56:15.347453,"(2.7, 4.3, 4.1875)","(6.5, 7.6, 7.290909090909091)","(17.0, 28.0, 25.0)","(13.0, 23.0, 22.0)","(101.0, 380.0, 332.22222222222223)","(21.0, 34.0, 32.5)","(26.0, 65.0, 49.81818181818182)","(2.8, 3.05, 3.027142857142857)","(7.5, 12.0, 11.5)","(18.0, 24.0, 22.5)"
11-01-2023 19:56:16.803268,"(2.7, 4.3, 4.157894736842105)","(6.5, 7.4, 7.290909090909091)","(17.0, 28.0, 24.8)","(13.0, 23.0, 22.0)","(101.0, 370.0, 324.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.2, 3.0234042553191487)","(7.5, 12.0, 11.5)","(18.0, 24.0, 22.81578947368421)"
11-01-2023 19:56:18.221466,"(2.7, 4.3, 4.15)","(6.5, 7.4, 7.290909090909091)","(17.0, 28.0, 24.8)","(13.0, 23.0, 22.0)","(101.0, 360.0, 293.33333333333337)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0113846153846153)","(7.5, 12.0, 11.842105263157894)","(18.0, 24.0, 20.653846153846153)"
11-01-2023 19:56:19.535873,"(2.7, 4.3, 4.1875)","(6.5, 7.4, 7.273684210526316)","(17.0, 28.0, 24.6)","(13.0, 23.0, 21.384615384615383)","(101.0, 360.0, 316.6666666666667)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0113846153846153)","(7.5, 12.0, 11.6)","(18.0, 21.0, 21.653846153846153)"
11-01-2023 19:56:20.898420,"(2.7, 4.3, 4.15)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.25)","(13.0, 23.0, 21.384615384615383)","(101.0, 350.0, 270.0)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.025333333333333)","(7.5, 12.0, 11.375)","(18.0, 23.0, 21.5)"
11-01-2023 19:56:22.262692,"(2.7, 4.3, 4.285714285714286)","(6.5, 7.4, 7.25)","(17.0, 27.0, 24.0)","(13.0, 23.0, 21.384615384615383)","(101.0, 340.0, 270.0)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.06234375)","(7.5, 13.0, 11.9)","(18.0, 23.0, 20.9)"
11-01-2023 19:56:23.642410,"(2.7, 4.2, 4.186842105263158)","(6.5, 7.4, 7.25)","(17.0, 27.0, 22.333333333333332)","(13.0, 23.0, 21.384615384615383)","(101.0, 340.0, 293.33333333333337)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.06234375)","(7.5, 12.5, 11.5)","(18.0, 23.0, 21.5)"
11-01-2023 19:56:25.242683,"(2.7, 4.2, 4.186842105263158)","(6.5, 7.4, 7.25)","(17.0, 27.0, 23.88888888888889)","(13.0, 23.0, 21.384615384615383)","(101.0, 320.0, 285.55555555555554)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.06234375)","(7.5, 12.0, 11.5)","(18.0, 23.0, 21.5)"
11-01-2023 19:56:26.806029,"(2.8, 4.2, 4.175)","(6.5, 7.4, 7.666666666666667)","(17.0, 27.0, 23.88888888888889)","(13.0, 23.0, 21.384615384615383)","(101.0, 310.0, 263.6363636363636)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0580327868852457)","(7.5, 12.0, 11.5)","(18.0, 23.0, 20.6)"
11-01-2023 19:56:28.347828,"(2.8, 4.2, 4.175)","(6.5, 8.0, 7.65)","(17.0, 27.0, 23.88888888888889)","(13.0, 23.0, 21.384615384615383)","(101.0, 300.0, 270.0)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0580327868852457)","(7.5, 12.0, 11.285714285714286)","(18.0, 23.0, 20.6)"
11-01-2023 19:56:30.244101,"(2.8, 4.2, 4.11578947368421)","(6.5, 8.0, 7.45)","(17.0, 27.0, 23.88888888888889)","(13.0, 23.0, 21.384615384615383)","(101.0, 290.0, 270.0)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0580327868852457)","(7.5, 12.0, 11.285714285714286)","(18.0, 22.0, 21.21875)"
11-01-2023 19:56:31.793341,"(2.8, 4.3, 4.11578947368421)","(6.5, 7.8, 7.607692307692307)","(17.0, 27.0, 23.5)","(13.0, 23.0, 21.384615384615383)","(101.0, 290.0, 274.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 49.81818181818182)","(2.8, 3.15, 3.0700000000000003)","(7.5, 12.0, 11.91891891891892)","(18.0, 22.0, 20.53125)"
11-01-2023 19:56:33.462607,"(2.8, 4.0, 3.9875)","(6.5, 7.8, 7.607692307692307)","(17.0, 27.0, 23.5)","(13.0, 23.0, 21.384615384615383)","(101.0, 290.0, 274.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 52.0)","(2.8, 3.1, 3.0700000000000003)","(7.5, 12.0, 11.869565217391305)","(18.0, 21.0, 20.53125)"
11-01-2023 19:56:34.885252,"(2.8, 4.0, 3.9875)","(6.5, 7.8, 7.7)","(17.0, 27.0, 23.5)","(13.0, 23.0, 21.384615384615383)","(101.0, 290.0, 274.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 52.0)","(2.8, 3.1, 3.0700000000000003)","(7.5, 12.0, 11.711538461538462)","(18.0, 21.0, 20.53125)"
11-01-2023 19:56:36.276997,"(2.8, 4.0, 3.9875)","(6.5, 8.0, 7.607692307692307)","(17.0, 27.0, 23.5)","(13.0, 23.0, 21.384615384615383)","(101.0, 290.0, 274.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 52.0)","(2.8, 3.1, 3.0533333333333332)","(7.5, 12.0, 11.8125)","(18.0, 21.0, 20.1875)"
11-01-2023 19:56:37.670469,"(2.8, 4.0, 3.9875)","(6.5, 7.8, 7.675)","(17.0, 27.0, 23.5)","(13.0, 23.0, 22.0)","(101.0, 290.0, 274.44444444444446)","(21.0, 34.0, 32.5)","(26.0, 60.0, 52.0)","(2.8, 3.1, 3.0533333333333332)","(7.5, 12.0, 11.8125)","(18.0, 21.0, 20.416666666666668)"
11-01-2023 19:56:39.009924,"(2.8, 4.0, 3.9875)","(6.0, 7.8, 7.675)","(17.0, 27.0, 23.5)","(14.0, 23.0, 22.0)","(101.0, 290.0, 368.75)","(21.0, 34.0, 32.5)","(31.0, 60.0, 52.0)","(2.8, 3.1, 3.0533333333333332)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 20.416666666666668)"
11-01-2023 19:56:40.406670,"(2.8, 4.0, 3.9875)","(6.0, 7.8, 7.675)","(17.0, 27.0, 23.5)","(14.0, 23.0, 22.0)","(101.0, 390.0, 368.75)","(21.0, 34.0, 32.5)","(31.0, 60.0, 52.0)","(2.8, 3.1, 3.0533333333333332)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 20.416666666666668)"
11-01-2023 19:56:41.954948,"(2.8, 4.2, 4.035294117647059)","(6.0, 8.4, 8.380952380952381)","(17.0, 27.0, 23.5)","(14.0, 23.0, 22.0)","(101.0, 380.0, 344.44444444444446)","(21.0, 34.0, 38.57142857142857)","(31.0, 60.0, 49.81818181818182)","(2.8, 3.1, 3.0194029850746267)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 20.25)"
11-01-2023 19:56:43.350942,"(2.8, 4.2, 3.966666666666667)","(6.0, 8.4, 8.78688524590164)","(17.0, 27.0, 23.5)","(14.0, 23.0, 22.0)","(101.0, 380.0, 348.0)","(21.0, 60.0, 40.0)","(31.0, 60.0, 49.81818181818182)","(2.8, 3.1, 2.9916666666666667)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:44.745079,"(2.8, 4.2, 3.966666666666667)","(6.0, 8.8, 8.73846153846154)","(17.0, 27.0, 23.5)","(14.0, 23.0, 22.0)","(101.0, 380.0, 313.33333333333337)","(21.0, 50.0, 40.666666666666664)","(31.0, 60.0, 50.61538461538461)","(2.8, 3.05, 2.94)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:46.169339,"(2.8, 4.2, 3.966666666666667)","(6.0, 8.8, 8.73846153846154)","(17.0, 27.0, 23.4)","(14.0, 23.0, 22.0)","(101.0, 380.0, 328.8888888888889)","(21.0, 46.0, 38.25)","(31.0, 55.0, 47.84615384615385)","(2.8, 2.98, 2.94)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:47.709111,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 22.0)","(101.0, 360.0, 321.1111111111111)","(21.0, 42.0, 36.8)","(31.0, 50.0, 46.15384615384615)","(2.8, 2.96, 2.9274999999999998)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:49.180355,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 22.0)","(101.0, 350.0, 321.1111111111111)","(21.0, 40.0, 35.0)","(31.0, 48.0, 46.15384615384615)","(2.8, 2.96, 2.935)","(8.0, 12.0, 11.833333333333334)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:50.641072,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 22.666666666666668)","(101.0, 350.0, 321.1111111111111)","(21.0, 40.0, 35.0)","(31.0, 48.0, 46.15384615384615)","(2.8, 2.96, 2.9757142857142855)","(8.0, 12.0, 11.8125)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:52.188768,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 24.0, 22.25)","(101.0, 350.0, 313.33333333333337)","(21.0, 40.0, 35.0)","(31.0, 48.0, 46.15384615384615)","(2.8, 3.05, 2.942941176470588)","(8.0, 12.0, 12.40909090909091)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:53.721797,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.8)","(101.0, 340.0, 297.77777777777777)","(21.0, 40.0, 33.63636363636363)","(31.0, 48.0, 45.81818181818181)","(2.8, 3.05, 2.928478260869565)","(8.0, 12.5, 11.884615384615385)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:55.222192,"(2.8, 4.2, 4.083333333333334)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.5)","(101.0, 320.0, 297.77777777777777)","(21.0, 38.0, 44.0)","(31.0, 48.0, 45.81818181818181)","(2.8, 3.05, 2.928478260869565)","(8.0, 12.0, 11.785714285714285)","(18.0, 21.0, 19.526315789473685)"
11-01-2023 19:56:56.714510,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.5)","(101.0, 320.0, 297.77777777777777)","(21.0, 48.0, 36.0)","(31.0, 48.0, 46.0)","(2.8, 3.05, 2.928478260869565)","(8.0, 12.0, 11.884615384615385)","(18.0, 21.0, 19.625)"
11-01-2023 19:56:58.191571,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.72)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.5)","(101.0, 320.0, 297.77777777777777)","(21.0, 46.0, 36.0)","(31.0, 48.0, 46.0)","(2.8, 3.05, 2.928478260869565)","(8.0, 12.0, 11.666666666666666)","(18.0, 21.0, 19.526315789473685)"
11-01-2023 19:56:59.645343,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.466666666666667)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.5)","(101.0, 320.0, 297.77777777777777)","(21.0, 46.0, 36.0)","(31.0, 48.0, 45.81818181818181)","(2.8, 3.05, 2.928478260869565)","(8.0, 12.0, 11.666666666666666)","(18.0, 21.0, 19.133333333333333)"
11-01-2023 19:57:01.171922,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.466666666666667)","(17.0, 27.0, 21.375)","(14.0, 23.0, 21.5)","(101.0, 320.0, 297.77777777777777)","(21.0, 46.0, 29.6)","(31.0, 48.0, 45.81818181818181)","(2.8, 3.05, 2.9325806451612904)","(8.0, 12.0, 11.625)","(18.0, 21.0, 19.75)"
11-01-2023 19:57:02.603416,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 22.8)","(14.0, 23.0, 25.142857142857142)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 48.0, 45.142857142857146)","(2.8, 3.05, 2.9270588235294115)","(8.0, 12.0, 11.625)","(18.0, 20.0, 18.785714285714285)"
11-01-2023 19:57:04.052456,"(2.8, 4.2, 4.0687500000000005)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 23.4)","(14.0, 26.0, 25.0)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 48.0, 42.857142857142854)","(2.8, 3.0, 2.9270588235294115)","(8.0, 12.0, 11.625)","(17.0, 19.5, 18.666666666666668)"
11-01-2023 19:57:05.549988,"(2.8, 4.2, 4.05)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 21.375)","(14.0, 26.0, 25.0)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 50.0, 44.0)","(2.8, 3.0, 2.9270588235294115)","(8.0, 12.0, 11.625)","(17.0, 19.5, 18.4375)"
11-01-2023 19:57:07.077057,"(2.8, 4.2, 4.108695652173913)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 22.8)","(14.0, 26.0, 25.0)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 50.0, 44.0)","(2.8, 3.0, 2.9309090909090907)","(8.0, 12.0, 11.625)","(17.0, 19.0, 18.4375)"
11-01-2023 19:57:08.530743,"(2.8, 4.2, 3.92)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 22.8)","(14.0, 26.0, 24.0)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 50.0, 44.0)","(2.8, 3.0, 2.9270588235294115)","(8.0, 12.0, 11.625)","(17.0, 19.0, 18.4375)"
11-01-2023 19:57:10.012605,"(2.9, 4.2, 4.036363636363636)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 22.8)","(14.0, 26.0, 23.571428571428573)","(101.0, 320.0, 297.77777777777777)","(21.0, 32.0, 30.22222222222222)","(31.0, 50.0, 44.0)","(2.6, 3.0, 2.9270588235294115)","(8.0, 12.0, 11.625)","(16.0, 19.0, 18.571428571428573)"
11-01-2023 19:57:11.498794,"(2.9, 4.2, 4.083870967741936)","(6.0, 8.8, 8.725000000000001)","(17.0, 27.0, 21.375)","(14.0, 25.0, 21.428571428571427)","(101.0, 320.0, 368.75)","(21.0, 32.0, 30.22222222222222)","(31.0, 50.0, 44.0)","(2.6, 3.0, 2.9309090909090907)","(8.0, 12.0, 11.333333333333334)","(16.0, 19.0, 18.571428571428573)"
