,Go Goose Go,Agent Eleven,Mine Master,Aston Scepter,Finniss Blossom,Argent Street
14-12-2022 13:55:06.438551,"(3.0, 3.95, 3.75)","(2.05, 2.66, 2.4285714285714284)","(5.5, 10.0, 9.475)","(16.0, 44.0, 36.54545454545455)","(6.5, 10.5, 9.484615384615385)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:07.566162,"(3.0, 3.95, 3.825)","(2.05, 2.66, 2.4414285714285713)","(5.5, 10.0, 9.475)","(16.0, 46.0, 36.54545454545455)","(6.5, 10.5, 9.484615384615385)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:08.555948,"(3.0, 3.95, 3.825)","(2.05, 2.66, 2.4414285714285713)","(5.5, 10.0, 9.236363636363636)","(16.0, 44.0, 37.875)","(6.5, 10.5, 9.484615384615385)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:09.656261,"(3.0, 3.95, 3.75)","(2.05, 2.66, 2.4414285714285713)","(5.5, 10.0, 9.6)","(16.0, 44.0, 36.63157894736842)","(6.5, 10.5, 8.215384615384615)","(17.0, 65.0, 51.46153846153846)"
14-12-2022 13:55:10.793416,"(3.0, 3.95, 3.825)","(2.05, 2.66, 2.372)","(5.5, 10.5, 9.82)","(16.0, 44.0, 39.0)","(6.5, 10.5, 8.85)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:11.896332,"(3.0, 3.95, 3.825)","(2.05, 2.66, 2.372)","(5.5, 10.5, 9.82)","(16.0, 44.0, 39.0)","(6.5, 10.5, 8.85)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:12.964416,"(3.0, 3.95, 3.825)","(2.05, 2.64, 2.4042105263157896)","(5.5, 10.5, 10.16)","(16.0, 44.0, 36.63157894736842)","(6.5, 10.5, 8.85)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:14.022595,"(3.0, 3.95, 3.818421052631579)","(2.05, 2.64, 2.453333333333333)","(5.5, 10.5, 10.216666666666667)","(16.0, 44.0, 36.63157894736842)","(6.5, 10.5, 8.215384615384615)","(17.0, 65.0, 51.46153846153846)"
14-12-2022 13:55:15.099569,"(3.0, 3.95, 3.7416666666666667)","(2.05, 2.64, 2.4042105263157896)","(5.5, 10.5, 10.190909090909091)","(16.0, 44.0, 39.81818181818181)","(6.5, 10.5, 8.491304347826087)","(17.0, 65.0, 43.0)"
14-12-2022 13:55:16.213784,"(3.0, 3.95, 3.818421052631579)","(2.05, 2.64, 2.453333333333333)","(5.5, 10.5, 10.33)","(16.0, 42.0, 36.75)","(6.5, 10.5, 7.933333333333334)","(17.0, 65.0, 48.81818181818181)"
14-12-2022 13:55:17.253229,"(3.0, 3.95, 3.7416666666666667)","(2.05, 2.64, 2.4189473684210525)","(5.5, 10.5, 10.345454545454546)","(16.0, 42.0, 36.75)","(6.5, 10.5, 7.933333333333334)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:18.356688,"(3.0, 3.95, 3.7416666666666667)","(2.05, 2.64, 2.4189473684210525)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 38.18181818181818)","(6.5, 10.5, 8.491304347826087)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:19.410558,"(3.0, 3.95, 3.818421052631579)","(2.05, 2.64, 2.4189473684210525)","(5.5, 10.5, 10.216666666666667)","(16.0, 40.0, 37.714285714285715)","(6.5, 10.5, 7.933333333333334)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:20.529802,"(3.0, 3.95, 3.7416666666666667)","(2.05, 2.64, 2.4189473684210525)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 37.714285714285715)","(6.5, 10.5, 8.491304347826087)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:21.649234,"(3.0, 3.95, 3.818421052631579)","(2.05, 2.64, 2.453333333333333)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 35.68421052631579)","(6.5, 10.5, 8.491304347826087)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:22.859211,"(3.0, 3.95, 3.818421052631579)","(2.05, 2.64, 2.4189473684210525)","(5.5, 10.5, 10.345454545454546)","(16.0, 42.0, 37.714285714285715)","(6.5, 10.5, 7.933333333333334)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:24.042236,"(3.0, 3.95, 3.7416666666666667)","(2.05, 2.64, 2.4955555555555557)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 35.68421052631579)","(6.5, 10.5, 8.491304347826087)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:25.047387,"(3.0, 3.95, 3.7454545454545456)","(2.05, 2.62, 2.4955555555555557)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 34.5)","(6.5, 10.5, 8.491304347826087)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:26.115200,"(3.0, 3.95, 3.7454545454545456)","(2.05, 2.62, 2.4476923076923076)","(5.5, 10.5, 10.345454545454546)","(16.0, 42.0, 34.5)","(6.5, 10.5, 7.933333333333334)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:27.224263,"(3.0, 3.95, 3.7089285714285714)","(2.05, 2.6, 2.44)","(5.5, 10.5, 10.216666666666667)","(16.0, 42.0, 36.42857142857143)","(6.5, 10.5, 8.4375)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:28.282562,"(3.0, 3.95, 3.7454545454545456)","(2.05, 2.6, 2.4266666666666667)","(5.5, 10.5, 10.216666666666667)","(16.0, 40.0, 34.5)","(6.5, 10.5, 9.12)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:29.305001,"(3.0, 3.95, 3.664285714285714)","(2.05, 2.58, 2.4446153846153846)","(5.5, 10.5, 10.285714285714285)","(16.0, 42.0, 34.5)","(6.5, 9.6, 8.133333333333333)","(17.0, 55.0, 36.111111111111114)"
14-12-2022 13:55:30.301404,"(3.0, 3.85, 3.7)","(2.05, 2.58, 2.517777777777778)","(5.5, 10.5, 10.25)","(16.0, 42.0, 34.5)","(6.5, 8.6, 8.345454545454546)","(17.0, 55.0, 36.111111111111114)"
14-12-2022 13:55:31.389013,"(3.0, 3.85, 3.7)","(2.05, 2.58, 2.517777777777778)","(5.5, 10.5, 10.40625)","(16.0, 42.0, 34.5)","(6.5, 8.6, 8.133333333333333)","(17.0, 55.0, 42.857142857142854)"
14-12-2022 13:55:32.543241,"(3.0, 3.85, 3.7441176470588236)","(2.05, 2.56, 2.4787096774193547)","(5.5, 10.5, 10.323529411764707)","(16.0, 42.0, 34.5)","(6.5, 8.6, 8.018181818181818)","(17.0, 55.0, 36.111111111111114)"
14-12-2022 13:55:33.685513,"(3.0, 3.85, 3.725)","(2.05, 2.56, 2.4787096774193547)","(5.5, 10.5, 10.363636363636363)","(16.0, 42.0, 34.5)","(6.5, 8.2, 7.866666666666666)","(17.0, 55.0, 42.857142857142854)"
14-12-2022 13:55:34.852213,"(3.1, 3.85, 3.725)","(2.0, 2.56, 2.4775)","(6.0, 10.5, 10.363636363636363)","(17.0, 42.0, 34.5)","(6.0, 8.2, 8.96)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:35.963874,"(3.1, 3.95, 3.705)","(2.0, 2.56, 2.397037037037037)","(6.0, 10.5, 10.25)","(17.0, 42.0, 34.5)","(6.0, 9.4, 9.18)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:37.050680,"(3.1, 3.9, 3.6782608695652175)","(2.0, 2.54, 2.435)","(6.0, 10.5, 10.25)","(17.0, 42.0, 34.5)","(6.0, 9.4, 8.96)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:38.035615,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.54, 2.3991304347826086)","(6.0, 10.5, 10.363636363636363)","(18.0, 42.0, 34.5)","(6.0, 9.4, 8.666666666666668)","(17.0, 55.0, 44.53846153846154)"
14-12-2022 13:55:39.176305,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.54, 2.4114285714285715)","(6.0, 10.5, 10.25)","(18.0, 42.0, 34.5)","(6.0, 9.6, 9.163636363636364)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:40.205924,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.52, 2.412)","(6.0, 10.5, 10.25)","(18.0, 42.0, 34.5)","(6.0, 9.6, 9.163636363636364)","(17.0, 55.0, 38.0)"
14-12-2022 13:55:41.322486,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.52, 2.4)","(6.0, 10.5, 10.363636363636363)","(18.0, 42.0, 34.5)","(6.0, 9.4, 8.96)","(17.0, 50.0, 35.5)"
14-12-2022 13:55:42.402858,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.52, 2.424)","(6.0, 10.5, 10.363636363636363)","(18.0, 42.0, 34.5)","(6.0, 9.4, 8.666666666666668)","(17.0, 50.0, 35.5)"
14-12-2022 13:55:44.004058,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.52, 2.424)","(6.0, 10.5, 10.363636363636363)","(18.0, 40.0, 37.5)","(6.0, 9.4, 8.96)","(17.0, 50.0, 32.34782608695652)"
14-12-2022 13:55:45.271881,"(3.1, 3.9, 3.664285714285714)","(2.0, 2.52, 2.4)","(6.0, 10.5, 10.363636363636363)","(18.0, 40.0, 37.5)","(6.0, 9.4, 8.96)","(17.0, 50.0, 32.34782608695652)"
14-12-2022 13:55:46.568565,"(3.1, 3.9, 3.6148148148148147)","(2.0, 2.52, 2.415)","(6.0, 10.5, 10.363636363636363)","(18.0, 40.0, 34.09090909090909)","(6.0, 9.4, 8.96)","(17.0, 50.0, 45.3)"
14-12-2022 13:55:47.636577,"(3.1, 3.9, 3.6148148148148147)","(2.0, 2.52, 2.415)","(6.0, 10.5, 10.363636363636363)","(18.0, 40.0, 34.09090909090909)","(6.0, 9.4, 8.96)","(17.0, 48.0, 42.6)"
14-12-2022 13:55:48.655552,"(3.1, 3.9, 3.6148148148148147)","(2.0, 2.52, 2.415)","(6.0, 10.5, 10.25)","(18.0, 40.0, 34.09090909090909)","(6.0, 9.4, 9.18)","(17.0, 48.0, 42.6)"
14-12-2022 13:55:49.714590,"(3.1, 3.9, 3.6148148148148147)","(2.0, 2.52, 2.424)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.4, 9.0)","(17.0, 48.0, 32.5)"
14-12-2022 13:55:50.774268,"(3.1, 3.85, 3.638235294117647)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 8.799999999999999)","(17.0, 44.0, 36.92307692307692)"
14-12-2022 13:55:51.720330,"(3.1, 3.85, 3.638235294117647)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 8.799999999999999)","(17.0, 44.0, 36.92307692307692)"
14-12-2022 13:55:52.600634,"(3.1, 3.8, 3.6068181818181815)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 8.799999999999999)","(17.0, 44.0, 36.92307692307692)"
14-12-2022 13:55:53.532772,"(3.1, 3.8, 3.6425925925925924)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 9.0)","(17.0, 44.0, 32.5)"
14-12-2022 13:55:54.520266,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.424)","(6.0, 11.0, 10.1)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.4, 9.0)","(17.0, 44.0, 32.5)"
14-12-2022 13:55:55.598706,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.424)","(6.0, 11.0, 10.364705882352942)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.4, 8.799999999999999)","(17.0, 44.0, 33.6)"
14-12-2022 13:55:56.683077,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.325)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 9.0)","(17.0, 42.0, 30.5)"
14-12-2022 13:55:57.630721,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.325)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 9.0)","(17.0, 40.0, 30.5)"
14-12-2022 13:55:58.710288,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 11.0, 10.325)","(18.0, 40.0, 33.333333333333336)","(6.0, 9.2, 7.947058823529412)","(17.0, 40.0, 34.15384615384615)"
14-12-2022 13:55:59.794746,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.424)","(6.0, 11.0, 8.066666666666666)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 40.0, 34.15384615384615)"
14-12-2022 13:56:00.778426,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 11.0, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 40.0, 30.5)"
14-12-2022 13:56:01.684130,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 40.0, 30.5)"
14-12-2022 13:56:02.658209,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 40.0, 30.5)"
14-12-2022 13:56:03.648596,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 40.0, 36.54545454545455)"
14-12-2022 13:56:04.678427,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:05.721609,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 36.0, 31.384615384615383)"
14-12-2022 13:56:06.705039,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 8.727272727272727)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:07.865808,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 9.041666666666668)","(18.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:08.837166,"(3.1, 3.75, 3.63695652173913)","(2.0, 2.52, 2.415)","(6.0, 10.5, 9.041666666666668)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:09.832465,"(3.1, 3.75, 3.63695652173913)","(2.05, 2.52, 2.415)","(6.0, 10.5, 7.75)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:10.867722,"(3.1, 3.75, 3.63695652173913)","(2.05, 2.52, 2.415)","(6.0, 10.5, 8.5625)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 7.947058823529412)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:11.951185,"(3.1, 3.75, 3.63695652173913)","(2.05, 2.52, 2.415)","(6.0, 10.5, 7.916666666666667)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:12.942463,"(3.1, 3.75, 3.63695652173913)","(2.05, 2.52, 2.424)","(6.0, 10.0, 9.142857142857142)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:13.867210,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.0, 9.476190476190476)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 8.527272727272727)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:15.107279,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.0, 9.38888888888889)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.5, 9.181818181818182)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:16.127245,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.0, 9.710526315789474)","(21.0, 40.0, 33.333333333333336)","(6.0, 10.0, 7.8769230769230765)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:17.259846,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.688235294117646)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 8.355555555555556)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:18.236871,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 8.966666666666667)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.5777777777777775)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:19.170551,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.514285714285714)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.408695652173913)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:20.215307,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.408695652173913)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:21.300557,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.8)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:22.223834,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.8)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:23.143674,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.6, 7.8769230769230765)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:24.042226,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.872727272727273)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.2, 7.723076923076922)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:24.988019,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.333333333333336)","(6.0, 9.2, 7.466666666666667)","(17.0, 36.0, 26.869565217391305)"
14-12-2022 13:56:26.063962,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.872727272727273)","(21.0, 40.0, 34.375)","(6.0, 9.2, 8.05)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:27.043866,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.375)","(6.0, 8.8, 8.05)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:28.052979,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.375)","(6.0, 8.8, 7.709090909090909)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:29.060692,"(3.1, 3.7, 3.618181818181818)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.375)","(6.0, 8.8, 8.05)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:30.094716,"(3.1, 3.55, 3.39)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.375)","(6.0, 8.8, 8.05)","(17.0, 36.0, 24.333333333333332)"
14-12-2022 13:56:31.179953,"(3.1, 3.55, 3.338235294117647)","(2.05, 2.52, 2.415)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 34.827586206896555)","(6.0, 8.8, 7.569230769230769)","(17.0, 36.0, 27.923076923076923)"
14-12-2022 13:56:32.293308,"(3.1, 3.55, 3.338235294117647)","(2.05, 2.52, 2.415)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 33.75)","(6.0, 8.8, 7.276190476190476)","(17.0, 36.0, 27.923076923076923)"
14-12-2022 13:56:33.420679,"(3.1, 3.55, 3.338235294117647)","(2.05, 2.52, 2.4)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.75)","(6.0, 8.8, 7.276190476190476)","(17.0, 36.0, 27.923076923076923)"
14-12-2022 13:56:34.334440,"(3.1, 3.55, 3.338235294117647)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.75)","(6.0, 8.8, 7.806896551724138)","(17.0, 36.0, 27.923076923076923)"
14-12-2022 13:56:35.345733,"(3.1, 3.55, 3.338235294117647)","(2.05, 2.52, 2.415)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 33.75)","(6.0, 8.8, 8.08)","(17.0, 36.0, 27.923076923076923)"
14-12-2022 13:56:36.321942,"(3.1, 3.55, 3.325)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 33.75)","(6.0, 8.8, 8.08)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:37.353786,"(3.0, 3.55, 3.325)","(2.05, 2.52, 2.424)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.8, 8.08)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:38.347398,"(3.0, 3.5, 3.3333333333333335)","(2.05, 2.52, 2.424)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.8, 8.08)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:39.397472,"(3.0, 3.5, 3.3088235294117645)","(2.05, 2.52, 2.415)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.8, 8.08)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:40.367402,"(3.0, 3.5, 3.3088235294117645)","(2.05, 2.52, 2.4266666666666667)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.8, 8.440000000000001)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:41.419271,"(3.0, 3.5, 3.3088235294117645)","(2.05, 2.52, 2.415)","(6.0, 10.5, 9.35)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.6, 7.7894736842105265)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:42.505642,"(3.0, 3.5, 3.3088235294117645)","(2.05, 2.52, 2.424)","(6.0, 10.5, 8.827272727272726)","(21.0, 40.0, 34.78260869565217)","(6.0, 8.0, 7.6421052631578945)","(17.0, 36.0, 28.5)"
14-12-2022 13:56:43.844246,"(3.0, 3.5, 3.46875)","(2.05, 2.52, 2.3709090909090906)","(6.0, 10.5, 8.55)","(21.0, 40.0, 34.666666666666664)","(6.0, 7.8, 7.675)","(17.0, 36.0, 29.793103448275865)"
14-12-2022 13:56:45.249185,"(3.0, 3.5, 3.4115384615384614)","(2.05, 2.38, 2.4)","(6.0, 10.5, 9.35)","(21.0, 40.0, 35.2)","(6.0, 7.8, 7.6421052631578945)","(17.0, 36.0, 29.77777777777778)"
14-12-2022 13:56:46.636163,"(3.0, 3.55, 3.42)","(2.05, 2.5, 2.4)","(6.0, 10.5, 9.35)","(21.0, 40.0, 36.470588235294116)","(6.0, 7.8, 7.6421052631578945)","(17.0, 36.0, 27.529411764705884)"
14-12-2022 13:56:47.789243,"(3.0, 3.55, 3.42)","(2.05, 2.5, 2.402)","(6.0, 10.5, 9.35)","(21.0, 40.0, 36.470588235294116)","(6.0, 7.8, 7.6421052631578945)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:48.998567,"(3.0, 3.55, 3.42)","(2.05, 2.5, 2.411578947368421)","(6.0, 10.5, 8.983333333333334)","(21.0, 40.0, 37.5)","(6.0, 7.8, 8.422222222222222)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:50.058153,"(3.0, 3.55, 3.42)","(2.05, 2.5, 2.411578947368421)","(6.0, 10.5, 9.413793103448276)","(21.0, 40.0, 35.714285714285715)","(6.0, 8.6, 8.505084745762712)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:51.137202,"(3.0, 3.55, 3.42)","(2.05, 2.54, 2.4155555555555557)","(6.0, 10.5, 9.413793103448276)","(21.0, 40.0, 36.666666666666664)","(6.0, 8.6, 8.388679245283019)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:52.103028,"(3.0, 3.55, 3.495833333333333)","(2.05, 2.54, 2.46)","(6.0, 10.5, 9.413793103448276)","(21.0, 40.0, 35.714285714285715)","(6.0, 8.4, 8.388679245283019)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:53.110193,"(3.0, 3.55, 3.502439024390244)","(2.05, 2.52, 2.4587499999999998)","(6.0, 10.5, 9.075)","(21.0, 40.0, 35.714285714285715)","(6.0, 8.4, 8.388679245283019)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:54.038842,"(3.0, 3.55, 3.485)","(2.05, 2.52, 2.405)","(6.0, 10.5, 9.661764705882353)","(21.0, 40.0, 35.0)","(6.0, 8.4, 8.388679245283019)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:54.945229,"(3.0, 3.55, 3.478)","(2.05, 2.52, 2.405)","(6.0, 10.5, 9.661764705882353)","(21.0, 40.0, 36.666666666666664)","(6.0, 8.4, 8.388679245283019)","(17.0, 36.0, 30.0)"
14-12-2022 13:56:55.929143,"(3.0, 3.55, 3.486842105263158)","(2.05, 2.52, 2.409473684210526)","(6.0, 10.5, 10.077777777777778)","(21.0, 40.0, 35.0)","(6.0, 8.4, 8.388679245283019)","(18.0, 36.0, 30.0)"
14-12-2022 13:56:56.897890,"(3.0, 3.55, 3.486842105263158)","(2.05, 2.52, 2.409473684210526)","(6.0, 10.5, 9.756521739130434)","(21.0, 40.0, 35.714285714285715)","(6.0, 8.4, 8.387500000000001)","(18.0, 36.0, 30.0)"
14-12-2022 13:56:57.793596,"(3.0, 3.55, 3.486842105263158)","(2.05, 2.48, 2.405)","(6.0, 10.0, 9.58)","(21.0, 40.0, 35.714285714285715)","(6.0, 8.4, 8.387500000000001)","(18.0, 36.0, 30.0)"
14-12-2022 13:56:58.713731,"(3.0, 3.55, 3.5166666666666666)","(2.05, 2.48, 2.383225806451613)","(6.5, 10.0, 9.384)","(21.0, 40.0, 34.75)","(6.0, 8.4, 8.375)","(18.0, 36.0, 30.0)"
14-12-2022 13:56:59.579679,"(3.0, 3.45, 3.1576142131979696)","(2.05, 2.48, 2.393793103448276)","(6.5, 10.0, 9.429629629629629)","(21.0, 40.0, 35.333333333333336)","(6.0, 8.4, 8.377777777777778)","(18.0, 36.0, 30.0)"
