,Lightning Jack,Bankx Turbo,Amicus Brief,Pirate Rick,Hes A Fine Man,Payster,Sheltowees Bali,Hiding The Brick
15-12-2022 12:37:10.653850,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 30.0, 20.833333333333332)","(14.0, 22.0, 20.5)"
15-12-2022 12:37:11.801333,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 30.0, 24.5)","(14.0, 22.0, 20.5)"
15-12-2022 12:37:12.916386,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.5)"
15-12-2022 12:37:14.012475,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:15.102295,"(21.0, 60.0, 56.0)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:16.290259,"(21.0, 60.0, 56.0)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:17.461673,"(21.0, 60.0, 56.0)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:18.604236,"(21.0, 60.0, 56.0)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:19.720560,"(21.0, 60.0, 56.0)","(31.0, 75.0, 62.75)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.5)"
15-12-2022 12:37:20.946814,"(21.0, 60.0, 53.0)","(31.0, 75.0, 64.11111111111111)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2040506329113925)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.142857142857142)"
15-12-2022 12:37:22.335693,"(21.0, 60.0, 56.0)","(31.0, 75.0, 64.8)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.142857142857142)"
15-12-2022 12:37:23.722215,"(21.0, 60.0, 54.666666666666664)","(31.0, 75.0, 64.11111111111111)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:25.032668,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 64.11111111111111)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:26.378744,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 64.11111111111111)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:27.680166,"(21.0, 60.0, 56.0)","(31.0, 75.0, 64.11111111111111)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:28.953467,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 110.0)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.142857142857142)"
15-12-2022 12:37:30.212638,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.333333333333332)"
15-12-2022 12:37:31.641202,"(21.0, 60.0, 56.0)","(31.0, 75.0, 59.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.333333333333332)"
15-12-2022 12:37:33.056136,"(21.0, 60.0, 56.0)","(31.0, 75.0, 59.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.166666666666668)"
15-12-2022 12:37:34.236130,"(21.0, 60.0, 56.0)","(31.0, 75.0, 59.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204102564102564)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.166666666666668)"
15-12-2022 12:37:35.517740,"(21.0, 60.0, 56.0)","(31.0, 75.0, 59.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2031067961165047)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.166666666666668)"
15-12-2022 12:37:36.747602,"(21.0, 60.0, 56.0)","(31.0, 75.0, 59.0)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2031067961165047)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:37.922670,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 63.25)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:39.123783,"(21.0, 60.0, 55.333333333333336)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.333333333333332)"
15-12-2022 12:37:40.305402,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:41.460841,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 20.75)"
15-12-2022 12:37:42.629920,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.57142857142857)"
15-12-2022 12:37:43.765832,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.57142857142857)"
15-12-2022 12:37:44.951294,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.166666666666668)"
15-12-2022 12:37:46.245528,"(21.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(31.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 24.5)","(14.0, 22.0, 21.166666666666668)"
15-12-2022 12:37:47.408555,"(26.0, 60.0, 56.0)","(31.0, 75.0, 51.5)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.2030392156862744)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 29.0, 20.6)","(14.0, 22.0, 19.642857142857142)"
15-12-2022 12:37:48.560472,"(26.0, 55.0, 49.6)","(31.0, 75.0, 59.33333333333333)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204025974025974)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.642857142857142)"
15-12-2022 12:37:49.736678,"(26.0, 55.0, 49.6)","(31.0, 75.0, 59.33333333333333)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204025974025974)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.8125)"
15-12-2022 12:37:50.795103,"(26.0, 55.0, 48.4)","(31.0, 75.0, 59.33333333333333)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204025974025974)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.8125)"
15-12-2022 12:37:51.838276,"(26.0, 55.0, 49.6)","(31.0, 75.0, 59.33333333333333)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204025974025974)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.875)"
15-12-2022 12:37:52.987982,"(26.0, 55.0, 49.6)","(26.0, 75.0, 59.33333333333333)","(20.0, 75.0, 60.375)","(1.09, 1.21, 1.204025974025974)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 20.0, 19.53846153846154)"
15-12-2022 12:37:54.116098,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.21, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:37:55.287245,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:37:56.380257,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:37:57.534645,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:37:58.672760,"(26.0, 55.0, 48.4)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:37:59.805909,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:38:00.895491,"(26.0, 55.0, 49.6)","(26.0, 75.0, 52.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 142.5)","(41.0, 150.0, 78.75)","(17.0, 27.0, 20.38888888888889)","(14.0, 21.0, 19.53846153846154)"
15-12-2022 12:38:02.003686,"(26.0, 55.0, 49.6)","(26.0, 75.0, 57.0)","(20.0, 75.0, 63.3)","(1.09, 1.22, 1.20496)","(41.0, 160.0, 155.0)","(41.0, 150.0, 109.28571428571428)","(17.0, 27.0, 22.636363636363637)","(14.0, 21.0, 20.428571428571427)"
15-12-2022 12:38:03.106955,"(26.0, 55.0, 51.625)","(26.0, 75.0, 57.0)","(20.0, 75.0, 52.8)","(1.09, 1.22, 1.2028310502283104)","(41.0, 160.0, 128.33333333333334)","(41.0, 150.0, 96.0)","(17.0, 27.0, 23.0)","(14.0, 21.0, 20.4)"
15-12-2022 12:38:04.218766,"(26.0, 55.0, 51.625)","(26.0, 75.0, 57.0)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.22, 1.2028310502283104)","(41.0, 160.0, 128.33333333333334)","(41.0, 150.0, 96.0)","(17.0, 27.0, 23.0)","(14.0, 21.0, 21.647058823529413)"
15-12-2022 12:38:05.253910,"(26.0, 60.0, 57.66666666666667)","(26.0, 75.0, 44.333333333333336)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.22, 1.2028310502283104)","(41.0, 160.0, 144.16666666666669)","(41.0, 150.0, 96.0)","(17.0, 27.0, 24.5)","(14.0, 22.0, 21.647058823529413)"
15-12-2022 12:38:06.284612,"(26.0, 60.0, 57.66666666666667)","(26.0, 75.0, 63.66666666666667)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.22, 1.1975298804780876)","(41.0, 160.0, 144.16666666666669)","(41.0, 150.0, 96.0)","(17.0, 30.0, 24.5)","(14.0, 22.0, 21.6)"
15-12-2022 12:38:07.372903,"(26.0, 60.0, 57.66666666666667)","(26.0, 75.0, 64.8)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.21, 1.1981818181818182)","(41.0, 160.0, 144.16666666666669)","(41.0, 150.0, 96.0)","(17.0, 30.0, 23.583333333333332)","(14.0, 22.0, 21.647058823529413)"
15-12-2022 12:38:08.468605,"(26.0, 60.0, 57.66666666666667)","(26.0, 75.0, 64.8)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.21, 1.1981818181818182)","(41.0, 160.0, 144.16666666666669)","(41.0, 150.0, 96.0)","(17.0, 30.0, 23.583333333333332)","(14.0, 22.0, 20.75)"
15-12-2022 12:38:09.592642,"(26.0, 60.0, 56.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.21, 1.2)","(41.0, 160.0, 142.0)","(41.0, 150.0, 123.0)","(17.0, 30.0, 23.583333333333332)","(14.0, 22.0, 21.0)"
15-12-2022 12:38:10.678195,"(26.0, 60.0, 56.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.21, 1.2)","(41.0, 160.0, 142.0)","(41.0, 150.0, 123.0)","(17.0, 30.0, 23.583333333333332)","(14.0, 22.0, 21.0)"
15-12-2022 12:38:11.743776,"(26.0, 60.0, 56.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 59.14285714285714)","(1.09, 1.21, 1.2)","(41.0, 160.0, 142.0)","(41.0, 150.0, 123.0)","(17.0, 30.0, 23.583333333333332)","(14.0, 22.0, 21.0)"
15-12-2022 12:38:12.751004,"(26.0, 60.0, 56.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.2)","(41.0, 160.0, 142.0)","(41.0, 150.0, 107.5)","(17.0, 30.0, 25.714285714285715)","(14.0, 22.0, 20.333333333333332)"
15-12-2022 12:38:13.789385,"(26.0, 60.0, 58.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1944827586206896)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 107.5)","(17.0, 30.0, 26.25)","(14.0, 22.0, 20.5)"
15-12-2022 12:38:14.896975,"(26.0, 60.0, 58.0)","(26.0, 75.0, 64.8)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1944827586206896)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 107.5)","(17.0, 30.0, 26.25)","(14.0, 22.0, 20.25)"
15-12-2022 12:38:15.988853,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 107.5)","(17.0, 30.0, 26.25)","(14.0, 22.0, 20.25)"
15-12-2022 12:38:17.133749,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 113.57142857142857)","(17.0, 30.0, 25.714285714285715)","(14.0, 22.0, 20.2)"
15-12-2022 12:38:18.266946,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 113.57142857142857)","(17.0, 30.0, 25.714285714285715)","(14.0, 22.0, 20.2)"
15-12-2022 12:38:19.389193,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 113.57142857142857)","(17.0, 30.0, 25.714285714285715)","(14.0, 22.0, 20.2)"
15-12-2022 12:38:20.464265,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 113.57142857142857)","(17.0, 30.0, 25.714285714285715)","(14.0, 22.0, 20.2)"
15-12-2022 12:38:21.567715,"(26.0, 60.0, 58.0)","(26.0, 75.0, 55.400000000000006)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 131.66666666666666)","(41.0, 150.0, 113.57142857142857)","(17.0, 30.0, 26.428571428571427)","(14.0, 22.0, 20.166666666666668)"
15-12-2022 12:38:22.608363,"(26.0, 60.0, 53.0)","(26.0, 75.0, 55.8)","(20.0, 75.0, 61.125)","(1.09, 1.21, 1.1901204819277107)","(41.0, 160.0, 149.375)","(41.0, 150.0, 128.75)","(17.0, 30.0, 27.666666666666668)","(14.0, 21.0, 20.09090909090909)"
15-12-2022 12:38:23.683815,"(26.0, 60.0, 58.4)","(26.0, 75.0, 59.5)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1959872611464968)","(41.0, 160.0, 149.375)","(41.0, 150.0, 128.75)","(17.0, 29.0, 27.666666666666668)","(14.0, 21.0, 20.09090909090909)"
15-12-2022 12:38:24.693113,"(26.0, 60.0, 58.4)","(26.0, 75.0, 59.5)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1959872611464968)","(41.0, 160.0, 149.375)","(41.0, 150.0, 128.75)","(17.0, 29.0, 27.666666666666668)","(14.0, 21.0, 19.666666666666668)"
15-12-2022 12:38:25.661757,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 59.5)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1959872611464968)","(41.0, 160.0, 153.92857142857144)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 27.666666666666668)","(14.0, 21.0, 19.666666666666668)"
15-12-2022 12:38:26.684001,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 59.5)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1959872611464968)","(41.0, 160.0, 153.92857142857144)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 26.6)","(14.0, 21.0, 19.666666666666668)"
15-12-2022 12:38:27.694188,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1893749999999998)","(41.0, 160.0, 153.92857142857144)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 26.6)","(14.0, 21.0, 19.666666666666668)"
15-12-2022 12:38:28.762500,"(26.0, 60.0, 59.2)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1893749999999998)","(41.0, 160.0, 152.91666666666666)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 27.09090909090909)","(14.0, 21.0, 20.0)"
15-12-2022 12:38:29.811080,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1893749999999998)","(41.0, 160.0, 133.33333333333334)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 27.09090909090909)","(14.0, 21.0, 20.0)"
15-12-2022 12:38:30.849263,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1747999999999998)","(41.0, 160.0, 133.33333333333334)","(41.0, 150.0, 130.3846153846154)","(17.0, 29.0, 26.428571428571427)","(14.0, 21.0, 20.2)"
15-12-2022 12:38:31.857118,"(26.0, 60.0, 56.666666666666664)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.09, 1.21, 1.1747999999999998)","(41.0, 160.0, 133.33333333333334)","(41.0, 150.0, 135.0)","(17.0, 29.0, 27.5)","(14.0, 22.0, 21.1)"
15-12-2022 12:38:32.908617,"(26.0, 60.0, 58.75)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1819745222929936)","(41.0, 160.0, 150.0)","(41.0, 150.0, 135.0)","(17.0, 29.0, 28.1)","(14.0, 22.0, 21.1)"
15-12-2022 12:38:34.019945,"(26.0, 60.0, 58.75)","(26.0, 75.0, 66.14285714285714)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1875510204081632)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 22.0, 20.428571428571427)"
15-12-2022 12:38:35.072658,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1875510204081632)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 21.0, 20.428571428571427)"
15-12-2022 12:38:36.156944,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1875510204081632)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 21.0, 20.428571428571427)"
15-12-2022 12:38:37.211567,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1889473684210525)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 21.0, 20.428571428571427)"
15-12-2022 12:38:38.240619,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1889473684210525)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 21.0, 20.428571428571427)"
15-12-2022 12:38:39.257195,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.21, 1.1710555555555555)","(41.0, 160.0, 150.0)","(41.0, 140.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 21.0, 21.1)"
15-12-2022 12:38:40.280105,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.2, 1.1710555555555555)","(41.0, 160.0, 151.11111111111111)","(41.0, 150.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 22.0, 21.333333333333332)"
15-12-2022 12:38:41.379476,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.2, 1.170214387803716)","(41.0, 160.0, 151.11111111111111)","(41.0, 150.0, 135.0)","(17.0, 29.0, 26.857142857142858)","(14.0, 22.0, 21.333333333333332)"
15-12-2022 12:38:42.529240,"(26.0, 60.0, 58.333333333333336)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.2, 1.170214387803716)","(41.0, 160.0, 152.72727272727272)","(41.0, 150.0, 133.0)","(17.0, 29.0, 27.75)","(14.0, 22.0, 21.57142857142857)"
15-12-2022 12:38:43.658142,"(26.0, 60.0, 59.16666666666667)","(26.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.08, 1.2, 1.170214387803716)","(41.0, 160.0, 152.72727272727272)","(41.0, 150.0, 133.0)","(17.0, 29.0, 27.75)","(14.0, 22.0, 21.57142857142857)"
15-12-2022 12:38:44.836012,"(26.0, 60.0, 59.16666666666667)","(31.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.06, 1.2, 1.172803738317757)","(41.0, 160.0, 152.72727272727272)","(41.0, 150.0, 133.0)","(18.0, 29.0, 27.846153846153847)","(14.0, 22.0, 20.75)"
15-12-2022 12:38:45.900271,"(26.0, 60.0, 59.16666666666667)","(31.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.06, 1.19, 1.172803738317757)","(41.0, 160.0, 152.72727272727272)","(41.0, 150.0, 133.0)","(18.0, 29.0, 27.846153846153847)","(14.0, 22.0, 21.57142857142857)"
15-12-2022 12:38:46.929642,"(26.0, 60.0, 59.16666666666667)","(31.0, 75.0, 67.25)","(20.0, 60.0, 56.33333333333333)","(1.06, 1.19, 1.1709771986970683)","(41.0, 160.0, 152.72727272727272)","(41.0, 150.0, 133.0)","(18.0, 29.0, 27.846153846153847)","(14.0, 22.0, 21.57142857142857)"
