,My Fathers Son,Galloping Speed,Midnight Rocker,Valor Bale,My Bonneville,Greysynd Shock,Zipping Crusader,Apache Shout
07-01-2023 19:52:22.228018,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.176923076923076)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.431740614334471)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.814814814814817)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:23.356259,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.431740614334471)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:24.357788,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.431740614334471)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:25.416742,"(51.0, 400.0, 356.42857142857144)","(71.0, 470.0, 343.33333333333337)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.431740614334471)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:26.502713,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.431740614334471)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:27.581859,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.825)","(3.7, 4.5, 4.460902255639097)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:28.654767,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.461048689138577)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:29.734336,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.461048689138577)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:30.905871,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.461048689138577)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.482758620689655)","(12.0, 23.0, 21.10344827586207)"
07-01-2023 19:52:32.084756,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.914814814814815)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.452073732718894)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.814814814814817)","(12.0, 23.0, 21.214285714285715)"
07-01-2023 19:52:33.233679,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 7.482352941176471)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.642857142857142)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:52:34.238025,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.16)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.642857142857142)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:52:35.336670,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 8.16)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.642857142857142)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:52:36.451745,"(51.0, 400.0, 349.1666666666667)","(71.0, 470.0, 331.8181818181818)","(4.4, 9.6, 7.171428571428572)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 29.0, 20.642857142857142)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:52:37.608760,"(51.0, 400.0, 349.1666666666667)","(71.0, 460.0, 233.8888888888889)","(4.4, 9.4, 9.10909090909091)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 28.0, 26.909090909090907)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:52:38.769177,"(51.0, 400.0, 279.375)","(71.0, 460.0, 405.0)","(4.4, 9.4, 9.10909090909091)","(2.35, 3.05, 2.675)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 28.0, 26.0)","(12.0, 23.0, 19.857142857142858)"
07-01-2023 19:52:39.840567,"(51.0, 390.0, 229.0909090909091)","(71.0, 450.0, 319.0909090909091)","(4.4, 9.4, 9.30857142857143)","(2.35, 3.05, 2.645)","(3.7, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(13.0, 27.0, 23.333333333333332)","(12.0, 23.0, 19.791666666666668)"
07-01-2023 19:52:40.947023,"(51.0, 390.0, 242.5)","(71.0, 440.0, 401.1111111111111)","(4.4, 9.4, 7.9)","(2.35, 3.05, 2.645)","(3.8, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(14.0, 27.0, 22.875)","(12.0, 23.0, 20.433333333333334)"
07-01-2023 19:52:42.104223,"(51.0, 390.0, 229.0909090909091)","(71.0, 440.0, 396.25)","(4.4, 8.2, 7.3)","(2.35, 3.05, 2.645)","(3.8, 4.5, 4.4437837837837835)","(5.5, 7.0, 6.050000000000001)","(14.0, 27.0, 19.363636363636363)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:43.276879,"(51.0, 370.0, 324.1666666666667)","(71.0, 440.0, 253.33333333333331)","(4.4, 8.2, 6.58)","(2.35, 3.05, 2.645)","(3.8, 4.5, 4.4437837837837835)","(5.5, 7.0, 5.957142857142857)","(14.0, 27.0, 19.363636363636363)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:44.452653,"(51.0, 370.0, 232.5)","(71.0, 430.0, 387.5)","(4.4, 8.2, 7.042857142857143)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 19.363636363636363)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:45.523202,"(51.0, 350.0, 307.5)","(71.0, 430.0, 387.5)","(4.4, 8.2, 7.042857142857143)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 19.363636363636363)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:46.598342,"(51.0, 340.0, 299.1666666666667)","(71.0, 420.0, 378.75)","(4.4, 8.2, 7.75)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 20.043478260869566)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:47.676198,"(51.0, 340.0, 299.1666666666667)","(71.0, 420.0, 378.75)","(4.4, 8.2, 7.75)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 20.333333333333332)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:48.705453,"(51.0, 340.0, 270.0)","(71.0, 420.0, 346.66666666666663)","(4.4, 8.2, 7.75)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 20.333333333333332)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:49.771182,"(51.0, 340.0, 290.8333333333333)","(71.0, 420.0, 370.0)","(4.4, 8.2, 7.75)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 20.333333333333332)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:50.839283,"(51.0, 330.0, 290.8333333333333)","(71.0, 410.0, 370.0)","(4.4, 8.2, 7.75)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.75)","(14.0, 27.0, 20.333333333333332)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:51.982132,"(51.0, 330.0, 262.85714285714283)","(71.0, 410.0, 338.8888888888889)","(4.4, 8.2, 7.713513513513513)","(2.35, 3.05, 2.7607142857142857)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.94)","(14.0, 26.0, 23.0)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:53.162307,"(51.0, 330.0, 201.8181818181818)","(71.0, 410.0, 230.0)","(4.4, 8.2, 7.713513513513513)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.871428571428572)","(14.0, 25.0, 22.81818181818182)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:54.311157,"(51.0, 310.0, 274.1666666666667)","(71.0, 410.0, 230.0)","(4.4, 8.2, 7.713513513513513)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.871428571428572)","(14.0, 25.0, 22.81818181818182)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:55.357479,"(51.0, 310.0, 274.1666666666667)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.713513513513513)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.871428571428572)","(14.0, 25.0, 19.285714285714285)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:56.476774,"(51.0, 310.0, 274.1666666666667)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.444086021505377)","(5.5, 6.0, 5.871428571428572)","(14.0, 25.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:57.622668,"(51.0, 310.0, 274.1666666666667)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.423529411764706)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:58.744659,"(51.0, 310.0, 274.1666666666667)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.423529411764706)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:52:59.801024,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.199999999999999)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:53:00.878981,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:53:02.006233,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 7.726315789473684)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.32608695652174)"
07-01-2023 19:53:03.173685,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 20.8)"
07-01-2023 19:53:04.212715,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:05.171902,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:06.301679,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:07.475087,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:08.574067,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:09.662534,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:10.704581,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.4, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(12.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:11.825510,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:12.887663,"(51.0, 310.0, 224.0)","(71.0, 410.0, 211.9047619047619)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:13.855723,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 23.22222222222222)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:15.006843,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 21.0)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:16.128521,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 24.0, 21.2)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:17.254841,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 23.0, 17.535714285714285)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:18.289714,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 202.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 22.0, 20.0)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:19.446863,"(51.0, 310.0, 214.44444444444446)","(71.0, 410.0, 234.66666666666669)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 20.0)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:20.582090,"(51.0, 310.0, 214.44444444444446)","(71.0, 400.0, 293.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 18.0)","(13.0, 23.0, 21.77777777777778)"
07-01-2023 19:53:21.702127,"(51.0, 310.0, 214.44444444444446)","(71.0, 380.0, 343.75)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 18.0)","(13.0, 23.0, 21.428571428571427)"
07-01-2023 19:53:22.804569,"(51.0, 310.0, 214.44444444444446)","(71.0, 370.0, 335.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 18.0)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:24.027978,"(51.0, 310.0, 214.44444444444446)","(71.0, 370.0, 335.0)","(4.6, 8.2, 6.745454545454545)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 18.0)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:25.284971,"(51.0, 290.0, 240.0)","(71.0, 370.0, 335.0)","(4.6, 8.2, 6.7333333333333325)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:26.554517,"(51.0, 290.0, 265.0)","(71.0, 350.0, 317.5)","(4.6, 8.2, 6.7333333333333325)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:27.739054,"(51.0, 290.0, 265.0)","(71.0, 350.0, 317.5)","(4.6, 8.2, 6.7333333333333325)","(2.35, 3.0, 2.9333333333333336)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:28.859230,"(51.0, 280.0, 256.25)","(71.0, 340.0, 308.75)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:29.994222,"(51.0, 280.0, 156.5)","(71.0, 340.0, 308.75)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.871428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:31.223949,"(51.0, 260.0, 238.75)","(71.0, 340.0, 300.0)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.9625)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.27)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:32.259289,"(51.0, 260.0, 238.75)","(71.0, 330.0, 300.0)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.9625)","(3.8, 4.5, 4.275)","(5.5, 5.3, 5.733333333333333)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:33.389918,"(51.0, 260.0, 238.75)","(71.0, 330.0, 300.0)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.640000000000001)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:34.534018,"(51.0, 250.0, 230.0)","(71.0, 320.0, 291.25)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.640000000000001)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:35.795703,"(51.0, 240.0, 221.25)","(71.0, 320.0, 282.5)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.640000000000001)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:36.959646,"(51.0, 240.0, 221.25)","(71.0, 310.0, 282.5)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:38.097176,"(51.0, 230.0, 212.5)","(71.0, 310.0, 282.5)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:39.330552,"(51.0, 230.0, 212.5)","(71.0, 310.0, 282.5)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:40.557036,"(51.0, 230.0, 151.25)","(71.0, 310.0, 282.5)","(4.6, 8.2, 6.916666666666666)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:41.728500,"(51.0, 220.0, 205.55555555555554)","(71.0, 300.0, 265.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:42.985980,"(51.0, 220.0, 203.75)","(71.0, 290.0, 265.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:44.021390,"(51.0, 220.0, 203.75)","(71.0, 290.0, 265.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.571428571428572)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:45.175831,"(51.0, 220.0, 203.75)","(71.0, 290.0, 265.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.5200000000000005)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:46.367946,"(51.0, 210.0, 186.25)","(71.0, 270.0, 230.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.5200000000000005)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:47.548074,"(51.0, 200.0, 186.25)","(71.0, 250.0, 230.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.5200000000000005)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:48.830418,"(51.0, 190.0, 177.5)","(71.0, 240.0, 221.25)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.5200000000000005)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:49.969719,"(51.0, 190.0, 177.5)","(71.0, 230.0, 212.5)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.963636363636364)","(3.8, 4.5, 4.275)","(5.5, 6.0, 5.490909090909091)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:51.096617,"(51.0, 180.0, 121.5)","(71.0, 220.0, 162.22222222222223)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.975)","(3.8, 4.5, 4.288235294117647)","(5.5, 6.0, 5.733333333333333)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:52.289008,"(51.0, 170.0, 160.0)","(71.0, 210.0, 200.0)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.975)","(3.8, 4.5, 4.288235294117647)","(5.5, 5.9, 5.733333333333333)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
07-01-2023 19:53:53.533213,"(51.0, 170.0, 152.22222222222223)","(71.0, 210.0, 184.28571428571428)","(4.6, 8.2, 7.0)","(2.35, 3.0, 2.98)","(3.8, 4.5, 4.288235294117647)","(5.5, 5.9, 5.6000000000000005)","(14.0, 21.0, 17.666666666666668)","(13.0, 23.0, 21.166666666666668)"
