,Soopat,Jumping Power Two,Lavish Lady,So Extra,The Mitchell Snail,Empress Cleopatra,Jackal,Rust,Colonel Von Trapp
12-01-2023 11:59:46.253596,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:47.486350,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:48.676289,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:49.846444,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:51.125491,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:52.243647,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:53.493612,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:54.715426,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:55.820514,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:57.059416,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:58.224215,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 11:59:59.288225,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:00.423496,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:01.522073,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:02.704683,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:03.898109,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:05.363477,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.8)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:06.602466,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.133333333333334)","(31.0, 160.0, 131.5)","(101.0, 220.0, 185.71428571428572)","(81.0, 220.0, 180.0)","(101.0, 220.0, 182.85714285714286)","(101.0, 220.0, 185.71428571428572)"
12-01-2023 12:00:07.778057,"(2.6, 2.94, 2.8099999999999996)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 157.5)"
12-01-2023 12:00:08.960008,"(2.6, 2.94, 2.8099999999999996)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 157.5)"
12-01-2023 12:00:10.168147,"(2.6, 2.94, 2.8099999999999996)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 157.5)"
12-01-2023 12:00:11.307822,"(2.6, 2.94, 2.8099999999999996)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 180.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 157.5)"
12-01-2023 12:00:12.439208,"(2.6, 2.94, 2.8099999999999996)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 157.5)"
12-01-2023 12:00:13.638168,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:14.731676,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:15.856063,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:16.960981,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:18.068172,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:19.191738,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:20.254825,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:21.396148,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:22.563553,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:23.827659,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:25.065034,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 10.9)","(4.6, 9.0, 7.133333333333334)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:26.207963,"(2.6, 2.94, 2.7914285714285714)","(2.15, 2.36, 2.3)","(7.0, 13.5, 11.78)","(4.6, 9.0, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:27.439640,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:28.593582,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:29.751700,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:30.936562,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:32.068008,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:33.235534,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:34.314804,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:35.395258,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:36.556706,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:37.785365,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:38.981241,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:40.391803,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:41.640050,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:42.799418,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:44.055168,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:45.451642,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:46.753297,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:48.167530,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:49.490519,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 84.0)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:50.933974,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:52.180057,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:53.430016,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:54.597951,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:55.766136,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:56.979288,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:58.210864,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:00:59.603363,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:01.081890,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:02.357729,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:03.672553,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:04.901907,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:06.355761,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:07.572727,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:08.698274,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:09.914153,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:11.164737,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:12.284120,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:13.387968,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3535135135135135)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:14.514176,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 7.1466666666666665)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:15.634721,"(2.6, 2.94, 2.7728571428571427)","(2.15, 2.36, 2.3505263157894736)","(7.0, 13.5, 11.78)","(4.6, 9.2, 8.75)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:16.814040,"(2.6, 2.94, 2.7775000000000003)","(2.15, 2.36, 2.35)","(7.0, 13.5, 11.35)","(4.6, 10.5, 8.75)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
12-01-2023 12:01:18.020179,"(2.6, 2.94, 2.7955555555555556)","(2.15, 2.36, 2.35)","(7.0, 13.5, 11.35)","(4.6, 9.4, 7.16)","(31.0, 160.0, 131.5)","(101.0, 220.0, 136.66666666666666)","(81.0, 220.0, 162.0)","(101.0, 220.0, 152.5)","(101.0, 220.0, 140.0)"
