,Clan Mcmillan,Chilly Bin,Keira Spolly,Nixon Bale,Just Admit It,Gai Water Star,Balmoral,Locked And Ready
09-01-2023 15:04:23.986375,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:25.184034,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:26.383340,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:27.602610,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:28.832191,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:30.097731,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:31.339421,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:32.590587,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:33.826475,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:35.030229,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:36.181962,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:37.323736,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:38.497635,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:39.607273,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:40.687823,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:41.733885,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:42.796902,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:43.876620,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:45.144921,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:46.305369,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:47.499882,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:48.833760,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:49.966237,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:51.236686,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:52.408870,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:53.574231,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:54.792088,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:56.003184,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:57.184058,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:58.369556,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:04:59.553439,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:00.702916,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:01.857058,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:03.061855,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:04.243525,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:05.426957,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:06.594589,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:07.746738,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:08.822145,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:09.942519,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:11.009201,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:12.059770,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:13.127414,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:14.210841,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:15.293960,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:16.383834,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:17.450099,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:18.500334,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:19.526481,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:20.545343,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:21.515097,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:22.521719,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:23.542851,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:24.555142,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:25.594206,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:26.663360,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:27.684895,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:28.742487,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:29.711555,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:30.733588,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:31.756675,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:32.838479,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:33.892238,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:34.963139,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:36.051696,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:37.182951,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:38.237489,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:39.247658,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:40.236784,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:41.245331,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:42.250613,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:43.286358,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:44.338921,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:45.431998,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:46.560141,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:47.696990,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:48.751204,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:49.894068,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
09-01-2023 15:05:50.976403,"(26.0, 250.0, 90.71428571428572)","(7.0, 14.0, 9.6)","(7.0, 12.5, 10.057142857142857)","(6.0, 9.8, 6.6571428571428575)","(17.0, 44.0, 27.88888888888889)","(3.9, 5.7, 3.5823529411764707)","(18.0, 55.0, 33.611111111111114)","(2.3, 3.35, 2.246279069767442)"
