,Lions Tooth,Taspinaro,Coronation Veronic,Saxon Mist,Labby Rock,Techno Awards,Another Prediction,Baheera,Punk Princess
07-12-2022 20:45:17.248631,"(4.8, 6.2, 6.123031203566122)","(14.0, 15.5, 14.633333333333333)","(8.0, 10.0, 9.88)","(7.0, 9.4, 9.381818181818183)","(7.0, 8.6, 8.488135593220338)","(71.0, 130.0, 120.35714285714286)","(51.0, 65.0, 62.42424242424242)","(7.0, 8.0, 7.811538461538461)","(3.2, 3.45, 3.4130434782608696)"
07-12-2022 20:45:18.616447,"(4.8, 6.2, 6.124927536231884)","(14.0, 15.5, 14.81764705882353)","(8.0, 10.0, 9.88)","(7.0, 9.4, 9.381818181818183)","(7.0, 8.6, 8.475471698113207)","(71.0, 130.0, 120.6896551724138)","(51.0, 65.0, 62.016129032258064)","(7.0, 8.0, 7.865753424657534)","(3.2, 3.45, 3.4178030303030305)"
07-12-2022 20:45:19.972070,"(4.8, 6.2, 6.112027491408935)","(14.0, 15.5, 14.843137254901961)","(8.0, 10.0, 9.9625)","(7.0, 9.4, 9.35593220338983)","(7.0, 8.6, 8.493548387096775)","(71.0, 130.0, 114.0)","(51.0, 65.0, 62.196969696969695)","(7.0, 8.0, 7.914035087719298)","(3.2, 3.45, 3.4224919093851134)"
07-12-2022 20:45:21.389404,"(4.8, 6.2, 6.110332749562172)","(14.0, 15.5, 14.89516129032258)","(8.0, 10.0, 9.98)","(7.0, 9.4, 9.415757575757576)","(7.0, 8.6, 8.493548387096775)","(71.0, 130.0, 114.0)","(51.0, 65.0, 62.196969696969695)","(7.0, 8.0, 7.914035087719298)","(3.2, 3.45, 3.375138121546961)"
07-12-2022 20:45:22.735862,"(5.0, 6.2, 6.110332749562172)","(14.0, 15.0, 14.941666666666666)","(8.0, 10.0, 9.98)","(7.0, 9.6, 9.433128834355827)","(7.0, 8.6, 8.512)","(71.0, 130.0, 122.0)","(51.0, 65.0, 62.196969696969695)","(7.0, 8.0, 7.914035087719298)","(3.2, 3.4, 3.3823529411764706)"
07-12-2022 20:45:23.994923,"(5.0, 6.2, 6.071502590673576)","(14.0, 15.0, 14.941666666666666)","(8.0, 10.0, 9.98)","(7.0, 9.6, 9.368141592920354)","(7.0, 8.6, 8.548837209302325)","(71.0, 130.0, 117.2)","(51.0, 65.0, 62.04225352112676)","(7.0, 8.0, 7.9)","(3.2, 3.4, 3.3854748603351954)"
07-12-2022 20:45:25.546020,"(5.0, 6.2, 6.062603878116343)","(14.0, 15.0, 14.907692307692308)","(8.0, 10.0, 9.92)","(7.0, 9.4, 9.379245283018868)","(7.0, 8.6, 8.548837209302325)","(71.0, 130.0, 117.6923076923077)","(51.0, 65.0, 62.04225352112676)","(7.0, 8.0, 7.927941176470588)","(3.2, 3.4, 3.381159420289855)"
07-12-2022 20:45:26.946236,"(5.0, 6.2, 6.058591549295775)","(14.0, 15.0, 14.99)","(8.0, 10.0, 9.940000000000001)","(7.0, 9.4, 9.391397849462367)","(7.0, 8.6, 8.790476190476191)","(71.0, 130.0, 117.5)","(51.0, 65.0, 62.35294117647059)","(7.0, 8.0, 8.111475409836064)","(3.2, 3.4, 3.3341708542713566)"
07-12-2022 20:45:28.322351,"(5.0, 6.2, 6.053987730061349)","(14.0, 15.0, 14.872549019607844)","(8.0, 10.5, 9.940000000000001)","(7.0, 9.4, 9.42312925170068)","(7.0, 8.8, 8.790476190476191)","(71.0, 130.0, 120.34482758620689)","(51.0, 65.0, 62.35294117647059)","(7.0, 8.2, 8.13968253968254)","(3.2, 3.35, 3.304794520547945)"
07-12-2022 20:45:29.912164,"(5.0, 6.2, 6.053987730061349)","(15.0, 15.5, 14.872549019607844)","(8.0, 10.5, 9.940000000000001)","(7.0, 9.6, 9.42312925170068)","(7.0, 8.8, 8.780952380952382)","(71.0, 140.0, 121.0)","(51.0, 65.0, 62.534246575342465)","(7.0, 8.2, 8.059259259259258)","(3.2, 3.35, 3.319722222222222)"
07-12-2022 20:45:31.338342,"(5.0, 6.2, 6.070744680851064)","(15.0, 15.5, 15.083333333333334)","(8.0, 10.5, 10.051282051282051)","(7.0, 9.6, 9.338562091503267)","(7.0, 8.8, 8.645977011494253)","(71.0, 140.0, 123.33333333333333)","(51.0, 65.0, 62.534246575342465)","(7.0, 8.2, 8.144117647058822)","(3.2, 3.35, 3.3433962264150945)"
07-12-2022 20:45:32.903519,"(5.0, 6.2, 6.048125)","(14.0, 15.5, 15.19047619047619)","(8.0, 10.5, 10.036144578313253)","(7.0, 9.6, 9.329113924050633)","(7.0, 8.8, 8.759322033898306)","(71.0, 140.0, 123.33333333333333)","(51.0, 65.0, 62.534246575342465)","(7.0, 8.2, 7.921739130434783)","(3.1, 3.35, 3.323369565217391)"
07-12-2022 20:45:34.456153,"(5.0, 6.2, 6.044444444444444)","(14.0, 15.5, 15.222222222222221)","(8.0, 10.5, 10.072222222222223)","(7.0, 9.6, 9.307936507936507)","(7.0, 8.8, 8.750877192982458)","(71.0, 140.0, 123.33333333333333)","(51.0, 65.0, 62.391304347826086)","(7.0, 8.2, 7.958974358974359)","(3.1, 3.35, 3.305603448275862)"
07-12-2022 20:45:36.001629,"(5.0, 6.2, 6.046105919003115)","(14.0, 15.5, 15.432038834951456)","(8.0, 10.5, 9.882608695652173)","(7.5, 9.6, 9.38076923076923)","(7.0, 8.8, 8.750877192982458)","(71.0, 140.0, 126.76470588235294)","(51.0, 65.0, 62.534246575342465)","(7.0, 8.0, 7.907826086956521)","(3.1, 3.35, 3.339130434782609)"
07-12-2022 20:45:37.566131,"(5.0, 6.2, 6.1477541371158395)","(14.0, 15.5, 15.416666666666666)","(8.0, 10.0, 9.92)","(7.5, 9.4, 9.369230769230768)","(7.0, 8.8, 8.600000000000001)","(71.0, 140.0, 127.14285714285714)","(51.0, 65.0, 62.86764705882353)","(7.0, 8.2, 7.951111111111111)","(3.1, 3.35, 3.318181818181818)"
07-12-2022 20:45:39.056430,"(5.0, 6.2, 6.1477541371158395)","(14.0, 15.5, 15.424603174603174)","(8.0, 10.0, 9.954545454545455)","(7.5, 9.6, 9.006666666666666)","(7.0, 8.8, 8.710588235294118)","(71.0, 140.0, 127.83783783783784)","(51.0, 65.0, 62.86764705882353)","(7.0, 8.2, 7.9714285714285715)","(3.1, 3.35, 3.296946564885496)"
07-12-2022 20:45:40.515920,"(5.0, 6.2, 6.149600912200684)","(14.0, 15.5, 15.985981308411215)","(8.0, 10.0, 9.964285714285715)","(7.5, 9.2, 9.004081632653062)","(7.0, 8.8, 8.734177215189874)","(71.0, 140.0, 127.83783783783784)","(51.0, 65.0, 62.89855072463768)","(7.0, 8.0, 8.042857142857143)","(3.1, 3.3, 3.29696394686907)"
07-12-2022 20:45:41.866270,"(5.0, 6.2, 6.149600912200684)","(14.0, 16.0, 15.985981308411215)","(8.0, 10.0, 9.964285714285715)","(7.5, 9.2, 9.010335917312661)","(7.5, 8.8, 8.72972972972973)","(71.0, 140.0, 127.83783783783784)","(51.0, 65.0, 62.89855072463768)","(7.0, 8.2, 7.987387387387387)","(3.1, 3.3, 3.295180722891566)"
07-12-2022 20:45:43.230228,"(5.0, 6.2, 6.166709021601017)","(14.0, 16.0, 16.19753086419753)","(8.0, 10.0, 9.995081967213116)","(7.5, 9.2, 9.007853403141361)","(7.5, 8.8, 8.72972972972973)","(71.0, 140.0, 128.85714285714286)","(51.0, 65.0, 62.89855072463768)","(7.0, 8.0, 7.993548387096774)","(3.1, 3.3, 3.2952569169960473)"
07-12-2022 20:45:44.592533,"(5.0, 6.2, 6.178503401360544)","(14.0, 16.5, 16.191860465116278)","(8.0, 10.5, 10.043703703703704)","(7.5, 9.2, 9.00935064935065)","(7.5, 8.8, 8.742222222222223)","(71.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(7.0, 8.0, 7.993893129770992)","(3.1, 3.3, 3.295141700404858)"
07-12-2022 20:45:46.034353,"(5.0, 6.2, 6.186388888888889)","(14.0, 16.5, 16.205555555555556)","(8.0, 10.5, 9.982978723404255)","(7.5, 9.2, 9.00935064935065)","(7.5, 8.8, 8.742222222222223)","(71.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(7.0, 8.0, 7.993650793650794)","(3.1, 3.3, 3.2985991379310344)"
07-12-2022 20:45:47.369196,"(5.0, 6.2, 6.190712074303406)","(14.0, 16.5, 16.205555555555556)","(8.0, 10.0, 9.991111111111111)","(7.5, 9.2, 9.006842105263157)","(7.5, 8.8, 8.742222222222223)","(71.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(7.0, 8.0, 7.9952)","(3.1, 3.3, 3.3280276816609)"
07-12-2022 20:45:48.736181,"(5.0, 6.2, 6.19009900990099)","(14.0, 16.5, 16.213513513513515)","(8.0, 10.0, 9.991666666666667)","(7.5, 9.2, 8.884444444444444)","(7.5, 8.8, 8.717525773195877)","(81.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(7.0, 8.0, 7.998230088495575)","(3.1, 3.35, 3.3010928961748633)"
07-12-2022 20:45:50.125170,"(5.0, 6.4, 6.2282926829268295)","(14.0, 16.5, 16.158823529411766)","(8.0, 10.0, 9.991666666666667)","(7.5, 9.0, 8.87906976744186)","(7.5, 8.8, 8.729896907216496)","(81.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(7.0, 8.0, 7.998198198198198)","(3.1, 3.35, 3.3195987654320986)"
07-12-2022 20:45:51.527686,"(5.0, 6.4, 6.23696682464455)","(14.0, 16.5, 16.158823529411766)","(8.0, 10.0, 10.037007874015748)","(7.5, 9.0, 8.868)","(7.5, 8.8, 8.713402061855671)","(71.0, 140.0, 130.25)","(51.0, 65.0, 62.92857142857143)","(6.5, 8.0, 7.998198198198198)","(3.0, 3.35, 3.3175986842105263)"
07-12-2022 20:45:53.359218,"(5.0, 6.4, 6.2472049689441)","(14.0, 16.5, 16.175)","(8.0, 10.5, 10.029770992366412)","(7.5, 9.0, 8.868)","(7.5, 8.8, 8.603278688524592)","(71.0, 140.0, 129.16666666666666)","(51.0, 65.0, 62.92857142857143)","(6.5, 8.0, 7.998198198198198)","(3.0, 3.35, 3.297183098591549)"
07-12-2022 20:45:55.077426,"(5.0, 6.4, 6.261797752808989)","(14.0, 16.5, 16.179012345679013)","(8.0, 10.5, 10.06)","(7.5, 9.0, 8.873076923076923)","(7.5, 8.8, 8.635616438356164)","(71.0, 140.0, 129.45945945945945)","(51.0, 65.0, 62.79220779220779)","(6.5, 8.0, 7.9984)","(3.0, 3.3, 3.3275)"
07-12-2022 20:45:56.888377,"(5.0, 6.4, 6.261797752808989)","(14.0, 16.5, 16.179012345679013)","(8.0, 10.5, 10.06)","(7.5, 9.0, 8.862962962962964)","(7.5, 8.8, 8.635616438356164)","(71.0, 140.0, 129.45945945945945)","(51.0, 65.0, 62.76315789473684)","(6.5, 8.2, 8.062686567164178)","(3.0, 3.3, 3.2960167714884694)"
07-12-2022 20:45:58.795618,"(5.5, 6.4, 6.253571428571429)","(14.0, 16.5, 16.179012345679013)","(8.0, 10.5, 10.06)","(7.5, 9.0, 8.847887323943663)","(7.5, 8.8, 8.54468085106383)","(71.0, 140.0, 129.45945945945945)","(51.0, 65.0, 62.7027027027027)","(6.5, 8.2, 8.035294117647059)","(3.0, 3.3, 3.2960167714884694)"
07-12-2022 20:46:00.513175,"(5.5, 6.4, 6.253571428571429)","(14.0, 16.5, 16.179012345679013)","(8.0, 10.5, 10.615094339622642)","(7.5, 9.0, 8.864150943396227)","(7.5, 8.8, 8.54468085106383)","(71.0, 140.0, 129.45945945945945)","(51.0, 65.0, 62.7027027027027)","(6.5, 8.2, 8.035294117647059)","(3.0, 3.3, 3.2960167714884694)"
07-12-2022 20:46:02.056530,"(5.5, 6.4, 6.265591397849462)","(13.0, 16.5, 16.217391304347824)","(8.0, 11.0, 10.204545454545455)","(7.5, 9.0, 8.91)","(7.5, 8.8, 8.62089552238806)","(71.0, 140.0, 129.73684210526315)","(51.0, 65.0, 62.5)","(6.5, 8.2, 8.087179487179487)","(3.0, 3.3, 3.293462246777164)"
07-12-2022 20:46:03.653986,"(5.5, 6.4, 6.265591397849462)","(13.0, 16.5, 16.408163265306122)","(8.0, 10.5, 10.369565217391305)","(7.5, 9.0, 8.91)","(7.5, 8.8, 8.558823529411764)","(71.0, 140.0, 128.52941176470588)","(51.0, 65.0, 62.5)","(6.5, 8.2, 8.067980295566501)","(3.0, 3.3, 3.3205530642750376)"
07-12-2022 20:46:05.368551,"(5.5, 6.4, 6.425000000000001)","(13.0, 16.5, 16.454545454545453)","(8.0, 10.5, 10.166666666666666)","(7.5, 9.0, 8.91)","(7.5, 8.6, 8.551724137931034)","(71.0, 140.0, 128.75)","(51.0, 65.0, 69.75490196078431)","(6.5, 8.2, 8.081865284974093)","(3.0, 3.35, 3.295138888888889)"
07-12-2022 20:46:06.923877,"(5.5, 6.6, 6.437795275590552)","(13.0, 17.0, 16.322222222222223)","(8.0, 10.5, 10.392307692307693)","(7.5, 9.0, 8.91)","(7.5, 8.6, 8.551724137931034)","(71.0, 140.0, 126.36363636363636)","(51.0, 70.0, 69.75490196078431)","(6.5, 8.2, 8.059047619047618)","(3.0, 3.3, 3.296420047732697)"
07-12-2022 20:46:08.557680,"(5.5, 6.6, 6.333333333333333)","(13.0, 17.0, 16.439393939393938)","(8.0, 10.5, 10.392307692307693)","(7.5, 9.0, 8.894117647058824)","(7.5, 8.6, 8.551724137931034)","(81.0, 140.0, 126.36363636363636)","(51.0, 70.0, 69.75490196078431)","(7.0, 8.2, 8.052830188679245)","(3.0, 3.3, 3.2934977578475335)"
07-12-2022 20:46:10.131938,"(5.5, 6.6, 6.384615384615385)","(13.0, 16.5, 16.354166666666668)","(8.0, 10.5, 10.393939393939394)","(7.5, 9.0, 8.910344827586208)","(7.5, 8.6, 8.565)","(81.0, 140.0, 126.36363636363636)","(51.0, 70.0, 69.75490196078431)","(7.0, 8.2, 8.057692307692307)","(3.0, 3.3, 3.293111111111111)"
07-12-2022 20:46:11.704492,"(5.5, 6.4, 6.31904761904762)","(14.0, 16.5, 17.125)","(8.0, 10.5, 10.38888888888889)","(7.5, 9.0, 8.910344827586208)","(7.0, 8.6, 8.565)","(81.0, 140.0, 125.0)","(51.0, 70.0, 69.75490196078431)","(6.5, 8.2, 8.057692307692307)","(2.9, 3.3, 3.297516930022573)"
07-12-2022 20:46:13.276710,"(5.5, 6.4, 6.31904761904762)","(14.0, 17.5, 17.125)","(8.0, 10.5, 10.397058823529411)","(7.5, 9.0, 8.910344827586208)","(7.0, 8.6, 8.565)","(81.0, 140.0, 126.36363636363636)","(51.0, 70.0, 69.76635514018692)","(6.5, 8.2, 8.057692307692307)","(2.9, 3.3, 3.308958333333333)"
07-12-2022 20:46:15.049566,"(5.5, 6.4, 6.346875000000001)","(14.0, 17.5, 16.473684210526315)","(8.0, 10.5, 9.948717948717949)","(7.5, 9.0, 8.783486238532111)","(7.0, 8.6, 8.565)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.0, 7.945348837209302)","(2.9, 3.35, 3.3186305732484076)"
07-12-2022 20:46:16.656911,"(5.5, 6.4, 6.346875000000001)","(14.0, 17.5, 16.473684210526315)","(8.0, 10.0, 9.98)","(7.5, 8.8, 8.636842105263158)","(7.0, 8.6, 8.565)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.0, 7.940880503144654)","(2.9, 3.35, 3.3166666666666664)"
07-12-2022 20:46:18.554989,"(5.5, 6.6, 6.4296875)","(14.0, 17.5, 16.289473684210527)","(8.0, 10.0, 10.255421686746988)","(7.5, 8.8, 8.904109589041097)","(7.0, 8.6, 8.466666666666667)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.28571428571429)","(6.5, 8.2, 8.124137931034483)","(2.9, 3.35, 3.304497354497354)"
07-12-2022 20:46:20.210712,"(5.5, 6.6, 6.4224000000000006)","(14.0, 16.5, 16.57894736842105)","(8.0, 10.5, 10.261363636363637)","(7.5, 9.0, 8.621052631578948)","(7.0, 8.6, 8.442105263157895)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.2, 8.120710059171596)","(2.9, 3.35, 3.2946224256292904)"
07-12-2022 20:46:21.861440,"(5.5, 6.6, 6.40952380952381)","(14.0, 17.0, 16.615384615384617)","(8.0, 10.5, 10.21)","(7.5, 8.8, 8.777401129943504)","(7.0, 8.8, 8.438095238095238)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.2, 8.129113924050632)","(2.9, 3.3, 3.293527918781726)"
07-12-2022 20:46:23.388109,"(5.5, 6.6, 6.40952380952381)","(14.0, 17.0, 16.511627906976745)","(8.0, 10.5, 10.314705882352941)","(7.5, 8.8, 8.757281553398059)","(7.0, 8.8, 8.438095238095238)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.2, 8.129113924050632)","(2.9, 3.3, 3.3117529880478087)"
07-12-2022 20:46:24.780571,"(5.5, 6.6, 6.41095890410959)","(14.0, 17.0, 16.511627906976745)","(8.0, 10.5, 10.304)","(7.5, 8.8, 8.73684210526316)","(7.0, 8.8, 8.438095238095238)","(81.0, 130.0, 119.47368421052632)","(51.0, 70.0, 69.35897435897436)","(6.5, 8.2, 7.9981481481481485)","(2.9, 3.35, 3.310081466395112)"
07-12-2022 20:46:26.205337,"(5.5, 6.6, 6.41095890410959)","(14.0, 17.0, 16.08695652173913)","(8.0, 10.5, 10.29)","(7.5, 8.8, 8.7)","(7.0, 8.8, 8.602597402597404)","(81.0, 130.0, 120.0)","(51.0, 70.0, 69.36974789915966)","(6.5, 8.0, 7.9984375)","(2.9, 3.35, 3.316323024054983)"
07-12-2022 20:46:27.633763,"(5.5, 6.6, 6.48)","(14.0, 17.0, 15.623931623931623)","(8.0, 10.5, 10.29)","(7.5, 8.8, 8.697058823529412)","(7.5, 8.8, 8.602597402597404)","(81.0, 130.0, 120.0)","(51.0, 70.0, 69.36974789915966)","(7.0, 8.0, 7.998412698412698)","(2.9, 3.35, 3.280392156862745)"
07-12-2022 20:46:29.109486,"(5.5, 6.6, 6.41095890410959)","(14.0, 16.0, 15.61413043478261)","(8.0, 10.5, 10.29)","(7.5, 8.8, 8.77142857142857)","(7.5, 8.8, 8.66)","(81.0, 130.0, 120.0)","(51.0, 70.0, 67.27272727272727)","(7.0, 8.0, 7.998412698412698)","(2.9, 3.3, 3.280392156862745)"
07-12-2022 20:46:30.520619,"(5.5, 6.6, 6.41095890410959)","(14.0, 16.0, 15.61413043478261)","(8.0, 10.5, 10.29)","(7.5, 9.0, 8.797701149425286)","(7.5, 8.8, 8.684931506849315)","(81.0, 130.0, 117.89473684210526)","(51.0, 70.0, 67.27272727272727)","(7.0, 8.0, 7.998412698412698)","(2.9, 3.3, 3.2816849816849816)"
07-12-2022 20:46:32.066208,"(5.5, 6.4, 6.36)","(14.0, 16.0, 15.641414141414142)","(8.0, 10.5, 10.326923076923077)","(7.5, 9.0, 8.812765957446809)","(7.5, 8.8, 8.657142857142858)","(81.0, 130.0, 118.2051282051282)","(51.0, 70.0, 67.32142857142857)","(7.0, 8.0, 7.998484848484848)","(2.9, 3.3, 3.282142857142857)"
07-12-2022 20:46:33.574815,"(5.5, 6.4, 6.363934426229508)","(14.0, 16.0, 15.622340425531915)","(8.0, 10.5, 10.326923076923077)","(7.5, 9.0, 8.812765957446809)","(7.0, 8.8, 8.672727272727274)","(81.0, 130.0, 118.2051282051282)","(51.0, 70.0, 67.32142857142857)","(6.5, 8.0, 7.998484848484848)","(2.9, 3.3, 3.2871134020618555)"
07-12-2022 20:46:35.081712,"(5.5, 6.4, 6.364516129032259)","(14.0, 16.0, 15.630208333333334)","(8.0, 10.5, 10.336363636363636)","(7.5, 9.0, 8.810752688172043)","(7.0, 8.8, 8.792000000000002)","(81.0, 130.0, 118.2051282051282)","(51.0, 70.0, 67.36842105263158)","(6.5, 8.0, 8.073366834170853)","(2.9, 3.3, 3.286758474576271)"
07-12-2022 20:46:36.541991,"(5.5, 6.4, 6.362068965517242)","(13.0, 16.0, 15.618279569892474)","(8.0, 10.5, 10.371428571428572)","(7.5, 9.0, 8.806593406593407)","(7.5, 8.8, 8.4765625)","(81.0, 130.0, 118.2051282051282)","(51.0, 70.0, 67.41379310344827)","(7.0, 8.2, 8.073366834170853)","(2.9, 3.3, 3.286758474576271)"
07-12-2022 20:46:37.981734,"(5.5, 6.4, 6.362068965517242)","(13.0, 16.0, 15.618279569892474)","(8.0, 10.5, 10.371428571428572)","(7.5, 9.0, 8.795348837209302)","(7.5, 8.8, 8.47011952191235)","(81.0, 130.0, 118.2051282051282)","(51.0, 70.0, 67.41379310344827)","(7.0, 8.2, 8.073366834170853)","(2.9, 3.3, 3.2885555555555555)"
07-12-2022 20:46:39.333279,"(5.5, 6.4, 6.362068965517242)","(13.0, 16.0, 15.641414141414142)","(8.0, 10.5, 10.378378378378379)","(7.5, 9.0, 8.78076923076923)","(7.5, 8.8, 8.472592592592592)","(81.0, 130.0, 117.89473684210526)","(51.0, 70.0, 63.69565217391305)","(7.0, 8.2, 8.076470588235294)","(2.9, 3.3, 3.288852813852814)"
07-12-2022 20:46:40.712971,"(5.5, 6.4, 6.366153846153846)","(13.0, 16.0, 15.665094339622641)","(8.0, 10.5, 10.394117647058824)","(7.5, 8.8, 8.784375)","(7.5, 8.8, 8.487632508833922)","(81.0, 130.0, 118.2051282051282)","(51.0, 65.0, 63.75)","(7.0, 8.2, 8.089719626168224)","(2.9, 3.3, 3.2895959595959594)"
07-12-2022 20:46:42.069265,"(5.5, 6.4, 6.373170731707317)","(13.0, 16.0, 15.617486338797814)","(8.0, 10.5, 10.390243902439025)","(7.5, 8.8, 8.786486486486487)","(7.5, 8.8, 8.498293515358363)","(81.0, 130.0, 118.29268292682927)","(51.0, 65.0, 63.7)","(7.0, 8.2, 8.09090909090909)","(2.9, 3.3, 3.290134099616858)"
07-12-2022 20:46:43.345980,"(5.5, 6.4, 6.377083333333333)","(14.0, 16.0, 15.66824644549763)","(8.0, 10.5, 10.390243902439025)","(7.5, 8.8, 8.786486486486487)","(7.5, 8.8, 8.500338983050847)","(81.0, 130.0, 118.29268292682927)","(51.0, 65.0, 63.375)","(7.0, 8.2, 8.153846153846153)","(2.9, 3.3, 3.291487279843444)"
07-12-2022 20:46:44.654606,"(5.5, 6.4, 6.377083333333333)","(14.0, 16.0, 15.66824644549763)","(8.0, 10.5, 10.390243902439025)","(7.5, 8.8, 8.786486486486487)","(7.5, 8.8, 8.500338983050847)","(81.0, 130.0, 118.29268292682927)","(51.0, 65.0, 63.41463414634146)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.3, 3.2913690476190474)"
07-12-2022 20:46:45.909063,"(5.5, 6.4, 6.3782178217821786)","(14.0, 16.0, 15.675925925925926)","(8.0, 10.5, 10.4)","(7.5, 8.8, 8.786666666666667)","(7.5, 8.8, 8.50921052631579)","(81.0, 130.0, 118.57142857142857)","(51.0, 65.0, 63.18181818181818)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.3, 3.2913690476190474)"
07-12-2022 20:46:47.445077,"(5.5, 6.4, 6.371428571428572)","(13.0, 16.0, 15.666666666666666)","(8.0, 10.5, 10.4)","(7.5, 8.8, 8.787804878048782)","(7.5, 8.8, 8.503355704697986)","(81.0, 130.0, 118.57142857142857)","(51.0, 65.0, 63.18181818181818)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.3, 3.29238683127572)"
07-12-2022 20:46:48.948374,"(5.5, 6.6, 6.453543307086615)","(13.0, 16.0, 15.674418604651162)","(8.0, 10.5, 10.4)","(7.5, 8.8, 8.78032786885246)","(7.5, 8.8, 8.503355704697986)","(81.0, 130.0, 118.57142857142857)","(51.0, 65.0, 63.18181818181818)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.3, 3.2945887445887445)"
07-12-2022 20:46:50.320638,"(5.5, 6.6, 6.503626943005181)","(13.0, 16.0, 15.577142857142857)","(8.0, 10.5, 10.304347826086957)","(7.5, 8.8, 8.729411764705883)","(7.5, 8.8, 8.451968503937008)","(81.0, 130.0, 118.57142857142857)","(51.0, 65.0, 63.18181818181818)","(7.0, 8.2, 8.08235294117647)","(2.9, 3.3, 3.2943438914027148)"
07-12-2022 20:46:51.728780,"(5.5, 6.6, 6.407253886010363)","(13.0, 16.0, 15.452755905511811)","(8.0, 10.5, 10.357142857142858)","(7.5, 8.8, 8.78961038961039)","(7.5, 8.8, 8.47380073800738)","(81.0, 130.0, 127.0)","(51.0, 65.0, 61.40625)","(7.0, 8.2, 8.141176470588235)","(2.9, 3.3, 3.293603411513859)"
07-12-2022 20:46:53.323045,"(5.5, 6.6, 6.420087336244541)","(13.0, 15.5, 15.51875)","(8.0, 10.5, 10.333333333333334)","(7.5, 8.8, 8.747826086956522)","(7.5, 8.8, 8.313375796178343)","(81.0, 130.0, 114.44444444444444)","(51.0, 65.0, 61.61764705882353)","(7.0, 8.2, 8.157446808510638)","(2.9, 3.35, 3.347327394209354)"
07-12-2022 20:46:54.680439,"(5.5, 6.6, 6.420087336244541)","(13.0, 16.0, 15.557471264367816)","(8.0, 10.5, 10.352631578947369)","(7.5, 8.8, 8.767567567567568)","(7.5, 8.4, 8.359670781893005)","(81.0, 130.0, 116.0)","(51.0, 65.0, 62.05128205128205)","(7.0, 8.2, 8.167213114754098)","(2.9, 3.35, 3.345918367346939)"
07-12-2022 20:46:56.176626,"(5.5, 6.6, 6.431836734693878)","(13.0, 16.0, 15.558823529411764)","(8.0, 10.5, 10.352631578947369)","(7.5, 8.8, 8.755555555555556)","(7.5, 8.4, 8.358119658119659)","(81.0, 130.0, 113.75)","(51.0, 65.0, 62.80487804878049)","(7.0, 8.2, 8.17222222222222)","(2.9, 3.35, 3.345918367346939)"
07-12-2022 20:46:57.666903,"(5.5, 6.6, 6.435856573705179)","(13.0, 16.0, 15.596774193548388)","(8.0, 10.5, 10.369158878504672)","(7.5, 8.8, 8.770000000000001)","(7.5, 8.4, 8.360483870967743)","(81.0, 130.0, 114.70588235294117)","(51.0, 65.0, 62.906976744186046)","(7.0, 8.2, 8.171830985915493)","(2.9, 3.35, 3.3469924812030074)"
07-12-2022 20:46:59.038881,"(5.5, 6.6, 6.434920634920635)","(13.0, 16.0, 15.596774193548388)","(8.0, 10.5, 10.369158878504672)","(7.5, 8.8, 8.770000000000001)","(7.5, 8.4, 8.360162601626016)","(71.0, 130.0, 113.63636363636364)","(51.0, 65.0, 62.906976744186046)","(7.0, 8.2, 8.17142857142857)","(2.9, 3.35, 3.3469924812030074)"
07-12-2022 20:47:00.446704,"(5.5, 6.6, 6.434920634920635)","(13.0, 16.0, 15.596774193548388)","(8.0, 10.5, 10.369158878504672)","(7.5, 8.8, 8.770000000000001)","(7.5, 8.4, 8.360162601626016)","(71.0, 120.0, 113.63636363636364)","(51.0, 65.0, 62.906976744186046)","(7.0, 8.2, 8.164285714285715)","(2.9, 3.35, 3.312686567164179)"
07-12-2022 20:47:01.831380,"(5.5, 6.6, 6.422413793103448)","(13.0, 16.0, 15.565934065934066)","(8.0, 10.5, 10.416666666666666)","(7.5, 8.8, 8.773333333333333)","(7.5, 8.4, 8.353159851301115)","(71.0, 120.0, 114.16666666666667)","(51.0, 65.0, 63.225806451612904)","(7.0, 8.2, 8.164912280701754)","(2.9, 3.35, 3.305743243243243)"
