,Dayseas Rikki,Booming Boo Boo,Spring Demon,Vixon Lad,Jameson Bay,Identity Thief,Jamie Tartt,Katara Love
10-01-2023 16:40:45.493539,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:46.635743,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:47.765618,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:48.902382,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:50.030447,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:51.177781,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8463636363636364)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:52.326612,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.9133333333333333)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:53.459794,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.9133333333333333)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:54.600065,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.9133333333333333)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:55.694327,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.9133333333333333)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:56.814173,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:57.873375,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:58.896347,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:40:59.950150,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:01.090445,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:02.273459,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 35.75)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:03.493502,"(11.0, 23.0, 17.923076923076923)","(5.0, 8.6, 5.56)","(18.0, 55.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:04.663368,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:05.806710,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:06.941436,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:08.085040,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:09.151619,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:10.272196,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:11.391300,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:12.521974,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:13.626924,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.6, 5.56)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:14.641427,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:15.790524,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:16.794138,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:17.904980,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8777777777777778)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:19.068922,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:20.266798,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:21.334705,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:22.387976,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:23.466887,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:24.608160,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 139.0)","(8.5, 16.5, 9.583333333333332)","(61.0, 570.0, 485.0)"
10-01-2023 16:41:25.782406,"(11.0, 23.0, 18.285714285714285)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 33.25)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.5, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:26.980593,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:28.173738,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:29.314978,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:30.418679,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:31.473415,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:32.525459,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:33.588189,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:34.622138,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:35.686110,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 1.8081818181818181)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:36.755604,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:37.849097,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:39.012977,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:40.197734,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:41.433195,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:42.572564,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:43.849991,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:45.180786,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:46.385327,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:47.611176,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:48.858900,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:50.170821,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:51.361299,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:52.563378,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:53.708722,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:54.850684,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:56.073832,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 10.149999999999999)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:57.279797,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:58.558475,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:41:59.837929,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.277073170731707)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:01.030814,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:02.150366,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:03.308800,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:04.431823,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:05.563325,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:06.681030,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:07.740874,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:08.812711,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:09.913055,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:11.099099,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:12.364111,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.5309090909090908)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:13.649004,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:14.852879,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:16.039353,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.6, 5.56)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:17.124820,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:18.229491,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
10-01-2023 16:42:19.496427,"(11.0, 23.0, 14.333333333333332)","(5.0, 8.8, 5.107692307692307)","(18.0, 50.0, 29.384615384615387)","(1.75, 2.82, 2.632941176470588)","(4.2, 8.2, 4.7)","(31.0, 250.0, 107.28571428571429)","(8.5, 16.0, 14.153846153846153)","(61.0, 570.0, 513.3333333333333)"
