,Kingsbrae Demon,Marinus,Double Charming,Dasha Tullamore,Kingsbrae Noel,Expert Tease,Blazing Bonus,Fly Tom
12-01-2023 11:39:28.655978,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:29.940947,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:31.251874,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:32.579613,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:33.827368,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:35.091382,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:36.339839,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:37.514643,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:38.731507,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:39.985746,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:41.314099,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:42.665114,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:44.155932,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.633333333333333)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:45.361611,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:46.922956,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:48.278792,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:49.603651,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:50.863635,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:52.103930,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:53.413317,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:54.734834,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:56.067480,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:57.329402,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:58.603974,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:39:59.885879,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:01.173184,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:02.432673,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:03.732233,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 12.424)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:05.000127,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 8.559999999999999)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:06.266208,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 8.7)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:07.549867,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.75)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:08.807591,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.75)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:10.056434,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.75)","(61.0, 550.0, 468.33333333333337)","(18.0, 50.0, 28.3)","(51.0, 440.0, 250.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:11.289770,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4066666666666667)","(6.0, 15.0, 9.75)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:12.501184,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4436363636363634)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:13.719912,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4436363636363634)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:14.994626,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4436363636363634)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:16.172577,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:17.310914,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:18.475959,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:19.683065,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:20.940325,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:22.132906,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.42)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:23.305848,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 11.5)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:24.468634,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 8.98)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:25.659598,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:26.839271,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:27.968739,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 453.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:29.227323,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:30.415403,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:31.581619,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:32.688070,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:33.934824,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.1)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:35.163610,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.333333333333332)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:36.366597,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.333333333333332)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:37.682687,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.333333333333332)","(61.0, 550.0, 280.55555555555554)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:39.075561,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 10.333333333333332)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:40.381100,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 11.757894736842106)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:41.858207,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 11.757894736842106)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:43.379880,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 11.757894736842106)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 190.0)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:45.057084,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:46.608375,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:47.926441,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 310.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:49.062174,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:50.343835,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:51.414032,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:52.644193,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:53.808879,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:54.943179,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:56.078903,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:57.322834,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:58.587833,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:40:59.881325,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:01.049821,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:02.122262,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:03.119783,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 375.0)","(18.0, 50.0, 28.3)","(51.0, 440.0, 231.66666666666666)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:04.181581,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 246.875)","(18.0, 46.0, 34.75)","(51.0, 430.0, 308.33333333333337)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:05.220459,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 246.875)","(18.0, 46.0, 34.75)","(51.0, 430.0, 308.33333333333337)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:06.352985,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 246.875)","(18.0, 46.0, 34.75)","(51.0, 430.0, 308.33333333333337)","(61.0, 520.0, 443.33333333333337)","(3.3, 5.0, 4.3999999999999995)"
12-01-2023 11:41:07.533059,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 197.27272727272728)","(18.0, 46.0, 34.75)","(51.0, 430.0, 211.0)","(61.0, 520.0, 343.0769230769231)","(3.3, 5.0, 4.466666666666667)"
12-01-2023 11:41:08.564271,"(3.6, 3.85, 3.6785714285714284)","(2.15, 2.48, 2.4509090909090907)","(6.0, 15.0, 9.527272727272727)","(61.0, 550.0, 197.27272727272728)","(18.0, 46.0, 34.75)","(51.0, 430.0, 211.0)","(61.0, 520.0, 343.0769230769231)","(3.3, 5.2, 4.466666666666667)"
