,Emerley Bruce,Allinga Chloe,Allinga Lily,Loving The Cash,Paramount State,Correlate,Dark Compass,Queen Of Scotch
16-12-2022 12:38:12.834730,"(5.5, 6.8, 6.760493827160493)","(21.0, 44.0, 42.0)","(81.0, 290.0, 230.0)","(101.0, 210.0, 200.2941176470588)","(4.8, 5.6, 5.559090909090909)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.627906976744185)","(1.55, 1.8, 1.8047368421052632)"
16-12-2022 12:38:14.338968,"(5.5, 6.8, 6.776119402985074)","(21.0, 44.0, 42.13333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 173.95348837209303)","(4.8, 5.6, 5.641379310344828)","(61.0, 180.0, 155.0)","(9.0, 13.0, 13.157894736842104)","(1.55, 1.81, 1.7730434782608695)"
16-12-2022 12:38:15.669781,"(5.5, 6.8, 6.776119402985074)","(21.0, 44.0, 42.13333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 173.95348837209303)","(4.8, 5.7, 5.742857142857143)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.357142857142858)","(1.55, 1.78, 1.764468085106383)"
16-12-2022 12:38:16.893650,"(5.5, 6.8, 6.778082191780822)","(21.0, 44.0, 42.13333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.77272727272728)","(4.8, 5.8, 5.70566037735849)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.17741935483871)","(1.55, 1.77, 1.7688095238095238)"
16-12-2022 12:38:18.113553,"(5.5, 6.8, 6.785714285714286)","(21.0, 44.0, 42.13333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.77272727272728)","(4.8, 5.8, 5.699999999999999)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.22)","(1.55, 1.77, 1.7698666666666667)"
16-12-2022 12:38:19.265797,"(5.5, 6.8, 6.784375)","(21.0, 44.0, 42.13333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 175.11627906976744)","(4.8, 5.8, 5.7439024390243905)","(61.0, 180.0, 150.0)","(9.0, 13.5, 13.379310344827585)","(1.55, 1.78, 1.7445)"
16-12-2022 12:38:20.339495,"(5.5, 7.0, 6.818779342723005)","(21.0, 44.0, 43.27272727272727)","(81.0, 290.0, 245.0)","(101.0, 210.0, 175.11627906976744)","(4.8, 5.9, 5.768888888888889)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.481481481481481)","(1.55, 1.75, 1.7446511627906978)"
16-12-2022 12:38:21.434313,"(5.5, 7.0, 6.837606837606837)","(21.0, 44.0, 43.0)","(81.0, 290.0, 245.0)","(101.0, 210.0, 175.11627906976744)","(4.8, 5.9, 5.768888888888889)","(61.0, 190.0, 150.0)","(9.0, 14.0, 13.19047619047619)","(1.55, 1.75, 1.7393333333333334)"
16-12-2022 12:38:22.611496,"(5.5, 7.0, 6.8384279475982535)","(21.0, 46.0, 41.09090909090909)","(81.0, 290.0, 245.0)","(101.0, 210.0, 175.11627906976744)","(4.8, 5.9, 5.811111111111111)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.24)","(1.55, 1.75, 1.7378378378378379)"
16-12-2022 12:38:23.755454,"(5.5, 7.0, 6.834080717488789)","(21.0, 46.0, 41.06666666666667)","(81.0, 290.0, 245.0)","(101.0, 210.0, 175.11627906976744)","(4.8, 5.9, 5.813513513513513)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.25)","(1.55, 1.75, 1.7393939393939395)"
16-12-2022 12:38:24.906455,"(5.5, 7.0, 6.833613445378151)","(21.0, 44.0, 41.4)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.830952380952381)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.2)","(1.55, 1.74, 1.7393893129770992)"
16-12-2022 12:38:26.087982,"(5.5, 7.0, 6.837704918032787)","(21.0, 44.0, 40.53333333333333)","(81.0, 290.0, 245.0)","(101.0, 210.0, 171.29032258064515)","(4.8, 5.9, 5.82054794520548)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.222222222222221)","(1.55, 1.74, 1.7385416666666667)"
16-12-2022 12:38:27.266462,"(5.5, 7.0, 6.839676113360324)","(21.0, 44.0, 41.111111111111114)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.810526315789474)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.267857142857142)","(1.55, 1.74, 1.7397478991596638)"
16-12-2022 12:38:28.367945,"(5.5, 7.0, 6.832911392405063)","(21.0, 44.0, 40.57142857142857)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.836263736263736)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.387096774193548)","(1.55, 1.74, 1.734888888888889)"
16-12-2022 12:38:29.397027,"(5.5, 7.0, 6.843373493975903)","(21.0, 44.0, 40.57142857142857)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.836585365853659)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.45)","(1.55, 1.74, 1.7322950819672132)"
16-12-2022 12:38:30.513532,"(5.5, 7.0, 6.8525773195876285)","(21.0, 44.0, 41.25)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.825757575757576)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.326086956521738)","(1.55, 1.74, 1.725648854961832)"
16-12-2022 12:38:31.654878,"(5.5, 7.4, 7.3128205128205135)","(21.0, 42.0, 40.57142857142857)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.741666666666667)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.133333333333333)","(1.55, 1.74, 1.7243835616438357)"
16-12-2022 12:38:32.762311,"(5.5, 7.6, 7.437037037037038)","(21.0, 42.0, 40.57142857142857)","(81.0, 290.0, 245.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.768817204301076)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.23913043478261)","(1.55, 1.74, 1.7324444444444445)"
16-12-2022 12:38:33.891674,"(5.5, 7.4, 7.273170731707317)","(21.0, 42.0, 41.45454545454545)","(81.0, 290.0, 235.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.76530612244898)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.222222222222221)","(1.55, 1.74, 1.7328)"
16-12-2022 12:38:34.948688,"(5.5, 7.4, 7.2893617021276595)","(21.0, 44.0, 40.888888888888886)","(81.0, 290.0, 235.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.768817204301076)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.222222222222221)","(1.55, 1.74, 1.7326)"
16-12-2022 12:38:36.066443,"(5.5, 7.4, 7.2893617021276595)","(21.0, 44.0, 40.61538461538461)","(81.0, 290.0, 235.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.9, 5.669811320754717)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.25)","(1.55, 1.74, 1.738888888888889)"
16-12-2022 12:38:37.045310,"(5.5, 7.4, 7.276190476190476)","(21.0, 44.0, 41.06666666666667)","(81.0, 290.0, 235.0)","(101.0, 210.0, 174.28571428571428)","(4.8, 5.7, 5.669811320754717)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.25)","(1.55, 1.74, 1.7425454545454546)"
16-12-2022 12:38:38.100828,"(5.5, 7.4, 7.273170731707317)","(21.0, 44.0, 40.61538461538461)","(81.0, 290.0, 235.0)","(101.0, 210.0, 176.27906976744185)","(4.8, 5.8, 5.712)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.3)","(1.55, 1.75, 1.7432307692307691)"
16-12-2022 12:38:39.311085,"(5.5, 7.4, 7.2893617021276595)","(21.0, 44.0, 41.06666666666667)","(81.0, 290.0, 230.0)","(101.0, 210.0, 176.27906976744185)","(4.8, 5.8, 5.701818181818181)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.294117647058824)","(1.55, 1.75, 1.7425)"
16-12-2022 12:38:40.364639,"(5.5, 7.4, 7.2893617021276595)","(26.0, 44.0, 41.06666666666667)","(91.0, 290.0, 230.0)","(101.0, 210.0, 176.27906976744185)","(4.8, 5.8, 5.698039215686274)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.285714285714286)","(1.5, 1.75, 1.7431818181818182)"
16-12-2022 12:38:41.421473,"(5.5, 7.4, 7.266666666666667)","(26.0, 44.0, 40.0)","(91.0, 290.0, 230.0)","(101.0, 210.0, 173.75)","(4.8, 5.8, 5.670588235294118)","(61.0, 190.0, 150.0)","(9.0, 13.5, 13.285714285714286)","(1.5, 1.75, 1.74925)"
16-12-2022 12:38:42.484469,"(5.5, 7.4, 7.266666666666667)","(26.0, 44.0, 38.92307692307692)","(91.0, 290.0, 230.0)","(101.0, 210.0, 177.04545454545456)","(4.8, 5.7, 5.6375)","(61.0, 190.0, 143.33333333333334)","(9.0, 13.5, 13.27027027027027)","(1.5, 1.76, 1.7515789473684211)"
16-12-2022 12:38:43.548766,"(5.5, 7.4, 7.2823529411764705)","(26.0, 44.0, 38.92307692307692)","(91.0, 290.0, 230.0)","(101.0, 210.0, 177.04545454545456)","(4.8, 5.7, 5.6287671232876715)","(61.0, 190.0, 143.33333333333334)","(9.0, 13.5, 13.27027027027027)","(1.5, 1.76, 1.7518)"
16-12-2022 12:38:44.577866,"(5.5, 7.4, 7.2823529411764705)","(26.0, 44.0, 38.92307692307692)","(91.0, 290.0, 235.0)","(101.0, 210.0, 177.04545454545456)","(4.8, 5.7, 5.518604651162791)","(61.0, 190.0, 143.33333333333334)","(9.0, 13.5, 13.26388888888889)","(1.5, 1.76, 1.7518)"
16-12-2022 12:38:45.564914,"(5.5, 7.4, 7.2823529411764705)","(26.0, 44.0, 38.92307692307692)","(91.0, 290.0, 235.0)","(101.0, 210.0, 177.04545454545456)","(4.8, 5.7, 5.518604651162791)","(61.0, 190.0, 155.0)","(9.0, 13.5, 13.333333333333334)","(1.5, 1.76, 1.76044776119403)"
16-12-2022 12:38:46.580003,"(5.5, 7.4, 7.392857142857143)","(26.0, 44.0, 38.92307692307692)","(91.0, 290.0, 235.0)","(101.0, 210.0, 170.5263157894737)","(4.8, 5.5, 5.4944444444444445)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.305555555555555)","(1.5, 1.77, 1.7639130434782608)"
16-12-2022 12:38:47.633453,"(5.5, 7.4, 7.378947368421053)","(26.0, 44.0, 39.875)","(91.0, 290.0, 235.0)","(101.0, 210.0, 177.77777777777777)","(4.8, 5.5, 5.503125)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.305555555555555)","(1.5, 1.77, 1.768888888888889)"
16-12-2022 12:38:48.677534,"(5.5, 7.6, 7.402985074626866)","(26.0, 44.0, 38.5)","(91.0, 290.0, 235.0)","(101.0, 210.0, 178.64864864864865)","(4.8, 5.6, 5.410344827586207)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.274193548387096)","(1.5, 1.77, 1.7635714285714286)"
16-12-2022 12:38:49.713690,"(5.5, 7.4, 7.374358974358975)","(26.0, 44.0, 38.5)","(91.0, 290.0, 235.0)","(101.0, 210.0, 178.64864864864865)","(4.8, 5.5, 5.468965517241379)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.296296296296296)","(1.5, 1.78, 1.7865517241379312)"
16-12-2022 12:38:50.745377,"(5.5, 7.0, 6.947058823529412)","(26.0, 44.0, 38.5)","(91.0, 290.0, 235.0)","(101.0, 210.0, 178.64864864864865)","(4.8, 5.6, 5.470175438596491)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.34)","(1.5, 1.79, 1.7836842105263158)"
16-12-2022 12:38:51.845037,"(5.5, 7.0, 6.941935483870967)","(26.0, 44.0, 40.44444444444444)","(91.0, 290.0, 235.0)","(101.0, 210.0, 178.64864864864865)","(4.8, 5.6, 5.394117647058823)","(61.0, 180.0, 155.0)","(9.0, 13.5, 13.05)","(1.5, 1.79, 1.806824034334764)"
16-12-2022 12:38:52.928247,"(5.5, 7.0, 6.970588235294118)","(26.0, 44.0, 38.666666666666664)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.5, 5.371111111111111)","(61.0, 180.0, 155.0)","(9.0, 13.5, 12.987179487179487)","(1.5, 1.81, 1.8091089108910892)"
16-12-2022 12:38:53.911825,"(5.5, 7.0, 6.938095238095238)","(26.0, 44.0, 40.8)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.5, 5.344444444444444)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.869565217391305)","(1.5, 1.81, 1.8060869565217392)"
16-12-2022 12:38:54.946502,"(5.5, 7.2, 6.9855072463768115)","(26.0, 44.0, 40.44444444444444)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.4, 5.310526315789474)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.877777777777778)","(1.5, 1.81, 1.8138461538461539)"
16-12-2022 12:38:55.996931,"(5.5, 7.2, 6.977777777777778)","(26.0, 42.0, 40.333333333333336)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.4, 5.3125)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.736842105263158)","(1.5, 1.82, 1.8225531914893618)"
16-12-2022 12:38:57.042593,"(5.5, 7.2, 6.986666666666666)","(26.0, 42.0, 38.44444444444444)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.4, 5.361904761904762)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.66)","(1.5, 1.83, 1.8006666666666666)"
16-12-2022 12:38:58.112605,"(5.5, 7.2, 6.984615384615385)","(26.0, 42.0, 40.0)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.4, 5.361904761904762)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.66)","(1.5, 1.81, 1.8006666666666666)"
16-12-2022 12:38:59.125271,"(5.5, 7.2, 6.979104477611941)","(26.0, 42.0, 40.0)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.4, 5.353521126760564)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.689655172413794)","(1.5, 1.81, 1.8022222222222222)"
16-12-2022 12:39:00.147855,"(5.5, 7.0, 6.931578947368421)","(26.0, 42.0, 41.0)","(91.0, 290.0, 235.0)","(101.0, 210.0, 179.4736842105263)","(4.8, 5.5, 5.394444444444445)","(61.0, 180.0, 155.0)","(9.0, 13.0, 12.596153846153847)","(1.5, 1.81, 1.8076923076923077)"
16-12-2022 12:39:01.181202,"(5.5, 7.0, 6.882051282051282)","(26.0, 42.0, 41.0)","(91.0, 290.0, 235.0)","(101.0, 210.0, 172.58064516129033)","(4.8, 5.4, 5.404444444444445)","(61.0, 180.0, 140.0)","(9.0, 13.0, 12.614285714285714)","(1.5, 1.81, 1.8047619047619048)"
16-12-2022 12:39:02.129289,"(5.5, 7.0, 6.864864864864865)","(26.0, 42.0, 39.714285714285715)","(81.0, 290.0, 235.0)","(101.0, 210.0, 175.88235294117646)","(4.6, 5.5, 5.404444444444445)","(61.0, 190.0, 150.0)","(9.0, 13.0, 12.6)","(1.5, 1.81, 1.8076923076923077)"
16-12-2022 12:39:03.108577,"(5.5, 7.0, 6.859574468085106)","(26.0, 42.0, 39.714285714285715)","(81.0, 290.0, 240.0)","(101.0, 210.0, 175.88235294117646)","(4.6, 5.4, 5.363157894736842)","(61.0, 190.0, 150.0)","(9.0, 13.0, 12.659090909090908)","(1.5, 1.81, 1.8076923076923077)"
16-12-2022 12:39:04.215948,"(5.5, 7.0, 6.822784810126582)","(26.0, 42.0, 39.714285714285715)","(81.0, 290.0, 271.66666666666663)","(101.0, 210.0, 171.21212121212122)","(4.6, 5.4, 5.3428571428571425)","(71.0, 190.0, 140.0)","(10.0, 13.0, 12.445945945945946)","(1.5, 1.81, 1.835263157894737)"
16-12-2022 12:39:05.264330,"(5.5, 7.0, 6.83646408839779)","(26.0, 42.0, 40.22222222222222)","(81.0, 290.0, 271.66666666666663)","(101.0, 210.0, 161.61290322580646)","(4.6, 5.4, 5.525)","(71.0, 190.0, 145.0)","(10.0, 13.0, 12.726190476190476)","(1.5, 1.84, 1.8004761904761906)"
16-12-2022 12:39:06.312653,"(5.5, 7.0, 6.886111111111111)","(26.0, 44.0, 42.4)","(81.0, 300.0, 245.45454545454544)","(101.0, 210.0, 161.5625)","(4.6, 5.6, 5.517241379310345)","(71.0, 190.0, 176.15384615384613)","(10.0, 13.0, 12.646341463414634)","(1.5, 1.81, 1.8062500000000001)"
16-12-2022 12:39:07.303580,"(5.5, 7.0, 6.830588235294117)","(26.0, 44.0, 41.166666666666664)","(81.0, 300.0, 270.0)","(101.0, 210.0, 161.5625)","(4.6, 5.6, 5.517241379310345)","(71.0, 190.0, 178.0)","(10.0, 13.0, 12.653846153846153)","(1.5, 1.82, 1.7982352941176472)"
16-12-2022 12:39:08.329380,"(5.5, 7.0, 6.830588235294117)","(26.0, 44.0, 41.166666666666664)","(81.0, 300.0, 278.1818181818182)","(101.0, 210.0, 161.5625)","(4.6, 5.6, 5.528301886792453)","(71.0, 190.0, 181.0)","(10.0, 13.0, 12.726190476190476)","(1.5, 1.8, 1.807)"
16-12-2022 12:39:09.356222,"(5.5, 7.0, 6.830588235294117)","(26.0, 44.0, 41.166666666666664)","(81.0, 300.0, 278.1818181818182)","(101.0, 210.0, 161.5625)","(4.6, 5.6, 5.528301886792453)","(71.0, 190.0, 181.0)","(10.0, 13.0, 12.702127659574469)","(1.5, 1.81, 1.8055555555555556)"
16-12-2022 12:39:10.407203,"(5.5, 7.0, 6.84)","(26.0, 44.0, 41.166666666666664)","(81.0, 300.0, 278.1818181818182)","(101.0, 210.0, 161.78571428571428)","(4.6, 5.6, 5.520833333333333)","(71.0, 190.0, 178.0)","(10.0, 13.0, 12.63953488372093)","(1.5, 1.82, 1.798936170212766)"
16-12-2022 12:39:11.416792,"(5.5, 7.0, 6.84)","(26.0, 44.0, 41.166666666666664)","(81.0, 300.0, 290.8333333333333)","(101.0, 210.0, 161.78571428571428)","(4.6, 5.6, 5.520833333333333)","(71.0, 190.0, 178.0)","(10.0, 13.0, 12.423076923076923)","(1.5, 1.8, 1.8060606060606061)"
16-12-2022 12:39:12.430470,"(5.5, 7.0, 6.84)","(26.0, 42.0, 38.72727272727273)","(81.0, 300.0, 290.0)","(101.0, 210.0, 161.5625)","(4.6, 5.6, 5.520833333333333)","(71.0, 190.0, 178.0)","(10.0, 12.5, 12.366666666666667)","(1.5, 1.82, 1.8095238095238095)"
16-12-2022 12:39:13.452484,"(5.5, 7.0, 6.830588235294117)","(26.0, 42.0, 39.333333333333336)","(81.0, 300.0, 290.0)","(101.0, 210.0, 161.78571428571428)","(4.6, 5.6, 5.725)","(71.0, 190.0, 178.0)","(10.0, 13.0, 12.37)","(1.5, 1.82, 1.8057692307692308)"
16-12-2022 12:39:14.451979,"(5.5, 7.0, 6.829545454545454)","(26.0, 40.0, 38.4)","(91.0, 300.0, 290.0)","(101.0, 210.0, 161.78571428571428)","(4.6, 5.8, 5.806493506493506)","(71.0, 190.0, 175.0)","(10.0, 13.0, 12.54861111111111)","(1.5, 1.81, 1.7520648967551622)"
16-12-2022 12:39:15.574778,"(5.5, 7.0, 6.883720930232558)","(26.0, 42.0, 38.4)","(91.0, 300.0, 294.76190476190476)","(101.0, 200.0, 170.0)","(4.6, 5.9, 5.991428571428571)","(71.0, 190.0, 186.47058823529412)","(10.0, 13.0, 12.658333333333333)","(1.5, 1.77, 1.76048)"
16-12-2022 12:39:16.639963,"(5.5, 6.6, 6.579310344827586)","(26.0, 42.0, 40.4)","(91.0, 300.0, 295.0)","(101.0, 200.0, 170.0)","(4.6, 6.0, 6.028888888888889)","(71.0, 210.0, 175.0)","(10.0, 13.0, 13.081395348837209)","(1.5, 1.77, 1.7566862170087976)"
16-12-2022 12:39:17.705989,"(5.5, 6.6, 6.521428571428571)","(26.0, 42.0, 40.6)","(91.0, 300.0, 295.0)","(101.0, 210.0, 167.14285714285714)","(4.6, 6.2, 6.036781609195402)","(71.0, 210.0, 198.33333333333331)","(10.0, 13.5, 13.454545454545455)","(1.5, 1.77, 1.757972027972028)"
16-12-2022 12:39:18.683335,"(5.5, 6.6, 6.520353982300885)","(26.0, 42.0, 40.6)","(91.0, 300.0, 295.0)","(101.0, 210.0, 167.14285714285714)","(4.6, 6.2, 6.037209302325581)","(71.0, 210.0, 198.33333333333331)","(10.0, 13.5, 13.292682926829269)","(1.5, 1.76, 1.75657060518732)"
16-12-2022 12:39:19.708335,"(5.5, 6.6, 6.523728813559322)","(26.0, 42.0, 40.6)","(91.0, 300.0, 295.0)","(101.0, 210.0, 174.28571428571428)","(4.6, 6.2, 6.037209302325581)","(71.0, 210.0, 198.33333333333331)","(10.0, 14.0, 13.292682926829269)","(1.5, 1.77, 1.75657060518732)"
16-12-2022 12:39:20.739952,"(5.5, 6.6, 6.523728813559322)","(26.0, 42.0, 40.6)","(91.0, 300.0, 295.0)","(101.0, 210.0, 175.3846153846154)","(4.6, 6.2, 6.019444444444445)","(71.0, 210.0, 198.33333333333331)","(10.0, 14.0, 13.333333333333334)","(1.5, 1.77, 1.755604719764012)"
16-12-2022 12:39:21.753508,"(5.5, 6.6, 6.523728813559322)","(26.0, 42.0, 38.5)","(91.0, 290.0, 281.30434782608694)","(101.0, 210.0, 175.3846153846154)","(4.6, 6.2, 6.019444444444445)","(71.0, 210.0, 198.33333333333331)","(10.0, 13.5, 13.136363636363637)","(1.5, 1.77, 1.755688622754491)"
16-12-2022 12:39:22.862785,"(5.5, 6.6, 6.512621359223301)","(26.0, 42.0, 38.333333333333336)","(91.0, 290.0, 281.30434782608694)","(101.0, 210.0, 175.78947368421052)","(4.6, 6.2, 5.9192307692307695)","(71.0, 210.0, 190.0)","(10.0, 13.5, 13.392857142857142)","(1.5, 1.77, 1.7632038834951456)"
16-12-2022 12:39:23.885029,"(5.5, 6.6, 6.539759036144578)","(26.0, 42.0, 38.4)","(91.0, 290.0, 285.4545454545455)","(101.0, 210.0, 175.78947368421052)","(4.6, 6.0, 6.005)","(71.0, 220.0, 210.0)","(10.0, 13.5, 13.82258064516129)","(1.5, 1.77, 1.7337777777777779)"
16-12-2022 12:39:24.841210,"(5.5, 6.8, 6.699999999999999)","(26.0, 44.0, 40.57142857142857)","(91.0, 300.0, 250.0)","(101.0, 210.0, 171.6)","(4.6, 6.2, 6.005)","(71.0, 220.0, 210.0)","(10.0, 14.0, 13.82258064516129)","(1.5, 1.74, 1.726)"
16-12-2022 12:39:25.796584,"(5.5, 6.8, 6.7081967213114755)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 171.6)","(4.6, 6.2, 6.052459016393443)","(71.0, 220.0, 208.33333333333331)","(10.0, 15.0, 14.735294117647058)","(1.5, 1.73, 1.7226923076923077)"
16-12-2022 12:39:26.802128,"(5.5, 6.8, 6.7081967213114755)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 171.6)","(4.6, 6.2, 6.0227272727272725)","(71.0, 220.0, 208.33333333333331)","(10.0, 15.0, 14.357142857142858)","(1.5, 1.73, 1.7297435897435898)"
16-12-2022 12:39:27.942430,"(5.5, 6.8, 6.647272727272727)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 171.6)","(4.6, 6.2, 6.090410958904109)","(71.0, 220.0, 208.33333333333331)","(10.0, 14.5, 14.357142857142858)","(1.5, 1.73, 1.7283720930232558)"
16-12-2022 12:39:28.986986,"(5.5, 6.8, 6.665116279069768)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 171.6)","(4.6, 6.2, 6.020754716981132)","(71.0, 220.0, 196.66666666666666)","(10.0, 14.5, 14.357142857142858)","(1.5, 1.74, 1.7236842105263157)"
16-12-2022 12:39:30.069098,"(5.5, 7.0, 6.711864406779661)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 174.7058823529412)","(4.6, 6.2, 5.953488372093023)","(71.0, 220.0, 196.66666666666666)","(10.0, 14.5, 14.166666666666666)","(1.5, 1.73, 1.7372093023255815)"
16-12-2022 12:39:31.039753,"(5.5, 7.0, 6.748760330578512)","(26.0, 44.0, 42.1)","(91.0, 300.0, 250.0)","(101.0, 210.0, 173.51351351351352)","(4.6, 6.0, 5.953488372093023)","(71.0, 220.0, 196.66666666666666)","(10.0, 14.5, 14.1)","(1.5, 1.74, 1.7325)"
16-12-2022 12:39:32.103644,"(5.5, 7.0, 6.764341085271318)","(26.0, 44.0, 42.1)","(91.0, 300.0, 208.33333333333334)","(101.0, 210.0, 175.625)","(4.6, 6.0, 5.859649122807018)","(71.0, 220.0, 193.33333333333334)","(10.0, 14.5, 14.446428571428571)","(1.5, 1.74, 1.7325)"
16-12-2022 12:39:33.081353,"(5.5, 7.0, 6.866666666666666)","(26.0, 42.0, 40.333333333333336)","(91.0, 250.0, 235.0)","(101.0, 210.0, 175.625)","(4.6, 5.9, 5.859649122807018)","(71.0, 210.0, 194.28571428571428)","(10.0, 14.5, 14.386363636363637)","(1.5, 1.74, 1.736951219512195)"
16-12-2022 12:39:34.160766,"(5.5, 7.0, 6.948571428571428)","(26.0, 42.0, 40.15384615384615)","(91.0, 240.0, 234.28571428571428)","(101.0, 210.0, 176.66666666666666)","(4.6, 5.9, 6.015555555555555)","(71.0, 200.0, 194.28571428571428)","(10.0, 14.5, 14.34)","(1.5, 1.74, 1.7258333333333333)"
16-12-2022 12:39:35.241804,"(5.5, 7.2, 6.934883720930232)","(26.0, 42.0, 39.4)","(91.0, 240.0, 234.28571428571428)","(101.0, 210.0, 187.5)","(4.6, 6.2, 6.014893617021277)","(71.0, 200.0, 194.28571428571428)","(10.0, 14.5, 14.008695652173913)","(1.5, 1.73, 1.7249333333333332)"
16-12-2022 12:39:36.261545,"(5.5, 7.0, 6.975757575757576)","(26.0, 42.0, 39.0)","(91.0, 240.0, 234.28571428571428)","(101.0, 200.0, 187.5)","(4.6, 6.2, 6.014893617021277)","(71.0, 200.0, 190.0)","(10.0, 14.5, 13.6875)","(1.5, 1.73, 1.7311363636363637)"
16-12-2022 12:39:37.263951,"(5.5, 7.0, 6.975757575757576)","(26.0, 42.0, 39.333333333333336)","(91.0, 240.0, 234.28571428571428)","(101.0, 200.0, 182.0)","(4.6, 6.2, 6.014893617021277)","(71.0, 200.0, 194.28571428571428)","(10.0, 14.0, 14.1)","(1.5, 1.74, 1.7172781065088758)"
16-12-2022 12:39:38.292618,"(5.5, 7.2, 6.941463414634146)","(26.0, 42.0, 39.86666666666667)","(91.0, 240.0, 234.28571428571428)","(101.0, 200.0, 182.85714285714286)","(4.6, 6.2, 5.95607476635514)","(71.0, 200.0, 198.75)","(10.0, 14.5, 14.119047619047619)","(1.5, 1.72, 1.7364864864864864)"
16-12-2022 12:39:39.326113,"(5.5, 7.2, 6.967883211678832)","(26.0, 44.0, 43.25)","(91.0, 240.0, 233.33333333333334)","(101.0, 200.0, 182.85714285714286)","(4.6, 6.2, 5002.45)","(71.0, 210.0, 9998.5)","(10.0, 14.5, 9998.5)","(1.5, 1.78, 9998.5)"
