,Cedars Wish,Ghostly Squall,Timetogetup,Aims Jubilee,Emberly,Shenandoah Cat,Slewing,Windsors Play,All Caps,Charitable Any
15-12-2022 13:26:58.056830,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 181.66666666666666)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.004)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:26:59.313202,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 181.66666666666666)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.004)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:00.665320,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 181.66666666666666)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.004)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:01.952240,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 181.66666666666666)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.004)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:03.333916,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 181.66666666666666)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 39.2)","(12.0, 27.0, 23.714285714285715)","(11.0, 16.0, 14.833333333333334)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:04.721089,"(17.0, 32.0, 26.6)","(17.0, 24.0, 18.0)","(19.0, 260.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.923076923076923)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:06.103768,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.923076923076923)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:07.511418,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 24.125)","(11.0, 16.0, 14.923076923076923)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:08.842605,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:10.204003,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:11.546956,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:12.996401,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.02)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:14.370923,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.0)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:15.686667,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:16.991371,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:18.320574,"(17.0, 32.0, 27.5)","(17.0, 24.0, 18.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:19.696554,"(17.0, 32.0, 27.5)","(17.0, 24.0, 19.8)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:21.107530,"(17.0, 32.0, 27.5)","(17.0, 24.0, 21.9)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:22.482344,"(17.0, 32.0, 27.5)","(17.0, 24.0, 21.9)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 373.14285714285717)"
15-12-2022 13:27:23.839383,"(17.0, 32.0, 27.5)","(17.0, 24.0, 19.0)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 620.0, 331.1111111111111)"
15-12-2022 13:27:25.185602,"(17.0, 32.0, 27.5)","(17.0, 24.0, 19.5)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:26.584261,"(17.0, 32.0, 27.5)","(17.0, 24.0, 20.25)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 13.2)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:28.118312,"(17.0, 32.0, 27.5)","(17.0, 24.0, 20.25)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.923076923076923)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:29.983002,"(17.0, 32.0, 27.5)","(17.0, 24.0, 20.5)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.923076923076923)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:31.405485,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 16.0, 14.375)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:32.753396,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 14.0)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:34.256799,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 14.0)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:35.752318,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 250.0, 175.0)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 14.0)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:37.495238,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 250.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 14.0)","(1.6, 2.04, 2.01875)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:39.241611,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 14.0)","(1.6, 2.04, 2.03575)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:40.682296,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 14.0)","(1.6, 2.04, 2.03575)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:42.101260,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.428571428571429)","(1.6, 2.04, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:43.642150,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 14.5, 13.75)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:45.117514,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 14.5, 13.75)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:46.556589,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 14.5, 13.75)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:48.000387,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 14.5, 13.75)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:49.348343,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 14.5, 13.75)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:50.752993,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 13.625)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:52.114994,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 13.625)","(1.6, 2.02, 1.9427272727272729)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:53.542726,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.5, 13.571428571428571)","(1.6, 2.02, 2.0300000000000002)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:54.979551,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0300000000000002)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:56.368417,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:57.738741,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:27:59.157193,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0231578947368423)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:00.451675,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0231578947368423)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:01.748251,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0231578947368423)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:03.051411,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.575000000000001)","(26.0, 48.0, 39.2)","(12.0, 27.0, 21.5)","(11.0, 15.0, 13.333333333333334)","(1.6, 2.04, 2.0231578947368423)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:04.417331,"(17.0, 32.0, 25.25)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.026086956521739)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:05.696080,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.026086956521739)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:06.962291,"(17.0, 32.0, 25.25)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.026086956521739)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:08.229953,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.026086956521739)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:09.559559,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:10.856140,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:12.156123,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.588235294117649)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:13.433095,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.333333333333332)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:14.702607,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.6, 9.333333333333332)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:15.958639,"(17.0, 32.0, 26.6)","(17.0, 24.0, 17.666666666666668)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.6, 9.333333333333332)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:17.259101,"(17.0, 32.0, 26.6)","(17.0, 12.5, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.6, 9.333333333333332)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:18.550895,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.6, 9.333333333333332)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:19.797165,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.6, 9.5)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:21.027036,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.5)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:22.257541,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.5)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:23.503605,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.5)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.021176470588235)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:24.740506,"(17.0, 32.0, 26.6)","(17.0, 24.0, 16.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:25.961242,"(17.0, 32.0, 26.6)","(17.0, 24.0, 21.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:27.189441,"(17.0, 32.0, 26.6)","(17.0, 24.0, 21.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:28.482339,"(17.0, 32.0, 26.6)","(17.0, 24.0, 21.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 8.2625)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:29.754766,"(17.0, 32.0, 26.6)","(17.0, 24.0, 21.0)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 8.4, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:31.000667,"(17.0, 32.0, 26.6)","(17.0, 24.0, 19.4)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0330232558139536)","(41.0, 690.0, 331.1111111111111)"
15-12-2022 13:28:32.272053,"(17.0, 32.0, 26.6)","(17.0, 24.0, 19.4)","(19.0, 210.0, 148.33333333333331)","(14.0, 18.5, 14.9)","(4.8, 9.8, 9.2)","(26.0, 48.0, 40.666666666666664)","(12.0, 27.0, 22.6)","(11.0, 15.0, 13.571428571428571)","(1.6, 2.04, 2.0184615384615383)","(41.0, 690.0, 331.1111111111111)"
