,Carlos Jewel,Diamond Alex,Iced Mocha,Go Hazel,Sefton Heights,Zipping Chassis,Opawa Solomon,Diamond Neena
15-12-2022 14:44:21.152911,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:22.116061,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:23.129516,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:24.137910,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:25.179226,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:26.203334,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:27.204989,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:28.210020,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:29.189274,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:30.171423,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:31.155328,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:32.147657,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:33.106806,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:34.120726,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:35.085323,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:36.091654,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:37.058493,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:37.997681,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 15.933333333333334)","(7.5, 15.5, 11.149999999999999)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:39.017885,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:40.024196,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:41.071458,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:42.068025,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:43.145543,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:44.198808,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 11.05)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:45.234308,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 15.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:46.314095,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:47.294397,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:48.284478,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:49.242627,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:50.260816,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:51.294167,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:52.324602,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:53.359760,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:54.445446,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:55.457918,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:56.486026,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:57.496345,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:58.524084,"(1.8, 2.88, 2.086666666666667)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:44:59.505197,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:00.480712,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:01.491445,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:02.453042,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:03.454129,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:04.500764,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:05.603514,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:06.677660,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:07.694650,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:08.698341,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:09.692977,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:10.692441,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:11.716009,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:12.764121,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:13.829301,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:14.852016,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:15.895784,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:17.008221,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:18.063367,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:19.158171,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:20.235863,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:21.343413,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:22.455638,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:23.524047,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:24.557082,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:25.559529,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:26.595197,"(1.8, 2.9, 2.6470967741935483)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:27.631254,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:28.716133,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 13.66842105263158)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:29.804180,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 12.7)"
15-12-2022 14:45:30.909513,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:32.032109,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:33.146822,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:34.204704,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:35.230626,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:36.239920,"(1.8, 2.9, 2.144)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:37.220540,"(1.8, 2.9, 2.606)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:38.193270,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:39.225955,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:40.322748,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:41.410406,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
15-12-2022 14:45:42.774927,"(1.8, 2.9, 2.091111111111111)","(5.0, 8.4, 7.090909090909092)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.473846153846154)","(9.0, 19.5, 18.490909090909092)","(7.5, 14.5, 10.55)","(31.0, 330.0, 144.76923076923077)","(8.5, 18.0, 16.42857142857143)"
