,Gulf Of Tomini,Hombre Grande,Buff In Disguise,Jahbath,Savant De Lune,Port Of Jeddah,Amy Ekcels,La Marsa
246,"[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 145314), 15.0, 27.0]"
247,"[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 274524), 15.0, 27.0]"
248,"[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 409919), 15.0, 27.0]"
249,"[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 536991), 15.0, 27.0]"
250,"[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 668504), 15.0, 27.0]"
251,"[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 26, 819150), 15.0, 27.0]"
252,"[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 965919), 15.0, 27.0]"
253,"[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 123236), 15.0, 27.0]"
254,"[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 277819), 15.0, 27.0]"
255,"[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 441459), 15.0, 27.0]"
256,"[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 586496), 15.0, 27.0]"
257,"[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 726223), 15.0, 27.0]"
258,"[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 34, 873225), 15.0, 27.0]"
259,"[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 2191), 15.0, 27.0]"
260,"[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 142379), 15.0, 27.0]"
261,"[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 268139), 15.0, 27.0]"
262,"[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 396322), 15.0, 27.0]"
263,"[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 519630), 15.0, 27.0]"
264,"[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 656853), 15.0, 27.0]"
265,"[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 42, 795622), 15.0, 27.0]"
266,"[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 925181), 15.0, 27.0]"
267,"[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 61507), 15.0, 27.0]"
268,"[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 195654), 15.0, 27.0]"
269,"[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 344491), 15.0, 27.0]"
270,"[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 489435), 15.0, 27.0]"
271,"[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 642845), 15.0, 27.0]"
272,"[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 50, 775523), 15.0, 27.0]"
273,"[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 924803), 15.0, 27.0]"
274,"[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 58729), 15.0, 27.0]"
275,"[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 196066), 15.0, 27.0]"
276,"[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 322378), 15.0, 27.0]"
277,"[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 460238), 15.0, 27.0]"
278,"[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 590050), 15.0, 27.0]"
279,"[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 58, 717474), 15.0, 27.0]"
280,"[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 845606), 15.0, 27.0]"
281,"[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 977418), 15.0, 27.0]"
282,"[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 118158), 15.0, 27.0]"
283,"[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 243666), 15.0, 27.0]"
284,"[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 379009), 15.0, 27.0]"
285,"[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 13.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 4, 5, 508219), 15.0, 27.0]"
