,Springfield Spirit,Khulan Kid,Sure Thing Captain,Our Boy Roy,Blue Shard,Borderline,Braeview Fella,Redbank Molly,Shez All Style
10-01-2023 14:47:40.759716,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 91.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:41.945098,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:43.162540,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:44.378120,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:45.499117,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:46.651786,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:47.828647,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 45.66666666666667)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:49.000818,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 35.666666666666664)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:50.193707,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 35.666666666666664)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:51.452891,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 35.666666666666664)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:52.668054,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 35.666666666666664)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:53.877427,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:55.044606,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.2)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:56.222382,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 98.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:57.396994,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 98.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:58.660570,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 98.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:47:59.835110,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 98.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:01.032334,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 118.0)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 92.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:02.215211,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 92.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:03.414004,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 92.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:04.611341,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 92.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:05.835539,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 92.5)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:07.050309,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:08.263866,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:09.381186,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:10.583068,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 106.80000000000001)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:11.725111,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:12.866253,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:14.080434,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:15.258223,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:16.571608,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:17.704397,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:18.762119,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:19.851556,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:20.966704,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:22.109136,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:23.289342,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:24.470325,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.714285714285715)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:25.718803,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:26.950984,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:28.143344,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:29.319122,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:30.412804,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:31.494899,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:32.613229,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:33.748817,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:34.936224,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:36.325088,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:37.508262,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:38.595270,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:39.626867,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:40.926721,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:42.158569,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:43.314592,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:44.449304,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:45.582228,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:46.719329,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:47.841009,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:48.945771,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:49.994200,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:51.098653,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:52.202965,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:53.330367,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:54.720744,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:55.933016,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:57.064901,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:58.274936,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:48:59.606134,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:00.796744,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 95.6)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:01.962037,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:03.093030,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:04.450840,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:05.691199,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:06.865421,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:08.031539,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:09.104291,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 46.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:10.341068,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:11.579542,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 119.71428571428571)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 93.0)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
10-01-2023 14:49:12.786401,"(71.0, 190.0, 110.0)","(8.0, 12.0, 10.666666666666666)","(1.3, 1.67, 1.5671428571428572)","(51.0, 150.0, 132.33333333333334)","(21.0, 55.0, 37.0)","(7.5, 14.5, 12.22)","(31.0, 110.0, 96.4)","(31.0, 95.0, 62.5)","(7.5, 12.0, 9.6)"
