,Real Cute,Good Grab,Tecoma Street,Yakutsk,Spirit Of Luck,Baba Vanga,Hedonie,Heros Trinket,Lively Lass,Say Goodbye,Angels Voice
12-01-2023 14:30:27.279721,"(18.0, 29.0, 28.2)","(5.5, 8.8, 8.72)","(20.0, 25.0, 24.875)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 107.14285714285714)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.76021978021978)","(5.5, 8.0, 7.979310344827586)","(31.0, 55.0, 48.5)","(61.0, 130.0, 122.5)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:28.898213,"(18.0, 29.0, 28.2)","(5.5, 8.8, 8.72)","(20.0, 25.0, 24.875)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 107.14285714285714)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.76021978021978)","(5.5, 8.0, 7.979310344827586)","(31.0, 55.0, 45.54545454545455)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:30.599526,"(18.0, 29.0, 28.2)","(5.5, 8.8, 8.710588235294118)","(20.0, 25.0, 24.875)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 107.14285714285714)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.76021978021978)","(5.5, 8.0, 7.979310344827586)","(31.0, 55.0, 45.54545454545455)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:32.237740,"(18.0, 29.0, 28.666666666666668)","(5.5, 8.8, 8.68301886792453)","(20.0, 25.0, 25.764705882352942)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 107.14285714285714)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.76021978021978)","(5.5, 8.0, 7.975)","(31.0, 55.0, 45.54545454545455)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:33.923451,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.68301886792453)","(20.0, 26.0, 25.764705882352942)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 108.88888888888889)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.769024390243902)","(5.5, 8.0, 7.975)","(31.0, 55.0, 45.54545454545455)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:35.678975,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.677227722772278)","(20.0, 26.0, 25.636363636363637)","(4.0, 4.4, 4.321052631578947)","(61.0, 120.0, 108.88888888888889)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.788510638297872)","(5.5, 8.0, 7.975)","(31.0, 55.0, 44.0)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:37.380696,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.677227722772278)","(20.0, 26.0, 25.636363636363637)","(4.0, 4.4, 4.321052631578947)","(61.0, 120.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7865346534653463)","(5.5, 8.0, 7.975)","(31.0, 50.0, 44.0)","(61.0, 130.0, 124.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:39.089486,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.665217391304349)","(20.0, 26.0, 25.636363636363637)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7865346534653463)","(5.5, 8.0, 7.975)","(31.0, 50.0, 44.0)","(61.0, 130.0, 120.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:40.773940,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.648780487804878)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7865346534653463)","(5.5, 8.0, 7.975)","(31.0, 50.0, 44.0)","(61.0, 130.0, 120.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:42.555085,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.648780487804878)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7865346534653463)","(5.5, 8.0, 7.975)","(31.0, 50.0, 44.0)","(61.0, 130.0, 120.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:44.347968,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.648780487804878)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7865346534653463)","(5.5, 8.0, 7.975)","(31.0, 50.0, 45.42857142857143)","(61.0, 130.0, 120.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:46.508173,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.648780487804878)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.321052631578947)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.785833333333333)","(5.5, 8.0, 7.968421052631579)","(31.0, 50.0, 49.583333333333336)","(61.0, 130.0, 120.0)","(20.0, 24.0, 23.666666666666668)"
12-01-2023 14:30:48.503870,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.8, 8.323809523809524)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.348387096774194)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.785833333333333)","(5.5, 8.0, 7.968421052631579)","(31.0, 55.0, 48.06666666666666)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.142857142857142)"
12-01-2023 14:30:50.293384,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.4, 8.169230769230769)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.346511627906977)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7855319148936166)","(5.5, 8.0, 7.968421052631579)","(31.0, 55.0, 47.6875)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:30:52.018361,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.4, 8.15)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.364516129032258)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7855319148936166)","(5.5, 8.0, 7.968421052631579)","(31.0, 55.0, 47.6875)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:30:53.868448,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.4, 8.072727272727272)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.364516129032258)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7855319148936166)","(5.5, 8.0, 7.977777777777778)","(31.0, 55.0, 50.27272727272727)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:30:56.083909,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.2, 8.072727272727272)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.364516129032258)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7855319148936166)","(5.5, 8.0, 7.977777777777778)","(31.0, 55.0, 50.27272727272727)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:30:57.917876,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.2, 8.072727272727272)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.364516129032258)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7852631578947364)","(5.5, 8.0, 7.977777777777778)","(31.0, 55.0, 50.27272727272727)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:30:59.721577,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.2, 8.072727272727272)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.364516129032258)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.784444444444444)","(5.5, 8.0, 7.9837837837837835)","(31.0, 55.0, 51.333333333333336)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:31:01.597535,"(18.0, 29.0, 28.53846153846154)","(5.5, 8.2, 8.033766233766233)","(20.0, 26.0, 25.5)","(4.0, 4.4, 4.451851851851852)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.8, 2.7729411764705882)","(5.5, 8.0, 7.919298245614034)","(31.0, 55.0, 51.333333333333336)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:31:03.417851,"(18.0, 29.0, 28.428571428571427)","(5.5, 8.2, 7.968)","(20.0, 26.0, 25.5)","(4.0, 4.5, 4.52621359223301)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.7730434782608695)","(5.5, 8.2, 7.88)","(31.0, 55.0, 50.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 24.5)"
12-01-2023 14:31:05.192054,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.0, 8.133812949640287)","(20.0, 26.0, 25.23076923076923)","(4.0, 4.6, 4.554639175257732)","(61.0, 110.0, 98.75)","(101.0, 180.0, 170.0)","(2.6, 2.78, 2.7431843575418995)","(5.5, 8.0, 8.09873417721519)","(31.0, 55.0, 53.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:06.878553,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.2, 8.136912751677851)","(20.0, 26.0, 25.09090909090909)","(4.0, 4.6, 4.645945945945946)","(61.0, 110.0, 95.0)","(101.0, 180.0, 170.0)","(2.6, 2.76, 2.6516279069767443)","(5.5, 8.2, 8.048484848484849)","(31.0, 55.0, 53.526315789473685)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:08.644172,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.2, 8.112727272727271)","(20.0, 26.0, 25.2)","(4.0, 4.7, 4.645945945945946)","(61.0, 110.0, 99.0909090909091)","(101.0, 180.0, 170.0)","(2.6, 2.66, 2.6502857142857144)","(5.5, 8.2, 8.052173913043479)","(31.0, 55.0, 55.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:10.331831,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.2, 8.112727272727271)","(20.0, 26.0, 25.09090909090909)","(4.0, 4.7, 4.693023255813953)","(61.0, 110.0, 96.66666666666667)","(101.0, 180.0, 173.33333333333334)","(2.6, 2.66, 2.6529166666666666)","(5.5, 8.2, 8.052173913043479)","(31.0, 60.0, 51.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:11.942346,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.2, 8.112727272727271)","(20.0, 26.0, 25.09090909090909)","(4.0, 4.7, 4.693023255813953)","(61.0, 110.0, 99.0909090909091)","(101.0, 180.0, 173.33333333333334)","(2.6, 2.66, 2.6464000000000003)","(5.5, 8.2, 8.052173913043479)","(31.0, 60.0, 52.8)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:13.606503,"(18.0, 29.0, 28.555555555555557)","(5.5, 8.2, 8.112727272727271)","(20.0, 26.0, 25.09090909090909)","(4.0, 4.7, 4.693023255813953)","(61.0, 110.0, 99.0909090909091)","(101.0, 180.0, 173.33333333333334)","(2.6, 2.66, 2.6453333333333333)","(5.5, 8.2, 8.056842105263158)","(31.0, 60.0, 52.8)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:15.251338,"(18.0, 29.0, 28.428571428571427)","(5.5, 8.2, 8.112727272727271)","(20.0, 26.0, 25.5)","(4.0, 4.7, 4.805084745762712)","(61.0, 110.0, 101.11111111111111)","(101.0, 180.0, 173.33333333333334)","(2.6, 2.66, 2.6358620689655172)","(5.5, 8.2, 7.972972972972973)","(31.0, 60.0, 52.8)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:16.923584,"(18.0, 29.0, 28.428571428571427)","(5.5, 8.2, 8.12)","(20.0, 26.0, 25.2)","(4.0, 4.9, 4.8188405797101455)","(61.0, 110.0, 97.6923076923077)","(101.0, 180.0, 173.33333333333334)","(2.6, 2.64, 2.633529411764706)","(5.5, 8.0, 7.9714285714285715)","(31.0, 60.0, 52.8)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.0)"
12-01-2023 14:31:18.593143,"(19.0, 29.0, 28.53846153846154)","(5.5, 8.2, 8.126153846153846)","(20.0, 26.0, 24.705882352941178)","(3.9, 4.9, 4.892307692307692)","(61.0, 110.0, 95.55555555555556)","(101.0, 180.0, 173.33333333333334)","(2.5, 2.64, 2.633529411764706)","(5.5, 8.0, 7.841176470588235)","(31.0, 60.0, 53.6)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:20.419463,"(19.0, 29.0, 28.0625)","(5.5, 8.2, 8.126153846153846)","(20.0, 26.0, 24.307692307692307)","(3.9, 5.0, 4.90561797752809)","(61.0, 110.0, 97.14285714285714)","(101.0, 180.0, 173.33333333333334)","(2.5, 2.64, 2.633529411764706)","(5.5, 8.0, 7.80377358490566)","(31.0, 55.0, 53.6)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:22.133727,"(19.0, 29.0, 28.0)","(5.5, 8.2, 8.126153846153846)","(20.0, 26.0, 24.307692307692307)","(3.9, 5.0, 4.9189873417721515)","(61.0, 110.0, 100.0)","(101.0, 180.0, 173.33333333333334)","(2.5, 2.64, 2.633529411764706)","(5.5, 8.0, 7.80377358490566)","(31.0, 55.0, 53.6)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:24.037944,"(19.0, 29.0, 28.428571428571427)","(5.5, 8.2, 8.121311475409836)","(20.0, 26.0, 24.19047619047619)","(3.9, 5.0, 4.962264150943397)","(61.0, 110.0, 100.0)","(101.0, 180.0, 173.33333333333334)","(2.5, 2.64, 2.6104347826086958)","(5.5, 8.0, 7.68)","(31.0, 55.0, 53.6)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:26.007356,"(19.0, 29.0, 28.428571428571427)","(5.5, 8.2, 8.121311475409836)","(20.0, 26.0, 24.19047619047619)","(3.9, 5.0, 4.9868421052631575)","(61.0, 110.0, 102.3076923076923)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.62, 2.6116981132075474)","(5.5, 7.8, 7.654545454545454)","(31.0, 55.0, 53.6)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:27.977640,"(19.0, 29.0, 28.428571428571427)","(5.5, 8.2, 8.121311475409836)","(20.0, 26.0, 24.19047619047619)","(3.9, 5.0, 4.9868421052631575)","(61.0, 110.0, 102.3076923076923)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.62, 2.608)","(5.5, 7.8, 7.654545454545454)","(31.0, 55.0, 50.8)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:29.741498,"(19.0, 29.0, 28.666666666666668)","(5.5, 8.2, 7.932)","(20.0, 26.0, 24.285714285714285)","(3.9, 5.0, 5.04390243902439)","(61.0, 110.0, 108.82352941176471)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.62, 2.6123076923076924)","(5.5, 7.8, 7.705)","(31.0, 55.0, 49.0)","(61.0, 130.0, 125.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:31.475187,"(19.0, 29.0, 28.666666666666668)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.1, 5.188235294117647)","(61.0, 130.0, 112.85714285714286)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.62, 2.568888888888889)","(5.5, 7.8, 7.67)","(31.0, 55.0, 47.90909090909091)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:33.221479,"(19.0, 29.0, 28.733333333333334)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.2, 5.190625)","(61.0, 130.0, 111.33333333333333)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.58, 2.568888888888889)","(5.5, 7.8, 7.67)","(31.0, 55.0, 47.90909090909091)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:34.953595,"(19.0, 29.0, 28.733333333333334)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.2, 5.1869565217391305)","(61.0, 130.0, 111.33333333333333)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.58, 2.5678048780487805)","(5.5, 7.8, 7.677777777777777)","(31.0, 55.0, 50.0)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:36.699087,"(19.0, 29.0, 28.733333333333334)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.2, 5.1869565217391305)","(61.0, 130.0, 109.58333333333333)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.58, 2.5678048780487805)","(5.5, 7.8, 7.677777777777777)","(31.0, 55.0, 48.5)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:38.355873,"(19.0, 29.0, 28.733333333333334)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 115.0)","(91.0, 180.0, 173.33333333333334)","(2.5, 2.58, 2.569130434782609)","(5.5, 7.8, 7.677777777777777)","(31.0, 55.0, 47.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:40.055642,"(19.0, 29.0, 28.733333333333334)","(5.5, 8.0, 7.958536585365854)","(20.0, 26.0, 24.210526315789473)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 115.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.58, 2.5695833333333336)","(5.5, 7.8, 7.692307692307692)","(31.0, 55.0, 47.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:41.814722,"(19.0, 29.0, 28.714285714285715)","(5.5, 8.0, 7.945161290322581)","(20.0, 26.0, 24.285714285714285)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 116.66666666666667)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.58, 2.5716666666666668)","(5.5, 7.8, 7.692307692307692)","(31.0, 55.0, 47.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:43.495311,"(19.0, 29.0, 30.5)","(5.5, 8.0, 7.851428571428571)","(20.0, 26.0, 24.285714285714285)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 116.66666666666667)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.58, 2.5765116279069766)","(5.5, 7.8, 7.677419354838709)","(31.0, 55.0, 47.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:45.524868,"(19.0, 32.0, 29.818181818181817)","(5.5, 8.0, 7.866666666666666)","(20.0, 26.0, 25.40983606557377)","(3.9, 5.2, 5.194642857142857)","(61.0, 130.0, 113.63636363636364)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.58, 2.5745054945054946)","(5.5, 7.8, 7.675)","(31.0, 55.0, 47.2)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:47.692300,"(19.0, 32.0, 29.818181818181817)","(5.5, 8.0, 7.592592592592593)","(20.0, 26.0, 25.40983606557377)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 113.63636363636364)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.6, 2.597175141242938)","(5.5, 7.8, 7.6674999999999995)","(31.0, 55.0, 47.285714285714285)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:49.342025,"(19.0, 32.0, 29.818181818181817)","(5.5, 7.8, 7.372413793103449)","(20.0, 26.0, 25.4375)","(3.9, 5.2, 5.193478260869566)","(61.0, 130.0, 113.63636363636364)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.6, 2.6276190476190475)","(5.5, 7.8, 7.6674999999999995)","(31.0, 55.0, 47.285714285714285)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:50.999196,"(19.0, 32.0, 29.818181818181817)","(5.5, 7.4, 7.347058823529412)","(20.0, 26.0, 25.4375)","(3.9, 5.2, 5.1826923076923075)","(61.0, 130.0, 123.33333333333333)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.64, 2.6290666666666667)","(5.5, 7.8, 7.7542857142857144)","(31.0, 55.0, 47.285714285714285)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:52.622747,"(21.0, 32.0, 30.125)","(5.5, 7.4, 7.1891891891891895)","(20.0, 26.0, 25.4375)","(4.2, 5.2, 5.162068965517241)","(61.0, 130.0, 124.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6447058823529415)","(5.5, 7.8, 7.72)","(31.0, 55.0, 47.285714285714285)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:54.207810,"(21.0, 32.0, 29.818181818181817)","(5.5, 7.2, 7.140000000000001)","(20.0, 26.0, 25.6)","(4.2, 5.2, 5.166666666666667)","(61.0, 130.0, 122.5)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6454545454545455)","(5.5, 7.8, 7.710204081632653)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:55.684032,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.131818181818182)","(20.0, 26.0, 24.571428571428573)","(4.2, 5.2, 5.17906976744186)","(61.0, 130.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6454545454545455)","(5.5, 7.8, 7.7124999999999995)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:57.296476,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.131818181818182)","(20.0, 26.0, 24.666666666666668)","(4.2, 5.2, 5.17906976744186)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6454545454545455)","(5.5, 7.8, 7.702325581395349)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:31:58.906776,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.150819672131147)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6444444444444444)","(5.5, 7.8, 7.688372093023256)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:00.516303,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.170731707317073)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6304615384615384)","(5.5, 7.8, 7.702702702702703)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:02.101741,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.140000000000001)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6304615384615384)","(5.5, 7.8, 7.651851851851852)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:03.705040,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.140000000000001)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.6304615384615384)","(5.5, 7.8, 7.651851851851852)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:05.246709,"(21.0, 32.0, 30.125)","(5.5, 7.2, 7.140000000000001)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 130.0)","(91.0, 180.0, 173.33333333333334)","(2.45, 2.66, 2.656923076923077)","(5.5, 7.8, 7.651851851851852)","(31.0, 55.0, 49.6)","(61.0, 130.0, 120.0)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:06.766071,"(21.0, 32.0, 28.916666666666668)","(5.5, 7.2, 7.373390557939914)","(20.0, 26.0, 24.48)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 138.88888888888889)","(91.0, 180.0, 163.63636363636363)","(2.45, 2.66, 2.6205072463768118)","(5.5, 7.8, 7.651851851851852)","(31.0, 55.0, 49.6)","(61.0, 130.0, 112.85714285714286)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:08.356285,"(21.0, 29.0, 28.61111111111111)","(5.5, 7.4, 7.388785046728972)","(20.0, 26.0, 24.545454545454547)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 138.8235294117647)","(91.0, 180.0, 162.66666666666666)","(2.45, 2.64, 2.611152815013405)","(5.5, 7.8, 7.664285714285714)","(31.0, 55.0, 49.6)","(61.0, 130.0, 112.85714285714286)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:09.898613,"(21.0, 30.0, 28.61111111111111)","(5.5, 7.4, 7.528205128205128)","(20.0, 26.0, 24.666666666666668)","(4.2, 5.2, 5.17906976744186)","(61.0, 140.0, 138.8235294117647)","(91.0, 180.0, 166.66666666666666)","(2.45, 2.64, 2.5983132530120483)","(5.5, 7.8, 7.6899999999999995)","(31.0, 55.0, 49.6)","(61.0, 130.0, 113.63636363636364)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:11.419167,"(21.0, 30.0, 28.857142857142858)","(5.5, 7.6, 7.536363636363636)","(20.0, 26.0, 24.545454545454547)","(4.2, 5.2, 5.183018867924528)","(61.0, 140.0, 138.8235294117647)","(91.0, 180.0, 166.66666666666666)","(2.4, 2.6, 2.597777777777778)","(5.5, 7.8, 7.6899999999999995)","(31.0, 55.0, 49.6)","(61.0, 130.0, 113.63636363636364)","(20.0, 26.0, 25.5)"
12-01-2023 14:32:12.992653,"(21.0, 30.0, 29.466666666666665)","(5.5, 7.6, 7.636923076923076)","(20.0, 26.0, 24.5)","(4.2, 5.2, 5.294871794871795)","(61.0, 140.0, 138.8235294117647)","(91.0, 180.0, 166.66666666666666)","(2.4, 2.6, 2.5579735682819384)","(5.5, 7.8, 7.6899999999999995)","(31.0, 55.0, 49.6)","(61.0, 130.0, 113.63636363636364)","(20.0, 26.0, 25.5)"
