,Writing Unexpected,Insider Trader,Devil Racer,Summer In Siam,Hide Your Heart,Enduring Night,No Impediment,Super Vino,Star Mission,Tip Top Timing,Westgrove
08-01-2023 15:16:29.587709,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 10.857142857142858)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.771428571428571)","(26.0, 100.0, 50.0)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 17.2)","(4.0, 6.4, 5.927272727272727)","(7.0, 9.2, 8.674999999999999)","(13.0, 27.0, 24.71153846153846)"
08-01-2023 15:16:30.737644,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 10.857142857142858)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.771428571428571)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 18.153846153846153)","(4.0, 6.4, 5.927272727272727)","(7.0, 9.2, 8.674999999999999)","(13.0, 27.0, 24.71153846153846)"
08-01-2023 15:16:31.942796,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.241379310344827)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.771428571428571)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 18.153846153846153)","(4.0, 6.4, 5.927272727272727)","(7.0, 9.2, 8.674999999999999)","(13.0, 27.0, 24.71153846153846)"
08-01-2023 15:16:33.131888,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.241379310344827)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.771428571428571)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 18.153846153846153)","(4.0, 6.4, 5.927272727272727)","(7.0, 9.2, 8.674999999999999)","(13.0, 27.0, 24.71153846153846)"
08-01-2023 15:16:34.322066,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.241379310344827)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.771428571428571)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 18.153846153846153)","(4.0, 6.4, 5.927272727272727)","(7.0, 9.2, 8.674999999999999)","(13.0, 27.0, 24.71153846153846)"
08-01-2023 15:16:35.495861,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.241379310344827)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.2, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 19.0, 15.7)","(4.0, 6.4, 5.857142857142857)","(7.0, 9.2, 8.95)","(13.0, 27.0, 23.76923076923077)"
08-01-2023 15:16:36.643173,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.117647058823529)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.5, 15.7)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.2, 8.95)","(13.0, 27.0, 24.6)"
08-01-2023 15:16:37.788450,"(41.0, 90.0, 74.0)","(31.0, 130.0, 106.23076923076923)","(9.0, 12.0, 11.117647058823529)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.5, 13.692307692307692)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.2, 8.95)","(13.0, 27.0, 26.25)"
08-01-2023 15:16:38.928853,"(41.0, 90.0, 74.0)","(31.0, 130.0, 101.9090909090909)","(9.0, 12.0, 11.117647058823529)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.5, 14.40625)","(4.0, 6.2, 5.96)","(7.0, 9.2, 9.057142857142857)","(13.0, 28.0, 27.0)"
08-01-2023 15:16:40.111416,"(41.0, 90.0, 74.0)","(31.0, 130.0, 79.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.5, 14.40625)","(4.0, 6.2, 5.96)","(7.0, 9.2, 9.057142857142857)","(13.0, 28.0, 27.0)"
08-01-2023 15:16:41.322253,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.5, 16.6)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.2, 9.057142857142857)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:42.492557,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 15.2)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.2, 8.899999999999999)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:43.641869,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 15.666666666666666)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:44.818837,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 15.666666666666666)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:45.967547,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 15.666666666666666)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:47.115438,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 15.666666666666666)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 26.8)"
08-01-2023 15:16:48.271320,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:49.454402,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:50.638799,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:51.787043,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:52.960723,"(41.0, 90.0, 74.0)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:54.110928,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.777777777777779)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:55.278097,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.5)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:56.410768,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.5)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:57.561630,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.5)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:58.773989,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.5)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:16:59.951550,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.233333333333334)","(11.0, 17.0, 14.5)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:01.102848,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.152173913043478)","(11.0, 17.0, 13.666666666666666)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.6, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:02.292037,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.152173913043478)","(11.0, 17.0, 13.944444444444445)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:03.454455,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.152173913043478)","(11.0, 17.0, 14.0)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:04.598396,"(41.0, 90.0, 73.2)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.152173913043478)","(11.0, 16.5, 14.4)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:05.763638,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 113.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 12.152173913043478)","(11.0, 16.0, 14.4)","(4.0, 6.2, 5.857142857142857)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:06.969502,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 109.6)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 11.966666666666667)","(11.0, 16.0, 14.5)","(4.0, 6.2, 5.763636363636364)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:08.144987,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 115.42857142857142)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.763636363636364)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:09.314977,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 79.5)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.257142857142857)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:10.495656,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 79.5)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.423529411764706)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:11.649797,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 79.5)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 86.36363636363637)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.423529411764706)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:12.784844,"(41.0, 90.0, 80.66666666666667)","(31.0, 130.0, 79.5)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 100.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.423529411764706)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:13.928357,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 59.33333333333333)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.423529411764706)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:15.113387,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 59.33333333333333)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.728571428571429)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:16.275822,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 78.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.728571428571429)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:17.431476,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 78.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.672)","(7.0, 9.4, 9.181818181818182)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:18.580907,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 78.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.672)","(7.0, 9.4, 8.899999999999999)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:19.722923,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 78.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 11.966666666666667)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.899999999999999)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:20.882551,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 78.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 82.27272727272727)","(10.0, 12.5, 12.136363636363637)","(11.0, 17.0, 14.75)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.899999999999999)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:22.046654,"(41.0, 85.0, 76.77777777777777)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 95.0, 78.18181818181819)","(10.0, 12.5, 12.136363636363637)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:23.207310,"(41.0, 80.0, 72.88888888888889)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 12.5, 15.214285714285715)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.846153846153845)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:24.368256,"(41.0, 80.0, 72.88888888888889)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 16.0, 13.8)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:25.551265,"(41.0, 80.0, 72.88888888888889)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 15.0, 13.153846153846153)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.2, 5.672)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 25.5)"
08-01-2023 15:17:26.738782,"(41.0, 80.0, 72.88888888888889)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 15.0, 13.5)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.2, 5.666666666666667)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 27.066666666666666)"
08-01-2023 15:17:27.891302,"(41.0, 80.0, 60.0)","(31.0, 120.0, 42.85714285714286)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.833333333333332)","(11.0, 17.0, 15.772727272727273)","(4.0, 6.0, 5.588235294117647)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 27.066666666666666)"
08-01-2023 15:17:29.033753,"(41.0, 80.0, 60.0)","(31.0, 120.0, 75.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.5)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 26.8)"
08-01-2023 15:17:30.191680,"(41.0, 80.0, 60.0)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.5)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 26.8)"
08-01-2023 15:17:31.375714,"(41.0, 80.0, 72.5)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.285714285714286)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 26.8)"
08-01-2023 15:17:32.544920,"(41.0, 80.0, 72.5)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.125)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 26.8)"
08-01-2023 15:17:33.712460,"(41.0, 80.0, 72.5)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.0)","(7.0, 9.6, 8.839130434782609)","(13.0, 28.0, 31.6)"
08-01-2023 15:17:34.905252,"(41.0, 80.0, 72.5)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 13.9)","(11.0, 17.0, 16.48076923076923)","(4.0, 6.0, 5.0)","(7.0, 9.6, 8.839130434782609)","(13.0, 34.0, 31.6)"
08-01-2023 15:17:36.062171,"(41.0, 80.0, 72.5)","(31.0, 120.0, 90.0)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 14.166666666666666)","(11.0, 17.0, 16.644736842105264)","(4.0, 6.0, 5.2)","(7.0, 9.6, 8.885714285714284)","(13.0, 34.0, 30.18181818181818)"
08-01-2023 15:17:37.185617,"(41.0, 80.0, 74.54545454545455)","(31.0, 120.0, 96.52173913043478)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 14.5, 14.447368421052632)","(11.0, 17.0, 14.6)","(4.0, 5.9, 4.7)","(7.0, 9.6, 9.228571428571428)","(13.0, 34.0, 29.5)"
08-01-2023 15:17:38.336680,"(41.0, 80.0, 74.54545454545455)","(31.0, 120.0, 96.52173913043478)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 15.0, 14.447368421052632)","(11.0, 17.0, 14.6)","(4.0, 5.7, 4.866666666666666)","(7.0, 9.4, 9.228571428571428)","(13.0, 32.0, 29.5)"
08-01-2023 15:17:39.500313,"(41.0, 80.0, 74.54545454545455)","(31.0, 120.0, 96.52173913043478)","(9.0, 12.0, 11.347826086956522)","(3.5, 4.0, 3.844444444444444)","(7.0, 8.0, 7.672727272727273)","(26.0, 90.0, 78.18181818181819)","(10.0, 15.0, 14.475)","(11.0, 17.0, 14.6)","(4.0, 5.6, 4.866666666666666)","(7.0, 9.4, 9.228571428571428)","(13.0, 32.0, 30.333333333333336)"
