,Natural Action,Avianna,My Names Stacey,Maximum Brooke,Thybulle Bale,Malo Magic
10-01-2023 16:11:32.589399,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.566666666666666)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:33.652785,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.7, 5.65)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:34.780442,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.7, 5.533333333333333)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:35.929595,"(21.0, 38.0, 30.125)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.6, 5.574999999999999)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:37.078034,"(21.0, 38.0, 31.0)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.6, 5.566666666666666)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:38.061602,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.6, 5.588888888888889)","(9.0, 15.0, 14.583333333333334)","(2.2, 2.52, 2.506341463414634)"
10-01-2023 16:11:39.164329,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.827586206896552)","(9.0, 15.0, 14.583333333333334)","(2.2, 2.52, 2.506341463414634)"
10-01-2023 16:11:40.384149,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.827586206896552)","(9.0, 15.0, 14.583333333333334)","(2.2, 2.52, 2.506341463414634)"
10-01-2023 16:11:41.510024,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.4)","(2.2, 2.52, 2.506341463414634)"
10-01-2023 16:11:42.550023,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:43.641286,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:44.722641,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:45.897057,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:47.000116,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:47.998289,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:49.153737,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.362068965517242)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:50.287108,"(21.0, 38.0, 30.5)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.447368421052632)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:51.426570,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:52.493981,"(21.0, 38.0, 30.363636363636363)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.209090909090909)","(5.0, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:53.557899,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.209090909090909)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:54.667614,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.209090909090909)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:55.761587,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.209090909090909)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.504)"
10-01-2023 16:11:56.857380,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.209090909090909)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:11:57.890690,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.2125)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:11:58.852984,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.2125)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:11:59.905997,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.21578947368421)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:12:01.083535,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.21578947368421)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:12:02.353046,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.21578947368421)","(4.8, 5.9, 5.797560975609756)","(9.0, 15.0, 14.785714285714285)","(2.2, 2.52, 2.5019354838709678)"
10-01-2023 16:12:03.782945,"(21.0, 38.0, 30.323529411764707)","(8.5, 11.5, 11.397435897435898)","(3.3, 4.4, 4.1923076923076925)","(4.8, 5.9, 5.808695652173913)","(9.0, 15.0, 14.842105263157894)","(2.2, 2.56, 2.523076923076923)"
10-01-2023 16:12:05.274973,"(21.0, 38.0, 31.307692307692307)","(8.5, 11.5, 11.397435897435898)","(3.3, 4.4, 4.175)","(4.8, 5.9, 5.8125)","(9.0, 15.0, 14.714285714285714)","(2.2, 2.56, 2.5259574468085106)"
10-01-2023 16:12:06.317963,"(21.0, 38.0, 31.307692307692307)","(8.5, 11.5, 11.397435897435898)","(3.3, 4.4, 4.175)","(4.8, 5.9, 5.8125)","(9.0, 15.0, 14.714285714285714)","(2.2, 2.56, 2.5259574468085106)"
10-01-2023 16:12:07.365737,"(21.0, 38.0, 31.307692307692307)","(8.5, 11.5, 11.397435897435898)","(3.3, 4.4, 4.122641509433962)","(4.8, 5.9, 5.8125)","(9.0, 15.0, 14.659090909090908)","(2.2, 2.56, 2.5319298245614035)"
10-01-2023 16:12:08.471969,"(21.0, 38.0, 31.25)","(8.5, 11.5, 11.397435897435898)","(3.3, 4.4, 4.13076923076923)","(4.8, 5.9, 5.8125)","(9.0, 15.0, 14.659090909090908)","(2.2, 2.56, 2.485)"
10-01-2023 16:12:09.606801,"(21.0, 38.0, 31.36842105263158)","(8.5, 11.5, 10.7)","(3.3, 4.3, 4.13076923076923)","(4.8, 5.9, 5.989285714285714)","(9.0, 15.0, 14.659090909090908)","(2.2, 2.56, 2.4766666666666666)"
10-01-2023 16:12:10.726745,"(21.0, 38.0, 32.206896551724135)","(8.5, 11.5, 11.1)","(3.3, 4.3, 4.129629629629629)","(4.8, 6.0, 5.989285714285714)","(9.0, 15.0, 14.5625)","(2.2, 2.56, 2.5095238095238095)"
10-01-2023 16:12:11.727854,"(21.0, 38.0, 32.206896551724135)","(8.5, 11.5, 11.1)","(3.3, 4.3, 4.129629629629629)","(4.8, 6.0, 5.989285714285714)","(9.0, 15.0, 14.5625)","(2.2, 2.54, 2.5157142857142856)"
10-01-2023 16:12:12.698425,"(21.0, 38.0, 32.206896551724135)","(8.5, 11.5, 11.1)","(3.3, 4.3, 4.129629629629629)","(4.8, 6.0, 5.989285714285714)","(9.0, 15.0, 14.5625)","(2.2, 2.52, 2.5157142857142856)"
10-01-2023 16:12:13.783163,"(21.0, 38.0, 32.206896551724135)","(8.5, 11.5, 12.09090909090909)","(3.3, 4.3, 4.119047619047619)","(4.8, 6.0, 5.97)","(9.0, 15.0, 14.5625)","(2.2, 2.52, 2.5157142857142856)"
10-01-2023 16:12:14.836289,"(21.0, 38.0, 32.206896551724135)","(8.5, 12.5, 12.0)","(3.3, 4.3, 4.115384615384615)","(4.8, 6.0, 5.97)","(9.0, 15.0, 14.5625)","(2.2, 2.52, 2.5157142857142856)"
10-01-2023 16:12:15.938253,"(21.0, 38.0, 30.8)","(8.5, 12.5, 12.222222222222221)","(3.3, 4.3, 4.117021276595744)","(4.8, 6.0, 5.95)","(9.0, 15.0, 14.5625)","(2.2, 2.52, 2.5)"
10-01-2023 16:12:17.163825,"(21.0, 38.0, 29.6)","(8.5, 12.5, 12.041666666666666)","(3.3, 4.3, 4.117021276595744)","(4.8, 6.0, 5.8950000000000005)","(9.0, 15.0, 14.5625)","(2.2, 2.54, 2.4402272727272725)"
10-01-2023 16:12:18.148129,"(21.0, 38.0, 31.36842105263158)","(8.5, 12.5, 12.041666666666666)","(3.3, 4.3, 4.117021276595744)","(4.8, 6.0, 5.94375)","(9.0, 15.0, 14.842105263157894)","(2.2, 2.46, 2.435)"
10-01-2023 16:12:19.248965,"(21.0, 38.0, 32.206896551724135)","(8.5, 12.5, 12.071428571428571)","(3.3, 4.3, 4.118604651162791)","(4.8, 6.0, 5.94375)","(9.0, 15.0, 14.8125)","(2.2, 2.44, 2.4006896551724135)"
10-01-2023 16:12:20.269060,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.071428571428571)","(3.3, 4.3, 4.118604651162791)","(4.8, 6.0, 5.94375)","(9.0, 15.0, 14.8125)","(2.2, 2.46, 2.3808988764044945)"
10-01-2023 16:12:21.244011,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.071428571428571)","(3.3, 4.3, 4.118604651162791)","(4.8, 6.0, 5.94375)","(9.0, 15.0, 14.8125)","(2.2, 2.46, 2.423404255319149)"
10-01-2023 16:12:22.222698,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.045454545454545)","(3.3, 4.3, 4.1156862745098035)","(4.8, 6.0, 5.957142857142857)","(9.0, 15.0, 14.8125)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:23.246793,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.045454545454545)","(3.3, 4.3, 4.116)","(4.8, 6.0, 5.957142857142857)","(9.0, 15.0, 14.8125)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:24.312053,"(21.0, 38.0, 31.032258064516128)","(8.5, 12.5, 12.065217391304348)","(3.3, 4.3, 4.116)","(4.8, 6.0, 5.957142857142857)","(9.0, 15.0, 14.735294117647058)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:25.817212,"(21.0, 38.0, 32.0)","(8.5, 12.5, 12.18421052631579)","(3.3, 4.3, 4.116)","(4.8, 6.0, 5.957142857142857)","(9.0, 15.0, 14.735294117647058)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:26.852561,"(21.0, 38.0, 32.0)","(8.5, 12.5, 12.18421052631579)","(3.3, 4.3, 4.116)","(4.8, 6.0, 5.957142857142857)","(9.0, 15.0, 14.735294117647058)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:27.964015,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.0625)","(3.3, 4.3, 4.1499999999999995)","(4.8, 6.0, 5.852631578947368)","(9.0, 15.0, 14.735294117647058)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:29.304122,"(21.0, 38.0, 32.24)","(8.5, 12.5, 12.0625)","(3.3, 4.3, 4.1499999999999995)","(4.8, 6.0, 5.852631578947368)","(9.0, 15.0, 14.735294117647058)","(2.2, 2.46, 2.4204597701149426)"
10-01-2023 16:12:30.470828,"(21.0, 38.0, 32.24)","(9.0, 12.5, 12.0625)","(3.4, 4.3, 4.1499999999999995)","(4.8, 6.0, 5.733333333333333)","(10.0, 15.0, 14.735294117647058)","(2.15, 2.46, 2.4204597701149426)"
10-01-2023 16:12:31.682515,"(21.0, 38.0, 32.23076923076923)","(9.0, 12.5, 12.0625)","(3.4, 4.3, 4.1499999999999995)","(4.8, 6.0, 5.733333333333333)","(10.0, 15.0, 14.735294117647058)","(2.15, 2.46, 2.4204597701149426)"
10-01-2023 16:12:32.813361,"(21.0, 38.0, 32.23076923076923)","(9.0, 12.5, 12.0625)","(3.4, 4.3, 4.154054054054054)","(4.8, 6.0, 5.76)","(10.0, 15.0, 14.666666666666666)","(2.15, 2.46, 2.4204597701149426)"
10-01-2023 16:12:33.863729,"(21.0, 38.0, 30.90909090909091)","(9.0, 12.5, 12.02)","(3.4, 4.3, 4.151282051282051)","(4.8, 6.0, 5.8)","(10.0, 15.0, 14.88888888888889)","(2.15, 2.46, 2.4208988764044945)"
10-01-2023 16:12:35.047093,"(21.0, 36.0, 30.0)","(9.0, 12.5, 12.15)","(3.4, 4.3, 4.129411764705882)","(4.8, 6.0, 5.729411764705882)","(10.0, 15.0, 15.263157894736842)","(2.15, 2.46, 2.4217582417582415)"
10-01-2023 16:12:36.156555,"(21.0, 36.0, 29.53846153846154)","(9.0, 12.5, 12.15)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.729411764705882)","(10.0, 16.0, 15.043478260869565)","(2.15, 2.46, 2.4236363636363634)"
10-01-2023 16:12:37.138785,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.729411764705882)","(10.0, 16.0, 15.214285714285714)","(2.15, 2.46, 2.4212903225806452)"
10-01-2023 16:12:38.127770,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.941935483870968)","(10.0, 16.0, 15.214285714285714)","(2.15, 2.46, 2.4251612903225808)"
10-01-2023 16:12:39.190680,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.941935483870968)","(10.0, 16.0, 15.307692307692308)","(2.15, 2.46, 2.425605095541401)"
10-01-2023 16:12:40.320452,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.933333333333334)","(10.0, 16.0, 15.307692307692308)","(2.15, 2.46, 2.4219718309859153)"
10-01-2023 16:12:41.467393,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.863157894736842)","(10.0, 16.0, 15.307692307692308)","(2.15, 2.46, 2.419090909090909)"
10-01-2023 16:12:42.436321,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 12.166666666666666)","(3.4, 4.3, 4.1454545454545455)","(4.8, 6.2, 5.88)","(10.0, 16.0, 15.030303030303031)","(2.15, 2.46, 2.4244736842105263)"
10-01-2023 16:12:43.381211,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 11.981481481481481)","(3.4, 4.3, 4.121052631578947)","(4.8, 6.2, 6.04)","(10.0, 16.0, 15.030303030303031)","(2.15, 2.46, 2.4244736842105263)"
10-01-2023 16:12:44.421383,"(21.0, 36.0, 31.058823529411764)","(9.0, 12.5, 11.916666666666666)","(3.4, 4.3, 4.138095238095238)","(4.8, 6.2, 6.04)","(10.0, 16.0, 15.619047619047619)","(2.15, 2.46, 2.4244736842105263)"
10-01-2023 16:12:45.567122,"(21.0, 34.0, 30.666666666666668)","(9.0, 12.5, 11.916666666666666)","(3.4, 4.3, 4.138095238095238)","(4.8, 6.2, 6.04)","(10.0, 16.0, 15.5)","(2.15, 2.46, 2.4244736842105263)"
10-01-2023 16:12:46.885303,"(21.0, 34.0, 30.35135135135135)","(9.0, 12.5, 11.916666666666666)","(3.4, 4.3, 4.138095238095238)","(4.8, 6.2, 6.0)","(10.0, 16.5, 15.0)","(2.15, 2.46, 2.419090909090909)"
10-01-2023 16:12:47.895014,"(21.0, 34.0, 30.515151515151516)","(9.0, 12.5, 11.916666666666666)","(3.5, 4.3, 4.138095238095238)","(4.8, 6.2, 6.0)","(10.0, 17.0, 15.0)","(2.15, 2.46, 2.419090909090909)"
10-01-2023 16:12:49.257838,"(21.0, 34.0, 30.515151515151516)","(9.0, 12.5, 11.916666666666666)","(3.5, 4.3, 4.119512195121951)","(4.8, 6.2, 6.011764705882353)","(10.0, 17.0, 15.0)","(2.15, 2.46, 2.4219999999999997)"
10-01-2023 16:12:50.451542,"(21.0, 34.0, 30.515151515151516)","(9.0, 12.5, 11.916666666666666)","(3.5, 4.3, 4.119512195121951)","(4.8, 6.2, 6.011764705882353)","(10.0, 16.5, 15.041666666666666)","(2.15, 2.44, 2.4)"
10-01-2023 16:12:51.613532,"(21.0, 34.0, 30.38888888888889)","(9.0, 12.5, 11.916666666666666)","(3.5, 4.3, 4.135555555555555)","(4.8, 6.2, 6.011764705882353)","(10.0, 16.5, 15.875)","(2.15, 2.42, 2.3817977528089886)"
10-01-2023 16:12:52.777165,"(21.0, 34.0, 30.515151515151516)","(9.0, 12.5, 11.916666666666666)","(3.5, 4.3, 4.127118644067797)","(4.8, 6.2, 5.984615384615385)","(10.0, 16.0, 15.19767441860465)","(2.15, 2.46, 2.384489795918367)"
10-01-2023 16:12:54.077605,"(21.0, 34.0, 30.714285714285715)","(9.0, 12.5, 11.961538461538462)","(3.5, 4.3, 4.127118644067797)","(4.8, 6.2, 5.829629629629629)","(10.0, 16.5, 15.227272727272727)","(2.15, 2.4, 2.384)"
10-01-2023 16:12:55.358331,"(21.0, 34.0, 30.714285714285715)","(9.0, 12.5, 11.961538461538462)","(3.5, 4.3, 4.127118644067797)","(4.8, 6.2, 5.833333333333333)","(10.0, 16.5, 15.180851063829786)","(2.15, 2.4, 2.433469387755102)"
10-01-2023 16:12:56.333570,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.1)","(3.5, 4.2, 4.0875)","(4.8, 6.2, 5.833333333333333)","(10.0, 16.5, 15.244186046511627)","(2.15, 2.44, 2.4314285714285715)"
10-01-2023 16:12:57.403456,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.166666666666666)","(3.5, 4.2, 4.065384615384615)","(4.8, 6.2, 5.98)","(10.0, 16.5, 15.619565217391305)","(2.1, 2.44, 2.429090909090909)"
10-01-2023 16:12:58.506192,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.352941176470589)","(3.5, 4.2, 4.0472222222222225)","(4.8, 6.2, 6.026315789473684)","(10.0, 16.5, 15.619565217391305)","(2.1, 2.44, 2.4257627118644067)"
10-01-2023 16:12:59.615302,"(21.0, 34.0, 30.486486486486488)","(9.0, 12.5, 12.368421052631579)","(3.5, 4.2, 4.047887323943662)","(4.8, 6.2, 6.042857142857143)","(10.0, 16.5, 15.57)","(2.1, 2.44, 2.4238461538461538)"
10-01-2023 16:13:00.744370,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.368421052631579)","(3.5, 4.2, 4.056)","(4.8, 6.2, 6.042857142857143)","(10.0, 16.5, 15.57)","(2.1, 2.44, 2.4238461538461538)"
10-01-2023 16:13:01.793715,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.368421052631579)","(3.5, 4.2, 4.056)","(4.8, 6.2, 6.042857142857143)","(10.0, 16.5, 15.57)","(2.1, 2.44, 2.418372093023256)"
10-01-2023 16:13:02.925423,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.4)","(3.5, 4.2, 4.068292682926829)","(4.8, 6.2, 6.023076923076923)","(10.0, 16.5, 15.776785714285714)","(2.1, 2.44, 2.4175)"
10-01-2023 16:13:04.093813,"(21.0, 34.0, 30.61764705882353)","(9.0, 12.5, 12.403846153846153)","(3.5, 4.2, 4.075862068965518)","(4.8, 6.2, 5.9750000000000005)","(10.0, 16.5, 15.776785714285714)","(2.1, 2.44, 2.4175)"
10-01-2023 16:13:05.236762,"(21.0, 34.0, 30.486486486486488)","(9.0, 12.5, 12.419354838709678)","(3.5, 4.2, 4.075862068965518)","(4.8, 6.2, 5.9750000000000005)","(10.0, 16.5, 15.776785714285714)","(2.1, 2.44, 2.3696969696969696)"
10-01-2023 16:13:06.478905,"(21.0, 34.0, 30.935483870967744)","(9.0, 13.5, 12.857142857142858)","(3.5, 4.2, 4.134146341463414)","(4.8, 6.2, 6.170588235294118)","(10.0, 16.5, 15.958333333333334)","(2.1, 2.36, 2.3506666666666667)"
10-01-2023 16:13:07.658294,"(21.0, 34.0, 31.205882352941178)","(9.0, 13.5, 13.166666666666666)","(3.5, 4.2, 4.185185185185185)","(4.8, 6.2, 6.318918918918919)","(10.0, 16.5, 16.304347826086957)","(2.1, 2.36, 2.246786355475763)"
10-01-2023 16:13:08.834326,"(21.0, 34.0, 31.79310344827586)","(9.0, 13.5, 13.194444444444445)","(3.5, 4.3, 4.246)","(4.8, 6.4, 6.357142857142858)","(10.0, 16.5, 16.344827586206897)","(2.1, 2.26, 2.2469829222011386)"
10-01-2023 16:13:09.969576,"(21.0, 34.0, 31.866666666666667)","(9.0, 13.5, 13.01063829787234)","(3.5, 4.3, 4.251785714285714)","(4.8, 6.4, 6.357142857142858)","(10.0, 16.5, 16.344827586206897)","(2.1, 2.26, 2.2474275362318843)"
10-01-2023 16:13:11.073659,"(21.0, 34.0, 31.935483870967744)","(9.0, 13.5, 13.116666666666667)","(3.5, 4.3, 4.2446153846153845)","(4.8, 6.4, 6.357142857142858)","(10.0, 16.5, 16.285714285714285)","(2.1, 2.26, 2.2480662983425415)"
10-01-2023 16:13:12.099601,"(21.0, 34.0, 32.76923076923077)","(9.0, 13.5, 13.166666666666666)","(3.5, 4.3, 4.246268656716418)","(4.8, 6.4, 6.351111111111112)","(10.0, 16.5, 16.285714285714285)","(2.1, 2.26, 2.247834274952919)"
10-01-2023 16:13:13.227168,"(21.0, 34.0, 32.76923076923077)","(9.0, 13.5, 13.125)","(3.5, 4.3, 4.257352941176471)","(5.0, 6.4, 6.3304347826086955)","(10.0, 16.5, 16.35)","(2.1, 2.26, 2.2423497267759562)"
10-01-2023 16:13:14.491437,"(21.0, 34.0, 32.81481481481482)","(9.0, 13.5, 13.090909090909092)","(3.5, 4.3, 4.266071428571428)","(5.0, 6.4, 6.276923076923077)","(10.0, 16.5, 16.333333333333332)","(2.1, 2.26, 2.240658682634731)"
10-01-2023 16:13:15.721503,"(21.0, 34.0, 32.81481481481482)","(9.0, 13.5, 13.2)","(3.5, 4.4, 4.361904761904762)","(5.0, 6.4, 6.260869565217392)","(10.0, 16.5, 16.176470588235293)","(2.1, 2.26, 2.2629629629629626)"
10-01-2023 16:13:16.918318,"(21.0, 34.0, 32.8)","(9.0, 13.5, 13.214285714285714)","(3.5, 4.4, 4.360439560439561)","(5.0, 6.4, 6.211428571428572)","(10.0, 16.5, 16.1)","(2.05, 2.28, 2.2577777777777777)"
10-01-2023 16:13:18.236351,"(21.0, 34.0, 32.5)","(9.0, 13.5, 13.136363636363637)","(3.5, 4.4, 4.360439560439561)","(5.0, 6.4, 6.235616438356165)","(10.0, 16.5, 16.38888888888889)","(2.05, 2.28, 2.267058823529412)"
10-01-2023 16:13:19.755973,"(21.0, 34.0, 32.421052631578945)","(9.0, 13.5, 12.764705882352942)","(3.5, 4.4, 4.353061224489796)","(5.0, 6.4, 6.24)","(10.0, 16.5, 16.38888888888889)","(2.05, 2.28, 2.2580952380952377)"
10-01-2023 16:13:21.471193,"(21.0, 34.0, 32.84615384615385)","(9.0, 13.0, 12.764705882352942)","(3.5, 4.4, 4.352577319587629)","(5.0, 6.4, 6.254054054054055)","(10.0, 16.5, 16.38888888888889)","(2.05, 2.26, 2.278222222222222)"
10-01-2023 16:13:23.026355,"(21.0, 34.0, 32.84615384615385)","(9.0, 13.0, 12.706521739130435)","(3.5, 4.4, 4.358558558558559)","(5.0, 6.4, 6.2827586206896555)","(10.0, 16.5, 16.023809523809526)","(2.05, 2.28, 2.256)"
10-01-2023 16:13:24.246385,"(21.0, 34.0, 32.84615384615385)","(9.0, 13.0, 12.706521739130435)","(3.5, 4.4, 4.239285714285714)","(5.0, 6.4, 6.265454545454546)","(10.0, 16.5, 16.2125)","(2.05, 2.26, 2.2277419354838712)"
10-01-2023 16:13:25.499593,"(21.0, 34.0, 32.916666666666664)","(9.0, 14.0, 13.85)","(3.5, 4.3, 4.243333333333333)","(5.0, 6.6, 6.371428571428572)","(10.0, 17.0, 16.363636363636363)","(2.05, 2.24, 2.2203846153846154)"
10-01-2023 16:13:26.711956,"(21.0, 34.0, 32.96)","(9.0, 14.0, 13.85)","(3.5, 4.3, 4.241935483870968)","(5.0, 6.4, 6.383333333333334)","(10.0, 17.0, 16.133333333333333)","(2.05, 2.24, 2.222153846153846)"
10-01-2023 16:13:27.857868,"(21.0, 34.0, 32.72727272727273)","(9.0, 14.0, 13.6)","(3.5, 4.3, 4.2323076923076925)","(5.0, 6.4, 6.37037037037037)","(10.0, 16.5, 16.205882352941178)","(2.05, 2.24, 2.2303797468354434)"
10-01-2023 16:13:28.969279,"(21.0, 34.0, 33.76470588235294)","(9.0, 13.5, 13.23076923076923)","(3.5, 4.3, 4.243243243243243)","(5.0, 6.4, 6.418461538461539)","(10.0, 16.5, 16.365384615384617)","(2.05, 2.24, 2.196)"
