,Terrific Arnold,Destini Spitfire,Bernardo Bowl,Paramount Belle,Victa Kerle,Thanks Joan,Cawbourne Attack,Victa Alby
16-12-2022 13:02:42.371688,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.705882352941178)","(3.3, 3.7, 3.68)","(16.0, 36.0, 34.84615384615385)","(8.5, 14.0, 12.678571428571429)","(21.0, 44.0, 43.333333333333336)","(19.0, 34.0, 31.05263157894737)","(1.85, 2.2, 2.1848275862068967)"
16-12-2022 13:02:43.588426,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.705882352941178)","(3.3, 3.7, 3.6892857142857145)","(17.0, 36.0, 35.166666666666664)","(8.5, 13.0, 12.34)","(21.0, 44.0, 41.63636363636364)","(19.0, 34.0, 31.666666666666668)","(1.85, 2.2, 2.183448275862069)"
16-12-2022 13:02:44.699457,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.25)","(3.3, 3.7, 3.6892857142857145)","(17.0, 36.0, 35.166666666666664)","(8.5, 13.0, 12.34)","(21.0, 46.0, 43.1764705882353)","(19.0, 34.0, 31.666666666666668)","(1.85, 2.2, 2.183448275862069)"
16-12-2022 13:02:45.787314,"(14.0, 18.0, 16.58823529411765)","(17.0, 24.0, 23.526315789473685)","(3.3, 3.7, 3.6892857142857145)","(17.0, 36.0, 35.166666666666664)","(8.5, 13.0, 12.029411764705882)","(21.0, 46.0, 43.1764705882353)","(19.0, 34.0, 31.666666666666668)","(1.85, 2.2, 2.183448275862069)"
16-12-2022 13:02:46.850852,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 23.526315789473685)","(3.3, 3.7, 3.6863636363636365)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.318181818181818)","(21.0, 46.0, 43.5)","(19.0, 34.0, 31.818181818181817)","(1.85, 2.2, 2.1406896551724137)"
16-12-2022 13:02:47.953783,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.55)","(3.3, 3.75, 3.664285714285714)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.318181818181818)","(21.0, 46.0, 43.5)","(19.0, 34.0, 31.818181818181817)","(1.85, 2.16, 2.1415151515151516)"
16-12-2022 13:02:48.988537,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.6653846153846152)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.285714285714286)","(21.0, 46.0, 43.5)","(19.0, 34.0, 31.818181818181817)","(1.85, 2.16, 2.1409375)"
16-12-2022 13:02:50.013302,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7021739130434783)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.53125)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.125360824742268)"
16-12-2022 13:02:51.143065,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7241935483870967)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.285714285714286)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1255913978494623)"
16-12-2022 13:02:52.293654,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7241935483870967)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.8)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1442857142857146)"
16-12-2022 13:02:53.580911,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7214285714285715)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.666666666666666)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1442857142857146)"
16-12-2022 13:02:54.736860,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7214285714285715)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.818181818181818)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1442857142857146)"
16-12-2022 13:02:55.811949,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.75, 3.7214285714285715)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.84)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1445283018867927)"
16-12-2022 13:02:56.872383,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.7, 3.6884615384615387)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.7)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1550000000000002)"
16-12-2022 13:02:57.950883,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.7, 3.6833333333333336)","(17.0, 36.0, 35.8)","(8.5, 13.0, 12.714285714285714)","(21.0, 46.0, 43.5)","(19.0, 34.0, 32.0)","(1.85, 2.16, 2.1647058823529415)"
16-12-2022 13:02:59.016734,"(14.0, 17.5, 16.558823529411764)","(17.0, 24.0, 23.7)","(3.3, 3.7, 3.6833333333333336)","(19.0, 36.0, 35.8)","(8.5, 13.0, 12.846153846153847)","(26.0, 46.0, 43.5)","(20.0, 34.0, 32.0)","(1.85, 2.18, 2.157931034482759)"
16-12-2022 13:03:00.110490,"(14.0, 17.5, 16.772727272727273)","(17.0, 24.0, 23.735294117647058)","(3.3, 3.65, 3.6025)","(19.0, 36.0, 35.81818181818182)","(8.5, 13.0, 12.050251256281408)","(26.0, 46.0, 45.333333333333336)","(20.0, 34.0, 32.0)","(1.85, 2.18, 2.1611764705882353)"
16-12-2022 13:03:01.189267,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.142857142857142)","(3.3, 3.65, 3.6655172413793107)","(19.0, 36.0, 35.81818181818182)","(8.5, 12.5, 11.52116402116402)","(26.0, 46.0, 45.333333333333336)","(20.0, 34.0, 29.555555555555557)","(1.85, 2.18, 2.1654545454545455)"
16-12-2022 13:03:02.303645,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.714285714285715)","(3.3, 3.7, 3.7233333333333336)","(19.0, 36.0, 35.0)","(8.5, 12.5, 11.515625)","(26.0, 46.0, 44.285714285714285)","(20.0, 34.0, 29.454545454545453)","(1.85, 2.18, 2.178823529411765)"
16-12-2022 13:03:03.363500,"(14.0, 17.5, 16.5625)","(17.0, 24.0, 23.647058823529413)","(3.3, 3.8, 3.7233333333333336)","(19.0, 36.0, 35.0)","(8.5, 12.5, 11.666666666666666)","(26.0, 46.0, 44.857142857142854)","(20.0, 34.0, 29.833333333333332)","(1.85, 2.18, 2.1510000000000002)"
16-12-2022 13:03:04.378047,"(14.0, 17.5, 16.5625)","(17.0, 24.0, 23.7)","(3.3, 3.8, 3.7162790697674417)","(19.0, 36.0, 35.0)","(8.5, 12.0, 11.604651162790697)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 30.363636363636363)","(1.85, 2.16, 2.146)"
16-12-2022 13:03:05.387125,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.77777777777778)","(3.3, 3.8, 3.760869565217391)","(19.0, 36.0, 35.0)","(8.5, 12.0, 11.604651162790697)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 32.0)","(1.85, 2.16, 2.1472727272727274)"
16-12-2022 13:03:06.426345,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.77777777777778)","(3.3, 3.8, 3.767857142857143)","(19.0, 38.0, 36.888888888888886)","(8.5, 12.0, 11.604651162790697)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.16, 2.1556521739130434)"
16-12-2022 13:03:07.431440,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.77777777777778)","(3.3, 3.8, 3.7475)","(19.0, 38.0, 37.82608695652174)","(8.5, 12.0, 11.512195121951219)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.16, 2.1625)"
16-12-2022 13:03:08.466860,"(14.0, 17.5, 16.785714285714285)","(17.0, 24.0, 23.77777777777778)","(3.3, 3.8, 3.789285714285714)","(19.0, 38.0, 38.714285714285715)","(8.5, 12.0, 11.444444444444445)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.647058823529413)","(1.85, 2.18, 2.156727272727273)"
16-12-2022 13:03:09.534409,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.9)","(3.3, 3.8, 3.792307692307692)","(19.0, 40.0, 39.07692307692308)","(8.5, 12.0, 11.380952380952381)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.647058823529413)","(1.85, 2.18, 2.1580392156862747)"
16-12-2022 13:03:10.688245,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.923076923076923)","(3.3, 3.8, 3.784375)","(19.0, 40.0, 38.758620689655174)","(8.5, 11.5, 11.380952380952381)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.18, 2.1566666666666667)"
16-12-2022 13:03:11.699705,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.793333333333333)","(19.0, 40.0, 38.758620689655174)","(8.5, 11.5, 11.307692307692308)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.18, 2.1645454545454546)"
16-12-2022 13:03:12.773971,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.786111111111111)","(19.0, 40.0, 38.758620689655174)","(8.5, 11.5, 11.1875)","(26.0, 46.0, 45.38461538461539)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.18, 2.169166666666667)"
16-12-2022 13:03:13.800226,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.793333333333333)","(19.0, 40.0, 38.758620689655174)","(8.5, 11.5, 11.1875)","(26.0, 46.0, 43.0)","(20.0, 34.0, 31.647058823529413)","(1.85, 2.18, 2.1542222222222223)"
16-12-2022 13:03:14.892721,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.786111111111111)","(19.0, 40.0, 36.8)","(8.5, 11.5, 11.1875)","(26.0, 46.0, 46.0)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.16, 2.166666666666667)"
16-12-2022 13:03:15.990687,"(14.0, 17.5, 16.785714285714285)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.790625)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.140625)","(26.0, 50.0, 41.0)","(20.0, 34.0, 31.36842105263158)","(1.85, 2.18, 2.170909090909091)"
16-12-2022 13:03:17.128853,"(14.0, 17.5, 16.818181818181817)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.7962962962962963)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.074074074074074)","(26.0, 44.0, 40.18181818181818)","(20.0, 34.0, 31.142857142857142)","(1.85, 2.18, 2.170909090909091)"
16-12-2022 13:03:18.355893,"(14.0, 18.0, 17.0625)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.8, 3.7962962962962963)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.140625)","(26.0, 44.0, 40.18181818181818)","(20.0, 34.0, 32.31578947368421)","(1.85, 2.18, 2.1669565217391304)"
16-12-2022 13:03:19.532944,"(14.0, 18.0, 17.11764705882353)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.85, 3.8227272727272728)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.116666666666667)","(26.0, 44.0, 41.857142857142854)","(20.0, 34.0, 32.095238095238095)","(1.85, 2.18, 2.162962962962963)"
16-12-2022 13:03:20.634538,"(14.0, 17.5, 16.77777777777778)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.85, 3.8227272727272728)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.04)","(26.0, 44.0, 41.333333333333336)","(20.0, 34.0, 32.095238095238095)","(1.85, 2.18, 2.1612244897959183)"
16-12-2022 13:03:21.750326,"(14.0, 17.5, 16.77777777777778)","(17.0, 25.0, 22.951219512195124)","(3.3, 3.85, 3.8666666666666667)","(19.0, 40.0, 37.333333333333336)","(8.5, 11.5, 11.035714285714286)","(26.0, 42.0, 39.6)","(20.0, 34.0, 30.857142857142858)","(1.85, 2.18, 2.1524137931034484)"
16-12-2022 13:03:22.861419,"(14.0, 17.0, 16.75)","(17.0, 24.0, 23.91304347826087)","(3.3, 4.1, 4.042857142857143)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.114285714285714)","(26.0, 42.0, 41.25)","(20.0, 34.0, 31.41176470588235)","(1.85, 2.16, 2.130344827586207)"
16-12-2022 13:03:23.931429,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 3.95, 3.9272727272727272)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.05)","(26.0, 42.0, 41.53846153846154)","(20.0, 34.0, 30.5)","(1.85, 2.14, 2.1342857142857143)"
16-12-2022 13:03:24.984143,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 3.95, 3.9272727272727272)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.05)","(26.0, 42.0, 41.57142857142857)","(20.0, 34.0, 30.705882352941178)","(1.85, 2.14, 2.1283333333333334)"
16-12-2022 13:03:26.042735,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 3.95, 3.9272727272727272)","(19.0, 40.0, 38.0)","(8.5, 11.5, 11.128440366972477)","(26.0, 42.0, 41.57142857142857)","(20.0, 34.0, 31.05263157894737)","(1.85, 2.14, 2.1231578947368424)"
16-12-2022 13:03:27.117148,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 4.0, 3.9294871794871793)","(19.0, 40.0, 38.285714285714285)","(8.5, 11.5, 11.128440366972477)","(26.0, 42.0, 41.57142857142857)","(20.0, 34.0, 30.615384615384617)","(1.85, 2.14, 2.1244444444444444)"
16-12-2022 13:03:28.321139,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 4.0, 3.9294871794871793)","(19.0, 40.0, 34.8)","(8.5, 11.5, 11.141592920353983)","(26.0, 42.0, 41.0)","(20.0, 34.0, 30.857142857142858)","(1.85, 2.14, 2.1141353383458648)"
16-12-2022 13:03:29.412393,"(14.0, 17.5, 16.74)","(17.0, 25.0, 22.975)","(3.3, 4.0, 3.9294871794871793)","(19.0, 38.0, 34.8)","(8.5, 11.5, 11.125)","(26.0, 44.0, 41.666666666666664)","(20.0, 34.0, 31.2)","(1.85, 2.14, 2.097826086956522)"
16-12-2022 13:03:30.455137,"(14.0, 17.5, 16.75)","(17.0, 25.0, 22.975)","(3.3, 4.0, 3.9306666666666668)","(19.0, 38.0, 37.4)","(8.5, 11.5, 11.076923076923077)","(26.0, 42.0, 41.666666666666664)","(20.0, 34.0, 31.05263157894737)","(1.85, 2.1, 2.096756756756757)"
16-12-2022 13:03:31.608241,"(14.0, 17.5, 16.75)","(17.0, 25.0, 22.975)","(3.3, 4.0, 3.93859649122807)","(19.0, 38.0, 37.4)","(8.5, 11.5, 11.095238095238095)","(26.0, 42.0, 39.5)","(20.0, 34.0, 30.615384615384617)","(1.85, 2.1, 2.083533123028391)"
16-12-2022 13:03:32.760481,"(14.0, 17.5, 17.25)","(17.0, 25.0, 23.135593220338983)","(3.3, 3.9, 3.8512779552715655)","(19.0, 38.0, 37.6)","(8.5, 11.5, 11.166666666666666)","(26.0, 44.0, 41.75)","(20.0, 34.0, 31.41176470588235)","(1.85, 2.12, 2.099285714285714)"
16-12-2022 13:03:33.907176,"(14.0, 17.5, 17.055555555555557)","(17.0, 25.0, 23.55263157894737)","(3.3, 3.9, 3.8603773584905663)","(19.0, 38.0, 37.6)","(8.5, 11.5, 11.1875)","(26.0, 44.0, 41.23076923076923)","(20.0, 34.0, 31.263157894736842)","(1.85, 2.1, 2.0892857142857144)"
16-12-2022 13:03:35.011799,"(14.0, 17.5, 17.03846153846154)","(17.0, 25.0, 23.65)","(3.3, 3.9, 3.861388888888889)","(19.0, 38.0, 37.6)","(8.5, 11.5, 11.1)","(26.0, 44.0, 42.5)","(20.0, 34.0, 31.142857142857142)","(1.85, 2.1, 2.0806451612903225)"
16-12-2022 13:03:36.202879,"(14.0, 17.5, 16.958333333333332)","(17.0, 25.0, 23.641975308641975)","(3.3, 3.9, 3.8682965299684544)","(19.0, 38.0, 37.6)","(8.5, 11.5, 11.194444444444445)","(26.0, 44.0, 43.07692307692308)","(20.0, 34.0, 31.714285714285715)","(1.85, 2.1, 2.068342857142857)"
16-12-2022 13:03:37.362413,"(14.0, 17.5, 16.958333333333332)","(17.0, 25.0, 23.58974358974359)","(3.3, 3.9, 3.869171779141104)","(19.0, 38.0, 37.6)","(8.5, 11.5, 11.194444444444445)","(26.0, 44.0, 43.07692307692308)","(20.0, 34.0, 31.714285714285715)","(1.85, 2.1, 2.068342857142857)"
16-12-2022 13:03:38.463654,"(14.0, 17.5, 16.8)","(17.0, 26.0, 24.90909090909091)","(3.3, 4.1, 3.9927536231884058)","(19.0, 38.0, 35.09090909090909)","(8.5, 11.5, 11.31578947368421)","(26.0, 44.0, 42.5)","(20.0, 34.0, 31.866666666666667)","(1.85, 2.1, 2.080505415162455)"
16-12-2022 13:03:39.507233,"(14.0, 17.5, 16.818181818181817)","(17.0, 26.0, 25.166666666666668)","(3.3, 4.1, 4.044736842105263)","(19.0, 30.0, 29.60377358490566)","(8.5, 11.5, 11.15)","(26.0, 44.0, 43.0)","(20.0, 34.0, 31.647058823529413)","(1.85, 2.1, 2.080505415162455)"
16-12-2022 13:03:40.643355,"(14.0, 17.5, 16.818181818181817)","(17.0, 26.0, 25.545454545454547)","(3.3, 4.1, 4.069999999999999)","(19.0, 30.0, 29.63888888888889)","(8.5, 11.5, 11.375)","(26.0, 44.0, 43.5)","(20.0, 34.0, 31.5)","(1.85, 2.1, 2.0673151750972765)"
16-12-2022 13:03:41.648331,"(14.0, 16.5, 16.458333333333332)","(17.0, 26.0, 25.714285714285715)","(3.3, 4.1, 4.069999999999999)","(19.0, 30.0, 29.63888888888889)","(8.5, 11.5, 11.088235294117647)","(26.0, 44.0, 45.2)","(20.0, 34.0, 31.714285714285715)","(1.85, 2.1, 2.0634782608695654)"
16-12-2022 13:03:42.733296,"(14.0, 17.5, 16.75)","(17.0, 27.0, 26.2)","(3.3, 4.2, 4.0717948717948715)","(19.0, 30.0, 29.058823529411764)","(8.5, 12.0, 11.403846153846153)","(26.0, 46.0, 46.0)","(20.0, 34.0, 31.333333333333332)","(1.85, 2.08, 2.065)"
16-12-2022 13:03:43.829332,"(14.0, 17.5, 16.88235294117647)","(17.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.096907216494845)","(19.0, 30.0, 27.5)","(8.5, 12.0, 11.403846153846153)","(26.0, 48.0, 45.69230769230769)","(20.0, 34.0, 32.285714285714285)","(1.85, 2.08, 2.0648730964467004)"
16-12-2022 13:03:45.048296,"(14.0, 17.5, 16.916666666666668)","(17.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.1175)","(19.0, 30.0, 27.5)","(8.5, 12.0, 11.46808510638298)","(26.0, 48.0, 45.69230769230769)","(20.0, 34.0, 32.4)","(1.85, 2.1, 2.072359550561798)"
16-12-2022 13:03:46.129451,"(14.0, 17.0, 16.90909090909091)","(17.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.102941176470589)","(19.0, 30.0, 27.5)","(8.5, 12.0, 11.46808510638298)","(26.0, 48.0, 45.69230769230769)","(20.0, 34.0, 32.4)","(1.85, 2.1, 2.086666666666667)"
16-12-2022 13:03:47.157728,"(14.0, 17.5, 16.807692307692307)","(17.0, 26.0, 25.344827586206897)","(3.3, 4.1, 4.067391304347826)","(19.0, 30.0, 27.7)","(8.5, 12.0, 11.28888888888889)","(26.0, 48.0, 45.42857142857143)","(20.0, 34.0, 32.285714285714285)","(1.85, 2.1, 2.086792452830189)"
16-12-2022 13:03:48.290112,"(14.0, 17.5, 16.807692307692307)","(18.0, 26.0, 25.344827586206897)","(3.3, 4.1, 4.263414634146342)","(19.0, 30.0, 27.970588235294116)","(8.5, 12.0, 11.238095238095237)","(26.0, 48.0, 45.5)","(20.0, 34.0, 31.333333333333332)","(1.85, 2.1, 2.081081081081081)"
16-12-2022 13:03:49.418102,"(14.0, 17.5, 16.46153846153846)","(18.0, 26.0, 25.321428571428573)","(3.3, 4.3, 4.16)","(19.0, 30.0, 27.970588235294116)","(8.5, 12.0, 11.162162162162161)","(26.0, 46.0, 45.5)","(20.0, 34.0, 32.666666666666664)","(1.85, 2.1, 2.083076923076923)"
16-12-2022 13:03:50.497057,"(14.0, 17.0, 16.153846153846153)","(18.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.175342465753425)","(19.0, 30.0, 27.970588235294116)","(8.5, 12.0, 11.146341463414634)","(26.0, 46.0, 45.5)","(20.0, 34.0, 32.666666666666664)","(1.85, 2.1, 2.0837037037037036)"
16-12-2022 13:03:51.736649,"(14.0, 17.0, 15.75)","(18.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.187142857142857)","(19.0, 30.0, 27.727272727272727)","(8.5, 12.0, 11.15)","(26.0, 46.0, 45.5)","(20.0, 34.0, 32.285714285714285)","(1.85, 2.1, 2.0836)"
16-12-2022 13:03:52.923308,"(14.0, 16.5, 15.653846153846153)","(18.0, 26.0, 25.344827586206897)","(3.3, 4.2, 4.187142857142857)","(19.0, 29.0, 27.8)","(8.5, 12.0, 11.232558139534884)","(26.0, 46.0, 42.4)","(20.0, 34.0, 31.333333333333332)","(1.85, 2.1, 2.1049789029535866)"
16-12-2022 13:03:54.140785,"(14.0, 16.5, 15.666666666666666)","(18.0, 26.0, 25.289473684210527)","(3.3, 4.2, 4.192592592592593)","(19.0, 29.0, 27.714285714285715)","(8.5, 12.0, 11.704081632653061)","(26.0, 46.0, 43.27272727272727)","(20.0, 34.0, 31.09090909090909)","(1.85, 2.12, 2.0980645161290323)"
16-12-2022 13:03:55.327227,"(14.0, 16.5, 15.75)","(18.0, 26.0, 25.27777777777778)","(3.3, 4.2, 4.192647058823529)","(19.0, 29.0, 27.3125)","(8.5, 12.0, 11.583333333333334)","(26.0, 46.0, 43.0)","(20.0, 34.0, 31.09090909090909)","(1.85, 2.1, 2.0854545454545454)"
16-12-2022 13:03:56.505942,"(14.0, 16.5, 15.75)","(18.0, 25.0, 24.333333333333332)","(3.3, 4.2, 4.1)","(19.0, 29.0, 28.25)","(8.5, 12.0, 11.312056737588652)","(26.0, 46.0, 42.470588235294116)","(20.0, 34.0, 32.46153846153846)","(1.85, 2.1, 2.0959148936170213)"
16-12-2022 13:03:57.734009,"(14.0, 15.5, 15.104166666666666)","(18.0, 24.0, 23.4390243902439)","(3.3, 4.1, 4.030952380952381)","(19.0, 29.0, 28.0625)","(8.5, 11.5, 11.305970149253731)","(26.0, 46.0, 41.2)","(20.0, 34.0, 32.4)","(1.85, 2.1, 2.107142857142857)"
16-12-2022 13:03:58.934470,"(14.0, 16.0, 15.535714285714286)","(18.0, 24.0, 23.466666666666665)","(3.3, 4.1, 4.029677419354838)","(19.0, 29.0, 27.375)","(8.5, 11.5, 11.333333333333334)","(26.0, 46.0, 41.63636363636363)","(20.0, 34.0, 34.07142857142857)","(1.85, 2.12, 2.107857142857143)"
16-12-2022 13:04:00.113782,"(14.0, 17.0, 16.125)","(18.0, 24.0, 23.2)","(3.3, 4.1, 4.026315789473684)","(19.0, 30.0, 29.80851063829787)","(8.5, 11.5, 11.39047619047619)","(26.0, 46.0, 42.625)","(20.0, 36.0, 33.5)","(1.85, 2.12, 2.1070967741935487)"
16-12-2022 13:04:01.308338,"(14.0, 17.0, 16.36842105263158)","(18.0, 24.0, 23.0)","(3.3, 4.1, 4.024503311258278)","(19.0, 30.0, 29.974358974358974)","(8.5, 11.5, 11.39047619047619)","(26.0, 46.0, 43.42857142857143)","(20.0, 34.0, 33.5)","(1.85, 2.12, 2.0961702127659576)"
16-12-2022 13:04:02.513615,"(14.0, 17.0, 16.666666666666668)","(18.0, 23.0, 22.90909090909091)","(3.3, 4.1, 4.025974025974026)","(19.0, 30.0, 29.952380952380953)","(8.5, 11.5, 11.344594594594595)","(26.0, 44.0, 42.0)","(20.0, 34.0, 33.666666666666664)","(1.85, 2.12, 2.0976)"
16-12-2022 13:04:03.682759,"(14.0, 17.5, 16.833333333333332)","(18.0, 23.0, 22.941176470588236)","(3.3, 4.1, 4.01871921182266)","(19.0, 30.0, 29.952380952380953)","(8.5, 11.5, 10.967532467532468)","(26.0, 44.0, 42.8)","(20.0, 34.0, 33.666666666666664)","(1.85, 2.12, 2.0839228295819936)"
16-12-2022 13:04:04.903346,"(14.0, 17.5, 17.1)","(18.0, 23.0, 22.941176470588236)","(3.3, 4.1, 4.0221698113207545)","(19.0, 30.0, 29.952380952380953)","(8.5, 11.5, 11.071428571428571)","(26.0, 44.0, 43.6)","(20.0, 34.0, 33.8)","(1.85, 2.1, 2.084178082191781)"
16-12-2022 13:04:05.932569,"(14.0, 18.0, 17.045454545454547)","(18.0, 24.0, 22.88888888888889)","(3.3, 4.1, 4.0221698113207545)","(19.0, 30.0, 29.952380952380953)","(8.5, 11.5, 11.373626373626374)","(26.0, 44.0, 42.285714285714285)","(20.0, 34.0, 33.81818181818182)","(1.85, 2.1, 2.073551401869159)"
16-12-2022 13:04:07.085604,"(14.0, 17.0, 16.65)","(18.0, 23.0, 22.44736842105263)","(3.3, 4.1, 4.033760683760684)","(18.0, 30.0, 30.945945945945947)","(8.5, 11.5, 11.504587155963304)","(26.0, 44.0, 41.5)","(21.0, 34.0, 33.513513513513516)","(1.85, 2.08, 2.0643589743589743)"
16-12-2022 13:04:08.332366,"(14.0, 17.0, 16.833333333333332)","(18.0, 23.0, 22.43243243243243)","(3.3, 4.1, 4.018579234972678)","(18.0, 32.0, 30.945945945945947)","(8.5, 12.0, 11.631578947368421)","(26.0, 44.0, 41.5)","(21.0, 36.0, 33.90909090909091)","(1.85, 2.08, 2.0639473684210525)"
16-12-2022 13:04:09.432993,"(14.0, 17.5, 16.833333333333332)","(18.0, 23.0, 22.43243243243243)","(3.3, 4.1, 4.016831683168316)","(18.0, 32.0, 31.571428571428573)","(8.5, 12.0, 11.741379310344827)","(26.0, 44.0, 42.57142857142857)","(21.0, 36.0, 34.32258064516129)","(1.85, 2.08, 2.067142857142857)"
16-12-2022 13:04:10.639679,"(14.0, 17.5, 17.083333333333332)","(18.0, 23.0, 22.457142857142856)","(3.3, 4.1, 3.95748987854251)","(18.0, 32.0, 32.357142857142854)","(8.5, 12.0, 11.839622641509434)","(26.0, 44.0, 42.888888888888886)","(21.0, 36.0, 34.38461538461539)","(1.85, 2.08, 2.0440255591054313)"
16-12-2022 13:04:11.837601,"(14.0, 18.0, 17.22222222222222)","(18.0, 23.0, 22.457142857142856)","(3.3, 4.1, 3.9760563380281693)","(18.0, 34.0, 32.3125)","(8.5, 12.0, 11.939024390243903)","(26.0, 44.0, 43.6)","(21.0, 36.0, 34.5)","(1.85, 2.06, 2.0440255591054313)"
