,Alpha Sheldon,Alpha Rambo,Big Time Tesla,Allegro Flippy,Giant Lurch,Thrilling Vespa,Sweet Silver
06-01-2023 13:38:34.026674,"(14.0, 29.0, 16.40625)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.2, 7.211764705882352)","(20.0, 36.0, 34.111111111111114)","(2.9, 4.1, 4.047058823529412)","(4.2, 7.6, 6.329411764705882)"
06-01-2023 13:38:35.112958,"(14.0, 29.0, 15.288461538461538)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.2, 6.5)","(20.0, 36.0, 26.157894736842106)","(2.9, 4.1, 3.675)","(4.2, 7.6, 6.004545454545455)"
06-01-2023 13:38:36.129594,"(14.0, 29.0, 15.288461538461538)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 36.0, 26.157894736842106)","(2.9, 4.1, 3.675)","(4.2, 7.6, 5.636363636363637)"
06-01-2023 13:38:37.179280,"(14.0, 29.0, 15.288461538461538)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 36.0, 25.8)","(2.9, 4.1, 3.675)","(4.2, 7.6, 7.15)"
06-01-2023 13:38:38.252999,"(14.0, 28.0, 24.375)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 36.0, 30.555555555555557)","(2.9, 4.1, 3.675)","(4.2, 7.4, 7.15)"
06-01-2023 13:38:39.305438,"(14.0, 28.0, 24.375)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.675)","(4.2, 7.4, 7.15)"
06-01-2023 13:38:40.317417,"(14.0, 28.0, 24.375)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 7.15)"
06-01-2023 13:38:41.256712,"(14.0, 27.0, 16.615384615384617)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 7.15)"
06-01-2023 13:38:42.215708,"(14.0, 26.0, 21.0)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 7.15)"
06-01-2023 13:38:43.193404,"(14.0, 26.0, 16.0)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 8.0, 6.5)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 7.318518518518519)"
06-01-2023 13:38:44.211647,"(14.0, 26.0, 15.84375)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.8, 7.014285714285714)","(20.0, 32.0, 30.555555555555557)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 6.98)"
06-01-2023 13:38:45.244898,"(14.0, 26.0, 15.84375)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 7.014285714285714)","(20.0, 32.0, 24.473684210526315)","(2.9, 4.1, 3.9937499999999995)","(4.2, 7.4, 6.06)"
06-01-2023 13:38:46.202206,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 7.053333333333333)","(20.0, 32.0, 24.473684210526315)","(2.9, 4.1, 4.052777777777777)","(4.2, 7.2, 6.433333333333334)"
06-01-2023 13:38:47.251836,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 6.295)","(20.0, 32.0, 24.473684210526315)","(2.9, 4.1, 4.052777777777777)","(4.2, 7.0, 5.571428571428571)"
06-01-2023 13:38:48.385141,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.8, 7.053333333333333)","(20.0, 32.0, 23.0625)","(2.9, 4.1, 4.052777777777777)","(4.2, 7.2, 5.661904761904761)"
06-01-2023 13:38:49.397014,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 7.053333333333333)","(20.0, 32.0, 23.0625)","(2.9, 4.1, 3.9857142857142853)","(4.2, 7.2, 5.661904761904761)"
06-01-2023 13:38:50.386875,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.4, 6.66875)","(20.0, 32.0, 23.0625)","(2.9, 4.1, 4.046666666666666)","(4.2, 7.2, 5.8999999999999995)"
06-01-2023 13:38:51.555825,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.4, 6.46111111111111)","(20.0, 32.0, 26.857142857142858)","(2.9, 4.1, 4.046666666666666)","(4.2, 6.8, 5.733333333333333)"
06-01-2023 13:38:52.723972,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 6.46111111111111)","(20.0, 30.0, 26.857142857142858)","(2.9, 4.1, 4.046666666666666)","(4.2, 6.6, 5.514285714285714)"
06-01-2023 13:38:53.681378,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 6.46111111111111)","(20.0, 30.0, 27.333333333333336)","(2.9, 4.1, 4.046666666666666)","(4.2, 6.8, 5.514285714285714)"
06-01-2023 13:38:54.722018,"(14.0, 25.0, 16.95)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 7.6, 5.026086956521739)","(20.0, 29.0, 28.25)","(2.9, 4.1, 4.046666666666666)","(4.2, 6.8, 6.3130434782608695)"
06-01-2023 13:38:55.705013,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 24.1875)","(2.9, 4.1, 4.068)","(4.2, 6.8, 6.465116279069767)"
06-01-2023 13:38:56.658374,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 24.1875)","(2.9, 4.1, 4.068)","(4.2, 6.8, 6.465116279069767)"
06-01-2023 13:38:57.610393,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 24.1875)","(2.9, 4.1, 4.068)","(4.2, 6.8, 6.226415094339623)"
06-01-2023 13:38:58.610622,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 24.1875)","(2.9, 4.1, 4.068)","(4.2, 6.8, 6.226415094339623)"
06-01-2023 13:38:59.577926,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 22.583333333333336)","(2.9, 4.1, 4.068)","(4.2, 6.8, 5.978378378378379)"
06-01-2023 13:39:00.520284,"(14.0, 25.0, 15.225)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 22.583333333333336)","(2.9, 4.1, 4.068)","(4.2, 6.8, 6.295652173913043)"
06-01-2023 13:39:01.452615,"(14.0, 24.0, 18.0)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.026086956521739)","(20.0, 29.0, 22.583333333333336)","(2.9, 4.1, 4.068)","(4.2, 6.6, 6.295652173913043)"
06-01-2023 13:39:02.378072,"(14.0, 24.0, 18.0)","(12.0, 19.5, 12.954545454545455)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 18.916666666666668)","(2.9, 4.1, 4.068)","(4.2, 6.6, 6.295652173913043)"
06-01-2023 13:39:03.343877,"(14.0, 24.0, 18.0)","(12.0, 19.0, 16.5)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.068)","(4.2, 6.6, 6.295652173913043)"
06-01-2023 13:39:04.297723,"(14.0, 24.0, 18.0)","(12.0, 19.0, 16.5)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.068)","(4.2, 6.6, 6.295652173913043)"
06-01-2023 13:39:05.343510,"(14.0, 24.0, 15.352941176470589)","(12.0, 19.0, 13.375)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.068)","(4.2, 6.6, 5.963636363636364)"
06-01-2023 13:39:06.456968,"(14.0, 24.0, 15.352941176470589)","(12.0, 18.5, 14.045454545454545)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.068)","(4.2, 6.6, 5.963636363636364)"
06-01-2023 13:39:07.394999,"(14.0, 24.0, 15.352941176470589)","(12.0, 18.5, 13.833333333333334)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.07037037037037)","(4.2, 6.6, 5.963636363636364)"
06-01-2023 13:39:08.359563,"(14.0, 24.0, 15.352941176470589)","(12.0, 18.5, 13.653846153846153)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.12)","(20.0, 29.0, 20.933333333333334)","(2.9, 4.1, 4.07037037037037)","(4.2, 6.6, 5.963636363636364)"
06-01-2023 13:39:09.493587,"(14.0, 24.0, 14.8125)","(12.0, 18.5, 15.5)","(6.5, 6.8, 6.7)","(3.0, 6.2, 5.08125)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 6.6, 5.963636363636364)"
06-01-2023 13:39:10.691700,"(14.0, 24.0, 15.833333333333334)","(12.0, 18.0, 15.214285714285715)","(6.5, 6.8, 6.7)","(3.0, 6.0, 5.3875)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 6.6, 5.6695652173913045)"
06-01-2023 13:39:11.840330,"(14.0, 24.0, 14.8125)","(12.0, 17.5, 13.681818181818182)","(6.5, 6.8, 6.7)","(3.0, 6.0, 5.3875)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 5.8, 5.6695652173913045)"
06-01-2023 13:39:12.848833,"(14.0, 24.0, 15.352941176470589)","(12.0, 17.0, 15.166666666666666)","(6.5, 6.8, 6.7)","(3.0, 6.0, 4.775)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 5.8, 5.6695652173913045)"
06-01-2023 13:39:13.854998,"(14.0, 23.0, 17.57142857142857)","(12.0, 17.0, 12.794117647058824)","(6.5, 6.8, 6.742857142857143)","(3.0, 6.0, 4.672916666666667)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 5.8, 5.6695652173913045)"
06-01-2023 13:39:14.930367,"(14.0, 23.0, 17.0625)","(12.0, 17.0, 12.722222222222221)","(6.5, 6.8, 6.766666666666667)","(3.0, 6.0, 4.3426470588235295)","(20.0, 29.0, 22.95)","(2.9, 4.1, 4.07037037037037)","(4.2, 5.8, 5.580487804878048)"
06-01-2023 13:39:16.007056,"(14.0, 23.0, 16.666666666666668)","(12.0, 17.0, 12.722222222222221)","(6.5, 6.8, 6.766666666666667)","(3.0, 6.0, 5.524000000000001)","(20.0, 29.0, 21.3)","(2.9, 4.1, 4.07037037037037)","(4.2, 5.8, 5.580487804878048)"
06-01-2023 13:39:17.007010,"(14.0, 23.0, 16.666666666666668)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.766666666666667)","(3.0, 5.9, 5.524000000000001)","(20.0, 29.0, 24.923076923076923)","(2.9, 4.1, 4.078378378378378)","(4.2, 5.8, 5.580487804878048)"
06-01-2023 13:39:18.033106,"(14.0, 23.0, 15.875)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.366666666666667)","(20.0, 28.0, 26.1)","(2.9, 4.1, 4.078378378378378)","(4.2, 5.8, 5.5058823529411764)"
06-01-2023 13:39:19.055755,"(14.0, 23.0, 15.875)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.366666666666667)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.078378378378378)","(4.2, 5.8, 5.41)"
06-01-2023 13:39:20.016929,"(14.0, 23.0, 15.875)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.366666666666667)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.011111111111111)","(4.2, 5.8, 5.504347826086956)"
06-01-2023 13:39:21.039201,"(14.0, 23.0, 15.875)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.366666666666667)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.012499999999999)","(4.2, 5.7, 5.504347826086956)"
06-01-2023 13:39:22.024134,"(14.0, 23.0, 14.795454545454545)","(12.0, 16.0, 14.5)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.366666666666667)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.012499999999999)","(4.2, 5.7, 5.504347826086956)"
06-01-2023 13:39:23.118875,"(14.0, 23.0, 14.795454545454545)","(12.0, 15.0, 13.833333333333334)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 3.8875)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.022222222222222)","(4.2, 5.7, 5.146153846153846)"
06-01-2023 13:39:24.163965,"(14.0, 23.0, 14.795454545454545)","(12.0, 15.0, 13.833333333333334)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.622222222222223)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.022222222222222)","(4.2, 5.7, 5.199999999999999)"
06-01-2023 13:39:25.204705,"(14.0, 23.0, 14.795454545454545)","(12.0, 15.5, 12.3)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.9, 4.667857142857143)","(20.0, 27.0, 26.1)","(2.9, 4.1, 4.022222222222222)","(4.2, 5.6, 5.4461538461538455)"
06-01-2023 13:39:26.198571,"(14.0, 23.0, 14.390625)","(12.0, 15.0, 12.25)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.8, 4.843478260869565)","(20.0, 27.0, 22.05)","(2.9, 4.1, 4.022222222222222)","(4.2, 5.6, 5.4461538461538455)"
06-01-2023 13:39:27.191646,"(14.0, 23.0, 14.390625)","(12.0, 15.0, 12.25)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.8, 5.133333333333333)","(20.0, 27.0, 21.857142857142858)","(2.9, 4.1, 4.063157894736841)","(4.2, 5.6, 5.4461538461538455)"
06-01-2023 13:39:28.272242,"(14.0, 23.0, 14.390625)","(12.0, 15.0, 12.25)","(6.5, 6.8, 6.7555555555555555)","(3.0, 5.8, 3.966666666666667)","(20.0, 27.0, 19.96)","(2.9, 4.1, 4.063157894736841)","(4.4, 5.6, 5.4461538461538455)"
06-01-2023 13:39:29.325477,"(14.0, 23.0, 14.390625)","(12.0, 15.0, 11.615384615384615)","(6.5, 7.2, 6.814285714285714)","(3.0, 5.8, 4.091666666666667)","(20.0, 27.0, 19.96)","(2.9, 4.1, 4.063157894736841)","(4.4, 5.6, 5.4461538461538455)"
06-01-2023 13:39:30.342911,"(14.0, 23.0, 14.390625)","(12.0, 15.0, 11.615384615384615)","(6.5, 7.2, 6.814285714285714)","(3.0, 5.8, 4.091666666666667)","(20.0, 27.0, 21.65714285714286)","(2.9, 4.1, 4.007142857142857)","(4.4, 5.6, 5.433333333333333)"
06-01-2023 13:39:31.411260,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.875)","(6.5, 7.2, 6.814285714285714)","(3.0, 5.8, 4.091666666666667)","(20.0, 27.0, 21.65714285714286)","(2.9, 4.1, 4.007142857142857)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:32.502373,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.777777777777779)","(6.5, 7.2, 6.88235294117647)","(3.0, 5.8, 4.661111111111111)","(20.0, 27.0, 24.535714285714285)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:33.452804,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.777777777777779)","(6.5, 7.2, 6.88235294117647)","(3.0, 5.8, 4.661111111111111)","(20.0, 25.0, 24.535714285714285)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:34.430563,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.777777777777779)","(6.5, 7.2, 6.88235294117647)","(3.0, 5.8, 4.661111111111111)","(20.0, 25.0, 24.1875)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:35.384238,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.777777777777779)","(6.5, 7.2, 6.88235294117647)","(3.0, 5.8, 4.661111111111111)","(20.0, 25.0, 24.1875)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:36.452279,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 11.368421052631579)","(6.5, 7.2, 6.75)","(3.0, 5.8, 4.721052631578948)","(20.0, 25.0, 21.25)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:37.515191,"(14.0, 23.0, 14.390625)","(12.0, 14.5, 10.921052631578947)","(6.5, 7.2, 6.75)","(3.0, 5.8, 3.895238095238095)","(20.0, 24.0, 20.75)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:38.431348,"(14.0, 23.0, 14.363636363636363)","(12.0, 14.5, 11.40909090909091)","(6.5, 7.2, 6.75)","(3.0, 5.8, 3.895238095238095)","(20.0, 23.0, 20.75)","(2.9, 4.1, 4.0458333333333325)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:39.386557,"(14.0, 23.0, 14.363636363636363)","(12.0, 14.5, 11.125)","(6.5, 7.2, 6.75)","(3.0, 5.8, 3.895238095238095)","(20.0, 23.0, 18.357142857142858)","(2.9, 4.1, 4.070454545454545)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:40.399606,"(14.0, 23.0, 14.363636363636363)","(12.0, 14.5, 11.125)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.509677419354839)","(20.0, 23.0, 17.857142857142858)","(2.9, 4.1, 4.070454545454545)","(4.4, 5.6, 5.390909090909091)"
06-01-2023 13:39:41.476802,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.5, 11.75)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 18.125)","(2.9, 4.1, 4.070454545454545)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:39:42.541384,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.0, 11.75)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 17.5)","(2.9, 4.1, 4.075925925925926)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:39:43.482716,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.0, 11.75)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 17.5)","(2.9, 4.1, 4.033333333333333)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:39:44.490682,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.0, 11.75)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 17.5)","(2.9, 4.1, 4.033333333333333)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:39:45.519011,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.5, 12.5)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 17.5)","(2.9, 4.1, 4.033333333333333)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:39:46.524844,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.5, 11.55)","(6.5, 7.4, 7.033333333333333)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 18.233333333333334)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:47.617628,"(14.0, 23.0, 14.363636363636363)","(12.0, 13.0, 10.355555555555556)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 18.233333333333334)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:48.612654,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.5, 10.325)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 18.233333333333334)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:49.580016,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.5, 11.72857142857143)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.027272727272727)","(20.0, 23.0, 19.714285714285715)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:50.604464,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.5, 11.780000000000001)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.28)","(20.0, 21.0, 19.425)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:51.604710,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.5, 11.037500000000001)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.28)","(20.0, 21.0, 18.532258064516128)","(2.9, 4.1, 4.060714285714285)","(4.4, 5.5, 5.288235294117647)"
06-01-2023 13:39:52.794131,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 18.532258064516128)","(2.9, 4.1, 4.0770833333333325)","(4.4, 5.5, 5.366666666666666)"
06-01-2023 13:39:53.825065,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 18.036585365853657)","(2.9, 4.1, 4.044444444444444)","(4.4, 5.7, 5.281818181818181)"
06-01-2023 13:39:54.840191,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.05)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:55.932741,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.05)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:56.985096,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.05)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:58.128366,"(14.0, 23.0, 14.363636363636363)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.05)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:39:59.259144,"(14.0, 23.0, 14.195121951219512)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.05)","(4.4, 5.6, 5.281818181818181)"
06-01-2023 13:40:00.232152,"(14.0, 23.0, 14.23076923076923)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.338461538461538)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.0249999999999995)","(4.4, 5.6, 5.390909090909091)"
06-01-2023 13:40:01.339152,"(14.0, 23.0, 14.23076923076923)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.7444444444444445)","(20.0, 21.0, 17.426470588235293)","(2.9, 4.1, 4.069999999999999)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:40:02.503368,"(14.0, 23.0, 14.419354838709678)","(12.0, 12.0, 11.158823529411766)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.7444444444444445)","(20.0, 21.0, 17.52857142857143)","(2.9, 4.1, 4.0)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:40:03.668717,"(14.0, 22.0, 17.75)","(12.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.973913043478261)","(20.0, 21.0, 17.52857142857143)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:40:04.762752,"(14.0, 22.0, 15.0)","(12.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.42962962962963)","(20.0, 21.0, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.390909090909091)"
06-01-2023 13:40:05.882336,"(14.0, 21.0, 16.714285714285715)","(12.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.163636363636364)","(20.0, 19.5, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.366666666666666)"
06-01-2023 13:40:06.919814,"(14.0, 21.0, 15.75)","(12.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.163636363636364)","(20.0, 19.5, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.366666666666666)"
06-01-2023 13:40:07.924443,"(14.0, 21.0, 15.75)","(12.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.0, 5.8, 4.234782608695652)","(20.0, 19.5, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.277777777777778)"
06-01-2023 13:40:09.059435,"(13.0, 21.0, 15.75)","(11.0, 12.0, 11.133333333333333)","(6.5, 7.4, 7.25)","(3.2, 5.8, 4.191304347826087)","(18.0, 19.5, 18.833333333333332)","(2.9, 4.1, 4.02)","(4.4, 5.5, 5.277777777777778)"
