,Minter Spice,Rocky Dingo,Agent Jesse,Minter Win,Mega Banjo Boy,Cross The River
10-01-2023 17:50:24.925302,"(4.2, 7.2, 6.909090909090909)","(4.0, 8.6, 7.833333333333333)","(4.4, 5.5, 5.0058823529411764)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 315.0)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:25.852635,"(4.2, 7.2, 6.909090909090909)","(4.0, 8.6, 7.833333333333333)","(4.4, 5.5, 5.0058823529411764)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 315.0)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:26.793453,"(4.2, 7.2, 6.909090909090909)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.85)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 468.0)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:27.774772,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.78)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 468.0)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:28.789320,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.78)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:29.761164,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.78)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:30.646175,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.78)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:31.547381,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.48)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:32.513977,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.48)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:33.518507,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 7.833333333333333)","(4.4, 6.2, 5.48)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 6.763636363636364)"
10-01-2023 17:50:34.514680,"(4.2, 6.6, 6.321428571428571)","(4.0, 8.6, 4.85)","(4.4, 6.2, 5.48)","(3.2, 5.3, 3.7062500000000003)","(61.0, 570.0, 513.3333333333333)","(4.4, 7.0, 5.4375)"
10-01-2023 17:50:35.532664,"(4.2, 6.6, 4.933333333333333)","(4.0, 8.4, 5.533333333333333)","(4.4, 6.2, 5.48)","(3.2, 5.3, 4.4)","(61.0, 570.0, 373.84615384615387)","(4.4, 7.0, 6.225)"
10-01-2023 17:50:36.492322,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.2, 5.48)","(3.2, 5.2, 4.4)","(61.0, 570.0, 373.84615384615387)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:37.350223,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.2, 5.48)","(3.2, 5.2, 4.4)","(61.0, 570.0, 373.84615384615387)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:38.257522,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.72)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:39.187773,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.72)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:40.172638,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.72)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:41.176920,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:42.056722,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:42.939189,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:43.862540,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:44.777945,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:45.742662,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:46.683753,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:47.671759,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:48.544429,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 468.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:49.420103,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:50.341971,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:51.281209,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:52.238100,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:53.175360,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.8, 5.818181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:54.090485,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:55.074055,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:56.033706,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:56.924027,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:57.813441,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 570.0, 315.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:58.721389,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 820.0, 250.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:50:59.679969,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 820.0, 250.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:51:00.587102,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 820.0, 250.0)","(4.4, 6.8, 6.225)"
10-01-2023 17:51:01.468437,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 820.0, 250.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:02.350938,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 820.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:03.277834,"(4.2, 6.4, 5.825)","(4.0, 8.2, 7.516666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:04.210563,"(4.2, 6.4, 5.925000000000001)","(4.0, 8.2, 7.2749999999999995)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:05.131223,"(4.2, 6.4, 6.2272727272727275)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:06.078184,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:06.925890,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:07.774537,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:08.648353,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:09.551992,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:10.537384,"(4.2, 6.4, 5.555555555555555)","(4.0, 8.2, 7.891666666666666)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.7727272727272725)"
10-01-2023 17:51:11.449572,"(4.2, 6.6, 6.409090909090909)","(4.0, 8.6, 8.258333333333333)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:12.354779,"(4.2, 6.6, 6.409090909090909)","(4.0, 8.6, 8.258333333333333)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:13.242996,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:14.123755,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.2, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:15.012935,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:15.898562,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:16.799287,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:17.708335,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:18.643607,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:19.505048,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:20.355361,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:21.309696,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:22.221341,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:23.163006,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:24.074143,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:24.968455,"(4.2, 6.6, 6.25)","(4.0, 8.6, 8.087499999999999)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:25.854701,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:26.688758,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:27.580271,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:28.501097,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:29.412197,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:30.398133,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:31.267296,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:32.150201,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:33.042546,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:33.919164,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:34.804114,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:35.724025,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:36.621432,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:37.530777,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:38.398883,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:39.233829,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:40.162577,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:41.072032,"(4.2, 6.6, 6.25)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.7727272727272725)"
10-01-2023 17:51:41.981274,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.409090909090909)"
10-01-2023 17:51:42.872961,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.409090909090909)"
10-01-2023 17:51:43.744363,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.409090909090909)"
10-01-2023 17:51:44.641664,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.409090909090909)"
10-01-2023 17:51:45.539811,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.409090909090909)"
10-01-2023 17:51:46.442028,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.590909090909091)"
10-01-2023 17:51:47.374948,"(4.2, 6.6, 6.0)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:48.270152,"(4.2, 6.6, 5.666666666666666)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:49.141961,"(4.2, 6.6, 5.666666666666666)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:50.015516,"(4.2, 6.6, 5.666666666666666)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 182.5)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:50.893422,"(4.2, 6.2, 5.916666666666667)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 790.0, 242.5)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:51.802308,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 790.0, 242.5)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:52.748258,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 790.0, 242.5)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:53.642920,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 790.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:54.514060,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:55.409601,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:56.239913,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 5.9375)"
10-01-2023 17:51:57.152882,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.6, 6.166666666666666)"
10-01-2023 17:51:58.076851,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 7.0, 6.590909090909091)"
10-01-2023 17:51:58.993261,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:51:59.886752,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:52:00.746167,"(4.2, 6.2, 5.444444444444445)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:52:01.609287,"(4.2, 6.0, 5.125)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:52:02.497569,"(4.2, 5.1, 4.833333333333333)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
10-01-2023 17:52:03.397363,"(4.2, 5.1, 4.833333333333333)","(4.0, 8.6, 6.010526315789473)","(4.4, 6.4, 5.318181818181818)","(3.3, 5.2, 4.4)","(61.0, 550.0, 305.0)","(4.4, 6.8, 6.590909090909091)"
