,Tahi Tama,Wind In My Wings,Perfect Turn,My Bibby,Dublin Castle,Triathlete,Derryaire,Our Mate Reg,Sneeze,Mcdreamy,Unscripted
12-01-2023 12:38:53.243463,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 18.0, 13.125)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 80.0)","(1.95, 2.42, 2.2485714285714287)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 21.5)"
12-01-2023 12:38:54.692575,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 17.5, 12.166666666666666)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.2485714285714287)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 21.5)"
12-01-2023 12:38:56.016923,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 17.5, 12.166666666666666)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.2485714285714287)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 21.5)"
12-01-2023 12:38:57.399755,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 16.5, 12.75)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.2977777777777777)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 21.5)"
12-01-2023 12:38:58.739889,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 16.5, 12.75)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.3088888888888888)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:00.006232,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 16.5, 12.75)","(10.0, 15.0, 12.666666666666666)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.3088888888888888)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:01.323816,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 16.0, 12.25)","(10.0, 14.5, 12.625)","(19.0, 80.0, 69.0)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.362857142857143)","(18.0, 70.0, 55.9)","(21.0, 90.0, 68.0)","(10.0, 18.5, 17.166666666666664)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:02.720410,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 16.0, 12.25)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 146.66666666666669)","(1.95, 2.42, 2.362857142857143)","(18.0, 70.0, 49.85714285714286)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:04.002878,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 14.5, 12.0)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 81.5)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 49.85714285714286)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:05.229822,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 14.5, 12.0)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 81.5)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 49.85714285714286)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:06.496972,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 14.5, 12.0)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 81.5)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:07.718577,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 14.5, 12.0)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 81.5)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:08.971336,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 16.5, 11.875)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 81.5)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:10.299470,"(6.5, 7.6, 7.381818181818182)","(11.0, 99999, 99990)","(9.0, 16.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 66.25)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 57.0)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:11.642324,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 65.5)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 49.8)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:13.004285,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 65.5)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 49.8)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:14.279673,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 65.5)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 49.8)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:15.566933,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 65.5)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 49.8)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:16.929792,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.666666666666666)","(10.0, 14.5, 12.625)","(19.0, 80.0, 65.5)","(31.0, 200.0, 106.4)","(1.95, 2.42, 2.2815384615384615)","(18.0, 70.0, 47.0)","(21.0, 90.0, 49.8)","(10.0, 18.5, 15.5)","(12.0, 25.0, 22.0)"
12-01-2023 12:39:18.282792,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.375)","(10.0, 14.5, 12.625)","(19.0, 80.0, 63.42857142857143)","(31.0, 200.0, 96.0)","(1.95, 2.42, 2.3000000000000003)","(18.0, 70.0, 51.66666666666667)","(21.0, 90.0, 72.6)","(10.0, 18.5, 15.5)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:19.647721,"(6.5, 7.8, 7.254545454545455)","(11.0, 99999, 99990)","(9.0, 15.0, 12.375)","(10.0, 14.5, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.42, 2.3200000000000003)","(18.0, 65.0, 51.66666666666667)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.5)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:20.913107,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 15.0, 12.375)","(10.0, 14.0, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 51.66666666666667)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.5)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:22.312412,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 15.0, 12.071428571428571)","(10.0, 14.0, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 51.66666666666667)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.5)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:23.633126,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 15.5, 11.875)","(10.0, 14.0, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 51.66666666666667)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:24.928280,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 14.5, 12.333333333333334)","(10.0, 14.0, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:26.216153,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 14.0, 12.333333333333334)","(10.0, 14.0, 13.0)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:27.585183,"(6.5, 7.6, 7.314285714285714)","(11.0, 99999, 99990)","(9.0, 14.0, 11.75)","(10.0, 14.0, 13.333333333333334)","(19.0, 80.0, 51.5)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 64.66666666666666)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:28.889894,"(6.5, 7.6, 7.266666666666667)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 63.71428571428571)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 74.83333333333333)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:30.176252,"(6.5, 7.6, 7.266666666666667)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 63.71428571428571)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 74.83333333333333)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:31.447233,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 63.71428571428571)","(31.0, 200.0, 96.0)","(1.95, 2.4, 2.368)","(18.0, 65.0, 46.0)","(21.0, 85.0, 74.83333333333333)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:32.636568,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 200.0, 106.4)","(1.95, 2.4, 2.368)","(18.0, 65.0, 32.375)","(21.0, 85.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:33.819231,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 200.0, 106.4)","(1.95, 2.4, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:35.061614,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 200.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:36.400892,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:37.704125,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:38.998443,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:40.223777,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:41.535077,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:42.835266,"(6.5, 7.6, 7.3428571428571425)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:44.172174,"(6.5, 7.6, 7.085714285714285)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:45.531691,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(9.0, 14.5, 12.25)","(10.0, 14.0, 12.615384615384615)","(19.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(10.0, 18.5, 15.166666666666666)","(12.0, 25.0, 20.0)"
12-01-2023 12:39:46.905592,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(10.0, 14.5, 11.875)","(10.0, 14.0, 12.615384615384615)","(20.0, 80.0, 70.5)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 32.375)","(21.0, 90.0, 65.25)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.0)"
12-01-2023 12:39:48.248160,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(10.0, 14.5, 11.875)","(10.0, 14.0, 12.615384615384615)","(20.0, 80.0, 52.0)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.2914285714285714)","(18.0, 70.0, 46.0)","(21.0, 90.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.0)"
12-01-2023 12:39:49.628808,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 14.0, 12.615384615384615)","(20.0, 80.0, 57.599999999999994)","(31.0, 190.0, 117.0)","(1.95, 2.42, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.0)"
12-01-2023 12:39:50.989774,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 14.0, 12.615384615384615)","(20.0, 80.0, 58.0)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.0)"
12-01-2023 12:39:52.223325,"(6.5, 7.6, 7.12)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 14.0, 12.666666666666666)","(20.0, 80.0, 64.0)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:53.463890,"(6.5, 7.4, 7.133333333333334)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 13.053571428571429)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:54.649548,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 13.053571428571429)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:55.878712,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:57.170811,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:58.489353,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:39:59.740753,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 64.0)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:40:00.976058,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 47.333333333333336)","(31.0, 190.0, 106.57142857142857)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.0)","(21.0, 85.0, 65.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:40:02.242865,"(6.5, 7.4, 7.114285714285715)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 47.333333333333336)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 65.0, 31.77777777777778)","(21.0, 85.0, 57.5)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:40:03.525155,"(6.5, 7.6, 7.526530612244898)","(11.0, 99999, 99990)","(10.0, 14.5, 12.1)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 47.333333333333336)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 70.0, 31.77777777777778)","(21.0, 90.0, 57.5)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:40:04.906122,"(6.5, 7.6, 7.526530612244898)","(11.0, 99999, 99990)","(10.0, 14.5, 12.0)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 47.333333333333336)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 70.0, 31.77777777777778)","(21.0, 90.0, 57.5)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 20.25)"
12-01-2023 12:40:06.232153,"(6.5, 7.6, 7.526530612244898)","(11.0, 99999, 99990)","(10.0, 14.0, 13.4)","(10.0, 13.5, 12.071428571428571)","(20.0, 80.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 70.0, 41.2)","(21.0, 90.0, 61.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:07.534126,"(6.5, 7.4, 7.324528301886793)","(11.0, 99999, 99990)","(10.0, 14.0, 14.3)","(10.0, 13.5, 12.071428571428571)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 70.0, 41.2)","(21.0, 90.0, 61.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:08.784579,"(6.5, 7.4, 7.324528301886793)","(11.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.5, 12.5)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.32)","(18.0, 70.0, 49.5)","(21.0, 90.0, 61.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:10.044906,"(6.5, 7.4, 7.321568627450981)","(11.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.29)","(18.0, 65.0, 49.5)","(21.0, 90.0, 61.0)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:11.345161,"(6.5, 7.4, 7.321568627450981)","(11.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.3066666666666666)","(18.0, 65.0, 49.5)","(21.0, 90.0, 47.14285714285714)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:12.710217,"(6.5, 7.4, 7.321568627450981)","(11.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.3066666666666666)","(18.0, 65.0, 49.5)","(21.0, 85.0, 45.25)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:14.013971,"(6.5, 7.4, 7.321568627450981)","(11.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(20.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.3066666666666666)","(18.0, 65.0, 49.5)","(21.0, 85.0, 45.25)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 22.666666666666668)"
12-01-2023 12:40:15.286914,"(6.5, 7.4, 7.321568627450981)","(12.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(21.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.3066666666666666)","(18.0, 65.0, 49.5)","(21.0, 85.0, 45.25)","(11.0, 18.5, 15.166666666666666)","(13.0, 25.0, 24.0)"
12-01-2023 12:40:16.532412,"(6.5, 7.4, 7.321568627450981)","(12.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(21.0, 44.0, 38.285714285714285)","(31.0, 190.0, 117.0)","(1.95, 2.34, 2.3066666666666666)","(18.0, 65.0, 49.5)","(21.0, 85.0, 45.25)","(11.0, 18.5, 15.166666666666666)","(13.0, 27.0, 24.0)"
12-01-2023 12:40:17.800090,"(6.5, 7.4, 7.321568627450981)","(12.0, 99999, 99990)","(10.0, 15.5, 14.3)","(10.0, 13.0, 12.5)","(21.0, 44.0, 34.5)","(31.0, 190.0, 74.8)","(1.95, 2.34, 2.32)","(18.0, 65.0, 46.4)","(21.0, 85.0, 43.77777777777778)","(11.0, 18.5, 15.166666666666666)","(13.0, 27.0, 21.333333333333332)"
